Orthogroup	A_vesiculosa.proteins	D_muscipula.proteins
OG0008782	Av_00019132-RA	Dm_00004883-RA, Dm_00013457-RA
OG0008783	Av_00014122-RA, Av_00005632-RA	Dm_00007748-RA
OG0008784	Av_00006585-RA	Dm_00001980-RA
OG0008785	Av_00008507-RA	Dm_00018428-RA
OG0008787	Av_00000219-RA	Dm_00004436-RA
OG0008788	Av_00014003-RA	Dm_00003256-RA
OG0008789	Av_00018478-RA	Dm_00004066-RA
OG0008790	Av_00010362-RA, Av_00014529-RA	Dm_00000909-RA
OG0008792	Av_00010088-RA	Dm_00004161-RA
OG0008793	Av_00002441-RA	Dm_00008953-RA
OG0008795	Av_00019714-RA	Dm_00006579-RA
OG0008796	Av_00007093-RA	Dm_00008402-RA
OG0008799	Av_00015771-RA	Dm_00010189-RA
OG0008800	Av_00020054-RA	Dm_00014414-RA, Dm_00021098-RA
OG0008801	Av_00012341-RA	Dm_00015575-RA
OG0008802	Av_00017439-RA	Dm_00008315-RA
OG0008803	Av_00012445-RA	Dm_00011532-RA
OG0008804	Av_00010682-RA, Av_00018592-RA	Dm_00004174-RA
OG0008805	Av_00009227-RA	Dm_00000215-RA
OG0008806	Av_00017753-RA, Av_00004764-RA	Dm_00013458-RA
OG0008806	Av_00006201-RA	Dm_00009049-RA
OG0008808	Av_00000174-RA	Dm_00006044-RA
OG0008809	Av_00022312-RA	Dm_00008709-RA
OG0008810	Av_00018157-RA	Dm_00005780-RA, Dm_00013425-RA
OG0008811	Av_00020403-RA	Dm_00016024-RA, Dm_00016816-RA
OG0008811	Av_00014050-RA	Dm_00016815-RA
OG0008812	Av_00023425-RA	Dm_00001002-RA
OG0008813	Av_00010073-RA, Av_00014324-RA	Dm_00000642-RA
OG0008814	Av_00024462-RA, Av_00007141-RA	Dm_00008492-RA
OG0008815	Av_00005931-RA	Dm_00003513-RA
OG0008816	Av_00019868-RA	Dm_00004106-RA
OG0008817	Av_00008726-RA, Av_00023134-RA	Dm_00001466-RA
OG0008819	Av_00003006-RA	Dm_00000877-RA
OG0008820	Av_00012321-RA, Av_00004495-RA	Dm_00009479-RA
OG0008822	Av_00021255-RA	Dm_00014533-RA
OG0008824	Av_00000916-RA	Dm_00000380-RA
OG0008825	Av_00001601-RA	Dm_00016010-RA
OG0008825	Av_00009161-RA	Dm_00007178-RA
OG0008827	Av_00003995-RA	Dm_00009943-RA
OG0008828	Av_00012778-RA, Av_00006229-RA	Dm_00011157-RA
OG0008829	Av_00001603-RA, Av_00009376-RA	Dm_00008449-RA
OG0008830	Av_00014766-RA	Dm_00003068-RA
OG0008831	Av_00017740-RA	Dm_00013392-RA
OG0008835	Av_00009835-RA	Dm_00000737-RA
OG0008836	Av_00018807-RA	Dm_00007344-RA
OG0008837	Av_00003242-RA	Dm_00006509-RA
OG0008839	Av_00010349-RA	Dm_00000889-RA
OG0008840	Av_00004685-RA, Av_00018275-RA, Av_00010101-RA	Dm_00002159-RA
OG0008842	Av_00012143-RA	Dm_00002922-RA
OG0008843	Av_00023427-RA	Dm_00000993-RA
OG0008844	Av_00012305-RA, Av_00004410-RA	Dm_00007450-RA
OG0008845	Av_00017179-RA	Dm_00019710-RA
OG0008846	Av_00016621-RA	Dm_00001816-RA
OG0008848	Av_00023200-RA	Dm_00009864-RA
OG0008849	Av_00023646-RA, Av_00017134-RA	Dm_00005122-RA
OG0008851	Av_00008018-RA	Dm_00012857-RA
OG0008854	Av_00023424-RA, Av_00017119-RA	Dm_00014623-RA
OG0008856	Av_00018654-RA, Av_00008393-RA	Dm_00001515-RA
OG0008857	Av_00008906-RA	Dm_00020286-RA
OG0008858	Av_00016807-RA	Dm_00004799-RA
OG0008859	Av_00015070-RA, Av_00006116-RA, Av_00017667-RA	Dm_00013280-RA, Dm_00005261-RA
OG0008861	Av_00024415-RA, Av_00017162-RA	Dm_00017696-RA
OG0008863	Av_00020399-RA	Dm_00008977-RA
OG0008864	Av_00004135-RA	Dm_00015935-RA
OG0008865	Av_00023595-RA, Av_00004476-RA	Dm_00002261-RA
OG0008867	Av_00021631-RA	Dm_00000096-RA
OG0008868	Av_00018110-RA	Dm_00010961-RA
OG0008869	Av_00020747-RA	Dm_00007077-RA
OG0008871	Av_00018583-RA	Dm_00002095-RA
OG0008872	Av_00004783-RA	Dm_00017339-RA, Dm_00020103-RA, Dm_00020102-RA
OG0008874	Av_00024175-RA	Dm_00016199-RA
OG0008876	Av_00022742-RA	Dm_00009291-RA
OG0008877	Av_00019756-RA	Dm_00013869-RA
OG0008879	Av_00001608-RA, Av_00001609-RA, Av_00009381-RA	Dm_00011887-RA
OG0008882	Av_00015805-RA	Dm_00013367-RA
OG0008883	Av_00009370-RA	Dm_00019298-RA
OG0008884	Av_00021247-RA, Av_00023856-RA	Dm_00015533-RA
OG0008885	Av_00014549-RA, Av_00010385-RA	Dm_00010594-RA
OG0008887	Av_00004138-RA	Dm_00006011-RA
OG0008888	Av_00005169-RA	Dm_00008928-RA, Dm_00021125-RA
OG0008889	Av_00008014-RA	Dm_00002998-RA
OG0008890	Av_00023078-RA	Dm_00003827-RA
OG0008891	Av_00010057-RA	Dm_00002340-RA
OG0008893	Av_00019520-RA	Dm_00019047-RA
OG0008895	Av_00020212-RA	Dm_00014880-RA
OG0008896	Av_00004768-RA	Dm_00005189-RA
OG0008897	Av_00013059-RA, Av_00018896-RA	Dm_00000231-RA
OG0008898	Av_00017180-RA	Dm_00006881-RA, Dm_00006882-RA
OG0008899	Av_00021410-RA, Av_00005880-RA	Dm_00000675-RA
OG0008900	Av_00012668-RA	Dm_00019274-RA
OG0008901	Av_00013629-RA, Av_00008251-RA	Dm_00018029-RA
OG0008902	Av_00003013-RA	Dm_00000907-RA
OG0008903	Av_00000485-RA, Av_00022367-RA	Dm_00005807-RA
OG0008905	Av_00014259-RA, Av_00010156-RA	Dm_00007416-RA
OG0008906	Av_00023896-RA	Dm_00015440-RA
OG0008908	Av_00005541-RA, Av_00006042-RA	Dm_00007479-RA
OG0008909	Av_00004049-RA	Dm_00001038-RA
OG0008910	Av_00017742-RA	Dm_00005068-RA
OG0008912	Av_00008173-RA	Dm_00019135-RA
OG0008913	Av_00015740-RA	Dm_00004742-RA
OG0008914	Av_00008517-RA, Av_00021074-RA	Dm_00013723-RA
OG0008915	Av_00023511-RA	Dm_00005696-RA, Dm_00018581-RA
OG0008916	Av_00022125-RA	Dm_00014071-RA
OG0008917	Av_00006499-RA, Av_00013686-RA	Dm_00006386-RA
OG0008917	Av_00004341-RA	Dm_00008087-RA
OG0008918	Av_00001159-RA	Dm_00019206-RA
OG0008919	Av_00020702-RA	Dm_00015730-RA
OG0008920	Av_00003559-RA	Dm_00010783-RA
OG0008921	Av_00013474-RA	Dm_00012013-RA
OG0008922	Av_00023037-RA	Dm_00001272-RA
OG0008923	Av_00020078-RA, Av_00015447-RA	Dm_00000330-RA
OG0008924	Av_00024007-RA, Av_00024208-RA	Dm_00013218-RA
OG0008925	Av_00006006-RA	Dm_00015267-RA
OG0008926	Av_00009169-RA	Dm_00003075-RA
OG0008927	Av_00019730-RA	Dm_00000846-RA
OG0008928	Av_00009631-RA	Dm_00011395-RA
OG0008929	Av_00012765-RA, Av_00006218-RA, Av_00018528-RA, Av_00012690-RA	Dm_00006278-RA
OG0008930	Av_00004761-RA, Av_00016951-RA	Dm_00004890-RA
OG0008931	Av_00010763-RA	Dm_00011166-RA
OG0008932	Av_00011583-RA	Dm_00009254-RA
OG0008933	Av_00004774-RA	Dm_00011349-RA
OG0008935	Av_00010148-RA	Dm_00004638-RA, Dm_00004629-RA, Dm_00004631-RA, Dm_00004634-RA
OG0008938	Av_00000155-RA	Dm_00003596-RA, Dm_00002138-RA
OG0008940	Av_00015932-RA	Dm_00007274-RA
OG0008941	Av_00018612-RA	Dm_00009876-RA
OG0008941	Av_00003954-RA	Dm_00005914-RA
OG0008942	Av_00012619-RA	Dm_00000817-RA
OG0008943	Av_00014350-RA, Av_00014273-RA	Dm_00018209-RA
OG0008944	Av_00000390-RA	Dm_00015885-RA
OG0008946	Av_00013090-RA	Dm_00001760-RA
OG0008946	Av_00019608-RA, Av_00001450-RA	Dm_00020711-RA, Dm_00016784-RA
OG0008947	Av_00023829-RA, Av_00020016-RA	Dm_00010832-RA
OG0008948	Av_00007331-RA, Av_00013278-RA	Dm_00001231-RA
OG0008949	Av_00017150-RA, Av_00014444-RA, Av_00018806-RA	Dm_00019315-RA
OG0008950	Av_00014358-RA	Dm_00013009-RA
OG0008951	Av_00007590-RA	Dm_00011549-RA
OG0008952	Av_00002946-RA	Dm_00000815-RA
OG0008955	Av_00012003-RA, Av_00003881-RA	Dm_00015910-RA
OG0008956	Av_00014408-RA	Dm_00020595-RA, Dm_00021081-RA
OG0008957	Av_00001301-RA	Dm_00002119-RA
OG0008958	Av_00002366-RA, Av_00017218-RA	Dm_00020370-RA
OG0008959	Av_00018486-RA	Dm_00000331-RA
OG0008959	Av_00019013-RA, Av_00023799-RA	Dm_00015285-RA
OG0008960	Av_00022343-RA, Av_00014469-RA	Dm_00008420-RA
OG0008962	Av_00018375-RA	Dm_00017437-RA
OG0008963	Av_00014267-RA	Dm_00006224-RA
OG0008964	Av_00005800-RA	Dm_00011196-RA
OG0008965	Av_00002338-RA	Dm_00007530-RA
OG0008965	Av_00007830-RA	Dm_00004440-RA
OG0008966	Av_00005689-RA	Dm_00011849-RA
OG0008967	Av_00023639-RA	Dm_00017324-RA
OG0008968	Av_00008234-RA	Dm_00008251-RA
OG0008969	Av_00017660-RA, Av_00008944-RA	Dm_00000317-RA
OG0008970	Av_00002967-RA	Dm_00000029-RA
OG0008971	Av_00020493-RA, Av_00019185-RA	Dm_00004242-RA
OG0008972	Av_00013348-RA	Dm_00004784-RA
OG0008973	Av_00020731-RA	Dm_00011267-RA
OG0008974	Av_00024819-RA	Dm_00004471-RA
OG0008975	Av_00000577-RA	Dm_00015103-RA
OG0008976	Av_00005964-RA	Dm_00005173-RA
OG0008978	Av_00021061-RA, Av_00008508-RA	Dm_00006973-RA
OG0008979	Av_00023368-RA	Dm_00014291-RA, Dm_00006214-RA, Dm_00016084-RA
OG0008981	Av_00012644-RA, Av_00017184-RA	Dm_00005285-RA
OG0008983	Av_00019857-RA	Dm_00012556-RA
OG0008984	Av_00019963-RA	Dm_00012394-RA
OG0008985	Av_00001153-RA, Av_00014349-RA	Dm_00008664-RA
OG0008986	Av_00000795-RA	Dm_00004455-RA
OG0008987	Av_00010046-RA	Dm_00018024-RA
OG0008988	Av_00022518-RA	Dm_00010652-RA
OG0008989	Av_00013110-RA	Dm_00005412-RA
OG0008990	Av_00010295-RA	Dm_00000060-RA
OG0008991	Av_00023241-RA	Dm_00004168-RA
OG0008992	Av_00021113-RA, Av_00021112-RA, Av_00003133-RA, Av_00014016-RA	Dm_00016777-RA
OG0008993	Av_00000664-RA	Dm_00008808-RA
OG0008993	Av_00023728-RA	Dm_00020950-RA
OG0008994	Av_00022025-RA	Dm_00007364-RA
OG0008995	Av_00011847-RA	Dm_00011469-RA
OG0008996	Av_00024188-RA	Dm_00004988-RA
OG0008997	Av_00010624-RA	Dm_00015066-RA
OG0008998	Av_00014818-RA, Av_00022743-RA, Av_00022950-RA	Dm_00004715-RA
OG0008999	Av_00016543-RA	Dm_00005441-RA
OG0009000	Av_00011795-RA	Dm_00012806-RA
OG0009001	Av_00007453-RA, Av_00003718-RA	Dm_00018769-RA
OG0009002	Av_00017508-RA	Dm_00016882-RA
OG0009004	Av_00024788-RA	Dm_00014270-RA, Dm_00016497-RA
OG0009006	Av_00024287-RA, Av_00003085-RA	Dm_00000834-RA
OG0009007	Av_00002384-RA, Av_00018402-RA	Dm_00009226-RA
OG0009008	Av_00022086-RA	Dm_00001925-RA
OG0009009	Av_00022286-RA	Dm_00007655-RA
OG0009010	Av_00011802-RA	Dm_00004896-RA
OG0009011	Av_00009269-RA	Dm_00000319-RA
OG0009013	Av_00000741-RA	Dm_00005139-RA
OG0009014	Av_00008947-RA, Av_00009270-RA, Av_00015010-RA	Dm_00000324-RA
OG0009015	Av_00013974-RA, Av_00003284-RA	Dm_00002709-RA
OG0009016	Av_00000092-RA, Av_00011498-RA	Dm_00017953-RA
OG0009017	Av_00002636-RA	Dm_00008154-RA
OG0009018	Av_00011466-RA	Dm_00014779-RA
OG0009019	Av_00020650-RA, Av_00000620-RA	Dm_00015239-RA
OG0009020	Av_00014821-RA, Av_00014822-RA	Dm_00004704-RA
OG0009021	Av_00013699-RA	Dm_00016976-RA
OG0009022	Av_00006487-RA, Av_00013666-RA	Dm_00008279-RA
OG0009023	Av_00008581-RA, Av_00014618-RA	Dm_00013935-RA
OG0009024	Av_00017204-RA	Dm_00013331-RA
OG0009025	Av_00017043-RA	Dm_00017638-RA
OG0009026	Av_00005428-RA	Dm_00001487-RA
OG0009028	Av_00021827-RA, Av_00012237-RA	Dm_00018040-RA
OG0009029	Av_00009963-RA	Dm_00020008-RA
OG0009030	Av_00009471-RA	Dm_00003680-RA
OG0009031	Av_00009024-RA, Av_00021618-RA	Dm_00000129-RA
OG0009034	Av_00000760-RA	Dm_00000943-RA
OG0009035	Av_00002148-RA	Dm_00016859-RA
OG0009036	Av_00014617-RA, Av_00008580-RA	Dm_00009985-RA
OG0009037	Av_00009899-RA	Dm_00013448-RA, Dm_00007785-RA
OG0009039	Av_00009200-RA, Av_00014789-RA	Dm_00002036-RA
OG0009040	Av_00019091-RA	Dm_00005944-RA
OG0009041	Av_00016202-RA	Dm_00003994-RA
OG0009042	Av_00011461-RA	Dm_00014135-RA
OG0009043	Av_00022465-RA	Dm_00017751-RA
OG0009044	Av_00016267-RA	Dm_00002108-RA
OG0009045	Av_00024593-RA	Dm_00006563-RA
OG0009046	Av_00020607-RA	Dm_00002058-RA
OG0009047	Av_00006927-RA, Av_00021045-RA, Av_00006652-RA	Dm_00001812-RA, Dm_00001619-RA
OG0009049	Av_00003976-RA	Dm_00002788-RA
OG0009050	Av_00010627-RA	Dm_00007277-RA
OG0009051	Av_00007602-RA	Dm_00008718-RA
OG0009052	Av_00017589-RA	Dm_00006955-RA
OG0009053	Av_00022260-RA	Dm_00004204-RA
OG0009053	Av_00013961-RA	Dm_00009279-RA
OG0009055	Av_00008855-RA, Av_00018728-RA	Dm_00011524-RA
OG0009056	Av_00002009-RA	Dm_00002650-RA
OG0009057	Av_00023392-RA, Av_00013648-RA	Dm_00009770-RA, Dm_00005360-RA
OG0009060	Av_00012362-RA, Av_00004526-RA	Dm_00004684-RA, Dm_00005384-RA
OG0009061	Av_00000858-RA	Dm_00013638-RA
OG0009062	Av_00019637-RA	Dm_00006571-RA
OG0009063	Av_00004259-RA, Av_00004626-RA	Dm_00012941-RA
OG0009064	Av_00004282-RA, Av_00007270-RA, Av_00018304-RA	Dm_00013697-RA, Dm_00006982-RA
OG0009065	Av_00000596-RA, Av_00019219-RA	Dm_00013949-RA
OG0009066	Av_00013845-RA	Dm_00002877-RA
OG0009067	Av_00016644-RA, Av_00014863-RA, Av_00006956-RA, Av_00011803-RA	Dm_00006701-RA
OG0009068	Av_00001141-RA	Dm_00015263-RA
OG0009069	Av_00024038-RA, Av_00017809-RA	Dm_00016062-RA
OG0009070	Av_00014283-RA, Av_00010132-RA	Dm_00000504-RA
OG0009071	Av_00017648-RA, Av_00010476-RA	Dm_00001421-RA
OG0009071	Av_00001698-RA, Av_00013842-RA	Dm_00002883-RA
OG0009072	Av_00020804-RA	Dm_00017974-RA
OG0009073	Av_00020644-RA, Av_00000616-RA	Dm_00013285-RA
OG0009074	Av_00013826-RA	Dm_00000288-RA
OG0009075	Av_00005470-RA	Dm_00008096-RA
OG0009078	Av_00008975-RA	Dm_00014962-RA
OG0009079	Av_00022462-RA, Av_00023951-RA, Av_00011161-RA	Dm_00005609-RA
OG0009080	Av_00006718-RA, Av_00024351-RA, Av_00021749-RA	Dm_00018092-RA
OG0009081	Av_00018132-RA	Dm_00007905-RA
OG0009082	Av_00013410-RA, Av_00023106-RA	Dm_00001073-RA
OG0009083	Av_00017067-RA	Dm_00008193-RA
OG0009084	Av_00016243-RA	Dm_00003555-RA
OG0009085	Av_00020442-RA	Dm_00002422-RA
OG0009089	Av_00011123-RA, Av_00011124-RA	Dm_00013450-RA
OG0009090	Av_00010127-RA	Dm_00001323-RA
OG0009092	Av_00012100-RA	Dm_00011981-RA
OG0009093	Av_00006462-RA	Dm_00010739-RA
OG0009094	Av_00014953-RA	Dm_00003978-RA
OG0009095	Av_00018363-RA, Av_00005152-RA, Av_00024786-RA	Dm_00020737-RA
OG0009096	Av_00014866-RA	Dm_00007023-RA
OG0009097	Av_00020873-RA	Dm_00012989-RA
OG0009099	Av_00020333-RA	Dm_00002531-RA
OG0009100	Av_00008798-RA	Dm_00006731-RA
OG0009101	Av_00011760-RA	Dm_00014387-RA
OG0009102	Av_00021950-RA, Av_00009001-RA	Dm_00013106-RA
OG0009103	Av_00015004-RA, Av_00009275-RA	Dm_00002882-RA, Dm_00001418-RA, Dm_00001417-RA, Dm_00002881-RA
OG0009105	Av_00003926-RA	Dm_00010422-RA
OG0009106	Av_00011768-RA, Av_00011767-RA	Dm_00008904-RA, Dm_00013656-RA
OG0009107	Av_00006397-RA, Av_00007577-RA	Dm_00004828-RA
OG0009109	Av_00009556-RA	Dm_00017332-RA
OG0009110	Av_00012840-RA	Dm_00005284-RA
OG0009111	Av_00001573-RA	Dm_00017211-RA
OG0009112	Av_00000530-RA, Av_00011243-RA	Dm_00003478-RA, Dm_00019142-RA
OG0009113	Av_00003000-RA	Dm_00001496-RA
OG0009115	Av_00006248-RA	Dm_00006787-RA
OG0009116	Av_00017456-RA, Av_00023644-RA	Dm_00018390-RA
OG0009117	Av_00016535-RA, Av_00006552-RA	Dm_00002199-RA
OG0009118	Av_00001681-RA	Dm_00001675-RA
OG0009119	Av_00020235-RA	Dm_00021007-RA, Dm_00011294-RA
OG0009120	Av_00008742-RA	Dm_00001024-RA
OG0009122	Av_00015581-RA, Av_00009097-RA	Dm_00014046-RA
OG0009123	Av_00015866-RA, Av_00024006-RA	Dm_00016430-RA
OG0009124	Av_00015252-RA	Dm_00005479-RA, Dm_00006852-RA
OG0009125	Av_00009322-RA, Av_00012435-RA	Dm_00009111-RA
OG0009126	Av_00001676-RA, Av_00009472-RA	Dm_00003681-RA
OG0009127	Av_00012556-RA	Dm_00018452-RA
OG0009128	Av_00015594-RA, Av_00009109-RA	Dm_00018245-RA
OG0009129	Av_00020795-RA, Av_00021415-RA	Dm_00010362-RA
OG0009130	Av_00018284-RA, Av_00004706-RA	Dm_00011697-RA
OG0009131	Av_00007604-RA	Dm_00012215-RA
OG0009132	Av_00020625-RA	Dm_00017838-RA
OG0009133	Av_00007378-RA	Dm_00003783-RA
OG0009134	Av_00016227-RA	Dm_00005231-RA
OG0009135	Av_00011594-RA, Av_00020416-RA	Dm_00008849-RA
OG0009136	Av_00003577-RA	Dm_00014356-RA
OG0009137	Av_00019456-RA	Dm_00010174-RA
OG0009138	Av_00012231-RA	Dm_00014856-RA
OG0009140	Av_00008104-RA	Dm_00002395-RA
OG0009141	Av_00011457-RA	Dm_00012608-RA
OG0009142	Av_00012206-RA	Dm_00016075-RA
OG0009143	Av_00011606-RA	Dm_00018736-RA
OG0009144	Av_00007567-RA	Dm_00002187-RA
OG0009145	Av_00009338-RA, Av_00012448-RA	Dm_00007073-RA
OG0009146	Av_00019518-RA, Av_00020928-RA	Dm_00017295-RA
OG0009147	Av_00010555-RA	Dm_00003321-RA
OG0009148	Av_00000245-RA, Av_00007785-RA	Dm_00002771-RA
OG0009149	Av_00003332-RA	Dm_00004418-RA
OG0009150	Av_00000904-RA, Av_00015485-RA, Av_00023094-RA	Dm_00005821-RA, Dm_00012071-RA
OG0009151	Av_00021392-RA	Dm_00010116-RA
OG0009152	Av_00010685-RA, Av_00018590-RA	Dm_00004177-RA
OG0009154	Av_00022625-RA	Dm_00004000-RA
OG0009157	Av_00005929-RA, Av_00005643-RA	Dm_00002899-RA, Dm_00001469-RA
OG0009158	Av_00016341-RA	Dm_00007294-RA
OG0009159	Av_00008344-RA	Dm_00010107-RA
OG0009160	Av_00001577-RA	Dm_00019687-RA
OG0009161	Av_00003313-RA	Dm_00006746-RA
OG0009162	Av_00019924-RA	Dm_00014081-RA
OG0009163	Av_00006361-RA	Dm_00001711-RA
OG0009164	Av_00003575-RA	Dm_00018798-RA
OG0009167	Av_00001735-RA, Av_00017684-RA	Dm_00009797-RA
OG0009170	Av_00006568-RA	Dm_00008451-RA
OG0009171	Av_00019932-RA	Dm_00008486-RA
OG0009172	Av_00000269-RA	Dm_00010271-RA
OG0009173	Av_00007781-RA, Av_00000250-RA	Dm_00002822-RA
OG0009174	Av_00020421-RA	Dm_00014519-RA
OG0009175	Av_00001810-RA, Av_00013749-RA, Av_00022354-RA, Av_00025108-RA	Dm_00007158-RA
OG0009176	Av_00007626-RA, Av_00006358-RA	Dm_00001613-RA
OG0009178	Av_00021115-RA	Dm_00017883-RA
OG0009179	Av_00007808-RA	Dm_00014903-RA
OG0009180	Av_00003737-RA	Dm_00009787-RA
OG0009181	Av_00024355-RA	Dm_00017232-RA
OG0009182	Av_00019617-RA	Dm_00014774-RA
OG0009185	Av_00017795-RA, Av_00019580-RA	Dm_00009682-RA
OG0009190	Av_00011003-RA	Dm_00000973-RA
OG0009191	Av_00017682-RA, Av_00001737-RA, Av_00011274-RA	Dm_00011956-RA
OG0009192	Av_00008687-RA, Av_00014704-RA	Dm_00012859-RA
OG0009193	Av_00010026-RA	Dm_00009634-RA
OG0009195	Av_00017462-RA	Dm_00012454-RA
OG0009198	Av_00021687-RA, Av_00000352-RA	Dm_00011485-RA
OG0009200	Av_00009188-RA	Dm_00003308-RA
OG0009201	Av_00001543-RA	Dm_00017578-RA
OG0009204	Av_00007182-RA	Dm_00003481-RA
OG0009207	Av_00014850-RA	Dm_00005734-RA
OG0009255	Av_00017027-RA	Dm_00014156-RA
OG0009256	Av_00014903-RA, Av_00008126-RA	Dm_00006054-RA
OG0009257	Av_00014858-RA	Dm_00003811-RA
OG0009258	Av_00019221-RA	Dm_00014977-RA
OG0009260	Av_00014490-RA, Av_00012685-RA	Dm_00005798-RA
OG0009261	Av_00022041-RA	Dm_00015832-RA
OG0009262	Av_00017062-RA	Dm_00018412-RA
OG0009264	Av_00008179-RA	Dm_00019421-RA
OG0009265	Av_00017319-RA, Av_00022349-RA	Dm_00003949-RA
OG0009266	Av_00007033-RA	Dm_00011572-RA
OG0009267	Av_00011713-RA, Av_00019817-RA	Dm_00003914-RA
OG0009268	Av_00012536-RA, Av_00002846-RA	Dm_00011078-RA
OG0009269	Av_00014464-RA, Av_00012661-RA	Dm_00015073-RA
OG0009270	Av_00016774-RA	Dm_00000540-RA
OG0009271	Av_00020306-RA, Av_00003478-RA	Dm_00002967-RA
OG0009272	Av_00003572-RA	Dm_00012284-RA
OG0009273	Av_00021534-RA	Dm_00004481-RA
OG0009275	Av_00008103-RA, Av_00014888-RA	Dm_00002396-RA
OG0009277	Av_00021204-RA, Av_00021822-RA	Dm_00017222-RA
OG0009278	Av_00021727-RA	Dm_00005794-RA
OG0009280	Av_00016070-RA	Dm_00000578-RA
OG0009281	Av_00000775-RA	Dm_00014798-RA
OG0009284	Av_00009654-RA, Av_00002246-RA	Dm_00016509-RA
OG0009285	Av_00003384-RA	Dm_00014521-RA
OG0009286	Av_00024737-RA	Dm_00017925-RA
OG0009287	Av_00018910-RA	Dm_00014603-RA
OG0009288	Av_00008099-RA	Dm_00002403-RA
OG0009289	Av_00003340-RA	Dm_00000393-RA
OG0009290	Av_00001474-RA	Dm_00004665-RA
OG0009291	Av_00015807-RA	Dm_00006663-RA, Dm_00005271-RA
OG0009292	Av_00016254-RA, Av_00021599-RA	Dm_00002794-RA
OG0009293	Av_00021813-RA	Dm_00018111-RA
OG0009296	Av_00020151-RA	Dm_00013143-RA, Dm_00003877-RA
OG0009299	Av_00018790-RA	Dm_00013206-RA
OG0009300	Av_00009512-RA	Dm_00012306-RA, Dm_00020393-RA
OG0009301	Av_00007165-RA	Dm_00004682-RA
OG0009302	Av_00021921-RA	Dm_00014710-RA
OG0009303	Av_00018263-RA	Dm_00006365-RA
OG0009304	Av_00019635-RA, Av_00024158-RA	Dm_00011862-RA
OG0009306	Av_00002838-RA	Dm_00009731-RA
OG0009308	Av_00014812-RA, Av_00015209-RA	Dm_00018347-RA, Dm_00008354-RA
OG0009310	Av_00017488-RA, Av_00017854-RA	Dm_00001346-RA
OG0009312	Av_00018934-RA	Dm_00006861-RA
OG0009313	Av_00014075-RA	Dm_00017826-RA
OG0009314	Av_00007481-RA	Dm_00007035-RA
OG0009315	Av_00006872-RA	Dm_00003398-RA
OG0009316	Av_00017238-RA, Av_00005659-RA	Dm_00001570-RA
OG0009318	Av_00018041-RA, Av_00013550-RA	Dm_00017131-RA
OG0009321	Av_00012487-RA, Av_00016377-RA	Dm_00001098-RA
OG0009323	Av_00002802-RA	Dm_00016512-RA
OG0009324	Av_00023026-RA	Dm_00001296-RA
OG0009325	Av_00022988-RA	Dm_00006169-RA
OG0009326	Av_00013499-RA	Dm_00006250-RA
OG0009327	Av_00000222-RA, Av_00007824-RA	Dm_00013761-RA
OG0009329	Av_00009685-RA, Av_00002294-RA	Dm_00002467-RA
OG0009331	Av_00021296-RA, Av_00009727-RA	Dm_00012570-RA
OG0009333	Av_00005230-RA	Dm_00011288-RA
OG0009334	Av_00013231-RA	Dm_00012166-RA
OG0009336	Av_00022976-RA, Av_00006628-RA	Dm_00002616-RA
OG0009337	Av_00016111-RA, Av_00016103-RA	Dm_00004251-RA
OG0009338	Av_00023772-RA	Dm_00013021-RA
OG0009339	Av_00005841-RA	Dm_00004390-RA
OG0009340	Av_00000686-RA	Dm_00001183-RA, Dm_00004147-RA
OG0009342	Av_00009644-RA	Dm_00014585-RA
OG0009343	Av_00024366-RA	Dm_00002553-RA
OG0009344	Av_00021738-RA	Dm_00020975-RA
OG0009345	Av_00020509-RA	Dm_00009405-RA, Dm_00015084-RA
OG0009346	Av_00021053-RA	Dm_00000293-RA, Dm_00002611-RA
OG0009347	Av_00012871-RA	Dm_00014865-RA
OG0009348	Av_00018889-RA	Dm_00000220-RA
OG0009349	Av_00008133-RA	Dm_00007381-RA
OG0009350	Av_00007634-RA	Dm_00007792-RA
OG0009351	Av_00002029-RA	Dm_00020421-RA
OG0009352	Av_00018777-RA	Dm_00010842-RA
OG0009353	Av_00008157-RA	Dm_00012100-RA
OG0009354	Av_00009726-RA, Av_00023845-RA	Dm_00008203-RA
OG0009355	Av_00014875-RA, Av_00014430-RA, Av_00001244-RA	Dm_00001217-RA
OG0009356	Av_00016352-RA, Av_00012501-RA	Dm_00004351-RA
OG0009357	Av_00007793-RA	Dm_00012187-RA
OG0009358	Av_00006681-RA, Av_00016183-RA	Dm_00000586-RA
OG0009359	Av_00003507-RA, Av_00006734-RA, Av_00020579-RA	Dm_00003422-RA
OG0009361	Av_00008406-RA, Av_00002539-RA	Dm_00002686-RA
OG0009362	Av_00005953-RA	Dm_00006449-RA
OG0009363	Av_00002593-RA	Dm_00001595-RA
OG0009364	Av_00005733-RA	Dm_00017497-RA
OG0009365	Av_00019485-RA	Dm_00012032-RA
OG0009366	Av_00021295-RA	Dm_00012569-RA
OG0009368	Av_00011694-RA	Dm_00015205-RA
OG0009369	Av_00023211-RA	Dm_00017164-RA
OG0009370	Av_00017699-RA	Dm_00003279-RA
OG0009371	Av_00000779-RA	Dm_00013694-RA
OG0009372	Av_00004801-RA	Dm_00002784-RA, Dm_00004046-RA
OG0009373	Av_00022392-RA	Dm_00002227-RA
OG0009374	Av_00010767-RA	Dm_00015303-RA
