Orthogroup	V_vinifera.proteins	L_sativa.proteins
OG0009303	VIT_204s0008g01190.5, VIT_204s0008g01190.2, VIT_204s0008g01190.1, VIT_204s0008g01190.3	Lsat_1_v5_gn_3_23900.1
OG0009304	VIT_208s0007g07460.1	Lsat_1_v5_gn_4_42920.1
OG0009306	VIT_208s0040g03380.1, VIT_208s0040g03380.2	Lsat_1_v5_gn_2_4320.1, Lsat_1_v5_gn_7_25540.1, Lsat_1_v5_gn_2_111601.1
OG0009308	VIT_207s0141g00660.1	Lsat_1_v5_gn_5_186641.1
OG0009309	VIT_205s0020g02950.3, VIT_205s0020g02950.5, VIT_205s0020g02950.2, VIT_205s0020g02950.4, VIT_205s0020g02950.1	Lsat_1_v5_gn_9_80941.2, Lsat_1_v5_gn_9_80941.1
OG0009310	VIT_206s0061g00850.1	Lsat_1_v5_gn_1_65060.1, Lsat_1_v5_gn_6_41740.3, Lsat_1_v5_gn_6_41740.1
OG0009311	VIT_204s0008g05080.1, VIT_204s0008g05080.2	Lsat_1_v5_gn_6_22140.1, Lsat_1_v5_gn_5_31560.1, Lsat_1_v5_gn_5_31560.3
OG0009312	VIT_209s0002g01180.1	Lsat_1_v5_gn_5_136241.1
OG0009313	VIT_208s0007g00460.2, VIT_213s0047g01205.1, VIT_208s0007g00460.1	Lsat_1_v5_gn_8_85360.3, Lsat_1_v5_gn_8_85360.1
OG0009314	VIT_218s0089g01200.1	Lsat_1_v5_gn_1_24860.1, Lsat_1_v5_gn_1_24860.3
OG0009315	VIT_206s0004g00170.1, VIT_206s0004g00170.2, VIT_206s0004g00170.3	Lsat_1_v5_gn_2_51040.1, Lsat_1_v5_gn_2_51040.2
OG0009316	VIT_208s0058g01420.1	Lsat_1_v5_gn_5_152061.1, Lsat_1_v5_gn_5_152061.3
OG0009317	VIT_214s0060g00075.1	Lsat_1_v5_gn_9_83741.3, Lsat_1_v5_gn_9_83741.1
OG0009319	VIT_208s0056g01200.1	Lsat_1_v5_gn_8_109341.1
OG0009321	VIT_207s0005g03790.1	Lsat_1_v5_gn_8_92300.1, Lsat_1_v5_gn_9_10741.1, Lsat_1_v5_gn_9_10741.2
OG0009322	VIT_208s0058g00830.1	Lsat_1_v5_gn_7_12941.1, Lsat_1_v5_gn_7_12941.3
OG0009323	VIT_205s0124g00020.1	Lsat_1_v5_gn_6_56581.1
OG0009324	VIT_208s0007g05600.1	Lsat_1_v5_gn_4_129320.1
OG0009325	VIT_214s0060g00970.1, VIT_218s0157g00160.1	Lsat_1_v5_gn_2_67201.1
OG0009326	VIT_207s0104g00500.3, VIT_207s0104g00500.1, VIT_207s0104g00500.2	Lsat_1_v5_gn_9_3740.1
OG0009327	VIT_208s0007g07110.1	Lsat_1_v5_gn_2_58660.2, Lsat_1_v5_gn_2_58660.1
OG0009328	VIT_207s0005g02610.1	Lsat_1_v5_gn_9_6960.2, Lsat_1_v5_gn_9_6960.1
OG0009329	VIT_207s0005g03490.3, VIT_207s0005g03490.2, VIT_207s0005g03490.1	Lsat_1_v5_gn_9_8340.2, Lsat_1_v5_gn_9_8340.1
OG0009330	VIT_214s0128g00360.1, VIT_214s0128g00360.2	Lsat_1_v5_gn_2_64861.1, Lsat_1_v5_gn_2_64861.3
OG0009331	VIT_207s0289g00020.1, VIT_207s0141g00320.1	Lsat_1_v5_gn_9_16480.1, Lsat_1_v5_gn_9_16480.3
OG0009332	VIT_213s0067g00390.4, VIT_213s0067g00390.3, VIT_213s0067g00390.1, VIT_213s0067g00390.2	Lsat_1_v5_gn_8_12460.1
OG0009333	VIT_201s0010g00580.1, VIT_201s0010g00580.2	Lsat_1_v5_gn_8_35661.1, Lsat_1_v5_gn_8_35661.3
OG0009334	VIT_205s0020g02640.1, VIT_205s0020g02640.2	Lsat_1_v5_gn_7_67361.1
OG0009335	VIT_207s0005g02760.2, VIT_207s0005g02760.1	Lsat_1_v5_gn_8_167180.2, Lsat_1_v5_gn_8_167180.1
OG0009336	VIT_214s0060g00320.1, VIT_214s0060g00320.2	Lsat_1_v5_gn_7_64900.3, Lsat_1_v5_gn_7_64900.1
OG0009337	VIT_216s0013g01960.3, VIT_216s0013g01960.1	Lsat_1_v5_gn_2_68700.1
OG0009338	VIT_213s0019g01070.2, VIT_213s0019g01070.1	Lsat_1_v5_gn_9_66060.1, Lsat_1_v5_gn_9_66060.2
OG0009339	VIT_211s0016g05630.1, VIT_211s0016g05630.2	Lsat_1_v5_gn_8_62401.3, Lsat_1_v5_gn_8_62401.1, Lsat_1_v5_gn_5_92000.1
OG0009340	VIT_200s0252g00050.1, VIT_200s0252g00050.3, VIT_200s0252g00050.2	Lsat_1_v5_gn_9_32141.1
OG0009341	VIT_207s0005g03020.1	Lsat_1_v5_gn_9_8900.1, Lsat_1_v5_gn_5_182001.1
OG0009342	VIT_207s0005g05620.1, VIT_207s0005g05620.2	Lsat_1_v5_gn_5_179721.2, Lsat_1_v5_gn_5_179721.1
OG0009343	VIT_218s0041g01930.2, VIT_218s0041g01930.1, VIT_208s0007g05460.1	Lsat_1_v5_gn_1_70420.1, Lsat_1_v5_gn_1_70420.3
OG0009344	VIT_208s0056g01270.1, VIT_208s0056g01270.3, VIT_208s0056g01270.2, VIT_208s0056g01270.4	Lsat_1_v5_gn_6_31540.2, Lsat_1_v5_gn_6_31540.1
OG0009345	VIT_205s0049g01470.1, VIT_205s0049g01470.2, VIT_213s0073g00670.1	Lsat_1_v5_gn_8_82561.1
OG0009346	VIT_214s0060g00450.1	Lsat_1_v5_gn_9_77141.3, Lsat_1_v5_gn_9_77141.1, Lsat_1_v5_gn_9_77141.2
OG0009347	VIT_209s0070g00120.1	Lsat_1_v5_gn_8_137620.3, Lsat_1_v5_gn_8_137620.1, Lsat_1_v5_gn_8_137620.2
OG0009348	VIT_212s0142g00220.1, VIT_212s0142g00220.2	Lsat_1_v5_gn_8_32020.1
OG0009349	VIT_206s0004g02120.1	Lsat_1_v5_gn_1_66101.3, Lsat_1_v5_gn_1_66101.1
OG0009350	VIT_214s0068g02005.1, VIT_201s0011g04695.1	Lsat_1_v5_gn_3_54560.1, Lsat_1_v5_gn_8_43200.1
OG0009351	VIT_205s0020g00820.2, VIT_205s0020g00820.1, VIT_205s0020g00820.3	Lsat_1_v5_gn_6_69640.1
OG0009352	VIT_205s0020g03030.2, VIT_205s0020g03030.4, VIT_205s0020g03030.1, VIT_205s0020g03030.3	Lsat_1_v5_gn_5_148481.3, Lsat_1_v5_gn_5_148481.1
OG0009353	VIT_206s0004g01135.1, VIT_206s0004g02250.1	Lsat_1_v5_gn_1_68380.1
OG0009354	VIT_207s0151g00780.1	Lsat_1_v5_gn_9_16880.3, Lsat_1_v5_gn_9_16880.1
OG0009355	VIT_204s0023g00410.1	Lsat_1_v5_gn_9_16861.1, Lsat_1_v5_gn_8_98481.1
OG0009356	VIT_207s0129g00400.1	Lsat_1_v5_gn_2_83701.2, Lsat_1_v5_gn_2_83701.3, Lsat_1_v5_gn_2_83701.1
OG0009357	VIT_205s0020g01310.1, VIT_205s0020g01310.4, VIT_205s0020g01310.3, VIT_205s0020g01310.2	Lsat_1_v5_gn_6_14981.1
OG0009358	VIT_214s0128g00850.2, VIT_214s0128g00850.3, VIT_214s0128g00850.4, VIT_214s0128g00850.1	Lsat_1_v5_gn_9_86880.1
OG0009359	VIT_208s0040g00420.1	Lsat_1_v5_gn_9_30241.1, Lsat_1_v5_gn_9_30241.2, Lsat_1_v5_gn_9_30241.3
OG0009360	VIT_208s0032g00090.1	Lsat_1_v5_gn_2_103681.1, Lsat_1_v5_gn_2_103681.2
OG0009361	VIT_219s0015g00150.1	Lsat_1_v5_gn_7_92461.1
OG0009362	VIT_210s0116g00860.1, VIT_210s0116g00860.2, VIT_210s0116g00860.3, VIT_210s0116g00860.4	Lsat_1_v5_gn_1_124280.1
OG0009363	VIT_219s0015g01340.3, VIT_219s0015g01340.1	Lsat_1_v5_gn_7_116401.1
OG0009364	VIT_213s0019g01900.1, VIT_213s0019g01900.2	Lsat_1_v5_gn_2_118301.3, Lsat_1_v5_gn_2_118301.1
OG0009365	VIT_208s0007g06200.1, VIT_208s0007g06200.2, VIT_208s0007g06200.4, VIT_208s0007g06200.3	Lsat_1_v5_gn_9_27981.1, Lsat_1_v5_gn_9_27981.2
OG0009366	VIT_207s0141g00370.1	Lsat_1_v5_gn_8_97700.1, Lsat_1_v5_gn_8_97700.2
OG0009367	VIT_214s0060g00340.1	Lsat_1_v5_gn_1_112940.2
OG0009369	VIT_207s0005g01370.1	Lsat_1_v5_gn_8_165800.2, Lsat_1_v5_gn_8_165800.1
OG0009370	VIT_217s0000g08500.1	Lsat_1_v5_gn_5_14700.1, Lsat_1_v5_gn_5_14700.3
OG0009372	VIT_214s0030g02220.1	Lsat_1_v5_gn_5_40280.1, Lsat_1_v5_gn_8_115981.1
OG0009373	VIT_203s0017g01930.1	Lsat_1_v5_gn_1_58321.1, Lsat_1_v5_gn_1_58321.3
OG0009374	VIT_208s0007g07510.1	Lsat_1_v5_gn_2_57700.3, Lsat_1_v5_gn_2_57700.1
OG0009375	VIT_205s0020g03040.1	Lsat_1_v5_gn_5_148500.1
OG0009376	VIT_209s0002g00780.2, VIT_209s0002g00780.1	Lsat_1_v5_gn_1_37780.1
OG0009377	VIT_218s0122g00710.1	Lsat_1_v5_gn_2_3240.1
OG0009378	VIT_218s0001g13070.1	Lsat_1_v5_gn_2_87400.1, Lsat_1_v5_gn_2_87400.3
OG0009379	VIT_218s0001g03850.1	Lsat_1_v5_gn_1_90901.1
OG0009382	VIT_216s0098g01540.1	Lsat_1_v5_gn_9_63281.3, Lsat_1_v5_gn_9_63281.1
OG0009383	VIT_218s0122g00880.1	Lsat_1_v5_gn_9_41801.1, Lsat_1_v5_gn_9_41801.2, Lsat_1_v5_gn_2_1320.1
OG0009384	VIT_212s0035g00700.1	Lsat_1_v5_gn_5_103781.4, Lsat_1_v5_gn_5_103781.1, Lsat_1_v5_gn_5_103781.2
OG0009385	VIT_203s0038g04010.1	Lsat_1_v5_gn_8_120640.1, Lsat_1_v5_gn_8_120640.3
OG0009386	VIT_218s0041g00290.1, VIT_218s0041g00290.2	Lsat_1_v5_gn_1_25761.1, Lsat_1_v5_gn_1_25761.3
OG0009387	VIT_216s0013g00380.1, VIT_216s0039g00940.1, VIT_216s0039g00940.3, VIT_216s0039g00940.2	Lsat_1_v5_gn_8_4000.1
OG0009388	VIT_204s0023g03690.1, VIT_203s0038g02300.1	Lsat_1_v5_gn_4_145821.1
OG0009389	VIT_207s0031g02410.2, VIT_207s0031g02410.1, VIT_207s0031g02410.4, VIT_207s0031g02410.3	Lsat_1_v5_gn_5_34560.3, Lsat_1_v5_gn_5_34560.1
OG0009390	VIT_218s0001g13890.1, VIT_218s0001g13890.2	Lsat_1_v5_gn_7_29421.1
OG0009391	VIT_212s0178g00010.2, VIT_212s0178g00010.1	Lsat_1_v5_gn_7_80840.1, Lsat_1_v5_gn_7_80840.3
OG0009392	VIT_207s0129g00610.1, VIT_207s0129g00610.2, VIT_207s0129g00610.3	Lsat_1_v5_gn_1_27241.4, Lsat_1_v5_gn_1_27241.1
OG0009393	VIT_218s0001g15370.2, VIT_218s0001g15370.1, VIT_218s0001g15370.3	Lsat_1_v5_gn_6_96840.1
OG0009394	VIT_203s0063g01020.4, VIT_203s0063g01020.1, VIT_203s0063g01020.3, VIT_203s0063g01020.2	Lsat_1_v5_gn_7_87821.1, Lsat_1_v5_gn_7_87821.3
OG0009395	VIT_218s0001g02370.1, VIT_218s0001g02370.2	Lsat_1_v5_gn_3_34541.1
OG0009396	VIT_218s0122g00430.1, VIT_218s0122g00430.2, VIT_218s0122g00430.3, VIT_218s0122g00430.4	Lsat_1_v5_gn_2_3220.1, Lsat_1_v5_gn_2_3220.2
OG0009397	VIT_203s0038g04080.1	Lsat_1_v5_gn_8_119500.3, Lsat_1_v5_gn_8_119500.1
OG0009398	VIT_218s0001g01210.2, VIT_218s0001g01210.1, VIT_218s0001g01210.4, VIT_218s0001g01210.3	Lsat_1_v5_gn_6_97181.1, Lsat_1_v5_gn_6_97181.3
OG0009399	VIT_203s0038g03050.1	Lsat_1_v5_gn_3_47320.1
OG0009400	VIT_207s0129g00530.1	Lsat_1_v5_gn_4_162120.1, Lsat_1_v5_gn_4_162080.1
OG0009401	VIT_204s0023g02720.1	Lsat_1_v5_gn_2_78161.1, Lsat_1_v5_gn_3_75241.1
OG0009402	VIT_218s0001g00580.1	Lsat_1_v5_gn_2_5561.3, Lsat_1_v5_gn_2_5561.1
OG0009403	VIT_204s0044g01710.1	Lsat_1_v5_gn_8_114360.3, Lsat_1_v5_gn_8_114360.1
OG0009404	VIT_203s0091g00480.1, VIT_203s0091g00480.2	Lsat_1_v5_gn_5_116300.1, Lsat_1_v5_gn_7_86121.2, Lsat_1_v5_gn_7_86121.1
OG0009405	VIT_203s0038g02510.3, VIT_203s0038g02510.2, VIT_203s0038g02510.1	Lsat_1_v5_gn_3_46860.1
OG0009406	VIT_207s0005g00830.1, VIT_203s0038g02230.1	Lsat_1_v5_gn_8_123961.3, Lsat_1_v5_gn_8_123961.1
OG0009407	VIT_218s0001g14450.1, VIT_204s0023g03510.1, VIT_204s0023g03510.2	Lsat_1_v5_gn_3_73300.1
OG0009408	VIT_200s0386g00020.1	Lsat_1_v5_gn_4_159121.1, Lsat_1_v5_gn_2_81581.1
OG0009409	VIT_200s0302g00050.1	Lsat_1_v5_gn_2_75001.1, Lsat_1_v5_gn_2_75001.3, Lsat_1_v5_gn_4_143501.1
OG0009411	VIT_218s0122g00830.1	Lsat_1_v5_gn_2_2161.1
OG0009412	VIT_212s0055g00710.1	Lsat_1_v5_gn_9_117920.3, Lsat_1_v5_gn_9_117920.1, Lsat_1_v5_gn_7_80501.1
OG0009413	VIT_218s0001g08170.1	Lsat_1_v5_gn_7_83301.1, Lsat_1_v5_gn_7_83301.2, Lsat_1_v5_gn_9_114300.3, Lsat_1_v5_gn_9_114300.1
OG0009414	VIT_204s0023g03880.1, VIT_204s0023g03880.2, VIT_203s0038g02410.1	Lsat_1_v5_gn_8_29800.2, Lsat_1_v5_gn_8_29800.1
OG0009415	VIT_208s0040g00490.1	Lsat_1_v5_gn_8_101661.1
OG0009416	VIT_218s0001g15290.1	Lsat_1_v5_gn_1_9740.1, Lsat_1_v5_gn_1_9740.3
OG0009417	VIT_203s0038g00740.1	Lsat_1_v5_gn_8_127980.3, Lsat_1_v5_gn_8_127980.1
OG0009418	VIT_203s0063g02020.2, VIT_203s0063g02020.1	Lsat_1_v5_gn_7_89860.1
OG0009420	VIT_212s0035g01080.3, VIT_212s0035g01080.2, VIT_212s0035g01080.1	Lsat_1_v5_gn_7_76780.1
OG0009421	VIT_218s0072g00120.1	Lsat_1_v5_gn_9_42101.1, Lsat_1_v5_gn_9_42101.3, Lsat_1_v5_gn_6_101660.1
OG0009422	VIT_218s0001g06810.1, VIT_203s0038g02740.1, VIT_203s0097g00290.1	Lsat_1_v5_gn_1_25241.1, Lsat_1_v5_gn_1_25241.3
OG0009423	VIT_203s0091g00460.1, VIT_203s0091g00460.3, VIT_203s0091g00460.5, VIT_203s0091g00460.2, VIT_203s0091g00460.4, VIT_203s0091g00460.6	Lsat_1_v5_gn_7_86121.4
OG0009424	VIT_211s0016g05610.1, VIT_211s0016g05610.2	Lsat_1_v5_gn_9_103320.1, Lsat_1_v5_gn_9_103320.3
OG0009425	VIT_203s0091g00610.2, VIT_203s0091g00610.1	Lsat_1_v5_gn_9_112480.1, Lsat_1_v5_gn_9_112480.3
OG0009426	VIT_203s0063g00510.1	Lsat_1_v5_gn_7_86920.1, Lsat_1_v5_gn_7_86920.3, Lsat_1_v5_gn_7_86920.4
OG0009427	VIT_218s0001g00750.2, VIT_218s0001g00750.1	Lsat_1_v5_gn_2_6900.1
OG0009428	VIT_218s0001g12470.1	Lsat_1_v5_gn_5_28800.1, Lsat_1_v5_gn_5_28800.3
OG0009429	VIT_207s0031g01280.2, VIT_207s0031g01280.1	Lsat_1_v5_gn_2_67680.1
OG0009430	VIT_204s0023g02140.1	Lsat_1_v5_gn_2_79280.2, Lsat_1_v5_gn_2_79280.1, Lsat_1_v5_gn_2_77520.1
OG0009431	VIT_218s0001g12300.2, VIT_218s0001g12300.1	Lsat_1_v5_gn_1_17620.1
OG0009432	VIT_212s0034g02170.1, VIT_212s0034g02170.2, VIT_212s0034g02170.3	Lsat_1_v5_gn_9_118660.1, Lsat_1_v5_gn_9_118660.2
OG0009433	VIT_200s0199g00170.1, VIT_217s0000g03490.1	Lsat_1_v5_gn_2_81541.3, Lsat_1_v5_gn_2_81541.1
OG0009434	VIT_200s0340g00080.1	Lsat_1_v5_gn_1_58860.1
OG0009435	VIT_218s0001g00610.2, VIT_218s0001g00610.1, VIT_218s0001g00610.3, VIT_200s0338g00030.1	Lsat_1_v5_gn_2_75201.1, Lsat_1_v5_gn_2_75201.2
OG0009436	VIT_206s0009g01900.2, VIT_206s0009g01900.1	Lsat_1_v5_gn_2_11960.3, Lsat_1_v5_gn_2_11960.1
OG0009437	VIT_212s0057g01500.1	Lsat_1_v5_gn_9_103280.3, Lsat_1_v5_gn_9_103280.1, Lsat_1_v5_gn_9_103280.2
OG0009438	VIT_213s0074g00030.3, VIT_213s0074g00030.1, VIT_213s0074g00030.2	Lsat_1_v5_gn_5_142541.3, Lsat_1_v5_gn_5_142541.2, Lsat_1_v5_gn_5_142541.1
OG0009439	VIT_203s0038g04180.1	Lsat_1_v5_gn_1_20201.1, Lsat_1_v5_gn_8_70721.1, Lsat_1_v5_gn_8_70721.2
OG0009440	VIT_203s0063g01050.1, VIT_203s0063g01050.2, VIT_209s0002g07980.1	Lsat_1_v5_gn_5_117721.1, Lsat_1_v5_gn_9_110320.1
OG0009441	VIT_212s0034g02075.1	Lsat_1_v5_gn_6_112921.2, Lsat_1_v5_gn_6_112921.1
OG0009442	VIT_207s0031g00670.1, VIT_209s0018g01320.1	Lsat_1_v5_gn_3_90920.1, Lsat_1_v5_gn_4_165921.1
OG0009443	VIT_203s0038g03980.1	Lsat_1_v5_gn_4_127800.1, Lsat_1_v5_gn_8_120760.3, Lsat_1_v5_gn_8_120760.1, Lsat_1_v5_gn_3_48420.1
OG0009446	VIT_218s0001g06350.1	Lsat_1_v5_gn_6_104380.1
OG0009447	VIT_200s0199g00020.2, VIT_200s0199g00020.1, VIT_200s0407g00040.1	Lsat_1_v5_gn_2_70881.3, Lsat_1_v5_gn_2_70881.1
OG0009448	VIT_218s0001g10690.1	Lsat_1_v5_gn_4_125561.3, Lsat_1_v5_gn_4_125561.1, Lsat_1_v5_gn_6_114061.1
OG0009449	VIT_207s0255g00160.1, VIT_200s1466g00020.1	Lsat_1_v5_gn_4_177741.4, Lsat_1_v5_gn_4_177741.1
OG0009450	VIT_212s0035g00800.2, VIT_212s0035g00800.1	Lsat_1_v5_gn_9_120661.3, Lsat_1_v5_gn_9_120661.1
OG0009451	VIT_218s0001g12250.1	Lsat_1_v5_gn_1_17561.1, Lsat_1_v5_gn_1_17561.3
OG0009452	VIT_203s0063g01930.1	Lsat_1_v5_gn_7_88700.1
OG0009453	VIT_207s0031g01150.2, VIT_207s0031g01150.1, VIT_207s0031g01150.4, VIT_207s0031g01150.3	Lsat_1_v5_gn_5_41561.1, Lsat_1_v5_gn_5_41561.2
OG0009454	VIT_204s0044g01770.3, VIT_204s0044g01770.2, VIT_204s0044g01770.1	Lsat_1_v5_gn_2_73121.1
OG0009455	VIT_212s0142g00070.1	Lsat_1_v5_gn_5_106681.1, Lsat_1_v5_gn_7_80140.1
OG0009456	VIT_212s0034g01330.1, VIT_212s0034g01370.2, VIT_212s0034g01370.1	Lsat_1_v5_gn_9_118341.1
OG0009457	VIT_201s0146g00240.1	Lsat_1_v5_gn_9_35100.1
OG0009458	VIT_218s0001g07260.1, VIT_218s0001g07260.2, VIT_218s0001g07260.3	Lsat_1_v5_gn_9_75021.1
OG0009459	VIT_205s0020g04440.1, VIT_205s0020g04440.2, VIT_205s0020g04440.3	Lsat_1_v5_gn_5_65540.1
OG0009460	VIT_201s0011g06070.1	Lsat_1_v5_gn_3_104360.1, Lsat_1_v5_gn_3_104360.2
OG0009461	VIT_218s0001g11320.1	Lsat_1_v5_gn_6_114080.1, Lsat_1_v5_gn_4_123261.1, Lsat_1_v5_gn_4_123301.1
OG0009462	VIT_218s0001g13160.4, VIT_218s0001g13160.5, VIT_218s0001g13160.6, VIT_218s0001g13160.3, VIT_218s0001g13160.1, VIT_218s0001g13160.2	Lsat_1_v5_gn_1_17201.3, Lsat_1_v5_gn_1_17201.1
OG0009463	VIT_200s0670g00010.1	Lsat_1_v5_gn_5_64940.2, Lsat_1_v5_gn_5_64940.3, Lsat_1_v5_gn_5_64940.1
OG0009465	VIT_211s0016g02310.1, VIT_209s0002g02380.1	Lsat_1_v5_gn_5_145420.3, Lsat_1_v5_gn_5_145420.1
OG0009466	VIT_207s0129g00030.1	Lsat_1_v5_gn_2_82741.1, Lsat_1_v5_gn_3_86920.1
OG0009467	VIT_207s0104g00080.1	Lsat_1_v5_gn_4_71260.1, Lsat_1_v5_gn_8_120620.1
OG0009468	VIT_200s0301g00100.1	Lsat_1_v5_gn_4_56261.1, Lsat_1_v5_gn_4_56261.3
OG0009469	VIT_216s0022g01250.2, VIT_216s0022g01250.4, VIT_216s0022g01250.1, VIT_216s0022g01250.3	Lsat_1_v5_gn_4_24381.1, Lsat_1_v5_gn_9_102501.1
OG0009470	VIT_213s0067g00140.1	Lsat_1_v5_gn_8_11140.1
OG0009471	VIT_213s0067g00150.2, VIT_213s0067g00150.1	Lsat_1_v5_gn_9_60440.1
OG0009473	VIT_210s0003g02710.1, VIT_210s0003g02710.2	Lsat_1_v5_gn_7_30901.1
OG0009475	VIT_207s0104g01410.1	Lsat_1_v5_gn_5_90141.1, Lsat_1_v5_gn_5_90141.3
OG0009476	VIT_209s0002g01040.1, VIT_209s0002g01030.1	Lsat_1_v5_gn_5_136401.1
OG0009477	VIT_210s0003g00150.2, VIT_210s0003g00150.1	Lsat_1_v5_gn_1_121600.1, Lsat_1_v5_gn_7_22601.1, Lsat_1_v5_gn_7_22601.2, Lsat_1_v5_gn_7_22601.3
OG0009478	VIT_210s0116g00520.2, VIT_210s0116g00520.1	Lsat_1_v5_gn_4_112020.1, Lsat_1_v5_gn_1_127501.1
OG0009479	VIT_210s0003g04340.2, VIT_210s0003g04340.1	Lsat_1_v5_gn_7_32021.3, Lsat_1_v5_gn_7_32021.1
OG0009480	VIT_219s0090g00300.4, VIT_219s0090g00300.1, VIT_219s0090g00300.3, VIT_219s0090g00300.2	Lsat_1_v5_gn_7_108641.2, Lsat_1_v5_gn_7_108641.3, Lsat_1_v5_gn_7_108641.1
OG0009481	VIT_218s0117g00250.1	Lsat_1_v5_gn_3_61021.1, Lsat_1_v5_gn_5_144140.1, Lsat_1_v5_gn_6_101541.1
OG0009482	VIT_212s0059g01210.3, VIT_212s0059g01210.2, VIT_212s0059g01210.1	Lsat_1_v5_gn_2_106401.1
OG0009483	VIT_219s0027g00080.1	Lsat_1_v5_gn_5_121381.3
OG0009484	VIT_212s0057g00660.1	Lsat_1_v5_gn_5_121620.1, Lsat_1_v5_gn_7_95461.1
OG0009485	VIT_215s0048g00310.1	Lsat_1_v5_gn_7_9741.2, Lsat_1_v5_gn_8_86120.1, Lsat_1_v5_gn_7_9741.3, Lsat_1_v5_gn_8_86120.3, Lsat_1_v5_gn_7_9741.4
OG0009486	VIT_219s0014g03500.1	Lsat_1_v5_gn_5_6900.3, Lsat_1_v5_gn_5_6900.1
OG0009488	VIT_202s0087g00770.2, VIT_202s0087g00770.1	Lsat_1_v5_gn_6_17181.2, Lsat_1_v5_gn_6_17181.1
OG0009489	VIT_203s0017g01940.1	Lsat_1_v5_gn_3_116801.1, Lsat_1_v5_gn_5_67041.1, Lsat_1_v5_gn_6_111360.1, Lsat_1_v5_gn_6_111341.1
OG0009490	VIT_219s0014g02210.2, VIT_219s0014g02210.1, VIT_219s0014g02210.3	Lsat_1_v5_gn_7_104480.1
OG0009491	VIT_200s0531g00030.1	Lsat_1_v5_gn_7_12981.1, Lsat_1_v5_gn_7_12981.3
OG0009492	VIT_210s0003g01560.2, VIT_210s0003g01560.3, VIT_210s0003g01560.1	Lsat_1_v5_gn_8_73161.1, Lsat_1_v5_gn_7_24220.1
OG0009493	VIT_219s0014g01170.1, VIT_219s0014g01170.2, VIT_219s0014g01170.3	Lsat_1_v5_gn_7_102480.1, Lsat_1_v5_gn_7_102480.3
OG0009494	VIT_210s0003g01650.1	Lsat_1_v5_gn_7_25601.1
OG0009495	VIT_207s0031g02150.1	Lsat_1_v5_gn_8_112501.1
OG0009496	VIT_212s0059g00290.3, VIT_212s0059g00290.1, VIT_212s0059g00290.5, VIT_212s0059g00290.4, VIT_212s0059g00290.2	Lsat_1_v5_gn_7_94580.2, Lsat_1_v5_gn_7_94580.1
OG0009497	VIT_213s0047g00320.1, VIT_210s0003g04370.1	Lsat_1_v5_gn_9_95201.3, Lsat_1_v5_gn_9_95201.1, Lsat_1_v5_gn_9_95240.2, Lsat_1_v5_gn_9_95240.1, Lsat_1_v5_gn_9_95240.3
OG0009499	VIT_204s0008g04750.1	Lsat_1_v5_gn_1_40980.1, Lsat_1_v5_gn_1_40980.3
OG0009500	VIT_211s0078g00260.2, VIT_211s0078g00260.1	Lsat_1_v5_gn_7_59220.3, Lsat_1_v5_gn_7_59220.1
OG0009501	VIT_204s0008g06800.1, VIT_204s0008g06800.2	Lsat_1_v5_gn_5_62001.2, Lsat_1_v5_gn_5_62001.1
OG0009503	VIT_202s0241g00010.1, VIT_200s1323g00010.1	Lsat_1_v5_gn_8_63361.2, Lsat_1_v5_gn_8_63361.1
OG0009504	VIT_209s0002g04360.2, VIT_209s0002g04360.3, VIT_209s0002g04360.1	Lsat_1_v5_gn_1_35260.3, Lsat_1_v5_gn_1_35260.1
OG0009505	VIT_209s0002g08260.1, VIT_209s0002g08260.2, VIT_209s0002g08260.3	Lsat_1_v5_gn_4_88141.1
OG0009506	VIT_215s0048g01660.3, VIT_215s0048g01660.1, VIT_215s0048g01660.2	Lsat_1_v5_gn_3_135520.1, Lsat_1_v5_gn_8_32340.1
OG0009507	VIT_211s0016g02670.4, VIT_211s0016g02670.3, VIT_211s0016g02670.2, VIT_211s0016g02670.1	Lsat_1_v5_gn_7_38121.1, Lsat_1_v5_gn_7_38121.2
OG0009509	VIT_215s0021g02450.2, VIT_215s0021g02450.1	Lsat_1_v5_gn_7_11121.4, Lsat_1_v5_gn_7_11121.5
OG0009510	VIT_204s0008g03330.6, VIT_204s0008g03330.4, VIT_204s0008g03330.5, VIT_204s0008g03330.3, VIT_204s0008g03330.2, VIT_204s0008g03330.1	Lsat_1_v5_gn_6_23120.1
OG0009511	VIT_216s0050g00140.1	Lsat_1_v5_gn_9_55940.3, Lsat_1_v5_gn_9_55940.2, Lsat_1_v5_gn_9_55940.1
OG0009512	VIT_204s0008g00900.1, VIT_204s0008g00900.3, VIT_211s0016g02410.1	Lsat_1_v5_gn_5_145621.1
OG0009513	VIT_213s0067g01530.1, VIT_213s0067g01530.2	Lsat_1_v5_gn_2_124280.1
OG0009514	VIT_200s0533g00040.3, VIT_200s0533g00040.2, VIT_200s0533g00040.4, VIT_200s0533g00040.1	Lsat_1_v5_gn_1_53480.1, Lsat_1_v5_gn_1_53480.3
OG0009515	VIT_211s0118g00470.1	Lsat_1_v5_gn_8_62900.1, Lsat_1_v5_gn_8_62900.3
OG0009516	VIT_211s0016g03320.2, VIT_211s0016g03320.1	Lsat_1_v5_gn_8_96701.1, Lsat_1_v5_gn_8_96701.2, Lsat_1_v5_gn_5_143841.1
