gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
Dm_00012686-RA,7,AT1G71310.2," Symbols: RAD52-1, RAD52-1B.2, RAD52-1A, ODB1, RAD52-1B.1 "," radiation sensitive 52-1, Organellar DNA-Binding protein 1 ", chr1:26878717-26879844 REVERSE LENGTH=176
Dm_00003475-RA,7,AT4G34730.3, Symbols: RBF1 , RbfA domain-containing protein 1 , chr4:16570019-16571274 REVERSE LENGTH=215
Dm_00006321-RA,7,AT1G45616.1," Symbols: RLP6, AtRLP6 ", receptor like protein 6 , chr1:17183550-17186534 REVERSE LENGTH=994
Dm_00008447-RA,7,AT4G02260.3," Symbols: RSH1, ATRSH1, AT-RSH1 "," RELA/SPOT homolog 1, RELA-SPOT HOMOLOG 1, RELA/SPOT HOMOLOG 1 ", chr4:985451-990697 FORWARD LENGTH=816
Dm_00005368-RA,7,AT2G44420.3, Symbols: NTAN1 , residue-specific N-terminal amidase 1 , chr2:18330822-18332696 FORWARD LENGTH=332
Dm_00007147-RA,7,AT2G48070.3, Symbols: RPH1 , RESISTANCE TO PHYTOPHTHORA 1 , chr2:19662863-19663773 FORWARD LENGTH=201
Dm_00011666-RA,7,AT4G11220.1," Symbols: BTI2, RTNLB2, RTN2 "," reticulon 2, VIRB2-interacting protein 2, Reticulan like protein B2 ", chr4:6838176-6839578 REVERSE LENGTH=271
Dm_00002470-RA,7,AT1G06190.1, Symbols: RHON1 , Rho-N 1 , chr1:1892467-1894078 REVERSE LENGTH=401
Dm_00003076-RA,7,AT1G63120.1," Symbols: RBL2, ATRBL2 ", RHOMBOID-like 2 , chr1:23409054-23410725 REVERSE LENGTH=317
Dm_00010181-RA,7,AT3G58460.2," Symbols: ATRBL11, RBL15, ATRBL15, RBL11 "," RHOMBOID-like protein 15, rhomboid-like protein 11, ARABIDOPSIS RHOMBOID-LIKE PROTEIN 11 ", chr3:21623374-21626642 REVERSE LENGTH=426
Dm_00003510-RA,7,AT4G21470.1," Symbols: FMN/FHY, ATFMN/FHY ", riboflavin kinase/FMN hydrolase , chr4:11431284-11433197 FORWARD LENGTH=379
Dm_00018419-RA,7,ATCG00780.1, Symbols: RPL14 , ribosomal protein L14 , chrc:80696-81064 REVERSE LENGTH=122
Dm_00010150-RA,7,AT3G44890.1, Symbols: RPL9 , ribosomal protein L9 , chr3:16386505-16387963 FORWARD LENGTH=197
Dm_00001139-RA,7,AT1G74970.1," Symbols: TWN3, SOT8, RPS9, PRPS9 ", ribosomal protein S9 , chr1:28157761-28159202 REVERSE LENGTH=208
Dm_00005761-RA,7,AT3G09720.2," Symbols: RH57, AtRH57 ", RNA helicase 57 , chr3:2980483-2983268 REVERSE LENGTH=541
Dm_00011531-RA,7,AT1G64860.1," Symbols: SIG1, SIGA, SIGB, SIG2, RPOD1 "," RNApolymerase sigma subunit 2, sigma factor A, RNA POLYMERASE SIGMA SUBUNIT 1 ", chr1:24098497-24100746 FORWARD LENGTH=502
Dm_00007706-RA,7,AT2G36990.1," Symbols: SOLDAT8, ATSIG6, SIGF, SIG6 "," RNApolymerase sigma-subunit F, SIGMA FACTOR 6 ", chr2:15537502-15540016 REVERSE LENGTH=547
Dm_00010491-RA,7,AT1G48380.1," Symbols: HYP7, RHL1 "," ROOT HAIRLESS 1, HYPOCOTYL 7 ", chr1:17877637-17879203 REVERSE LENGTH=355
Dm_00012765-RA,7,AT5G10350.1, Symbols: RRM , RRM-containing protein , chr5:3255674-3257746 REVERSE LENGTH=217
Dm_00012564-RA,7,AT1G23860.3," Symbols: RSZP21, RSZ21, SRZ-21, At-RSZ21, SRZ21 ", RS-containing zinc finger protein 21 , chr1:8428091-8429164 REVERSE LENGTH=164
Dm_00009220-RA,7,AT2G39730.1, Symbols: RCA , rubisco activase , chr2:16570951-16573345 REVERSE LENGTH=474
Dm_00009737-RA,7,AT1G11330.2," Symbols: SD1-13, RDA2 "," S Domain1 13, resistant to DFPM inhibition of ABA signaling 2 ", chr1:3810372-3813416 FORWARD LENGTH=842
Dm_00001199-RA,7,AT3G23700.1, Symbols: SRRP1 , S1 RNA-binding ribosomal protein 1 , chr3:8531689-8533742 REVERSE LENGTH=392
Dm_00016935-RA,7,AT2G37050.3, Symbols: SIMP1 , Salt Induced Malectin-like domain-containing Protein1 , chr2:15569290-15573477 FORWARD LENGTH=934
Dm_00000493-RA,7,AT2G28000.1," Symbols: ARC2, CH-CPN60A, SLP, CPN60A, Cpn60alpha1, CPNA1 "," SCHLEPPERLESS, chaperonin-60alpha1, CHLOROPLAST CHAPERONIN 60ALPHA, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 2, chaperonin-60alpha ", chr2:11926603-11929184 FORWARD LENGTH=586
Dm_00000494-RA,7,AT2G28000.1," Symbols: ARC2, CH-CPN60A, SLP, CPN60A, Cpn60alpha1, CPNA1 "," SCHLEPPERLESS, chaperonin-60alpha1, CHLOROPLAST CHAPERONIN 60ALPHA, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 2, chaperonin-60alpha ", chr2:11926603-11929184 FORWARD LENGTH=586
Dm_00014858-RA,7,AT5G51110.2," Symbols: ATP1, SDIRIP1, RAF2 "," SDIR1-INTERACTING PROTEIN1, AtAIRP2 Target Protein 1, Rubisco Assembly Factor 2 ", chr5:20778316-20779380 REVERSE LENGTH=193
Dm_00011303-RA,7,AT5G56760.1," Symbols: SERAT1;1, ATSERAT1;1, SAT5, SAT-52 "," SERINE ACETYLTRANSFERASE 52, SERINE ACETYLTRANSFERASE 5, serine acetyltransferase 1;1 ", chr5:22961498-22962582 REVERSE LENGTH=312
Dm_00013402-RA,7,AT2G35500.1, Symbols: SKL2 , shikimate kinase-like 2 , chr2:14914038-14915909 FORWARD LENGTH=387
Dm_00017811-RA,7,AT2G35500.1, Symbols: SKL2 , shikimate kinase-like 2 , chr2:14914038-14915909 FORWARD LENGTH=387
Dm_00000815-RA,7,AT5G06210.1, Symbols: S-RBP11 , small RNA-binding protein 11 , chr5:1878497-1879515 FORWARD LENGTH=146
Dm_00009755-RA,7,AT1G78290.3," Symbols: SNRK2-8, SRK2C, SNRK2.8 "," SNF1-RELATED PROTEIN KINASE 2-8, SNF1-RELATED PROTEIN KINASE 2.8, SNF1-RELATED PROTEIN KINASE 2C ", chr1:29457457-29458909 REVERSE LENGTH=343
Dm_00002117-RA,7,AT3G05030.4," Symbols: NHX2, ATNHX2 ", sodium hydrogen exchanger 2 , chr3:1393456-1396784 REVERSE LENGTH=546
Dm_00001617-RA,7,AT1G56440.2," Symbols: TPR5, SPAG "," Spaghetti, tetratricopeptide repeat 5 ", chr1:21138765-21141482 REVERSE LENGTH=466
Dm_00000523-RA,7,AT3G04870.4," Symbols: PDE181, ZDS, SPC1 "," SPONTANEOUS CELL DEATH 1, PIGMENT DEFECTIVE EMBRYO 181, zeta-carotene desaturase ", chr3:1342842-1346189 FORWARD LENGTH=558
Dm_00003762-RA,7,AT3G52180.1," Symbols: ATPTPKIS1, SEX4, ATSEX4, DSP4 "," STARCH-EXCESS 4, DUAL-SPECIFICITY PROTEIN PHOSPHATASE  4 ", chr3:19349884-19353459 REVERSE LENGTH=379
Dm_00000021-RA,7,AT5G01920.2, Symbols: STN8 , State transition 8 , chr5:359154-360867 FORWARD LENGTH=495
Dm_00002566-RA,7,AT1G04920.1," Symbols: SPS3F, AtSPSB, ATSPS3F, SPSB "," sucrose phosphate synthase 3F, sucrose phosphate synthase B ", chr1:1391674-1395756 REVERSE LENGTH=1062
Dm_00000286-RA,7,AT5G50680.1," Symbols: ATSAE1B, SAE1B "," SUMO activating enzyme 1B, ARABIDOPSIS THALIANA SUMO ACTIVATING ENZYME 1B ", chr5:20618842-20620743 FORWARD LENGTH=320
Dm_00019165-RA,7,AT3G07880.1, Symbols: SCN1 , SUPERCENTIPEDE1 , chr3:2514175-2515544 FORWARD LENGTH=240
Dm_00001816-RA,7,AT1G56500.1, Symbols: SOQ1 , suppressor of quenching 1 , chr1:21159775-21167092 FORWARD LENGTH=1055
Dm_00001817-RA,7,AT1G56500.3, Symbols: SOQ1 , suppressor of quenching 1 , chr1:21160665-21167092 FORWARD LENGTH=853
Dm_00013341-RA,7,AT5G13650.1, Symbols: SVR3 , SUPPRESSOR OF VARIEGATION 3 , chr5:4397821-4402364 FORWARD LENGTH=675
Dm_00011117-RA,7,AT5G54600.1," Symbols: RPL24, SVR8 "," SUPPRESSOR OF VARIEGATION 8, plastid ribosomal protein L24 ", chr5:22183046-22184403 FORWARD LENGTH=198
Dm_00013429-RA,7,AT3G09740.1," Symbols: SYP71, ATSYP71 ", syntaxin of plants 71 , chr3:2989615-2991354 FORWARD LENGTH=266
Dm_00020497-RA,7,AT5G58070.1," Symbols: TIL, ATTIL "," TEMPERATURE-INDUCED LIPOCALIN, temperature-induced lipocalin ", chr5:23500512-23501156 REVERSE LENGTH=186
Dm_00020286-RA,7,AT2G19580.1, Symbols: TET2 , tetraspanin2 , chr2:8472393-8475021 REVERSE LENGTH=270
Dm_00000834-RA,7,AT5G54770.1," Symbols: THI1, TZ, THI4 "," THIAZOLE REQUIRING, THIAMINE4 ", chr5:22246634-22247891 FORWARD LENGTH=349
Dm_00013098-RA,7,AT1G54780.1," Symbols: TLP18.3, AtTLP18.3 ", thylakoid lumen protein 18.3 , chr1:20439533-20440953 FORWARD LENGTH=285
Dm_00003672-RA,7,AT4G27800.1," Symbols: PPH1, TAP38 "," thylakoid-associated phosphatase 38, PROTEIN PHOSPHATASE 1 ", chr4:13852013-13854091 REVERSE LENGTH=388
Dm_00007683-RA,7,AT2G02180.1, Symbols: TOM3 , tobamovirus multiplication protein 3 , chr2:560976-562961 FORWARD LENGTH=303
Dm_00003136-RA,7,AT1G08980.1," Symbols: ATAMI1, AMI1, TOC64-I, ATTOC64-I "," TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-I, AMIDASE-LIKE PROTEIN 1, amidase 1, ARABIDOPSIS THALIANA TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-I ", chr1:2884455-2886430 FORWARD LENGTH=425
Dm_00014717-RA,7,AT5G58600.1," Symbols: TBL44, PMR5 "," TRICHOME BIREFRINGENCE-LIKE 44, POWDERY MILDEW RESISTANT 5 ", chr5:23683944-23685679 REVERSE LENGTH=402
Dm_00015449-RA,7,AT3G06960.1," Symbols: PDE320, TGD4 "," TRIGALACTOSYLDIACYLGLYCEROL 4, PIGMENT DEFECTIVE 320 ", chr3:2194379-2196504 REVERSE LENGTH=479
Dm_00015450-RA,7,AT3G06960.2," Symbols: PDE320, TGD4 "," TRIGALACTOSYLDIACYLGLYCEROL 4, PIGMENT DEFECTIVE 320 ", chr3:2195216-2196504 REVERSE LENGTH=341
Dm_00010300-RA,7,AT2G21170.2," Symbols: TIM, PDTPI "," triosephosphate isomerase, PLASTID ISOFORM TRIOSE PHOSPHATE ISOMERASE ", chr2:9071047-9073106 REVERSE LENGTH=306
Dm_00003548-RA,7,AT1G54650.1," Symbols: TRM140b, AtTRM140b ", tRNA methyltransferase 140b , chr1:20405813-20407686 REVERSE LENGTH=299
Dm_00004442-RA,7,AT4G27340.1," Symbols: AtTRM5b, TRM5b ", tRNA methyltransferase 5b , chr4:13687366-13690370 REVERSE LENGTH=619
Dm_00008429-RA,7,AT1G25220.2," Symbols: WEI7, ASB1, TRP4 "," TRYPTOPHAN BIOSYNTHESIS 4, WEAK ETHYLENE INSENSITIVE7, anthranilate synthase beta subunit 1 ", chr1:8837430-8839478 REVERSE LENGTH=289
Dm_00015029-RA,7,AT1G16070.1," Symbols: AtTLP8, TLP8 ", tubby like protein 8 , chr1:5511899-5513779 REVERSE LENGTH=397
Dm_00002784-RA,7,AT5G28750.1, Symbols: TATA , TWIN-ARGININE TRANSLOCATION A , chr5:10784142-10785677 REVERSE LENGTH=147
Dm_00013648-RA,7,AT2G29400.1," Symbols: PP1-AT, TOPP1 "," type one protein phosphatase 1, PROTEIN PHOSPHATASE 1 ", chr2:12613789-12615283 REVERSE LENGTH=318
Dm_00006575-RA,7,AT5G53970.1," Symbols: AtTAT1, TAT7, TAT1 "," Tyr Aminotransferase 1, tyrosine aminotransferase 7 ", chr5:21910676-21912594 FORWARD LENGTH=414
Dm_00014469-RA,7,AT5G53300.4," Symbols: UBC10, AtUBC10 ", ubiquitin-conjugating enzyme 10 , chr5:21632802-21633989 REVERSE LENGTH=148
Dm_00016853-RA,7,AT5G42990.1, Symbols: UBC18 , ubiquitin-conjugating enzyme 18 , chr5:17244206-17245904 REVERSE LENGTH=161
Dm_00016165-RA,7,AT3G15620.1, Symbols: UVR3 , UV REPAIR DEFECTIVE 3 , chr3:5293475-5296548 REVERSE LENGTH=556
Dm_00010593-RA,7,AT1G12370.1," Symbols: PHR1, UVR2 "," UV RESISTANCE 2, photolyase 1 ", chr1:4206500-4208842 REVERSE LENGTH=490
Dm_00005551-RA,7,AT1G03950.1, Symbols: VPS2.3 , vacuolar protein sorting-associated protein 2.3 , chr1:1011388-1013212 REVERSE LENGTH=210
Dm_00003469-RA,7,AT1G19910.1," Symbols: AVA-P2, ATVHA-C2, AVA-2PE ", VACUOLAR-TYPE H+ ATPASE C2 , chr1:6913317-6914322 FORWARD LENGTH=165
Dm_00001255-RA,7,AT5G42270.1," Symbols: FTSH5, VAR1 ", VARIEGATED 1 , chr5:16902659-16905102 FORWARD LENGTH=704
Dm_00013116-RA,7,AT1G56180.1, Symbols: VIR3 , Virescent3-1 , chr1:21026243-21028047 REVERSE LENGTH=389
Dm_00005939-RA,7,AT2G40860.3, Symbols: VTC3 , VITAMIN C DEFECTIVE 3 , chr2:17053976-17057108 REVERSE LENGTH=611
Dm_00011662-RA,7,AT1G78620.1, Symbols: VTE6 , VITAMIN E DEFICIENT6 , chr1:29573862-29575758 REVERSE LENGTH=333
Dm_00017329-RA,7,AT4G10265.1, Symbols: WIP3 , Wound-induced polypeptide 3 , chr4:6373226-6373477 REVERSE LENGTH=83
Dm_00007066-RA,7,AT1G32170.1," Symbols: XTH30, XTR4 "," xyloglucan endotransglucosylase/hydrolase 30, xyloglucan endotransglycosylase 4 ", chr1:11575434-11577776 FORWARD LENGTH=343
Dm_00004248-RA,7,AT5G13750.1, Symbols: ZIFL1 , zinc induced facilitator-like 1 , chr5:4438318-4441289 FORWARD LENGTH=478
Dm_00000058-RA,7,NA,,,
Dm_00000081-RA,7,NA,,,
Dm_00000592-RA,7,NA,,,
Dm_00001411-RA,7,NA,,,
Dm_00001421-RA,7,NA,,,
Dm_00001460-RA,7,NA,,,
Dm_00001485-RA,7,NA,,,
Dm_00001878-RA,7,NA,,,
Dm_00001922-RA,7,NA,,,
Dm_00002925-RA,7,NA,,,
Dm_00003011-RA,7,NA,,,
Dm_00003022-RA,7,NA,,,
Dm_00003035-RA,7,NA,,,
Dm_00003065-RA,7,NA,,,
Dm_00003417-RA,7,NA,,,
Dm_00003511-RA,7,NA,,,
Dm_00003577-RA,7,NA,,,
Dm_00003593-RA,7,NA,,,
Dm_00003729-RA,7,NA,,,
Dm_00003856-RA,7,NA,,,
Dm_00003981-RA,7,NA,,,
Dm_00004077-RA,7,NA,,,
Dm_00004199-RA,7,NA,,,
Dm_00004275-RA,7,NA,,,
Dm_00004339-RA,7,NA,,,
Dm_00004808-RA,7,NA,,,
Dm_00005057-RA,7,NA,,,
Dm_00005866-RA,7,NA,,,
Dm_00006299-RA,7,NA,,,
Dm_00006447-RA,7,NA,,,
Dm_00006478-RA,7,NA,,,
Dm_00006862-RA,7,NA,,,
Dm_00007072-RA,7,NA,,,
Dm_00007161-RA,7,NA,,,
Dm_00007385-RA,7,NA,,,
Dm_00007494-RA,7,NA,,,
Dm_00007541-RA,7,NA,,,
Dm_00008246-RA,7,NA,,,
Dm_00008366-RA,7,NA,,,
Dm_00008999-RA,7,NA,,,
Dm_00009075-RA,7,NA,,,
Dm_00009337-RA,7,NA,,,
Dm_00009625-RA,7,NA,,,
Dm_00009674-RA,7,NA,,,
Dm_00009693-RA,7,NA,,,
Dm_00009750-RA,7,NA,,,
Dm_00010082-RA,7,NA,,,
Dm_00010559-RA,7,NA,,,
Dm_00010608-RA,7,NA,,,
Dm_00011060-RA,7,NA,,,
Dm_00011097-RA,7,NA,,,
Dm_00011386-RA,7,NA,,,
Dm_00011792-RA,7,NA,,,
Dm_00011808-RA,7,NA,,,
Dm_00011904-RA,7,NA,,,
Dm_00011969-RA,7,NA,,,
Dm_00012074-RA,7,NA,,,
Dm_00012104-RA,7,NA,,,
Dm_00012111-RA,7,NA,,,
Dm_00012310-RA,7,NA,,,
Dm_00012349-RA,7,NA,,,
Dm_00012395-RA,7,NA,,,
Dm_00012588-RA,7,NA,,,
Dm_00012676-RA,7,NA,,,
Dm_00012935-RA,7,NA,,,
Dm_00012971-RA,7,NA,,,
Dm_00013089-RA,7,NA,,,
Dm_00013138-RA,7,NA,,,
Dm_00013385-RA,7,NA,,,
Dm_00013623-RA,7,NA,,,
Dm_00013905-RA,7,NA,,,
Dm_00014073-RA,7,NA,,,
Dm_00014195-RA,7,NA,,,
Dm_00014306-RA,7,NA,,,
Dm_00014457-RA,7,NA,,,
Dm_00014472-RA,7,NA,,,
Dm_00014487-RA,7,NA,,,
Dm_00014613-RA,7,NA,,,
Dm_00014656-RA,7,NA,,,
Dm_00014697-RA,7,NA,,,
Dm_00014792-RA,7,NA,,,
Dm_00015063-RA,7,NA,,,
Dm_00015298-RA,7,NA,,,
Dm_00015638-RA,7,NA,,,
Dm_00015640-RA,7,NA,,,
Dm_00016104-RA,7,NA,,,
Dm_00016176-RA,7,NA,,,
Dm_00016362-RA,7,NA,,,
Dm_00016571-RA,7,NA,,,
Dm_00017116-RA,7,NA,,,
Dm_00017306-RA,7,NA,,,
Dm_00017358-RA,7,NA,,,
Dm_00017756-RA,7,NA,,,
Dm_00018518-RA,7,NA,,,
Dm_00018770-RA,7,NA,,,
Dm_00018931-RA,7,NA,,,
Dm_00019133-RA,7,NA,,,
Dm_00019417-RA,7,NA,,,
Dm_00019535-RA,7,NA,,,
Dm_00019599-RA,7,NA,,,
Dm_00019679-RA,7,NA,,,
Dm_00020441-RA,7,NA,,,
Dm_00020716-RA,7,NA,,,
Dm_00000132-RA,9,AT1G76140.1, Symbols: POQR-like ,  , chr1:28571187-28574852 FORWARD LENGTH=795
Dm_00000835-RA,9,AT4G27120.2, Symbols: DDRGK1 ,  , chr4:13602210-13604227 REVERSE LENGTH=298
Dm_00000844-RA,9,AT5G54840.1," Symbols: ATSGP1, SGP1 ",  , chr5:22276611-22278328 REVERSE LENGTH=288
Dm_00001112-RA,9,AT3G58730.1, Symbols: VHA-D ,  , chr3:21718495-21719280 REVERSE LENGTH=261
Dm_00001273-RA,9,AT3G56740.1, Symbols: UBAC2A ,  , chr3:21015631-21017883 FORWARD LENGTH=293
Dm_00001465-RA,9,AT1G11120.2, Symbols: DEG23 ,  , chr1:3715229-3717320 FORWARD LENGTH=161
Dm_00002085-RA,9,AT2G35660.1, Symbols: CTF2A ,  , chr2:14988499-14990320 FORWARD LENGTH=439
Dm_00002087-RA,9,AT4G16640.1, Symbols: AT1-MMP ,  , chr4:9367396-9368490 REVERSE LENGTH=364
Dm_00002250-RA,9,AT1G78880.1, Symbols: SHOU4 ,  , chr1:29653068-29654819 REVERSE LENGTH=468
Dm_00002374-RA,9,AT5G55580.2, Symbols: mTERF9 ,  , chr5:22516070-22517408 FORWARD LENGTH=390
Dm_00003043-RA,9,AT5G42820.2," Symbols: ATU2AF35B, U2AF35B ",  , chr5:17170445-17171296 REVERSE LENGTH=283
Dm_00003326-RA,9,AT5G07900.1, Symbols: mTERF7 ,  , chr5:2520188-2521405 FORWARD LENGTH=405
Dm_00003335-RA,9,AT5G07900.1, Symbols: mTERF7 ,  , chr5:2520188-2521405 FORWARD LENGTH=405
Dm_00003478-RA,9,AT5G61220.3," Symbols: ISD11, LYRM4 ",  , chr5:24626057-24626320 REVERSE LENGTH=87
Dm_00006251-RA,9,AT3G14770.1," Symbols: SWEET2, AtSWEET2 ",  , chr3:4957787-4959202 REVERSE LENGTH=236
Dm_00006342-RA,9,AT2G17970.1, Symbols: ALKBH9B ,  , chr2:7819116-7821276 REVERSE LENGTH=507
Dm_00006395-RA,9,AT1G76920.1, Symbols: BAF1 ,  , chr1:28892295-28893419 FORWARD LENGTH=374
Dm_00006414-RA,9,AT5G07900.1, Symbols: mTERF7 ,  , chr5:2520188-2521405 FORWARD LENGTH=405
Dm_00006592-RA,9,AT5G67540.2, Symbols: GH43A ,  , chr5:26944253-26945757 REVERSE LENGTH=471
Dm_00006801-RA,9,AT5G54520.1," Symbols: PRP17, CDC40 ",  , chr5:22146781-22149089 REVERSE LENGTH=457
Dm_00006845-RA,9,AT4G29160.2, Symbols: SNF7.1 ,  , chr4:14381350-14382342 FORWARD LENGTH=192
Dm_00008295-RA,9,AT1G30690.2, Symbols: PATL4 ,  , chr1:10888284-10890085 FORWARD LENGTH=540
Dm_00009127-RA,9,AT5G41120.2, Symbols: ELT4 ,  , chr5:16455312-16458930 REVERSE LENGTH=605
Dm_00009539-RA,9,AT5G19430.6, Symbols: C3HC4 ,  , chr5:6553998-6555616 FORWARD LENGTH=255
Dm_00010863-RA,9,AT1G56190.2," Symbols: PGKp2, cPGK2, PGK2 ",  , chr1:21028622-21030454 FORWARD LENGTH=405
Dm_00011351-RA,9,AT3G21700.3," Symbols: SGP2, ATSGP2 ",  , chr3:7644581-7646190 FORWARD LENGTH=292
Dm_00011419-RA,9,AT4G01610.2, Symbols: AtcathB3 ,  , chr4:694857-696937 FORWARD LENGTH=359
Dm_00011909-RA,9,AT2G45120.1, Symbols: ZAT4 ,  , chr2:18603680-18604624 FORWARD LENGTH=314
Dm_00012568-RA,9,AT3G25430.1, Symbols: RRD1 ,  , chr3:9221204-9223700 FORWARD LENGTH=618
Dm_00012891-RA,9,AT2G34620.1, Symbols: mTERF10 ,  , chr2:14577196-14578203 FORWARD LENGTH=303
Dm_00013177-RA,9,AT1G21410.2, Symbols: SKP2A ,  , chr1:7497479-7499386 FORWARD LENGTH=360
Dm_00014329-RA,9,AT5G24870.3," Symbols: MREL57, CTL07 ",  , chr5:8545008-8546923 REVERSE LENGTH=520
Dm_00016252-RA,9,AT4G33890.2, Symbols: ADA1B ,  , chr4:16250057-16251085 FORWARD LENGTH=342
Dm_00016524-RA,9,AT4G25570.1, Symbols: ACYB-2 ,  , chr4:13053887-13055518 REVERSE LENGTH=239
Dm_00016655-RA,9,AT3G57990.1, Symbols: OEP40 ,  , chr3:21470244-21471347 REVERSE LENGTH=367
Dm_00016898-RA,9,AT1G70480.1, Symbols: JASSY ,  , chr1:26562304-26563608 FORWARD LENGTH=320
Dm_00017805-RA,9,AT3G61790.1, Symbols: SINAT3 ,  , chr3:22871974-22873543 REVERSE LENGTH=326
Dm_00018604-RA,9,AT4G35040.4," Symbols: bZIP19, AtbZIP19 ",  , chr4:16680821-16681805 FORWARD LENGTH=261
Dm_00019374-RA,9,AT2G16860.2, Symbols: AtSYF2 ,  , chr2:7304139-7305959 REVERSE LENGTH=298
Dm_00015321-RA,9,AT1G63970.1," Symbols: ISPF, MECPS "," ""2C-METHYL-D-ERYTHRITOL 2,4-CYCLODIPHOSPHATE SYNTHASE"", isoprenoid F ", chr1:23738923-23740336 REVERSE LENGTH=231
Dm_00009034-RA,9,AT5G18660.1," Symbols: PCB2, DVR "," ""3,8-divinyl protochlorophyllide a 8-vinyl reductase"", PALE-GREEN AND CHLOROPHYLL B REDUCED 2 ", chr5:6220872-6222125 REVERSE LENGTH=417
Dm_00000977-RA,9,AT3G27010.2," Symbols: PCF1, ATTCP20, TCP20, AT-TCP20 "," ""ARABIDOPSIS THALIANA TEOSINTE BRANCHED 1, CYCLOIDEA, PCF (TCP)-DOMAIN FAMILY PROTEIN 20"", ""TEOSINTE BRANCHED 1, cycloidea, PCF (TCP)-domain family protein 20"" ", chr3:9957810-9958754 REVERSE LENGTH=314
Dm_00015270-RA,9,AT3G27010.2," Symbols: PCF1, ATTCP20, TCP20, AT-TCP20 "," ""ARABIDOPSIS THALIANA TEOSINTE BRANCHED 1, CYCLOIDEA, PCF (TCP)-DOMAIN FAMILY PROTEIN 20"", ""TEOSINTE BRANCHED 1, cycloidea, PCF (TCP)-domain family protein 20"" ", chr3:9957810-9958754 REVERSE LENGTH=314
Dm_00020004-RA,9,AT4G12300.1, Symbols: CYP706A4 ," ""cytochrome P450, family 706, subfamily A, polypeptide 4"" ", chr4:7308016-7309692 REVERSE LENGTH=516
Dm_00001430-RA,9,AT3G48270.1, Symbols: CYP71A26 ," ""cytochrome P450, family 71, subfamily A, polypeptide 26"" ", chr3:17876571-17878173 FORWARD LENGTH=489
Dm_00010534-RA,9,AT3G18270.1, Symbols: CYP77A5P ," ""cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"" ", chr3:6262010-6264025 FORWARD LENGTH=410
Dm_00011842-RA,9,AT1G74110.1, Symbols: CYP78A10 ," ""cytochrome P450, family 78, subfamily A, polypeptide 10"" ", chr1:27866667-27868368 REVERSE LENGTH=537
Dm_00018593-RA,9,AT1G64940.1, Symbols: CYP89A6 ," ""cytochrome P450, family 87, subfamily A, polypeptide 6"" ", chr1:24123789-24125324 FORWARD LENGTH=511
