,gene_ID,module,AT_gene_id,Symbol,TopBlastHitDescription,Position
8468,Dm_00019398-RA,8,AT1G29500.1, Symbols: SAUR66 , SMALL AUXIN UPREGULATED RNA 66 , chr1:10321290-10321697 FORWARD LENGTH=135
8010,Dm_00018134-RA,8,AT5G55160.1," Symbols: ATSUMO2, SUMO 2, SUMO2, SUM2 "," SMALL UBIQUITIN-LIKE MODIFIER 2, small ubiquitin-like modifier 2 ", chr5:22383747-22384772 REVERSE LENGTH=103
5154,Dm_00010781-RA,8,AT3G23000.1," Symbols: SnRK3.10, ATSRPK1, CIPK7, PKS7, ATSR2 "," SNF1-RELATED PROTEIN KINASE 3.10, CBL-interacting protein kinase 7 ", chr3:8172654-8173943 FORWARD LENGTH=429
2327,Dm_00004516-RA,8,AT1G01140.1," Symbols: SnRK3.12, PKS6, CIPK9 "," SNF1-RELATED PROTEIN KINASE 3.12, CBL-interacting protein kinase 9, PROTEIN KINASE 6 ", chr1:64398-67512 REVERSE LENGTH=447
402,Dm_00000766-RA,8,AT5G57630.2," Symbols: SnRK3.4, CIPK21 "," SNF1-RELATED PROTEIN KINASE 3.4, CBL-interacting protein kinase 21 ", chr5:23341230-23343143 REVERSE LENGTH=405
6141,Dm_00013238-RA,8,AT3G48530.1," Symbols: KINgamma, KING1 ", SNF1-related protein kinase regulatory subunit gamma 1 , chr3:17987559-17989592 FORWARD LENGTH=424
845,Dm_00001579-RA,8,AT5G01820.1," Symbols: ATSR1, SnRK3.15, ATCIPK14, PKS24, CIPK14, SR1 "," SOS2-like protein kinase 24, serine/threonine protein kinase 1, CBL-INTERACTING PROTEIN KINASE 14, SNF1-RELATED PROTEIN KINASE 3.15 ", chr5:313423-314751 REVERSE LENGTH=442
8938,Dm_00020949-RA,8,AT3G10130.1, Symbols: SOUL4 , SOUL heme?binding protein 4 , chr3:3131122-3133158 REVERSE LENGTH=309
5236,Dm_00010999-RA,8,AT1G09070.1," Symbols: (AT)SRC2, SRC2, AtSRC2 "," soybean gene regulated by cold-2, SOYBEAN GENE REGULATED BY COLD-2 ", chr1:2927767-2928741 FORWARD LENGTH=324
880,Dm_00001650-RA,8,AT4G36930.1, Symbols: SPT , SPATULA , chr4:17414167-17415945 FORWARD LENGTH=373
3894,Dm_00007810-RA,8,AT1G14290.1," Symbols: AtSBH2, SBH2 ", sphingoid base hydroxylase 2 , chr1:4880307-4881784 REVERSE LENGTH=259
3895,Dm_00007811-RA,8,AT1G14290.1," Symbols: AtSBH2, SBH2 ", sphingoid base hydroxylase 2 , chr1:4880307-4881784 REVERSE LENGTH=259
6114,Dm_00013168-RA,8,AT2G46210.1," Symbols: AtSLD2, SLD2 ", sphingoid LCB desaturase 2 , chr2:18977542-18978891 FORWARD LENGTH=449
7581,Dm_00017042-RA,8,AT4G21540.1, Symbols: SPHK1 , sphingosine kinase 1 , chr4:11459609-11462356 FORWARD LENGTH=485
6371,Dm_00013801-RA,8,AT1G26355.1, Symbols: SP1L1 , SPIRAL1-like1 , chr1:9117950-9118611 REVERSE LENGTH=113
3734,Dm_00007496-RA,8,AT1G03060.2," Symbols: BCHA1, SPI "," SPIRRIG, Beach-Domain Homolog A1 ", chr1:712971-726891 REVERSE LENGTH=3600
7584,Dm_00017049-RA,8,AT5G60230.2," Symbols: SEN2, ATSEN2 "," splicing endonuclease 2, SPLICING ENDONUCLEASE 2 ", chr5:24250185-24250952 REVERSE LENGTH=255
5168,Dm_00010832-RA,8,AT5G03650.1, Symbols: SBE2.2 , starch branching enzyme 2.2 , chr5:931924-937470 FORWARD LENGTH=805
7187,Dm_00015953-RA,8,AT4G22920.2," Symbols: ATNYE1, NYE1, SGR, SGR1 "," STAY-GREEN 1, NON-YELLOWING 1, STAY-GREEN ", chr4:12016776-12017969 REVERSE LENGTH=268
5270,Dm_00011077-RA,8,AT5G13710.2," Symbols: CPH, SMT1 "," sterol methyltransferase 1, CEPHALOPOD ", chr5:4424048-4426866 REVERSE LENGTH=336
5122,Dm_00010703-RA,8,AT1G53730.1, Symbols: SRF6 , STRUBBELIG-receptor family 6 , chr1:20061771-20065475 FORWARD LENGTH=719
3310,Dm_00006614-RA,8,AT5G67360.1," Symbols: ARA12, SBT1.7 ", Subtilisin-like Serine protease 1.7 , chr5:26872192-26874465 REVERSE LENGTH=757
385,Dm_00000726-RA,8,AT2G19170.2, Symbols: SLP3 , subtilisin-like serine protease 3 , chr2:8314154-8317620 REVERSE LENGTH=815
3405,Dm_00006814-RA,8,AT1G08480.1, Symbols: SDH6 , succinate dehydrogenase 6 , chr1:2684340-2685395 FORWARD LENGTH=142
6679,Dm_00014545-RA,8,AT3G51895.2," Symbols: AST12, SULTR3;1 ", sulfate transporter 3;1 , chr3:19251503-19255812 REVERSE LENGTH=703
6620,Dm_00014372-RA,8,AT5G01220.1, Symbols: SQD2 , sulfoquinovosyldiacylglycerol 2 , chr5:86907-89885 REVERSE LENGTH=510
2729,Dm_00005367-RA,8,AT2G44410.1, Symbols: STUbL6 , SUMO-targeted ubiquitin E3 ligase 6 , chr2:18328873-18330114 FORWARD LENGTH=413
3037,Dm_00006014-RA,8,AT1G79820.2, Symbols: SGB1 , SUPPRESSOR OF G PROTEIN BETA1 , chr1:30022581-30026771 REVERSE LENGTH=495
4749,Dm_00009767-RA,8,AT5G04220.2," Symbols: NTMC2TYPE1.3, NTMC2T1.3, ATSYTC, SYT3, SYTC ", synaptotagmin 3 , chr5:1155985-1158620 REVERSE LENGTH=540
2757,Dm_00005421-RA,8,AT1G61290.2," Symbols: ATSYP124, SYP124 ", syntaxin of plants 124 , chr1:22605188-22606216 FORWARD LENGTH=303
971,Dm_00001797-RA,8,AT5G26980.3," Symbols: SYP41, ATTLG2A, ATSYP41 ", syntaxin of plants 41 , chr5:9488724-9490604 REVERSE LENGTH=322
3345,Dm_00006688-RA,8,AT4G34340.1, Symbols: TAF8 , TBP-associated factor 8 , chr4:16426771-16427832 REVERSE LENGTH=353
5389,Dm_00011375-RA,8,AT3G15030.4," Symbols: MEE35, TCP4 "," TCP family transcription factor 4, maternal effect embryo arrest 35 ", chr3:5062308-5063570 FORWARD LENGTH=420
6779,Dm_00014822-RA,8,AT3G15030.4," Symbols: MEE35, TCP4 "," TCP family transcription factor 4, maternal effect embryo arrest 35 ", chr3:5062308-5063570 FORWARD LENGTH=420
7090,Dm_00015666-RA,8,AT1G53300.1, Symbols: TTL1 , tetratricopeptide-repeat thioredoxin-like 1 , chr1:19879726-19882375 FORWARD LENGTH=699
4478,Dm_00009161-RA,8,AT1G08320.5," Symbols: bZIP21, TGA9 ", TGACG (TGA) motif-binding protein 9 , chr1:2622113-2625725 REVERSE LENGTH=357
1832,Dm_00003502-RA,8,AT1G08630.6, Symbols: THA1 , threonine aldolase 1 , chr1:2743948-2745685 REVERSE LENGTH=358
4635,Dm_00009503-RA,8,AT5G11590.1," Symbols: ERF041, TINY2 ", TINY2 , chr5:3727789-3728499 REVERSE LENGTH=236
3242,Dm_00006453-RA,8,AT4G21790.1," Symbols: TOM1, ATTOM1 ", tobamovirus multiplication 1 , chr4:11569924-11572163 FORWARD LENGTH=291
128,Dm_00000233-RA,8,AT5G16880.4, Symbols: TOL1 , TOM1-LIKE 1 , chr5:5549658-5551274 FORWARD LENGTH=407
4517,Dm_00009238-RA,8,AT1G76970.5, Symbols: TOL4 , TOM1-LIKE 4 , chr1:28922841-28924421 REVERSE LENGTH=358
3070,Dm_00006089-RA,8,AT1G74160.1," Symbols: LNG3, TRM4 "," TON1 Recruiting Motif 4, LONGIFOLIA 3 ", chr1:27887164-27891151 FORWARD LENGTH=1025
4997,Dm_00010382-RA,8,AT2G36830.1," Symbols: TIP1;1, GAMMA-TIP, GAMMA-TIP1 "," TONOPLAST INTRINSIC PROTEIN 1;1, gamma tonoplast intrinsic protein, GAMMA TONOPLAST INTRINSIC PROTEIN 1 ", chr2:15445490-15446336 FORWARD LENGTH=251
7831,Dm_00017705-RA,8,AT2G36830.1," Symbols: TIP1;1, GAMMA-TIP, GAMMA-TIP1 "," TONOPLAST INTRINSIC PROTEIN 1;1, gamma tonoplast intrinsic protein, GAMMA TONOPLAST INTRINSIC PROTEIN 1 ", chr2:15445490-15446336 FORWARD LENGTH=251
4533,Dm_00009273-RA,8,AT2G25810.1, Symbols: TIP4;1 , tonoplast intrinsic protein 4;1 , chr2:11012658-11013906 FORWARD LENGTH=249
7195,Dm_00015979-RA,8,AT1G17530.1," Symbols: ATTIM23-1, TIM23-1 ", translocase of inner mitochondrial membrane 23 , chr1:6027723-6028286 FORWARD LENGTH=187
7750,Dm_00017498-RA,8,AT3G59030.1," Symbols: ATTT12, TT12 "," TRANSPARENT TESTA 12, A. THALIANA TRANSPARENT TESTA 12 ", chr3:21819124-21821288 FORWARD LENGTH=507
2621,Dm_00005134-RA,8,AT5G13930.1," Symbols: ATCHS, CHS, TT4 "," TRANSPARENT TESTA 4, CHALCONE SYNTHASE ", chr5:4488762-4490035 FORWARD LENGTH=395
3289,Dm_00006567-RA,8,AT5G13930.1," Symbols: ATCHS, CHS, TT4 "," TRANSPARENT TESTA 4, CHALCONE SYNTHASE ", chr5:4488762-4490035 FORWARD LENGTH=395
6564,Dm_00014253-RA,8,AT3G51240.1," Symbols: F3'H, F3H, TT6 "," TRANSPARENT TESTA 6, flavanone 3-hydroxylase ", chr3:19025409-19026658 FORWARD LENGTH=358
1290,Dm_00002407-RA,8,AT5G07990.1," Symbols: CYP75B1, TT7, D501 "," TRANSPARENT TESTA 7, CYTOCHROME P450 75B1 ", chr5:2560437-2562859 FORWARD LENGTH=513
8964,Dm_00021041-RA,8,AT5G07990.1," Symbols: CYP75B1, TT7, D501 "," TRANSPARENT TESTA 7, CYTOCHROME P450 75B1 ", chr5:2560437-2562859 FORWARD LENGTH=513
7589,Dm_00017061-RA,8,AT5G58220.1," Symbols: ALNS, TTL "," transthyretin-like protein, allantoin synthase ", chr5:23554546-23555861 REVERSE LENGTH=324
7261,Dm_00016146-RA,8,AT3G12060.1, Symbols: TBL1 , TRICHOME BIREFRINGENCE-LIKE 1 , chr3:3843142-3845150 FORWARD LENGTH=556
5723,Dm_00012199-RA,8,AT2G14530.1, Symbols: TBL13 , TRICHOME BIREFRINGENCE-LIKE 13 , chr2:6187484-6190137 FORWARD LENGTH=412
2509,Dm_00004904-RA,8,AT5G20680.5, Symbols: TBL16 , TRICHOME BIREFRINGENCE-LIKE 16 , chr5:6998946-7001596 FORWARD LENGTH=551
8657,Dm_00019933-RA,8,AT4G25360.2, Symbols: TBL18 , TRICHOME BIREFRINGENCE-LIKE 18 , chr4:12970187-12972404 FORWARD LENGTH=533
5919,Dm_00012681-RA,8,AT5G15900.2, Symbols: TBL19 , TRICHOME BIREFRINGENCE-LIKE 19 , chr5:5189524-5192127 REVERSE LENGTH=445
4584,Dm_00009394-RA,8,AT3G27060.1," Symbols: TSO2, ATTSO2 ", TSO MEANING 'UGLY' IN CHINESE 2 , chr3:9979971-9981057 REVERSE LENGTH=332
3215,Dm_00006387-RA,8,AT5G19780.1, Symbols: TUA5 , tubulin alpha-5 , chr5:6687212-6688926 FORWARD LENGTH=450
3821,Dm_00007674-RA,8,AT5G19780.1, Symbols: TUA5 , tubulin alpha-5 , chr5:6687212-6688926 FORWARD LENGTH=450
6175,Dm_00013312-RA,8,AT5G23860.2, Symbols: TUB8 , tubulin beta 8 , chr5:8042962-8044528 FORWARD LENGTH=449
566,Dm_00001081-RA,8,AT5G46220.1, Symbols: TOD1 , TurgOr regulation Defect 1 , chr5:18738827-18741964 FORWARD LENGTH=462
4250,Dm_00008657-RA,8,AT2G39840.1, Symbols: TOPP4 , type one serine/threonine protein phosphatase 4 , chr2:16627430-16628789 FORWARD LENGTH=321
838,Dm_00001565-RA,8,AT1G64230.2, Symbols: UBC28 , ubiquitin-conjugating enzyme 28 , chr1:23833792-23835220 FORWARD LENGTH=148
2827,Dm_00005589-RA,8,AT1G78870.2," Symbols: UBC13A, UBC35 "," ubiquitin-conjugating enzyme 35, UBIQUITIN CONJUGATING ENZYME 13A ", chr1:29650589-29652203 FORWARD LENGTH=153
8976,Dm_00021068-RA,8,AT1G63800.1, Symbols: UBC5 , ubiquitin-conjugating enzyme 5 , chr1:23667888-23669003 REVERSE LENGTH=185
2559,Dm_00005001-RA,8,AT5G10790.1, Symbols: UBP22 , ubiquitin-specific protease 22 , chr5:3410638-3412559 FORWARD LENGTH=557
2204,Dm_00004260-RA,8,AT4G00110.1, Symbols: GAE3 , UDP-D-glucuronate 4-epimerase 3 , chr4:38702-39994 REVERSE LENGTH=430
825,Dm_00001540-RA,8,AT3G23820.1, Symbols: GAE6 , UDP-D-glucuronate 4-epimerase 6 , chr3:8603645-8605027 FORWARD LENGTH=460
8166,Dm_00018590-RA,8,AT3G11340.1, Symbols: UGT76B1 , UDP-dependent glycosyltransferase 76B1 , chr3:3556728-3558149 FORWARD LENGTH=447
7856,Dm_00017763-RA,8,AT4G23010.1," Symbols: ATUTR2, UTR2 ", UDP-galactose transporter 2 , chr4:12060318-12062486 REVERSE LENGTH=345
5161,Dm_00010805-RA,8,AT3G29360.2, Symbols: UGD2 , UDP-glucose dehydrogenase 2 , chr3:11267375-11268817 REVERSE LENGTH=480
4180,Dm_00008508-RA,8,AT4G01070.1," Symbols: UGT72B1, GT72B1 ", UDP-GLUCOSE-DEPENDENT GLUCOSYLTRANSFERASE 72 B1 , chr4:461858-463300 REVERSE LENGTH=480
1268,Dm_00002364-RA,8,AT1G07250.1, Symbols: UGT71C4 , UDP-glucosyl transferase 71C4 , chr1:2225963-2227402 FORWARD LENGTH=479
216,Dm_00000406-RA,8,AT5G17050.1, Symbols: UGT78D2 , UDP-glucosyl transferase 78D2 , chr5:5607828-5609392 REVERSE LENGTH=460
8463,Dm_00019388-RA,8,AT5G17050.1, Symbols: UGT78D2 , UDP-glucosyl transferase 78D2 , chr5:5607828-5609392 REVERSE LENGTH=460
8538,Dm_00019602-RA,8,AT5G17050.1, Symbols: UGT78D2 , UDP-glucosyl transferase 78D2 , chr5:5607828-5609392 REVERSE LENGTH=460
8423,Dm_00019264-RA,8,AT2G23250.1, Symbols: UGT84B2 , UDP-glucosyl transferase 84B2 , chr2:9897809-9899125 REVERSE LENGTH=438
1552,Dm_00002936-RA,8,AT1G22380.1," Symbols: UGT85A3, AtUGT85A3 ", UDP-glucosyl transferase 85A3 , chr1:7900522-7902332 REVERSE LENGTH=488
5967,Dm_00012808-RA,8,AT1G22380.1," Symbols: UGT85A3, AtUGT85A3 ", UDP-glucosyl transferase 85A3 , chr1:7900522-7902332 REVERSE LENGTH=488
2044,Dm_00003928-RA,8,AT1G22340.1," Symbols: AtUGT85A7, UGT85A7 ", UDP-glucosyl transferase 85A7 , chr1:7890464-7892090 REVERSE LENGTH=487
2083,Dm_00004007-RA,8,AT3G16520.3, Symbols: UGT88A1 , UDP-glucosyl transferase 88A1 , chr3:5619355-5620833 REVERSE LENGTH=462
1286,Dm_00002394-RA,8,AT3G53520.1," Symbols: ATUXS1, UXS1 ", UDP-glucuronic acid decarboxylase 1 , chr3:19841635-19844057 FORWARD LENGTH=435
5965,Dm_00012802-RA,8,AT1G21070.1, Symbols: URGT2 , UDP-Rha/UDP-Gal transporter 2 , chr1:7376148-7377810 REVERSE LENGTH=348
7994,Dm_00018096-RA,8,AT1G06890.2, Symbols: UXT3 , UDP-XYLOSE TRANSPORTER3 , chr1:2111728-2114038 REVERSE LENGTH=357
8031,Dm_00018179-RA,8,AT3G03690.1, Symbols: UNE7 , unfertilized embryo sac 7 , chr3:911494-913643 REVERSE LENGTH=378
5145,Dm_00010757-RA,8,AT3G53990.1," Symbols: AtUSP, USP17 ", Universal stress protein , chr3:19989658-19991019 REVERSE LENGTH=160
1665,Dm_00003170-RA,8,AT2G03530.2," Symbols: UPS2, ATUPS2 "," ureide permease 2, ARABIDOPSIS THALIANA UREIDE PERMEASE 2 ", chr2:1071951-1073522 FORWARD LENGTH=398
4109,Dm_00008327-RA,8,AT4G08300.1, Symbols: UMAMIT17 , Usually multiple acids move in and out Transporters 17 , chr4:5245024-5248153 FORWARD LENGTH=373
4876,Dm_00010072-RA,8,AT5G63860.1," Symbols: AtUVR8, UVR8 ", UVB-RESISTANCE 8 , chr5:25554821-25558587 REVERSE LENGTH=440
1057,Dm_00001944-RA,8,AT2G01770.1," Symbols: VIT1, ATVIT1 ", vacuolar iron transporter 1 , chr2:334775-336425 REVERSE LENGTH=250
579,Dm_00001101-RA,8,AT5G53530.1, Symbols: VPS26A , vacuolar protein sorting 26A , chr5:21746275-21748156 REVERSE LENGTH=302
8228,Dm_00018761-RA,8,AT3G47810.3," Symbols: ATVPS29, MAG1, VPS29 "," VACUOLAR PROTEIN SORTING 29, MAIGO 1 ", chr3:17637256-17639017 REVERSE LENGTH=190
2298,Dm_00004463-RA,8,AT5G09260.1, Symbols: VPS20.2 , vacuolar protein sorting-associated protein 20.2 , chr5:2876797-2878355 FORWARD LENGTH=216
1370,Dm_00002572-RA,8,AT2G32760.1," Symbols: VPS38, USL1 "," VACUOLAR SORTING RECEPTOR 38, Unflattened and Small Leaves 1 ", chr2:13892140-13894295 FORWARD LENGTH=352
5106,Dm_00010651-RA,8,AT1G28520.5," Symbols: VOZ1, ATVOZ1 "," VASCULAR PLANT ONE ZINC FINGER PROTEIN, vascular plant one zinc finger protein ", chr1:10029713-10031479 FORWARD LENGTH=486
480,Dm_00000906-RA,8,AT3G60600.3," Symbols: VAP27, (AT)VAP, VAP, VAP27-1 "," vesicle associated protein, VAMP/SYNAPTOBREVIN-ASSOCIATED PROTEIN 27-1 ", chr3:22400537-22401669 FORWARD LENGTH=230
4779,Dm_00009825-RA,8,AT4G30200.3," Symbols: VIL2, VEL1 "," VIN3-Like 2, vernalization5/VIN3-like 1 ", chr4:14786852-14790070 REVERSE LENGTH=702
7253,Dm_00016122-RA,8,AT5G28040.2, Symbols: VFP4 , VIRF INTERACTING PROTEIN 4 , chr5:10037654-10038937 REVERSE LENGTH=427
1864,Dm_00003554-RA,8,AT5G28646.2, Symbols: WVD2 , WAVE-DAMPENED 2 , chr5:10675192-10676151 FORWARD LENGTH=202
2033,Dm_00003910-RA,8,AT3G07760.9, Symbols: WEEP , WEEP , chr3:2477409-2477947 FORWARD LENGTH=112
2995,Dm_00005936-RA,8,AT4G13870.2," Symbols: ATWRNEXO, WEX, ATWEX, WRNEXO ", Werner syndrome-like exonuclease , chr4:8023563-8025542 REVERSE LENGTH=288
7252,Dm_00016121-RA,8,AT3G04910.1," Symbols: ZIK4, WNK1, ATWNK1 ", with no lysine (K) kinase 1 , chr3:1355084-1358057 FORWARD LENGTH=700
1269,Dm_00002367-RA,8,AT5G43070.1, Symbols: WPP1 , WPP domain protein 1 , chr5:17289259-17289726 REVERSE LENGTH=155
2967,Dm_00005870-RA,8,AT3G54320.3," Symbols: ATWRI1, WRI1, ASML1, WRI "," WRINKLED, WRINKLED 1, ACTIVATOR OF SPO(MIN)::LUC1 ", chr3:20114809-20118473 FORWARD LENGTH=430
7688,Dm_00017325-RA,8,AT3G54320.3," Symbols: ATWRI1, WRI1, ASML1, WRI "," WRINKLED, WRINKLED 1, ACTIVATOR OF SPO(MIN)::LUC1 ", chr3:20114809-20118473 FORWARD LENGTH=430
8637,Dm_00019870-RA,8,AT5G48720.3," Symbols: XRI1, XRI "," X-RAY INDUCED TRANSCRIPT 1, X-RAY INDUCED TRANSCRIPT ", chr5:19760038-19761621 FORWARD LENGTH=266
2120,Dm_00004084-RA,8,AT1G71692.1," Symbols: XAL1, AGL12 "," XAANTAL1, AGAMOUS-like 12 ", chr1:26952903-26954939 REVERSE LENGTH=211
2799,Dm_00005513-RA,8,AT1G11545.1, Symbols: XTH8 , xyloglucan endotransglucosylase/hydrolase 8 , chr1:3878689-3880286 REVERSE LENGTH=305
598,Dm_00001133-RA,8,AT4G00180.1, Symbols: YAB3 , YABBY3 , chr4:72804-75089 REVERSE LENGTH=240
6206,Dm_00013381-RA,8,AT2G37550.2," Symbols: AGD7, ASP1 "," yeast pde1 suppressor 1, ARF-GAP domain 7 ", chr2:15755544-15757456 REVERSE LENGTH=456
6531,Dm_00014173-RA,8,AT2G37550.2," Symbols: AGD7, ASP1 "," yeast pde1 suppressor 1, ARF-GAP domain 7 ", chr2:15755544-15757456 REVERSE LENGTH=456
4026,Dm_00008132-RA,8,AT1G65730.1, Symbols: YSL7 , YELLOW STRIPE like 7 , chr1:24442639-24446122 FORWARD LENGTH=688
8983,Dm_00021116-RA,8,AT1G48910.1, Symbols: YUC10 , YUCCA 10 , chr1:18091681-18093774 FORWARD LENGTH=383
4781,Dm_00009827-RA,8,AT5G57360.1," Symbols: FKL2, LKP1, ADO1, ZTL "," ZEITLUPE, LOV KELCH PROTEIN 1, FKF1-LIKE PROTEIN 2, ADAGIO 1 ", chr5:23241597-23244256 FORWARD LENGTH=609
1424,Dm_00002683-RA,8,AT1G55910.1, Symbols: ZIP11 , zinc transporter 11 precursor , chr1:20906161-20907225 FORWARD LENGTH=326
7693,Dm_00017331-RA,8,AT2G04032.1, Symbols: ZIP7 , zinc transporter 7 precursor , chr2:1289944-1291251 FORWARD LENGTH=365
5743,Dm_00012263-RA,8,AT5G65930.2," Symbols: KCBP, PKCBP, ZWI "," ZWICHEL, KINESIN-LIKE CALMODULIN-BINDING PROTEIN, POTATO KINESIN-LIKE CALMODULIN-BINDING PROTEIN ", chr5:26370369-26376394 REVERSE LENGTH=1260
36,Dm_00000069-RA,8,NA,,,
39,Dm_00000074-RA,8,NA,,,
40,Dm_00000075-RA,8,NA,,,
74,Dm_00000138-RA,8,NA,,,
325,Dm_00000620-RA,8,NA,,,
332,Dm_00000630-RA,8,NA,,,
462,Dm_00000871-RA,8,NA,,,
536,Dm_00001022-RA,8,NA,,,
552,Dm_00001055-RA,8,NA,,,
557,Dm_00001061-RA,8,NA,,,
636,Dm_00001203-RA,8,NA,,,
657,Dm_00001243-RA,8,NA,,,
707,Dm_00001332-RA,8,NA,,,
842,Dm_00001575-RA,8,NA,,,
874,Dm_00001641-RA,8,NA,,,
913,Dm_00001705-RA,8,NA,,,
1092,Dm_00002005-RA,8,NA,,,
1131,Dm_00002098-RA,8,NA,,,
1139,Dm_00002112-RA,8,NA,,,
1146,Dm_00002126-RA,8,NA,,,
1156,Dm_00002145-RA,8,NA,,,
1194,Dm_00002208-RA,8,NA,,,
1306,Dm_00002445-RA,8,NA,,,
1344,Dm_00002535-RA,8,NA,,,
1353,Dm_00002550-RA,8,NA,,,
1355,Dm_00002554-RA,8,NA,,,
1492,Dm_00002805-RA,8,NA,,,
1531,Dm_00002892-RA,8,NA,,,
1551,Dm_00002935-RA,8,NA,,,
1554,Dm_00002940-RA,8,NA,,,
1750,Dm_00003339-RA,8,NA,,,
1754,Dm_00003354-RA,8,NA,,,
1830,Dm_00003499-RA,8,NA,,,
1852,Dm_00003535-RA,8,NA,,,
1878,Dm_00003579-RA,8,NA,,,
1951,Dm_00003734-RA,8,NA,,,
2047,Dm_00003932-RA,8,NA,,,
2188,Dm_00004219-RA,8,NA,,,
2194,Dm_00004237-RA,8,NA,,,
2202,Dm_00004257-RA,8,NA,,,
2313,Dm_00004486-RA,8,NA,,,
2361,Dm_00004586-RA,8,NA,,,
2370,Dm_00004607-RA,8,NA,,,
2632,Dm_00005153-RA,8,NA,,,
2657,Dm_00005205-RA,8,NA,,,
2671,Dm_00005241-RA,8,NA,,,
2676,Dm_00005256-RA,8,NA,,,
2701,Dm_00005309-RA,8,NA,,,
2721,Dm_00005339-RA,8,NA,,,
2781,Dm_00005470-RA,8,NA,,,
2916,Dm_00005766-RA,8,NA,,,
3076,Dm_00006109-RA,8,NA,,,
3089,Dm_00006142-RA,8,NA,,,
3244,Dm_00006456-RA,8,NA,,,
3245,Dm_00006457-RA,8,NA,,,
3249,Dm_00006468-RA,8,NA,,,
3288,Dm_00006565-RA,8,NA,,,
3320,Dm_00006633-RA,8,NA,,,
3361,Dm_00006722-RA,8,NA,,,
3458,Dm_00006923-RA,8,NA,,,
3530,Dm_00007081-RA,8,NA,,,
3567,Dm_00007146-RA,8,NA,,,
3571,Dm_00007152-RA,8,NA,,,
3657,Dm_00007326-RA,8,NA,,,
3707,Dm_00007441-RA,8,NA,,,
3833,Dm_00007704-RA,8,NA,,,
3902,Dm_00007829-RA,8,NA,,,
3905,Dm_00007833-RA,8,NA,,,
3928,Dm_00007890-RA,8,NA,,,
4007,Dm_00008075-RA,8,NA,,,
4019,Dm_00008107-RA,8,NA,,,
4096,Dm_00008302-RA,8,NA,,,
4125,Dm_00008361-RA,8,NA,,,
4144,Dm_00008416-RA,8,NA,,,
4202,Dm_00008562-RA,8,NA,,,
4232,Dm_00008622-RA,8,NA,,,
4284,Dm_00008723-RA,8,NA,,,
4316,Dm_00008786-RA,8,NA,,,
4445,Dm_00009093-RA,8,NA,,,
4500,Dm_00009204-RA,8,NA,,,
4516,Dm_00009237-RA,8,NA,,,
4549,Dm_00009317-RA,8,NA,,,
4581,Dm_00009389-RA,8,NA,,,
4594,Dm_00009412-RA,8,NA,,,
4679,Dm_00009606-RA,8,NA,,,
4830,Dm_00009961-RA,8,NA,,,
4968,Dm_00010292-RA,8,NA,,,
4969,Dm_00010293-RA,8,NA,,,
4989,Dm_00010350-RA,8,NA,,,
5056,Dm_00010516-RA,8,NA,,,
5113,Dm_00010670-RA,8,NA,,,
5141,Dm_00010748-RA,8,NA,,,
5290,Dm_00011121-RA,8,NA,,,
5295,Dm_00011129-RA,8,NA,,,
5388,Dm_00011372-RA,8,NA,,,
5428,Dm_00011468-RA,8,NA,,,
5431,Dm_00011477-RA,8,NA,,,
5434,Dm_00011481-RA,8,NA,,,
5456,Dm_00011537-RA,8,NA,,,
5476,Dm_00011589-RA,8,NA,,,
5519,Dm_00011694-RA,8,NA,,,
5533,Dm_00011713-RA,8,NA,,,
5681,Dm_00012081-RA,8,NA,,,
5731,Dm_00012231-RA,8,NA,,,
5762,Dm_00012309-RA,8,NA,,,
5817,Dm_00012450-RA,8,NA,,,
5890,Dm_00012610-RA,8,NA,,,
6025,Dm_00012943-RA,8,NA,,,
6052,Dm_00013001-RA,8,NA,,,
6121,Dm_00013184-RA,8,NA,,,
6125,Dm_00013199-RA,8,NA,,,
6291,Dm_00013602-RA,8,NA,,,
6318,Dm_00013663-RA,8,NA,,,
6325,Dm_00013688-RA,8,NA,,,
6368,Dm_00013788-RA,8,NA,,,
6375,Dm_00013813-RA,8,NA,,,
6432,Dm_00013934-RA,8,NA,,,
6442,Dm_00013961-RA,8,NA,,,
6471,Dm_00014029-RA,8,NA,,,
6501,Dm_00014095-RA,8,NA,,,
6561,Dm_00014247-RA,8,NA,,,
6645,Dm_00014443-RA,8,NA,,,
6685,Dm_00014566-RA,8,NA,,,
6725,Dm_00014695-RA,8,NA,,,
6789,Dm_00014852-RA,8,NA,,,
6810,Dm_00014907-RA,8,NA,,,
6826,Dm_00014952-RA,8,NA,,,
6836,Dm_00014982-RA,8,NA,,,
6881,Dm_00015113-RA,8,NA,,,
6951,Dm_00015272-RA,8,NA,,,
6960,Dm_00015292-RA,8,NA,,,
6980,Dm_00015344-RA,8,NA,,,
6995,Dm_00015382-RA,8,NA,,,
7111,Dm_00015723-RA,8,NA,,,
7278,Dm_00016194-RA,8,NA,,,
7392,Dm_00016492-RA,8,NA,,,
7461,Dm_00016681-RA,8,NA,,,
7471,Dm_00016709-RA,8,NA,,,
7486,Dm_00016774-RA,8,NA,,,
7509,Dm_00016828-RA,8,NA,,,
7510,Dm_00016829-RA,8,NA,,,
7534,Dm_00016880-RA,8,NA,,,
7546,Dm_00016918-RA,8,NA,,,
7588,Dm_00017060-RA,8,NA,,,
7625,Dm_00017155-RA,8,NA,,,
