,Orthogroup,gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
6545,OG0009927,Dm_00011135-RA,NA,NA,NA,NA,NA
6546,OG0009927,Dm_00012598-RA,NA,NA,NA,NA,NA
6547,OG0009927,Dm_00013016-RA,NA,NA,NA,NA,NA
6548,OG0009927,Dm_00013555-RA,NA,NA,NA,NA,NA
6549,OG0009927,Dm_00014223-RA,NA,NA,NA,NA,NA
6550,OG0009927,Dm_00014224-RA,NA,NA,NA,NA,NA
6551,OG0009927,Dm_00014812-RA,NA,NA,NA,NA,NA
6552,OG0009927,Dm_00016903-RA,NA,NA,NA,NA,NA
6553,OG0009927,Dm_00017440-RA,NA,NA,NA,NA,NA
6554,OG0009927,Dm_00017956-RA,NA,NA,NA,NA,NA
6555,OG0009927,Dm_00018743-RA,NA,NA,NA,NA,NA
6556,OG0009927,Dm_00019931-RA,NA,NA,NA,NA,NA
6557,OG0009927,Dm_00019932-RA,NA,NA,NA,NA,NA
6558,OG0009927,Dm_00020882-RA,NA,NA,NA,NA,NA
6561,OG0009977,Dm_00000514-RA,NA,NA,NA,NA,NA
6564,OG0009996,Dm_00017051-RA,NA,NA,NA,NA,NA
6567,OG0010046,Dm_00013361-RA,NA,NA,NA,NA,NA
6568,OG0010046,Dm_00013362-RA,NA,NA,NA,NA,NA
6573,OG0010097,Dm_00003168-RA,NA,NA,NA,NA,NA
6574,OG0010097,Dm_00012788-RA,NA,NA,NA,NA,NA
6580,OG0010108,Dm_00012082-RA,NA,NA,NA,NA,NA
6582,OG0010149,Dm_00007896-RA,NA,NA,NA,NA,NA
6584,OG0010196,Dm_00011762-RA,NA,NA,NA,NA,NA
6587,OG0010213,Dm_00000107-RA,NA,NA,NA,NA,NA
6588,OG0010213,Dm_00001053-RA,NA,NA,NA,NA,NA
6589,OG0010227,Dm_00003773-RA,NA,NA,NA,NA,NA
6590,OG0010258,Dm_00000377-RA,NA,NA,NA,NA,NA
6591,OG0010258,Dm_00009586-RA,NA,NA,NA,NA,NA
6593,OG0010279,Dm_00015372-RA,NA,NA,NA,NA,NA
6596,OG0010294,Dm_00008084-RA,NA,NA,NA,NA,NA
6602,OG0010359,Dm_00002691-RA,NA,NA,NA,NA,NA
6603,OG0010359,Dm_00004118-RA,NA,NA,NA,NA,NA
6604,OG0010368,Dm_00006402-RA,NA,NA,NA,NA,NA
6605,OG0010368,Dm_00007232-RA,NA,NA,NA,NA,NA
6608,OG0010425,Dm_00008109-RA,NA,NA,NA,NA,NA
6610,OG0010439,Dm_00019017-RA,NA,NA,NA,NA,NA
6613,OG0010462,Dm_00011433-RA,NA,NA,NA,NA,NA
6617,OG0010523,Dm_00000990-RA,NA,NA,NA,NA,NA
6621,OG0010558,Dm_00007539-RA,NA,NA,NA,NA,NA
6622,OG0010558,Dm_00017123-RA,NA,NA,NA,NA,NA
6625,OG0010581,Dm_00005502-RA,NA,NA,NA,NA,NA
6626,OG0010635,Dm_00013254-RA,NA,NA,NA,NA,NA
6633,OG0010673,Dm_00014163-RA,NA,NA,NA,NA,NA
6637,OG0010729,Dm_00016177-RA,NA,NA,NA,NA,NA
6639,OG0010735,Dm_00008873-RA,NA,NA,NA,NA,NA
6640,OG0010746,Dm_00006837-RA,NA,NA,NA,NA,NA
6642,OG0010762,Dm_00000133-RA,NA,NA,NA,NA,NA
6643,OG0010762,Dm_00001250-RA,NA,NA,NA,NA,NA
6649,OG0010803,Dm_00011493-RA,NA,NA,NA,NA,NA
6650,OG0010805,Dm_00010192-RA,NA,NA,NA,NA,NA
6652,OG0010809,Dm_00000495-RA,NA,NA,NA,NA,NA
6657,OG0010879,Dm_00018056-RA,NA,NA,NA,NA,NA
6658,OG0010894,Dm_00000744-RA,NA,NA,NA,NA,NA
6659,OG0010894,Dm_00009826-RA,NA,NA,NA,NA,NA
6660,OG0010910,Dm_00002081-RA,NA,NA,NA,NA,NA
6661,OG0010910,Dm_00008757-RA,NA,NA,NA,NA,NA
6662,OG0010919,Dm_00003300-RA,NA,NA,NA,NA,NA
6663,OG0010919,Dm_00011710-RA,NA,NA,NA,NA,NA
6664,OG0010938,Dm_00020462-RA,NA,NA,NA,NA,NA
6665,OG0010943,Dm_00012325-RA,NA,NA,NA,NA,NA
6666,OG0010943,Dm_00013132-RA,NA,NA,NA,NA,NA
6667,OG0010945,Dm_00002207-RA,NA,NA,NA,NA,NA
6668,OG0010945,Dm_00008784-RA,NA,NA,NA,NA,NA
6669,OG0010953,Dm_00005869-RA,NA,NA,NA,NA,NA
6671,OG0010954,Dm_00001580-RA,NA,NA,NA,NA,NA
6672,OG0010957,Dm_00005587-RA,NA,NA,NA,NA,NA
6673,OG0010976,Dm_00012296-RA,NA,NA,NA,NA,NA
6674,OG0010976,Dm_00014562-RA,NA,NA,NA,NA,NA
6675,OG0010981,Dm_00011573-RA,NA,NA,NA,NA,NA
6681,OG0011018,Dm_00007895-RA,NA,NA,NA,NA,NA
6682,OG0011018,Dm_00012543-RA,NA,NA,NA,NA,NA
6685,OG0011034,Dm_00004467-RA,NA,NA,NA,NA,NA
6686,OG0011035,Dm_00011244-RA,NA,NA,NA,NA,NA
6687,OG0011035,Dm_00018095-RA,NA,NA,NA,NA,NA
6689,OG0011048,Dm_00000945-RA,NA,NA,NA,NA,NA
6690,OG0011048,Dm_00003689-RA,NA,NA,NA,NA,NA
6691,OG0011070,Dm_00012173-RA,NA,NA,NA,NA,NA
6693,OG0011070,Dm_00020695-RA,NA,NA,NA,NA,NA
6695,OG0011085,Dm_00002411-RA,NA,NA,NA,NA,NA
6699,OG0011150,Dm_00009507-RA,NA,NA,NA,NA,NA
6703,OG0011185,Dm_00008897-RA,NA,NA,NA,NA,NA
6704,OG0011185,Dm_00009545-RA,NA,NA,NA,NA,NA
6706,OG0011215,Dm_00000878-RA,NA,NA,NA,NA,NA
6708,OG0011222,Dm_00002887-RA,NA,NA,NA,NA,NA
6709,OG0011222,Dm_00004681-RA,NA,NA,NA,NA,NA
6714,OG0011244,Dm_00016793-RA,NA,NA,NA,NA,NA
6716,OG0011245,Dm_00002671-RA,NA,NA,NA,NA,NA
6717,OG0011254,Dm_00004335-RA,NA,NA,NA,NA,NA
6718,OG0011254,Dm_00004337-RA,NA,NA,NA,NA,NA
6721,OG0011292,Dm_00006068-RA,NA,NA,NA,NA,NA
6722,OG0011292,Dm_00008969-RA,NA,NA,NA,NA,NA
6723,OG0011292,Dm_00009421-RA,NA,NA,NA,NA,NA
6725,OG0011292,Dm_00009476-RA,NA,NA,NA,NA,NA
6726,OG0011292,Dm_00010128-RA,NA,NA,NA,NA,NA
6727,OG0011292,Dm_00011602-RA,NA,NA,NA,NA,NA
6728,OG0011292,Dm_00013821-RA,NA,NA,NA,NA,NA
6729,OG0011292,Dm_00013991-RA,NA,NA,NA,NA,NA
6730,OG0011292,Dm_00014090-RA,NA,NA,NA,NA,NA
6732,OG0011292,Dm_00014526-RA,NA,NA,NA,NA,NA
6734,OG0011292,Dm_00019130-RA,NA,NA,NA,NA,NA
6735,OG0011292,Dm_00019434-RA,NA,NA,NA,NA,NA
6736,OG0011292,Dm_00020472-RA,NA,NA,NA,NA,NA
6737,OG0011293,Dm_00008499-RA,NA,NA,NA,NA,NA
6738,OG0011293,Dm_00008580-RA,NA,NA,NA,NA,NA
6739,OG0011293,Dm_00009635-RA,NA,NA,NA,NA,NA
6740,OG0011293,Dm_00011037-RA,NA,NA,NA,NA,NA
6741,OG0011293,Dm_00012612-RA,NA,NA,NA,NA,NA
6743,OG0011293,Dm_00013886-RA,NA,NA,NA,NA,NA
6744,OG0011293,Dm_00015217-RA,NA,NA,NA,NA,NA
6745,OG0011293,Dm_00015671-RA,NA,NA,NA,NA,NA
6747,OG0011293,Dm_00017269-RA,NA,NA,NA,NA,NA
6748,OG0011293,Dm_00017654-RA,NA,NA,NA,NA,NA
6749,OG0011294,Dm_00010699-RA,NA,NA,NA,NA,NA
6750,OG0011295,Dm_00017413-RA,NA,NA,NA,NA,NA
6751,OG0011355,Dm_00002015-RA,NA,NA,NA,NA,NA
6752,OG0011355,Dm_00007440-RA,NA,NA,NA,NA,NA
6753,OG0011395,Dm_00002012-RA,NA,NA,NA,NA,NA
6754,OG0011413,Dm_00002191-RA,NA,NA,NA,NA,NA
6759,OG0011441,Dm_00011627-RA,NA,NA,NA,NA,NA
6760,OG0011441,Dm_00011628-RA,NA,NA,NA,NA,NA
6763,OG0011462,Dm_00004675-RA,NA,NA,NA,NA,NA
6764,OG0011462,Dm_00017576-RA,NA,NA,NA,NA,NA
6765,OG0011476,Dm_00019364-RA,NA,NA,NA,NA,NA
6766,OG0011476,Dm_00019365-RA,NA,NA,NA,NA,NA
6767,OG0011479,Dm_00016033-RA,NA,NA,NA,NA,NA
6768,OG0011479,Dm_00016210-RA,NA,NA,NA,NA,NA
6770,OG0011485,Dm_00000370-RA,NA,NA,NA,NA,NA
6772,OG0011496,Dm_00003897-RA,NA,NA,NA,NA,NA
6773,OG0011496,Dm_00003898-RA,NA,NA,NA,NA,NA
6774,OG0011496,Dm_00018912-RA,NA,NA,NA,NA,NA
6775,OG0011501,Dm_00010263-RA,NA,NA,NA,NA,NA
6779,OG0011519,Dm_00010632-RA,NA,NA,NA,NA,NA
6783,OG0011519,Dm_00021126-RA,NA,NA,NA,NA,NA
6784,OG0011528,Dm_00016974-RA,NA,NA,NA,NA,NA
6787,OG0011533,Dm_00004761-RA,NA,NA,NA,NA,NA
6790,OG0011556,Dm_00016575-RA,NA,NA,NA,NA,NA
6791,OG0011575,Dm_00002962-RA,NA,NA,NA,NA,NA
6792,OG0011575,Dm_00004582-RA,NA,NA,NA,NA,NA
6794,OG0011625,Dm_00004871-RA,NA,NA,NA,NA,NA
6797,OG0011625,Dm_00013358-RA,NA,NA,NA,NA,NA
6798,OG0011625,Dm_00013372-RA,NA,NA,NA,NA,NA
6799,OG0011625,Dm_00018146-RA,NA,NA,NA,NA,NA
6800,OG0011625,Dm_00020458-RA,NA,NA,NA,NA,NA
6802,OG0011660,Dm_00007328-RA,NA,NA,NA,NA,NA
6803,OG0011660,Dm_00008578-RA,NA,NA,NA,NA,NA
6804,OG0011660,Dm_00009863-RA,NA,NA,NA,NA,NA
6805,OG0011660,Dm_00017016-RA,NA,NA,NA,NA,NA
6808,OG0011704,Dm_00002842-RA,NA,NA,NA,NA,NA
6809,OG0011704,Dm_00007304-RA,NA,NA,NA,NA,NA
6812,OG0011719,Dm_00009889-RA,NA,NA,NA,NA,NA
6813,OG0011746,Dm_00000734-RA,NA,NA,NA,NA,NA
6815,OG0011773,Dm_00011708-RA,NA,NA,NA,NA,NA
6818,OG0011781,Dm_00014980-RA,NA,NA,NA,NA,NA
6821,OG0011781,Dm_00020443-RA,NA,NA,NA,NA,NA
6822,OG0011810,Dm_00005475-RA,NA,NA,NA,NA,NA
6823,OG0011821,Dm_00012007-RA,NA,NA,NA,NA,NA
6824,OG0011842,Dm_00005419-RA,NA,NA,NA,NA,NA
6834,OG0011902,Dm_00020524-RA,NA,NA,NA,NA,NA
6835,OG0011902,Dm_00020525-RA,NA,NA,NA,NA,NA
6836,OG0011922,Dm_00004956-RA,NA,NA,NA,NA,NA
6837,OG0011922,Dm_00007483-RA,NA,NA,NA,NA,NA
6840,OG0011944,Dm_00002815-RA,NA,NA,NA,NA,NA
6841,OG0011944,Dm_00002816-RA,NA,NA,NA,NA,NA
6842,OG0011944,Dm_00005954-RA,NA,NA,NA,NA,NA
6843,OG0011944,Dm_00010014-RA,NA,NA,NA,NA,NA
6845,OG0011944,Dm_00012868-RA,NA,NA,NA,NA,NA
6846,OG0011944,Dm_00012869-RA,NA,NA,NA,NA,NA
6847,OG0011944,Dm_00013109-RA,NA,NA,NA,NA,NA
6849,OG0011944,Dm_00019449-RA,NA,NA,NA,NA,NA
6850,OG0011944,Dm_00020610-RA,NA,NA,NA,NA,NA
6851,OG0011944,Dm_00020754-RA,NA,NA,NA,NA,NA
6852,OG0011944,Dm_00020755-RA,NA,NA,NA,NA,NA
6856,OG0012036,Dm_00019962-RA,NA,NA,NA,NA,NA
6857,OG0012056,Dm_00000004-RA,NA,NA,NA,NA,NA
6859,OG0012063,Dm_00015714-RA,NA,NA,NA,NA,NA
6863,OG0012147,Dm_00012887-RA,NA,NA,NA,NA,NA
6874,OG0012208,Dm_00017888-RA,NA,NA,NA,NA,NA
6876,OG0012227,Dm_00016620-RA,NA,NA,NA,NA,NA
6878,OG0012234,Dm_00003664-RA,NA,NA,NA,NA,NA
6879,OG0012234,Dm_00013348-RA,NA,NA,NA,NA,NA
6880,OG0012251,Dm_00014885-RA,NA,NA,NA,NA,NA
6881,OG0012260,Dm_00000702-RA,NA,NA,NA,NA,NA
6883,OG0012265,Dm_00003509-RA,NA,NA,NA,NA,NA
6885,OG0012283,Dm_00001108-RA,NA,NA,NA,NA,NA
6886,OG0012283,Dm_00007685-RA,NA,NA,NA,NA,NA
6889,OG0012313,Dm_00004327-RA,NA,NA,NA,NA,NA
6898,OG0012421,Dm_00000251-RA,NA,NA,NA,NA,NA
6901,OG0012446,Dm_00011091-RA,NA,NA,NA,NA,NA
6903,OG0012450,Dm_00005438-RA,NA,NA,NA,NA,NA
6907,OG0012451,Dm_00012687-RA,NA,NA,NA,NA,NA
6908,OG0012451,Dm_00012688-RA,NA,NA,NA,NA,NA
6909,OG0012460,Dm_00006412-RA,NA,NA,NA,NA,NA
6913,OG0012476,Dm_00020321-RA,NA,NA,NA,NA,NA
6916,OG0012488,Dm_00012710-RA,NA,NA,NA,NA,NA
6918,OG0012489,Dm_00001379-RA,NA,NA,NA,NA,NA
6920,OG0012608,Dm_00008417-RA,NA,NA,NA,NA,NA
6921,OG0012608,Dm_00019334-RA,NA,NA,NA,NA,NA
6922,OG0012625,Dm_00005900-RA,NA,NA,NA,NA,NA
6923,OG0012625,Dm_00006117-RA,NA,NA,NA,NA,NA
6926,OG0012625,Dm_00013220-RA,NA,NA,NA,NA,NA
6927,OG0012625,Dm_00016361-RA,NA,NA,NA,NA,NA
6928,OG0012625,Dm_00016382-RA,NA,NA,NA,NA,NA
6931,OG0012640,Dm_00004563-RA,NA,NA,NA,NA,NA
6932,OG0012640,Dm_00020936-RA,NA,NA,NA,NA,NA
6935,OG0012699,Dm_00015862-RA,NA,NA,NA,NA,NA
6936,OG0012699,Dm_00018453-RA,NA,NA,NA,NA,NA
6938,OG0012723,Dm_00005484-RA,NA,NA,NA,NA,NA
6939,OG0012723,Dm_00006648-RA,NA,NA,NA,NA,NA
6940,OG0012723,Dm_00006831-RA,NA,NA,NA,NA,NA
6941,OG0012723,Dm_00010756-RA,NA,NA,NA,NA,NA
6943,OG0012723,Dm_00015027-RA,NA,NA,NA,NA,NA
6944,OG0012723,Dm_00015028-RA,NA,NA,NA,NA,NA
6945,OG0012723,Dm_00017293-RA,NA,NA,NA,NA,NA
6948,OG0012766,Dm_00001573-RA,NA,NA,NA,NA,NA
6949,OG0012766,Dm_00006552-RA,NA,NA,NA,NA,NA
6950,OG0012770,Dm_00012336-RA,NA,NA,NA,NA,NA
6953,OG0012792,Dm_00018087-RA,NA,NA,NA,NA,NA
6954,OG0012798,Dm_00002283-RA,NA,NA,NA,NA,NA
6955,OG0012842,Dm_00001481-RA,NA,NA,NA,NA,NA
6956,OG0012845,Dm_00003297-RA,NA,NA,NA,NA,NA
6958,OG0012865,Dm_00002768-RA,NA,NA,NA,NA,NA
6960,OG0012865,Dm_00002972-RA,NA,NA,NA,NA,NA
6961,OG0012865,Dm_00016723-RA,NA,NA,NA,NA,NA
6962,OG0012865,Dm_00019034-RA,NA,NA,NA,NA,NA
6966,OG0012917,Dm_00008101-RA,NA,NA,NA,NA,NA
6971,OG0012938,Dm_00017610-RA,NA,NA,NA,NA,NA
6972,OG0012945,Dm_00011542-RA,NA,NA,NA,NA,NA
6979,OG0012974,Dm_00004673-RA,NA,NA,NA,NA,NA
6980,OG0012974,Dm_00014563-RA,NA,NA,NA,NA,NA
6989,OG0013017,Dm_00005297-RA,NA,NA,NA,NA,NA
6990,OG0013017,Dm_00011960-RA,NA,NA,NA,NA,NA
6991,OG0013017,Dm_00012990-RA,NA,NA,NA,NA,NA
6992,OG0013017,Dm_00013049-RA,NA,NA,NA,NA,NA
6994,OG0013017,Dm_00013675-RA,NA,NA,NA,NA,NA
6995,OG0013017,Dm_00015126-RA,NA,NA,NA,NA,NA
6996,OG0013021,Dm_00004344-RA,NA,NA,NA,NA,NA
6997,OG0013021,Dm_00007787-RA,NA,NA,NA,NA,NA
6998,OG0013021,Dm_00008620-RA,NA,NA,NA,NA,NA
6999,OG0013021,Dm_00008621-RA,NA,NA,NA,NA,NA
7001,OG0013021,Dm_00010535-RA,NA,NA,NA,NA,NA
7003,OG0013021,Dm_00012796-RA,NA,NA,NA,NA,NA
7004,OG0013021,Dm_00012848-RA,NA,NA,NA,NA,NA
7005,OG0013021,Dm_00015374-RA,NA,NA,NA,NA,NA
7006,OG0013021,Dm_00015452-RA,NA,NA,NA,NA,NA
7007,OG0013021,Dm_00020140-RA,NA,NA,NA,NA,NA
7008,OG0013021,Dm_00021001-RA,NA,NA,NA,NA,NA
7010,OG0013023,Dm_00009210-RA,NA,NA,NA,NA,NA
7011,OG0013124,Dm_00001963-RA,NA,NA,NA,NA,NA
7013,OG0013142,Dm_00015038-RA,NA,NA,NA,NA,NA
7017,OG0013186,Dm_00007584-RA,NA,NA,NA,NA,NA
7018,OG0013186,Dm_00007585-RA,NA,NA,NA,NA,NA
7020,OG0013201,Dm_00017367-RA,NA,NA,NA,NA,NA
7023,OG0013229,Dm_00003612-RA,NA,NA,NA,NA,NA
7024,OG0013236,Dm_00000432-RA,NA,NA,NA,NA,NA
7031,OG0013335,Dm_00009114-RA,NA,NA,NA,NA,NA
7034,OG0013350,Dm_00013006-RA,NA,NA,NA,NA,NA
7038,OG0013377,Dm_00018666-RA,NA,NA,NA,NA,NA
7039,OG0013382,Dm_00000382-RA,NA,NA,NA,NA,NA
7043,OG0013388,Dm_00012230-RA,NA,NA,NA,NA,NA
7045,OG0013402,Dm_00010016-RA,NA,NA,NA,NA,NA
7047,OG0013407,Dm_00017363-RA,NA,NA,NA,NA,NA
7048,OG0013407,Dm_00018086-RA,NA,NA,NA,NA,NA
7050,OG0013412,Dm_00004149-RA,NA,NA,NA,NA,NA
7051,OG0013414,Dm_00011893-RA,NA,NA,NA,NA,NA
7052,OG0013464,Dm_00009140-RA,NA,NA,NA,NA,NA
7053,OG0013464,Dm_00011462-RA,NA,NA,NA,NA,NA
7054,OG0013464,Dm_00012456-RA,NA,NA,NA,NA,NA
7055,OG0013464,Dm_00018098-RA,NA,NA,NA,NA,NA
7057,OG0013464,Dm_00018470-RA,NA,NA,NA,NA,NA
7058,OG0013464,Dm_00019088-RA,NA,NA,NA,NA,NA
7059,OG0013464,Dm_00019656-RA,NA,NA,NA,NA,NA
7060,OG0013464,Dm_00019800-RA,NA,NA,NA,NA,NA
7061,OG0013464,Dm_00020661-RA,NA,NA,NA,NA,NA
7062,OG0013470,Dm_00020330-RA,NA,NA,NA,NA,NA
7063,OG0013471,Dm_00000282-RA,NA,NA,NA,NA,NA
7065,OG0013475,Dm_00008516-RA,NA,NA,NA,NA,NA
7067,OG0013569,Dm_00009551-RA,NA,NA,NA,NA,NA
7071,OG0013581,Dm_00002612-RA,NA,NA,NA,NA,NA
7072,OG0013590,Dm_00000912-RA,NA,NA,NA,NA,NA
7073,OG0013603,Dm_00002627-RA,NA,NA,NA,NA,NA
7075,OG0013621,Dm_00000858-RA,NA,NA,NA,NA,NA
7076,OG0013621,Dm_00004279-RA,NA,NA,NA,NA,NA
7077,OG0013621,Dm_00004280-RA,NA,NA,NA,NA,NA
7078,OG0013633,Dm_00001863-RA,NA,NA,NA,NA,NA
7079,OG0013638,Dm_00012300-RA,NA,NA,NA,NA,NA
7080,OG0013640,Dm_00010934-RA,NA,NA,NA,NA,NA
7081,OG0013667,Dm_00015157-RA,NA,NA,NA,NA,NA
7083,OG0013727,Dm_00008440-RA,NA,NA,NA,NA,NA
7084,OG0013728,Dm_00019550-RA,NA,NA,NA,NA,NA
7085,OG0013731,Dm_00014855-RA,NA,NA,NA,NA,NA
7086,OG0013737,Dm_00009214-RA,NA,NA,NA,NA,NA
7088,OG0013753,Dm_00009916-RA,NA,NA,NA,NA,NA
7089,OG0013756,Dm_00007154-RA,NA,NA,NA,NA,NA
7090,OG0013761,Dm_00013304-RA,NA,NA,NA,NA,NA
7092,OG0013796,Dm_00012464-RA,NA,NA,NA,NA,NA
7098,OG0013816,Dm_00021019-RA,NA,NA,NA,NA,NA
7100,OG0013825,Dm_00001774-RA,NA,NA,NA,NA,NA
7103,OG0013825,Dm_00015974-RA,NA,NA,NA,NA,NA
7113,OG0013901,Dm_00010910-RA,NA,NA,NA,NA,NA
7116,OG0013901,Dm_00018510-RA,NA,NA,NA,NA,NA
7117,OG0013901,Dm_00019639-RA,NA,NA,NA,NA,NA
7119,OG0013904,Dm_00003006-RA,NA,NA,NA,NA,NA
7120,OG0013904,Dm_00017978-RA,NA,NA,NA,NA,NA
7121,OG0013908,Dm_00004735-RA,NA,NA,NA,NA,NA
7122,OG0013908,Dm_00009651-RA,NA,NA,NA,NA,NA
7123,OG0013908,Dm_00009835-RA,NA,NA,NA,NA,NA
7124,OG0013908,Dm_00009886-RA,NA,NA,NA,NA,NA
7125,OG0013908,Dm_00010873-RA,NA,NA,NA,NA,NA
7126,OG0013908,Dm_00010874-RA,NA,NA,NA,NA,NA
7127,OG0013908,Dm_00012496-RA,NA,NA,NA,NA,NA
7128,OG0013908,Dm_00014820-RA,NA,NA,NA,NA,NA
7129,OG0013908,Dm_00015065-RA,NA,NA,NA,NA,NA
7130,OG0013908,Dm_00017719-RA,NA,NA,NA,NA,NA
7131,OG0013908,Dm_00020367-RA,NA,NA,NA,NA,NA
7132,OG0013909,Dm_00000662-RA,NA,NA,NA,NA,NA
7133,OG0013909,Dm_00005997-RA,NA,NA,NA,NA,NA
7135,OG0014018,Dm_00004797-RA,NA,NA,NA,NA,NA
7136,OG0014018,Dm_00019834-RA,NA,NA,NA,NA,NA
7138,OG0014029,Dm_00013823-RA,NA,NA,NA,NA,NA
7141,OG0014048,Dm_00007892-RA,NA,NA,NA,NA,NA
7143,OG0014053,Dm_00015690-RA,NA,NA,NA,NA,NA
7144,OG0014062,Dm_00017561-RA,NA,NA,NA,NA,NA
7145,OG0014084,Dm_00008611-RA,NA,NA,NA,NA,NA
7146,OG0014092,Dm_00005801-RA,NA,NA,NA,NA,NA
7147,OG0014096,Dm_00007271-RA,NA,NA,NA,NA,NA
7149,OG0014113,Dm_00019660-RA,NA,NA,NA,NA,NA
7150,OG0014116,Dm_00011237-RA,NA,NA,NA,NA,NA
7151,OG0014116,Dm_00011238-RA,NA,NA,NA,NA,NA
7152,OG0014118,Dm_00017899-RA,NA,NA,NA,NA,NA
7153,OG0014130,Dm_00006476-RA,NA,NA,NA,NA,NA
7154,OG0014141,Dm_00002206-RA,NA,NA,NA,NA,NA
7156,OG0014160,Dm_00008811-RA,NA,NA,NA,NA,NA
7159,OG0014164,Dm_00014375-RA,NA,NA,NA,NA,NA
7160,OG0014169,Dm_00012811-RA,NA,NA,NA,NA,NA
7161,OG0014171,Dm_00006292-RA,NA,NA,NA,NA,NA
7162,OG0014171,Dm_00015697-RA,NA,NA,NA,NA,NA
7163,OG0014174,Dm_00014205-RA,NA,NA,NA,NA,NA
7165,OG0014178,Dm_00004562-RA,NA,NA,NA,NA,NA
7168,OG0014196,Dm_00016478-RA,NA,NA,NA,NA,NA
7171,OG0014234,Dm_00009186-RA,NA,NA,NA,NA,NA
7172,OG0014235,Dm_00014319-RA,NA,NA,NA,NA,NA
7177,OG0014250,Dm_00007745-RA,NA,NA,NA,NA,NA
7179,OG0014257,Dm_00003285-RA,NA,NA,NA,NA,NA
7180,OG0014257,Dm_00014964-RA,NA,NA,NA,NA,NA
7181,OG0014257,Dm_00014965-RA,NA,NA,NA,NA,NA
7182,OG0014257,Dm_00014966-RA,NA,NA,NA,NA,NA
7183,OG0014257,Dm_00014967-RA,NA,NA,NA,NA,NA
7184,OG0014257,Dm_00014968-RA,NA,NA,NA,NA,NA
7185,OG0014258,Dm_00004932-RA,NA,NA,NA,NA,NA
7186,OG0014268,Dm_00008690-RA,NA,NA,NA,NA,NA
7188,OG0014270,Dm_00002131-RA,NA,NA,NA,NA,NA
7191,OG0014315,Dm_00005288-RA,NA,NA,NA,NA,NA
7192,OG0014315,Dm_00006347-RA,NA,NA,NA,NA,NA
7193,OG0014316,Dm_00006543-RA,NA,NA,NA,NA,NA
7194,OG0014316,Dm_00020062-RA,NA,NA,NA,NA,NA
7197,OG0014317,Dm_00012158-RA,NA,NA,NA,NA,NA
7198,OG0014318,Dm_00004553-RA,NA,NA,NA,NA,NA
7199,OG0014320,Dm_00005357-RA,NA,NA,NA,NA,NA
7200,OG0014320,Dm_00012369-RA,NA,NA,NA,NA,NA
7201,OG0014320,Dm_00016330-RA,NA,NA,NA,NA,NA
7202,OG0014320,Dm_00018269-RA,NA,NA,NA,NA,NA
7203,OG0014320,Dm_00020017-RA,NA,NA,NA,NA,NA
7209,OG0014331,Dm_00019886-RA,NA,NA,NA,NA,NA
7210,OG0014333,Dm_00009008-RA,NA,NA,NA,NA,NA
7211,OG0014333,Dm_00009146-RA,NA,NA,NA,NA,NA
7212,OG0014333,Dm_00011256-RA,NA,NA,NA,NA,NA
7213,OG0014333,Dm_00013258-RA,NA,NA,NA,NA,NA
7214,OG0014333,Dm_00015599-RA,NA,NA,NA,NA,NA
7215,OG0014333,Dm_00019049-RA,NA,NA,NA,NA,NA
7216,OG0014333,Dm_00019358-RA,NA,NA,NA,NA,NA
7217,OG0014333,Dm_00020729-RA,NA,NA,NA,NA,NA
7218,OG0014333,Dm_00020838-RA,NA,NA,NA,NA,NA
7219,OG0014334,Dm_00005911-RA,NA,NA,NA,NA,NA
7220,OG0014334,Dm_00006764-RA,NA,NA,NA,NA,NA
7221,OG0014334,Dm_00006812-RA,NA,NA,NA,NA,NA
7222,OG0014334,Dm_00010605-RA,NA,NA,NA,NA,NA
7223,OG0014334,Dm_00013561-RA,NA,NA,NA,NA,NA
7225,OG0014334,Dm_00020955-RA,NA,NA,NA,NA,NA
7228,OG0014502,Dm_00008353-RA,NA,NA,NA,NA,NA
7229,OG0014502,Dm_00012237-RA,NA,NA,NA,NA,NA
7230,OG0014502,Dm_00016350-RA,NA,NA,NA,NA,NA
7231,OG0014502,Dm_00017017-RA,NA,NA,NA,NA,NA
7236,OG0014550,Dm_00007696-RA,NA,NA,NA,NA,NA
7239,OG0014566,Dm_00001761-RA,NA,NA,NA,NA,NA
7240,OG0014569,Dm_00001644-RA,NA,NA,NA,NA,NA
7241,OG0014569,Dm_00002669-RA,NA,NA,NA,NA,NA
7242,OG0014594,Dm_00019793-RA,NA,NA,NA,NA,NA
7247,OG0014622,Dm_00007672-RA,NA,NA,NA,NA,NA
7248,OG0014622,Dm_00011285-RA,NA,NA,NA,NA,NA
7249,OG0014634,Dm_00017240-RA,NA,NA,NA,NA,NA
7250,OG0014638,Dm_00011180-RA,NA,NA,NA,NA,NA
7252,OG0014644,Dm_00004952-RA,NA,NA,NA,NA,NA
7253,OG0014660,Dm_00000350-RA,NA,NA,NA,NA,NA
7254,OG0014663,Dm_00015589-RA,NA,NA,NA,NA,NA
7257,OG0014690,Dm_00019238-RA,NA,NA,NA,NA,NA
7258,OG0014696,Dm_00020608-RA,NA,NA,NA,NA,NA
7259,OG0014698,Dm_00004470-RA,NA,NA,NA,NA,NA
7262,OG0014710,Dm_00002224-RA,NA,NA,NA,NA,NA
