"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"4778","GO:0070453","regulation of heme biosynthetic process",1,0,0.1,"1.00000"
"4779","GO:0070455","positive regulation of heme biosynthetic process",1,0,0.1,"1.00000"
"4780","GO:0070475","rRNA base methylation",11,0,1.08,"1.00000"
"4781","GO:0070476","rRNA (guanine-N7)-methylation",2,0,0.2,"1.00000"
"4782","GO:0070483","detection of hypoxia",3,0,0.29,"1.00000"
"4783","GO:0070509","calcium ion import",1,0,0.1,"1.00000"
"4784","GO:0070525","tRNA threonylcarbamoyladenosine metabolic process",3,0,0.29,"1.00000"
"4785","GO:0070537","histone H2A K63-linked deubiquitination",1,0,0.1,"1.00000"
"4786","GO:0070544","histone H3-K36 demethylation",1,0,0.1,"1.00000"
"4787","GO:0070574","cadmium ion transmembrane transport",1,0,0.1,"1.00000"
"4788","GO:0070601","centromeric sister chromatid cohesion",3,0,0.29,"1.00000"
"4789","GO:0070681","glutaminyl-tRNAGln biosynthesis via transamidation",2,0,0.2,"1.00000"
"4790","GO:0070716","mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication",1,0,0.1,"1.00000"
"4791","GO:0070813","hydrogen sulfide metabolic process",4,0,0.39,"1.00000"
"4792","GO:0070814","hydrogen sulfide biosynthetic process",3,0,0.29,"1.00000"
"4793","GO:0070861","regulation of protein exit from endoplasmic reticulum",2,0,0.2,"1.00000"
"4794","GO:0070863","positive regulation of protein exit from endoplasmic reticulum",2,0,0.2,"1.00000"
"4795","GO:0070899","mitochondrial tRNA wobble uridine modification",1,0,0.1,"1.00000"
"4796","GO:0070900","mitochondrial tRNA modification",1,0,0.1,"1.00000"
"4797","GO:0070914","UV-damage excision repair",2,0,0.2,"1.00000"
"4798","GO:0070972","protein localization to endoplasmic reticulum",29,0,2.84,"1.00000"
"4799","GO:0070981","L-asparagine biosynthetic process",2,0,0.2,"1.00000"
"4800","GO:0070982","L-asparagine metabolic process",2,0,0.2,"1.00000"
"4801","GO:0070987","error-free translesion synthesis",1,0,0.1,"1.00000"
"4802","GO:0070989","oxidative demethylation",3,0,0.29,"1.00000"
"4803","GO:0070994","detection of oxidative stress",1,0,0.1,"1.00000"
"4804","GO:0070995","NADPH oxidation",1,0,0.1,"1.00000"
"4805","GO:0071028","nuclear mRNA surveillance",5,0,0.49,"1.00000"
"4806","GO:0071034","CUT catabolic process",4,0,0.39,"1.00000"
"4807","GO:0071036","nuclear polyadenylation-dependent snoRNA catabolic process",2,0,0.2,"1.00000"
"4808","GO:0071037","nuclear polyadenylation-dependent snRNA catabolic process",2,0,0.2,"1.00000"
"4809","GO:0071038","nuclear polyadenylation-dependent tRNA catabolic process",6,0,0.59,"1.00000"
"4810","GO:0071039","nuclear polyadenylation-dependent CUT catabolic process",2,0,0.2,"1.00000"
"4811","GO:0071040","nuclear polyadenylation-dependent antisense transcript catabolic process",2,0,0.2,"1.00000"
"4812","GO:0071041","antisense RNA transcript catabolic process",2,0,0.2,"1.00000"
"4813","GO:0071042","nuclear polyadenylation-dependent mRNA catabolic process",2,0,0.2,"1.00000"
"4814","GO:0071043","CUT metabolic process",4,0,0.39,"1.00000"
"4815","GO:0071044","histone mRNA catabolic process",2,0,0.2,"1.00000"
"4816","GO:0071047","polyadenylation-dependent mRNA catabolic process",2,0,0.2,"1.00000"
"4817","GO:0071051","polyadenylation-dependent snoRNA 3'-end processing",7,0,0.69,"1.00000"
"4818","GO:0071076","RNA 3' uridylation",1,0,0.1,"1.00000"
"4819","GO:0071106","adenosine 3',5'-bisphosphate transmembrane transport",2,0,0.2,"1.00000"
"4820","GO:0071139","resolution of recombination intermediates",1,0,0.1,"1.00000"
"4821","GO:0071140","resolution of mitotic recombination intermediates",1,0,0.1,"1.00000"
"4822","GO:0071163","DNA replication preinitiation complex assembly",2,0,0.2,"1.00000"
"4823","GO:0071170","site-specific DNA replication termination",1,0,0.1,"1.00000"
"4824","GO:0071171","site-specific DNA replication termination at RTS1 barrier",1,0,0.1,"1.00000"
"4825","GO:0071173","spindle assembly checkpoint signaling",7,0,0.69,"1.00000"
"4826","GO:0071174","mitotic spindle checkpoint signaling",7,0,0.69,"1.00000"
"4827","GO:0071219","cellular response to molecule of bacterial origin",7,0,0.69,"1.00000"
"4828","GO:0071222","cellular response to lipopolysaccharide",3,0,0.29,"1.00000"
"4829","GO:0071226","cellular response to molecule of fungal origin",1,0,0.1,"1.00000"
"4830","GO:0071242","cellular response to ammonium ion",1,0,0.1,"1.00000"
"4831","GO:0071244","cellular response to carbon dioxide",5,0,0.49,"1.00000"
"4832","GO:0071258","cellular response to gravity",1,0,0.1,"1.00000"
"4833","GO:0071260","cellular response to mechanical stimulus",2,0,0.2,"1.00000"
"4834","GO:0071267","L-methionine salvage",4,0,0.39,"1.00000"
"4835","GO:0071275","cellular response to aluminum ion",1,0,0.1,"1.00000"
"4836","GO:0071276","cellular response to cadmium ion",1,0,0.1,"1.00000"
"4837","GO:0071280","cellular response to copper ion",2,0,0.2,"1.00000"
"4838","GO:0071286","cellular response to magnesium ion",1,0,0.1,"1.00000"
"4839","GO:0071287","cellular response to manganese ion",1,0,0.1,"1.00000"
"4840","GO:0071294","cellular response to zinc ion",2,0,0.2,"1.00000"
"4841","GO:0071311","cellular response to acetate",1,0,0.1,"1.00000"
"4842","GO:0071312","cellular response to alkaloid",1,0,0.1,"1.00000"
"4843","GO:0071313","cellular response to caffeine",1,0,0.1,"1.00000"
"4844","GO:0071325","cellular response to mannitol stimulus",1,0,0.1,"1.00000"
"4845","GO:0071345","cellular response to cytokine stimulus",1,0,0.1,"1.00000"
"4846","GO:0071366","cellular response to indolebutyric acid stimulus",1,0,0.1,"1.00000"
"4847","GO:0071415","cellular response to purine-containing compound",1,0,0.1,"1.00000"
"4848","GO:0071421","manganese ion transmembrane transport",6,0,0.59,"1.00000"
"4849","GO:0071422","succinate transmembrane transport",1,0,0.1,"1.00000"
"4850","GO:0071450","cellular response to oxygen radical",9,0,0.88,"1.00000"
"4851","GO:0071451","cellular response to superoxide",9,0,0.88,"1.00000"
"4852","GO:0071454","cellular response to anoxia",1,0,0.1,"1.00000"
"4853","GO:0071457","cellular response to ozone",3,0,0.29,"1.00000"
"4854","GO:0071461","cellular response to redox state",2,0,0.2,"1.00000"
"4855","GO:0071466","cellular response to xenobiotic stimulus",4,0,0.39,"1.00000"
"4856","GO:0071467","cellular response to pH",1,0,0.1,"1.00000"
"4857","GO:0071469","cellular response to alkaline pH",1,0,0.1,"1.00000"
"4858","GO:0071484","cellular response to light intensity",9,0,0.88,"1.00000"
"4859","GO:0071485","cellular response to absence of light",1,0,0.1,"1.00000"
"4860","GO:0071486","cellular response to high light intensity",4,0,0.39,"1.00000"
"4861","GO:0071490","cellular response to far red light",3,0,0.29,"1.00000"
"4862","GO:0071492","cellular response to UV-A",2,0,0.2,"1.00000"
"4863","GO:0071493","cellular response to UV-B",4,0,0.39,"1.00000"
"4864","GO:0071494","cellular response to UV-C",3,0,0.29,"1.00000"
"4865","GO:0071501","cellular response to sterol depletion",2,0,0.2,"1.00000"
"4866","GO:0071514","genomic imprinting",2,0,0.2,"1.00000"
"4867","GO:0071515","mating-type locus imprinting",1,0,0.1,"1.00000"
"4868","GO:0071528","tRNA re-export from nucleus",1,0,0.1,"1.00000"
"4869","GO:0071548","response to dexamethasone",1,0,0.1,"1.00000"
"4870","GO:0071557","histone H3-K27 demethylation",4,0,0.39,"1.00000"
"4871","GO:0071585","detoxification of cadmium ion",2,0,0.2,"1.00000"
"4872","GO:0071586","CAAX-box protein processing",7,0,0.69,"1.00000"
"4873","GO:0071588","hydrogen peroxide mediated signaling pathway",5,0,0.49,"1.00000"
"4874","GO:0071629","cytoplasm protein quality control by the ubiquitin-proteasome system",2,0,0.2,"1.00000"
"4875","GO:0071715","icosanoid transport",2,0,0.2,"1.00000"
"4876","GO:0071731","response to nitric oxide",1,0,0.1,"1.00000"
"4877","GO:0071783","endoplasmic reticulum cisternal network organization",1,0,0.1,"1.00000"
"4878","GO:0071784","endoplasmic reticulum cisternal network assembly",1,0,0.1,"1.00000"
"4879","GO:0071786","endoplasmic reticulum tubular network organization",3,0,0.29,"1.00000"
"4880","GO:0071816","tail-anchored membrane protein insertion into ER membrane",1,0,0.1,"1.00000"
"4881","GO:0071894","histone H2B conserved C-terminal lysine ubiquitination",1,0,0.1,"1.00000"
"4882","GO:0071932","replication fork reversal",1,0,0.1,"1.00000"
"4883","GO:0071951","conversion of methionyl-tRNA to N-formyl-methionyl-tRNA",1,0,0.1,"1.00000"
"4884","GO:0072318","clathrin coat disassembly",3,0,0.29,"1.00000"
"4885","GO:0072319","vesicle uncoating",3,0,0.29,"1.00000"
"4886","GO:0072334","UDP-galactose transmembrane transport",4,0,0.39,"1.00000"
"4887","GO:0072337","modified amino acid transport",5,0,0.49,"1.00000"
"4888","GO:0072350","tricarboxylic acid metabolic process",8,0,0.78,"1.00000"
"4889","GO:0072351","tricarboxylic acid biosynthetic process",1,0,0.1,"1.00000"
"4890","GO:0072384","organelle transport along microtubule",1,0,0.1,"1.00000"
"4891","GO:0072393","microtubule anchoring at microtubule organizing center",1,0,0.1,"1.00000"
"4892","GO:0072396","response to cell cycle checkpoint signaling",1,0,0.1,"1.00000"
"4893","GO:0072402","response to DNA integrity checkpoint signaling",1,0,0.1,"1.00000"
"4894","GO:0072423","response to DNA damage checkpoint signaling",1,0,0.1,"1.00000"
"4895","GO:0072488","ammonium transmembrane transport",4,0,0.39,"1.00000"
"4896","GO:0072502","cellular trivalent inorganic anion homeostasis",2,0,0.2,"1.00000"
"4897","GO:0072505","divalent inorganic anion homeostasis",1,0,0.1,"1.00000"
"4898","GO:0072526","pyridine-containing compound catabolic process",3,0,0.29,"1.00000"
"4899","GO:0072530","purine-containing compound transmembrane transport",9,0,0.88,"1.00000"
"4900","GO:0072531","pyrimidine-containing compound transmembrane transport",2,0,0.2,"1.00000"
"4901","GO:0072595","maintenance of protein localization in organelle",7,0,0.69,"1.00000"
"4902","GO:0072599","establishment of protein localization to endoplasmic reticulum",23,0,2.26,"1.00000"
"4903","GO:0072658","maintenance of protein location in membrane",1,0,0.1,"1.00000"
"4904","GO:0072660","maintenance of protein location in plasma membrane",1,0,0.1,"1.00000"
"4905","GO:0072702","response to methyl methanesulfonate",1,0,0.1,"1.00000"
"4906","GO:0072708","response to sorbitol",1,0,0.1,"1.00000"
"4907","GO:0072709","cellular response to sorbitol",1,0,0.1,"1.00000"
"4908","GO:0072718","response to cisplatin",1,0,0.1,"1.00000"
"4909","GO:0072720","response to dithiothreitol",1,0,0.1,"1.00000"
"4910","GO:0075733","intracellular transport of virus",1,0,0.1,"1.00000"
"4911","GO:0080005","photosystem stoichiometry adjustment",3,0,0.29,"1.00000"
"4912","GO:0080006","internode patterning",1,0,0.1,"1.00000"
"4913","GO:0080021","response to benzoic acid",1,0,0.1,"1.00000"
"4914","GO:0080024","indolebutyric acid metabolic process",3,0,0.29,"1.00000"
"4915","GO:0080026","response to indolebutyric acid",2,0,0.2,"1.00000"
"4916","GO:0080027","response to herbivore",5,0,0.49,"1.00000"
"4917","GO:0080028","nitrile biosynthetic process",1,0,0.1,"1.00000"
"4918","GO:0080029","cellular response to boron-containing substance levels",5,0,0.49,"1.00000"
"4919","GO:0080033","response to nitrite",1,0,0.1,"1.00000"
"4920","GO:0080034","host response to induction by symbiont of tumor, nodule or growth in host",1,0,0.1,"1.00000"
"4921","GO:0080037","negative regulation of cytokinin-activated signaling pathway",3,0,0.29,"1.00000"
"4922","GO:0080038","positive regulation of cytokinin-activated signaling pathway",1,0,0.1,"1.00000"
"4923","GO:0080040","positive regulation of cellular response to phosphate starvation",1,0,0.1,"1.00000"
"4924","GO:0080052","response to histidine",1,0,0.1,"1.00000"
"4925","GO:0080053","response to phenylalanine",1,0,0.1,"1.00000"
"4926","GO:0080060","integument development",5,0,0.49,"1.00000"
"4927","GO:0080064","4,4-dimethyl-9beta,19-cyclopropylsterol oxidation",1,0,0.1,"1.00000"
"4928","GO:0080065","4-alpha-methyl-delta7-sterol oxidation",1,0,0.1,"1.00000"
"4929","GO:0080086","stamen filament development",4,0,0.39,"1.00000"
"4930","GO:0080091","regulation of raffinose metabolic process",1,0,0.1,"1.00000"
"4931","GO:0080093","regulation of photorespiration",2,0,0.2,"1.00000"
"4932","GO:0080110","sporopollenin biosynthetic process",8,0,0.78,"1.00000"
"4933","GO:0080114","positive regulation of glycine hydroxymethyltransferase activity",1,0,0.1,"1.00000"
"4934","GO:0080119","ER body organization",2,0,0.2,"1.00000"
"4935","GO:0080120","CAAX-box protein maturation",7,0,0.69,"1.00000"
"4936","GO:0080121","AMP transport",2,0,0.2,"1.00000"
"4937","GO:0080126","ovary septum development",1,0,0.1,"1.00000"
"4938","GO:0080136","priming of cellular response to stress",2,0,0.2,"1.00000"
"4939","GO:0080140","regulation of jasmonic acid metabolic process",4,0,0.39,"1.00000"
"4940","GO:0080141","regulation of jasmonic acid biosynthetic process",4,0,0.39,"1.00000"
"4941","GO:0080143","regulation of amino acid export",2,0,0.2,"1.00000"
"4942","GO:0080144","amino acid homeostasis",3,0,0.29,"1.00000"
"4943","GO:0080149","sucrose induced translational repression",1,0,0.1,"1.00000"
"4944","GO:0080151","positive regulation of salicylic acid mediated signaling pathway",2,0,0.2,"1.00000"
"4945","GO:0080152","regulation of reductive pentose-phosphate cycle",1,0,0.1,"1.00000"
"4946","GO:0080153","negative regulation of reductive pentose-phosphate cycle",1,0,0.1,"1.00000"
"4947","GO:0080157","regulation of plant-type cell wall organization or biogenesis",2,0,0.2,"1.00000"
"4948","GO:0080164","regulation of nitric oxide metabolic process",1,0,0.1,"1.00000"
"4949","GO:0080165","callose deposition in phloem sieve plate",2,0,0.2,"1.00000"
"4950","GO:0080166","stomium development",1,0,0.1,"1.00000"
"4951","GO:0080167","response to karrikin",1,0,0.1,"1.00000"
"4952","GO:0080170","hydrogen peroxide transmembrane transport",3,0,0.29,"1.00000"
"4953","GO:0080171","lytic vacuole organization",4,0,0.39,"1.00000"
"4954","GO:0080173","male-female gamete recognition during double fertilization forming a zygote and endosperm",1,0,0.1,"1.00000"
"4955","GO:0080177","plastoglobule organization",3,0,0.29,"1.00000"
"4956","GO:0080178","5-carbamoylmethyl uridine residue modification",2,0,0.2,"1.00000"
"4957","GO:0080179","1-methylguanosine metabolic process",1,0,0.1,"1.00000"
"4958","GO:0080180","2-methylguanosine metabolic process",1,0,0.1,"1.00000"
"4959","GO:0080181","lateral root branching",3,0,0.29,"1.00000"
"4960","GO:0080183","response to photooxidative stress",5,0,0.49,"1.00000"
"4961","GO:0080187","floral organ senescence",3,0,0.29,"1.00000"
"4962","GO:0090030","regulation of steroid hormone biosynthetic process",2,0,0.2,"1.00000"
"4963","GO:0090032","negative regulation of steroid hormone biosynthetic process",1,0,0.1,"1.00000"
"4964","GO:0090042","tubulin deacetylation",1,0,0.1,"1.00000"
"4965","GO:0090057","root radial pattern formation",4,0,0.39,"1.00000"
"4966","GO:0090058","metaxylem development",1,0,0.1,"1.00000"
"4967","GO:0090059","protoxylem development",1,0,0.1,"1.00000"
"4968","GO:0090063","positive regulation of microtubule nucleation",2,0,0.2,"1.00000"
"4969","GO:0090071","negative regulation of ribosome biogenesis",2,0,0.2,"1.00000"
"4970","GO:0090113","regulation of ER to Golgi vesicle-mediated transport by GTP hydrolysis",4,0,0.39,"1.00000"
"4971","GO:0090116","C-5 methylation of cytosine",2,0,0.2,"1.00000"
"4972","GO:0090153","regulation of sphingolipid biosynthetic process",4,0,0.39,"1.00000"
"4973","GO:0090155","negative regulation of sphingolipid biosynthetic process",2,0,0.2,"1.00000"
"4974","GO:0090156","cellular sphingolipid homeostasis",3,0,0.29,"1.00000"
"4975","GO:0090158","endoplasmic reticulum membrane organization",8,0,0.78,"1.00000"
"4976","GO:0090160","Golgi to lysosome transport",1,0,0.1,"1.00000"
"4977","GO:0090169","regulation of spindle assembly",1,0,0.1,"1.00000"
"4978","GO:0090207","regulation of triglyceride metabolic process",3,0,0.29,"1.00000"
"4979","GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation",1,0,0.1,"1.00000"
"4980","GO:0090227","regulation of red or far-red light signaling pathway",1,0,0.1,"1.00000"
"4981","GO:0090228","positive regulation of red or far-red light signaling pathway",1,0,0.1,"1.00000"
"4982","GO:0090239","regulation of histone H4 acetylation",1,0,0.1,"1.00000"
"4983","GO:0090308","regulation of DNA methylation-dependent heterochromatin formation",1,0,0.1,"1.00000"
"4984","GO:0090309","positive regulation of DNA methylation-dependent heterochromatin formation",1,0,0.1,"1.00000"
"4985","GO:0090311","regulation of protein deacetylation",1,0,0.1,"1.00000"
"4986","GO:0090316","positive regulation of intracellular protein transport",6,0,0.59,"1.00000"
"4987","GO:0090322","regulation of superoxide metabolic process",3,0,0.29,"1.00000"
"4988","GO:0090354","regulation of auxin metabolic process",10,0,0.98,"1.00000"
"4989","GO:0090355","positive regulation of auxin metabolic process",4,0,0.39,"1.00000"
"4990","GO:0090356","negative regulation of auxin metabolic process",2,0,0.2,"1.00000"
"4991","GO:0090357","regulation of tryptophan metabolic process",3,0,0.29,"1.00000"
"4992","GO:0090358","positive regulation of tryptophan metabolic process",1,0,0.1,"1.00000"
"4993","GO:0090359","negative regulation of abscisic acid biosynthetic process",2,0,0.2,"1.00000"
"4994","GO:0090428","perianth development",1,0,0.1,"1.00000"
"4995","GO:0090449","phloem glucosinolate loading",1,0,0.1,"1.00000"
"4996","GO:0090451","cotyledon boundary formation",1,0,0.1,"1.00000"
"4997","GO:0090470","shoot organ boundary specification",1,0,0.1,"1.00000"
"4998","GO:0090480","purine nucleotide-sugar transmembrane transport",2,0,0.2,"1.00000"
"4999","GO:0090529","cell septum assembly",1,0,0.1,"1.00000"
"5000","GO:0090547","response to low humidity",2,0,0.2,"1.00000"
"5001","GO:0090548","response to nitrate starvation",3,0,0.29,"1.00000"
