HOG	OG	Gene Tree Parent Clade	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins
N3.HOG0018854	OG0016905	n0			AT1G75920.1, AT1G75920.3, AT1G75920.2, AT1G75930.1, AT1G75910.1, AT1G75920.4									
N3.HOG0018855	OG0016906	n0			AT1G28020.1, AT1G43010.1, AT1G28000.1, AT3G11350.1, AT1G05005.1, AT3G11380.1									
N3.HOG0018856	OG0016907	n0			AT1G12200.1, AT1G12200.2, AT1G62580.2, AT1G62580.1, AT1G63340.1, AT1G62580.3									
N3.HOG0018857	OG0016908	n0			AT1G57943.2, AT1G57943.1, AT1G57980.1, AT1G09860.1, AT1G47603.1, AT1G57990.1									
N3.HOG0018858	OG0016909	n0			AT1G43020.5, AT3G28925.1, AT1G43020.3, AT1G43020.1, AT1G43020.4, AT1G43020.2									
N3.HOG0018859	OG0016910	n0			AT1G66930.2, AT1G66930.1, AT1G66930.3, AT1G67000.1, AT1G66910.2, AT1G66910.1									
N3.HOG0018860	OG0016911	n0			AT1G06090.1, AT1G06120.1, AT1G06350.1, AT1G06360.2, AT1G06360.1, AT1G06100.1									
N3.HOG0018861	OG0016912	n0			AT3G21100.1, AT1G51520.2, AT1G51520.1, AT3G21100.2, AT3G21100.4, AT3G21100.3									
N3.HOG0018862	OG0016913	n0			AT1G80810.1, AT1G80810.2, AT1G80810.4, AT1G15940.1, AT1G80810.5, AT1G80810.3									
N3.HOG0018863	OG0016914	n0			AT1G02990.5, AT1G02990.6, AT1G02990.3, AT1G02990.4, AT1G02990.2, AT1G02990.1									
N3.HOG0018864	OG0016915	n0			AT5G03350.1, AT3G15356.1, AT3G16530.1, AT1G53070.1, AT1G53060.1, AT1G53080.1									
N3.HOG0018865	OG0016916	n0			AT1G48700.6, AT1G48700.5, AT1G48700.1, AT1G48700.4, AT1G48700.2, AT1G48700.3									
N3.HOG0018866	OG0016917	n0			AT1G01355.1, AT1G01355.2, AT1G01355.3, AT5G35640.1, AT3G13280.1, AT3G62850.1									
N3.HOG0018867	OG0016918	n0			AT1G23800.2					GmISU01.04G146100.1.p				
N3.HOG0018868	OG0016919	n0			AT1G26260.1, AT1G26260.6, AT1G26260.2, AT1G26260.5, AT1G26260.3, AT1G26260.4									
N3.HOG0018869	OG0016920	n0			AT1G70180.2, AT1G70180.5, AT1G70180.6, AT1G70180.1, AT1G70180.4, AT1G70180.3									
N3.HOG0018870	OG0016921	n0			AT1G07476.1, AT1G07473.1					GmISU01.13G298000.1.p, GmISU01.15G033400.1.p				
N3.HOG0018871	OG0016922	n0			AT1G27250.1					GmISU01.08G262300.1.p, GmISU01.18G106100.1.p, GmISU01.18G106000.1.p, GmISU01.18G106000.3.p, GmISU01.18G106000.2.p				
N3.HOG0018872	OG0016923	n0			AT1G61080.3, AT1G61080.4, AT1G61080.2, AT1G61080.5, AT1G61080.6, AT1G61080.1									
N3.HOG0018873	OG0016924	n0			AT3G20280.5, AT3G20280.2, AT3G20280.1, AT3G20280.4, AT1G50620.1, AT3G20280.3									
N3.HOG0018874	OG0016925	n0			AT1G05065.1					GmISU01.02G230900.1.p, GmISU01.14G043000.1.p				
N3.HOG0018875	OG0016926	n0			AT3G15340.2, AT3G15340.3, AT3G15340.1, AT5G36690.1, AT5G36780.1, AT1G53110.1									
N3.HOG0018876	OG0016927	n0			AT1G45233.2					GmISU01.14G078100.3.p, GmISU01.14G078100.1.p, GmISU01.14G078100.2.p, GmISU01.17G210000.1.p				
N3.HOG0018877	OG0016928	n0			AT1G07390.3, AT1G07390.1, AT1G07390.5, AT1G07390.4, AT1G07390.2									
N3.HOG0018878	OG0016929	n0			AT3G28020.1									
N3.HOG0018879	OG0016930	n0			AT3G47250.1, AT3G47200.2, AT3G47200.1, AT3G47210.1, AT3G47250.3, AT3G47250.2									
N3.HOG0018880	OG0016931	n0			AT3G22420.5, AT3G22420.2, AT3G22420.6, AT3G22420.1, AT3G22420.4, AT3G22420.3									
N3.HOG0018881	OG0016932	n0			AT3G27600.1, AT3G49130.1, AT5G12280.3, AT5G12280.2, AT5G12280.1, AT5G06890.1									
N3.HOG0018882	OG0016933	n0			AT3G20620.1									
N3.HOG0018883	OG0016934	n0			AT5G26100.1, AT3G15860.1, AT5G11830.1, AT5G26090.1, AT5G26090.2, AT3G44170.1									
N3.HOG0018884	OG0016935	n0			AT3G11040.1, AT3G11040.3, AT3G11040.2, AT3G61010.1, AT3G61010.3, AT3G61010.2									
N3.HOG0018885	OG0016936	n0			AT3G04070.1, AT3G04070.2					GmISU01.19G080800.1.p, GmISU01.16G038900.1.p				
N3.HOG0018886	OG0016937	n0			AT3G18900.5, AT3G18900.4, AT3G18900.2, AT3G18900.1, AT3G18900.6, AT3G18900.3									
N3.HOG0018887	OG0016938	n0			AT3G50480.2, AT3G50480.1, AT3G50470.1, AT3G50450.1, AT3G50460.1									
N3.HOG0018888	OG0016939	n0			AT3G45870.6, AT3G45870.3, AT3G45870.4, AT3G45870.2, AT3G45870.5, AT3G45870.7									
N3.HOG0018889	OG0016940	n0			AT3G10640.2									
N3.HOG0018890	OG0016941	n0			AT3G06690.1									
N3.HOG0018891	OG0016942	n0			AT3G03970.3, AT3G03970.1, AT3G03970.6, AT3G03970.5, AT3G03970.4, AT3G03970.2									
N3.HOG0018892	OG0016943	n0			AT3G46930.4, AT3G46930.3, AT3G46930.6, AT3G46930.5, AT3G46930.1, AT3G46930.2									
N3.HOG0018893	OG0016944	n0			AT5G26720.1, AT3G05935.4, AT3G05935.5, AT3G05935.2, AT3G05935.1, AT3G05935.3									
N3.HOG0018894	OG0016945	n0			AT3G50190.1, AT3G50190.4, AT3G50190.3, AT3G50190.2, AT3G50140.2, AT3G50140.1									
N3.HOG0018895	OG0016946	n0			AT3G60286.1, AT3G60286.5, AT3G60286.2, AT3G60286.6, AT3G60286.3, AT3G60286.4									
N3.HOG0018896	OG0016947	n0			AT3G13140.1									
N3.HOG0018897	OG0016948	n0			AT3G25013.2, AT3G25013.6, AT3G25013.4, AT3G25013.3, AT3G25013.5, AT3G25013.1									
N3.HOG0018898	OG0016949	n0			AT5G27240.1, AT5G27240.2, AT5G27240.3, AT3G04980.2, AT3G04980.3, AT3G04980.1									
N3.HOG0018899	OG0016950	n0			AT3G13810.3, AT3G13810.2, AT3G13810.6, AT3G13810.4, AT3G13810.1, AT3G13810.5									
N3.HOG0018900	OG0016951	n0			AT3G01990.8, AT3G01990.3, AT3G01990.2, AT3G01990.9, AT3G01990.4									
N3.HOG0018901	OG0016952	n0			AT3G49270.1, AT3G49270.2, AT3G49270.3, AT3G49300.1, AT3G49307.1, AT3G49305.1									
N3.HOG0018902	OG0016953	n0			AT3G01175.1									
N3.HOG0018903	OG0016954	n0			AT3G61450.4, AT3G61450.3, AT3G61450.6, AT3G61450.1, AT3G61450.5, AT3G61450.2									
N3.HOG0018904	OG0016955	n0			AT3G58760.3, AT3G58760.5, AT3G58760.6, AT3G58760.4, AT3G58760.2, AT3G58760.1									
N3.HOG0018905	OG0016956	n0			AT5G25415.1, AT5G60380.1, AT5G25410.1, AT5G04937.1, AT5G05030.1, AT5G11660.1									
N3.HOG0018906	OG0016957	n0			AT5G27360.1, AT5G27360.4, AT5G27360.3, AT5G27360.2, AT5G27360.5, AT5G27350.1									
N3.HOG0018907	OG0016958	n0			AT5G37370.11, AT5G37370.8, AT5G37370.9, AT5G37370.10, AT5G37370.3, AT5G37370.12									
N3.HOG0018908	OG0016959	n0			AT5G56250.1, AT5G56250.2, AT5G56240.1, AT5G56240.2, AT5G56240.4, AT5G56240.3									
N3.HOG0018909	OG0016960	n0			AT5G18870.1					GmISU01.07G215366.1.p				
N3.HOG0018910	OG0016961	n0			AT5G23170.1					GmISU01.12G138500.1.p				
N3.HOG0018911	OG0016962	n0			AT5G25980.2, AT5G25980.3, AT5G25980.1, AT5G48375.1, AT5G26000.2, AT5G26000.1									
N3.HOG0018912	OG0016963	n0			AT5G18500.4, AT5G18500.3, AT5G18500.6, AT5G18500.2, AT5G18500.5, AT5G18500.1									
N3.HOG0018913	OG0016964	n0			AT5G60120.3, AT5G60120.4, AT5G60120.5, AT5G60120.2, AT5G60120.6, AT5G60120.1									
N3.HOG0018914	OG0016965	n0			AT5G37450.4, AT5G37450.2, AT5G37450.1, AT5G37450.3									
N3.HOG0018915	OG0016966	n0			AT5G62100.2, AT5G62100.1, AT5G62100.6, AT5G62100.3, AT5G62100.5, AT5G62100.4									
N3.HOG0018916	OG0016967	n0			AT5G36722.1, AT5G36810.1									
N3.HOG0018917	OG0016968	n0			AT5G24210.3, AT5G24210.1, AT5G24210.2, AT5G24200.3, AT5G24200.1, AT5G24200.2									
N3.HOG0018918	OG0016969	n0			AT5G03970.1, AT5G03970.2					GmISU01.03G206200.2.p, GmISU01.03G206200.1.p, GmISU01.19G207300.3.p, GmISU01.19G207300.1.p				
N3.HOG0018919	OG0016970	n0			AT5G13590.3, AT5G13590.5, AT5G13590.6, AT5G13590.4, AT5G13590.1, AT5G13590.2									
N3.HOG0018920	OG0016971	n0			AT5G41860.1					GmISU01.07G009500.1.p, GmISU01.08G270800.1.p, GmISU01.18G097300.1.p				
N3.HOG0018921	OG0016981	n0								GmISU01.03G015200.1.p, GmISU01.07G071400.1.p				
N3.HOG0018922	OG0016985	n0								GmISU01.13G319700.1.p				
N3.HOG0018923	OG0016987	n0								GmISU01.05G049600.1.p, GmISU01.03G019600.2.p				
N3.HOG0018924	OG0016992	n0								GmISU01.20G177650.1.p				
N3.HOG0018925	OG0017008	n0								GmISU01.15G085600.1.p, GmISU01.16G133300.1.p, GmISU01.03G017400.1.p				
N3.HOG0018926	OG0017013	n0								GmISU01.14G102600.1.p				
N3.HOG0018927	OG0017015	n0								GmISU01.11G218800.1.p				
N3.HOG0018928	OG0017020	n0								GmISU01.06G169500.1.p				
N3.HOG0018929	OG0017030	n0								GmISU01.14G129300.1.p, GmISU01.14G171800.1.p				
N3.HOG0018930	OG0017035	n0								GmISU01.20G082000.1.p				
N3.HOG0018931	OG0017046	n0								GmISU01.16G092300.1.p, GmISU01.14G141500.1.p, GmISU01.16G092300.2.p				
N3.HOG0018932	OG0017049	n0								GmISU01.09G159300.2.p, GmISU01.09G159300.1.p, GmISU01.04G102500.1.p				
N3.HOG0018933	OG0017061	n0								GmISU01.01G050500.1.p				
N3.HOG0018934	OG0017062	n0								GmISU01.10G218800.4.p, GmISU01.10G218800.3.p, GmISU01.10G218800.2.p, GmISU01.10G218800.1.p, GmISU01.10G218800.5.p				
N3.HOG0018935	OG0017065	n0								GmISU01.03G049200.9.p, GmISU01.20G056800.1.p, GmISU01.19G053550.1.p, GmISU01.03G049200.12.p, GmISU01.03G049200.1.p, GmISU01.03G049200.10.p				
N3.HOG0018936	OG0017066	n0								GmISU01.03G050100.1.p, GmISU01.01G162600.1.p, GmISU01.20G057900.1.p, GmISU01.01G064800.1.p, GmISU01.03G050000.1.p, GmISU01.13G009141.1.p				
N3.HOG0018937	OG0017067	n0								GmISU01.03G196500.1.p, GmISU01.03G196500.3.p, GmISU01.03G196500.2.p				
N3.HOG0018938	OG0017068	n0								GmISU01.03G077800.2.p, GmISU01.03G077800.3.p, GmISU01.03G077800.1.p, GmISU01.09G203100.1.p, GmISU01.18G191200.1.p, GmISU01.07G103800.1.p				
N3.HOG0018939	OG0017069	n0								GmISU01.10G009300.1.p, GmISU01.02G008700.1.p, GmISU01.03G181200.1.p, GmISU01.19G182400.1.p				
N3.HOG0018940	OG0017070	n0								GmISU01.03G184400.2.p, GmISU01.19G185700.2.p, GmISU01.19G185700.1.p, GmISU01.03G184400.3.p, GmISU01.03G184400.4.p, GmISU01.03G184400.1.p				
N3.HOG0018941	OG0017071	n0								GmISU01.19G155000.2.p, GmISU01.19G155000.3.p, GmISU01.19G155000.1.p, GmISU01.03G151700.2.p, GmISU01.19G155100.1.p, GmISU01.19G155100.2.p				
N3.HOG0018942	OG0017072	n0								GmISU01.03G046200.7.p, GmISU01.03G046200.3.p, GmISU01.03G046200.2.p, GmISU01.03G046200.6.p, GmISU01.03G046200.5.p, GmISU01.03G046200.4.p				
N3.HOG0018943	OG0017073	n0								GmISU01.19G169800.1.p, GmISU01.03G167900.1.p, GmISU01.10G020700.1.p, GmISU01.02G136700.1.p				
N3.HOG0018944	OG0017074	n0								GmISU01.19G219900.7.p, GmISU01.19G219900.2.p, GmISU01.03G218200.1.p, GmISU01.19G219900.8.p, GmISU01.19G219900.5.p, GmISU01.19G219900.6.p				
N3.HOG0018945	OG0017075	n0								GmISU01.03G189100.1.p, GmISU01.03G189100.2.p, GmISU01.19G190900.3.p, GmISU01.19G190900.1.p, GmISU01.19G190900.2.p, GmISU01.03G189100.4.p				
N3.HOG0018946	OG0017076	n0								GmISU01.19G122200.3.p, GmISU01.19G122200.4.p, GmISU01.19G122200.1.p, GmISU01.19G122200.2.p, GmISU01.03G118100.3.p, GmISU01.03G118100.1.p				
N3.HOG0018947	OG0017077	n0								GmISU01.07G021600.6.p, GmISU01.07G021600.2.p, GmISU01.07G021600.3.p, GmISU01.08G202500.5.p, GmISU01.08G202400.3.p, GmISU01.08G202400.1.p				
N3.HOG0018948	OG0017078	n0								GmISU01.07G117100.2.p, GmISU01.07G117100.3.p, GmISU01.07G117100.1.p, GmISU01.07G117100.4.p, GmISU01.18G136400.1.p, GmISU01.18G136400.2.p				
N3.HOG0018949	OG0017079	n0								GmISU01.07G064600.4.p				
N3.HOG0018950	OG0017080	n0								GmISU01.18G138000.3.p, GmISU01.18G138000.5.p, GmISU01.18G138000.1.p, GmISU01.18G138000.4.p, GmISU01.18G138000.2.p, GmISU01.07G118600.1.p				
N3.HOG0018951	OG0017081	n0								GmISU01.16G084400.1.p, GmISU01.07G132500.2.p, GmISU01.07G132500.3.p, GmISU01.07G132500.1.p, GmISU01.07G132400.1.p, GmISU01.07G132500.4.p				
N3.HOG0018952	OG0017082	n0								GmISU01.07G137800.1.p, GmISU01.07G137800.2.p, GmISU01.07G137800.4.p, GmISU01.20G004600.1.p, GmISU01.20G004600.2.p, GmISU01.20G004600.3.p				
N3.HOG0018953	OG0017083	n0								GmISU01.07G101200.1.p, GmISU01.07G101200.5.p, GmISU01.07G101200.2.p, GmISU01.07G101200.3.p, GmISU01.07G101200.6.p, GmISU01.07G101200.4.p				
N3.HOG0018954	OG0017084	n0								GmISU01.07G008000.4.p, GmISU01.07G008000.1.p, GmISU01.07G008000.3.p, GmISU01.07G008000.2.p, GmISU01.08G178700.2.p, GmISU01.08G178700.3.p				
N3.HOG0018955	OG0017085	n0								GmISU01.17G017200.1.p, GmISU01.07G217000.1.p, GmISU01.17G017000.1.p, GmISU01.07G216800.1.p, GmISU01.17G017100.1.p, GmISU01.07G216900.1.p				
N3.HOG0018956	OG0017086	n0								GmISU01.17G035500.1.p, GmISU01.17G035500.3.p, GmISU01.17G035500.2.p, GmISU01.07G198400.4.p, GmISU01.07G198400.2.p, GmISU01.07G198400.3.p				
N3.HOG0018957	OG0017087	n0								GmISU01.07G203300.6.p, GmISU01.07G203300.1.p, GmISU01.07G203300.4.p, GmISU01.07G203300.2.p, GmISU01.07G203300.5.p, GmISU01.07G203300.7.p				
N3.HOG0018958	OG0017088	n0								GmISU01.20G166350.1.p, GmISU01.10G150200.2.p, GmISU01.10G150200.4.p, GmISU01.07G007000.2.p, GmISU01.07G007000.3.p, GmISU01.10G150100.1.p				
N3.HOG0018959	OG0017089	n0								GmISU01.01G001500.4.p, GmISU01.01G001500.6.p, GmISU01.01G001500.5.p, GmISU01.01G001500.3.p, GmISU01.01G001500.1.p, GmISU01.07G115200.1.p				
N3.HOG0018960	OG0017090	n0								GmISU01.07G141100.2.p, GmISU01.07G141100.5.p, GmISU01.07G141100.4.p, GmISU01.07G141100.3.p, GmISU01.20G006400.1.p, GmISU01.07G141100.6.p				
N3.HOG0018961	OG0017091	n0								GmISU01.10G157200.1.p, GmISU01.10G157200.2.p, GmISU01.20G001850.1.p, GmISU01.07G167200.1.p, GmISU01.09G237700.1.p, GmISU01.09G237700.2.p				
N3.HOG0018962	OG0017092	n0								GmISU01.09G135300.2.p, GmISU01.09G135300.1.p, GmISU01.07G095300.1.p, GmISU01.07G095300.2.p				
N3.HOG0018963	OG0017093	n0								GmISU01.07G079700.5.p, GmISU01.07G079700.4.p, GmISU01.07G079700.3.p, GmISU01.07G079700.2.p, GmISU01.07G079700.1.p, GmISU01.08G234700.1.p				
N3.HOG0018964	OG0017094	n0								GmISU01.12G165000.1.p, GmISU01.12G164900.2.p, GmISU01.12G164900.1.p, GmISU01.12G165100.1.p, GmISU01.13G265400.2.p, GmISU01.13G265400.1.p				
N3.HOG0018965	OG0017095	n0								GmISU01.12G014500.5.p, GmISU01.12G014500.4.p, GmISU01.12G014500.3.p, GmISU01.12G014500.2.p, GmISU01.11G100700.1.p, GmISU01.11G100700.2.p				
N3.HOG0018966	OG0017096	n0								GmISU01.12G182500.2.p, GmISU01.12G182400.1.p, GmISU01.08G033900.1.p, GmISU01.08G214000.1.p, GmISU01.13G246700.2.p, GmISU01.13G246700.1.p				
N3.HOG0018967	OG0017097	n0								GmISU01.12G166600.1.p, GmISU01.12G166800.1.p, GmISU01.14G032400.1.p, GmISU01.13G264200.1.p, GmISU01.13G264300.1.p, GmISU01.12G166500.1.p				
N3.HOG0018968	OG0017098	n0								GmISU01.12G063200.1.p, GmISU01.12G063400.1.p, GmISU01.12G063100.1.p, GmISU01.12G063500.1.p, GmISU01.11G161400.1.p, GmISU01.11G161100.1.p				
N3.HOG0018969	OG0017099	n0								GmISU01.12G070500.1.p, GmISU01.11G157400.1.p				
N3.HOG0018970	OG0017100	n0								GmISU01.12G044100.2.p, GmISU01.12G044100.1.p, GmISU01.11G114900.1.p, GmISU01.14G051200.1.p, GmISU01.12G045350.1.p, GmISU01.11G113800.1.p				
N3.HOG0018971	OG0017101	n0								GmISU01.18G097400.1.p, GmISU01.02G069000.1.p, GmISU01.12G203000.5.p, GmISU01.12G203000.1.p, GmISU01.16G131600.1.p, GmISU01.02G068900.1.p				
N3.HOG0018972	OG0017102	n0								GmISU01.12G141400.1.p, GmISU01.12G141400.2.p				
N3.HOG0018973	OG0017103	n0								GmISU01.12G180500.7.p, GmISU01.12G180500.8.p, GmISU01.12G180500.6.p, GmISU01.13G248700.7.p, GmISU01.13G248700.6.p, GmISU01.12G180500.5.p				
N3.HOG0018974	OG0017104	n0								GmISU01.12G125500.1.p, GmISU01.05G065400.1.p, GmISU01.05G065500.1.p, GmISU01.06G231100.1.p, GmISU01.02G143000.1.p, GmISU01.09G118500.1.p				
N3.HOG0018975	OG0017105	n0								GmISU01.12G093833.2.p, GmISU01.11G119100.1.p, GmISU01.12G093833.5.p, GmISU01.12G093833.4.p, GmISU01.12G093833.3.p, GmISU01.12G093833.1.p				
N3.HOG0018976	OG0017106	n0								GmISU01.11G114000.2.p, GmISU01.11G114000.3.p, GmISU01.12G044300.1.p, GmISU01.12G044300.2.p, GmISU01.11G114100.1.p, GmISU01.11G114000.1.p				
N3.HOG0018977	OG0017107	n0								GmISU01.12G104100.2.p, GmISU01.12G104100.1.p, GmISU01.12G104100.3.p, GmISU01.06G242900.2.p, GmISU01.06G242900.1.p, GmISU01.12G104100.4.p				
N3.HOG0018978	OG0017108	n0								GmISU01.12G118200.1.p, GmISU01.06G220500.5.p, GmISU01.06G220500.3.p, GmISU01.06G220500.4.p, GmISU01.06G220500.1.p, GmISU01.06G220500.2.p				
N3.HOG0018979	OG0017109	n0								GmISU01.12G112900.2.p, GmISU01.12G112900.3.p, GmISU01.12G112900.1.p, GmISU01.12G112900.5.p, GmISU01.06G228200.2.p, GmISU01.06G228200.1.p				
N3.HOG0018980	OG0017110	n0								GmISU01.12G178200.5.p, GmISU01.12G178200.6.p, GmISU01.12G178200.10.p, GmISU01.12G178200.4.p, GmISU01.12G178200.1.p, GmISU01.12G178200.2.p				
N3.HOG0018981	OG0017111	n0								GmISU01.13G298600.3.p, GmISU01.13G298600.1.p, GmISU01.12G053200.1.p, GmISU01.11G122700.1.p, GmISU01.15G033000.1.p, GmISU01.13G298600.2.p				
N3.HOG0018982	OG0017112	n0								GmISU01.14G136800.2.p				
N3.HOG0018983	OG0017113	n0								GmISU01.16G098700.1.p, GmISU01.14G095100.1.p, GmISU01.17G193100.1.p, GmISU01.17G193100.2.p, GmISU01.14G095000.1.p, GmISU01.17G187600.1.p				
N3.HOG0018984	OG0017114	n0								GmISU01.02G196500.1.p, GmISU01.14G165800.1.p				
N3.HOG0018985	OG0017115	n0								GmISU01.13G058800.2.p, GmISU01.13G058800.3.p, GmISU01.13G058800.1.p, GmISU01.13G058800.4.p, GmISU01.14G139900.2.p, GmISU01.11G190600.1.p				
N3.HOG0018986	OG0017116	n0								GmISU01.19G013700.2.p, GmISU01.19G013700.1.p, GmISU01.19G013500.1.p, GmISU01.10G073900.1.p, GmISU01.14G101300.1.p, GmISU01.19G013700.3.p				
N3.HOG0018987	OG0017117	n0								GmISU01.02G228300.3.p, GmISU01.02G228300.2.p, GmISU01.02G228300.1.p, GmISU01.14G045900.2.p, GmISU01.14G045900.1.p, GmISU01.14G045900.3.p				
N3.HOG0018988	OG0017118	n0								GmISU01.04G109100.1.p, GmISU01.13G096200.1.p, GmISU01.14G101400.1.p, GmISU01.06G269150.1.p, GmISU01.04G109300.1.p, GmISU01.08G213400.1.p				
N3.HOG0018989	OG0017119	n0								GmISU01.14G184200.6.p, GmISU01.14G184200.1.p, GmISU01.17G225800.1.p, GmISU01.17G225800.3.p, GmISU01.14G184200.7.p, GmISU01.14G184200.2.p				
N3.HOG0018990	OG0017120	n0								GmISU01.14G045500.1.p, GmISU01.02G228700.1.p, GmISU01.02G228900.2.p, GmISU01.02G228900.4.p, GmISU01.02G228900.5.p, GmISU01.02G228900.1.p				
N3.HOG0018991	OG0017121	n0								GmISU01.08G256200.3.p				
N3.HOG0018992	OG0017122	n0								GmISU01.08G004800.2.p, GmISU01.08G004800.3.p, GmISU01.08G004800.1.p, GmISU01.06G147500.3.p, GmISU01.04G166000.2.p, GmISU01.04G166000.1.p				
N3.HOG0018993	OG0017123	n0								GmISU01.05G198500.5.p, GmISU01.05G198500.4.p, GmISU01.08G036300.2.p, GmISU01.05G198500.3.p, GmISU01.05G198500.6.p, GmISU01.05G198500.7.p				
N3.HOG0018994	OG0017124	n0								GmISU01.08G056150.1.p				
N3.HOG0018995	OG0017125	n0								GmISU01.08G301700.1.p, GmISU01.08G301300.1.p, GmISU01.08G301800.1.p, GmISU01.08G301900.1.p, GmISU01.08G301600.1.p, GmISU01.08G301500.1.p				
N3.HOG0018996	OG0017126	n0								GmISU01.08G242101.2.p, GmISU01.08G242101.5.p, GmISU01.08G242101.6.p, GmISU01.08G242101.1.p, GmISU01.08G242101.3.p, GmISU01.08G242101.4.p				
N3.HOG0018997	OG0017127	n0								GmISU01.08G112900.1.p, GmISU01.08G112900.2.p, GmISU01.08G112900.3.p, GmISU01.05G138400.2.p, GmISU01.05G138400.1.p, GmISU01.05G138400.3.p				
N3.HOG0018998	OG0017128	n0								GmISU01.16G082700.3.p, GmISU01.16G082700.2.p, GmISU01.08G242600.4.p, GmISU01.08G242600.2.p, GmISU01.08G242600.6.p, GmISU01.08G242600.5.p				
N3.HOG0018999	OG0017129	n0								GmISU01.13G079300.1.p, GmISU01.06G278500.1.p, GmISU01.06G278500.2.p, GmISU01.08G328201.1.p, GmISU01.13G079300.6.p, GmISU01.13G079300.5.p				
N3.HOG0019000	OG0017130	n0								GmISU01.18G210700.1.p, GmISU01.18G212600.1.p, GmISU01.08G227900.1.p, GmISU01.18G210600.1.p, GmISU01.18G210400.1.p, GmISU01.08G226800.1.p				
N3.HOG0019001	OG0017131	n0								GmISU01.16G066200.1.p, GmISU01.08G222900.2.p, GmISU01.08G222900.1.p, GmISU01.10G081400.1.p, GmISU01.13G037250.1.p, GmISU01.10G088700.1.p				
N3.HOG0019002	OG0017132	n0								GmISU01.08G105400.5.p, GmISU01.08G105400.4.p, GmISU01.08G105400.3.p, GmISU01.05G130700.2.p, GmISU01.05G130700.3.p, GmISU01.05G130700.5.p				
N3.HOG0019003	OG0017133	n0								GmISU01.05G185700.1.p, GmISU01.05G185700.2.p, GmISU01.08G021700.1.p, GmISU01.08G021700.2.p, GmISU01.05G185700.4.p, GmISU01.05G185700.3.p				
N3.HOG0019004	OG0017134	n0								GmISU01.02G252500.2.p, GmISU01.18G079300.1.p, GmISU01.08G285400.2.p, GmISU01.08G285400.1.p, GmISU01.02G252500.3.p, GmISU01.02G252500.1.p				
N3.HOG0019005	OG0017135	n0								GmISU01.05G147800.1.p, GmISU01.08G123600.2.p, GmISU01.08G123600.1.p, GmISU01.05G147800.2.p, GmISU01.05G147800.3.p, GmISU01.05G147800.4.p				
N3.HOG0019006	OG0017136	n0								GmISU01.08G280100.3.p, GmISU01.08G280100.2.p, GmISU01.08G280100.1.p, GmISU01.18G086000.1.p, GmISU01.18G085900.1.p, GmISU01.18G085900.2.p				
N3.HOG0019007	OG0017137	n0								GmISU01.15G001850.5.p, GmISU01.15G001850.3.p, GmISU01.15G001850.2.p, GmISU01.15G001850.1.p, GmISU01.10G233950.1.p, GmISU01.15G001850.4.p				
N3.HOG0019008	OG0017138	n0								GmISU01.10G089000.3.p, GmISU01.10G089000.4.p, GmISU01.10G089000.1.p, GmISU01.20G106500.3.p, GmISU01.20G106500.2.p, GmISU01.20G106500.1.p				
N3.HOG0019009	OG0017139	n0								GmISU01.18G126100.1.p, GmISU01.18G126200.1.p, GmISU01.18G126200.2.p, GmISU01.10G070600.1.p, GmISU01.10G068600.1.p, GmISU01.15G180800.1.p				
N3.HOG0019010	OG0017140	n0								GmISU01.20G108050.4.p, GmISU01.20G108050.1.p, GmISU01.20G108050.3.p, GmISU01.20G108050.2.p, GmISU01.10G212600.1.p, GmISU01.10G212600.2.p				
N3.HOG0019011	OG0017141	n0								GmISU01.13G123800.4.p, GmISU01.13G123800.3.p, GmISU01.13G123800.1.p, GmISU01.13G123800.2.p, GmISU01.13G123800.5.p, GmISU01.10G061700.2.p				
N3.HOG0019012	OG0017142	n0								GmISU01.10G078300.1.p				
N3.HOG0019013	OG0017143	n0								GmISU01.15G010600.2.p, GmISU01.10G081300.1.p, GmISU01.15G010600.1.p, GmISU01.15G010600.4.p, GmISU01.05G000500.4.p, GmISU01.05G000500.2.p				
N3.HOG0019014	OG0017144	n0								GmISU01.10G116150.1.p, GmISU01.20G066800.1.p, GmISU01.20G066800.2.p				
N3.HOG0019015	OG0017145	n0								GmISU01.10G202100.3.p, GmISU01.10G202100.4.p, GmISU01.10G202100.1.p, GmISU01.20G118600.1.p, GmISU01.10G202100.5.p, GmISU01.10G202100.2.p				
N3.HOG0019016	OG0017146	n0								GmISU01.20G106400.1.p, GmISU01.20G106400.2.p, GmISU01.20G106400.4.p, GmISU01.10G213900.2.p, GmISU01.10G213900.1.p, GmISU01.20G106400.3.p				
N3.HOG0019017	OG0017147	n0								GmISU01.10G162400.2.p, GmISU01.10G162400.4.p, GmISU01.10G162400.3.p, GmISU01.20G152800.1.p, GmISU01.20G152800.2.p, GmISU01.10G162400.1.p				
N3.HOG0019018	OG0017148	n0								GmISU01.10G087800.2.p, GmISU01.10G087800.4.p, GmISU01.10G087800.3.p, GmISU01.10G087800.8.p, GmISU01.10G087800.5.p, GmISU01.10G087800.1.p				
