HOG	OG	Gene Tree Parent Clade	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins
N5.HOG0019506	OG0017271	n0									Lsat_1_v5_gn_3_127321.3, Lsat_1_v5_gn_3_127281.1, Lsat_1_v5_gn_4_22701.1, Lsat_1_v5_gn_3_127401.1, Lsat_1_v5_gn_3_127301.1, Lsat_1_v5_gn_3_127321.1			
N5.HOG0019507	OG0017272	n0									Lsat_1_v5_gn_2_90341.4, Lsat_1_v5_gn_2_90341.2, Lsat_1_v5_gn_2_90341.1, Lsat_1_v5_gn_3_122601.3, Lsat_1_v5_gn_9_60921.1, Lsat_1_v5_gn_9_60921.4			
N5.HOG0019508	OG0017273	n0									Lsat_1_v5_gn_5_143960.1, Lsat_1_v5_gn_6_8640.1, Lsat_1_v5_gn_8_133440.1, Lsat_1_v5_gn_8_133440.2, Lsat_1_v5_gn_3_108220.1, Lsat_1_v5_gn_3_108220.2			
N5.HOG0019509	OG0017274	n0									Lsat_1_v5_gn_2_38000.1, Lsat_1_v5_gn_2_38000.3, Lsat_1_v5_gn_3_66481.1, Lsat_1_v5_gn_2_71340.2, Lsat_1_v5_gn_2_71340.1, Lsat_1_v5_gn_2_71340.3			
N5.HOG0019510	OG0017275	n0									Lsat_1_v5_gn_4_151260.2, Lsat_1_v5_gn_3_42641.1, Lsat_1_v5_gn_3_42641.2, Lsat_1_v5_gn_4_151260.1, Lsat_1_v5_gn_6_64580.1, Lsat_1_v5_gn_6_64580.2			
N5.HOG0019511	OG0017276	n0									Lsat_1_v5_gn_6_19001.1, Lsat_1_v5_gn_1_28881.1, Lsat_1_v5_gn_3_123341.1, Lsat_1_v5_gn_3_68541.1, Lsat_1_v5_gn_5_81360.1, Lsat_1_v5_gn_6_19001.2			
N5.HOG0019512	OG0017277	n0									Lsat_1_v5_gn_9_50500.1, Lsat_1_v5_gn_4_92161.2, Lsat_1_v5_gn_3_27001.2, Lsat_1_v5_gn_3_27001.1, Lsat_1_v5_gn_4_92161.1, Lsat_1_v5_gn_0_26800.1			
N5.HOG0019513	OG0017278	n0									Lsat_1_v5_gn_8_90480.1, Lsat_1_v5_gn_3_129221.1, Lsat_1_v5_gn_0_39240.1, Lsat_1_v5_gn_5_15661.1, Lsat_1_v5_gn_3_123741.1, Lsat_1_v5_gn_2_2520.1			
N5.HOG0019514	OG0017279	n0									Lsat_1_v5_gn_3_123200.4, Lsat_1_v5_gn_3_123200.3, Lsat_1_v5_gn_3_123200.2, Lsat_1_v5_gn_5_72841.2, Lsat_1_v5_gn_5_72841.1, Lsat_1_v5_gn_3_123200.1			
N5.HOG0019515	OG0017280	n0									Lsat_1_v5_gn_4_136061.1, Lsat_1_v5_gn_3_59701.1, Lsat_1_v5_gn_1_97020.1, Lsat_1_v5_gn_3_64360.1, Lsat_1_v5_gn_5_138401.1, Lsat_1_v5_gn_3_79161.1			
N5.HOG0019516	OG0017281	n0									Lsat_1_v5_gn_5_162700.1, Lsat_1_v5_gn_5_162700.2, Lsat_1_v5_gn_9_83260.1, Lsat_1_v5_gn_9_83260.2, Lsat_1_v5_gn_6_92800.1, Lsat_1_v5_gn_0_21561.1			
N5.HOG0019517	OG0017282	n0									Lsat_1_v5_gn_1_126941.2, Lsat_1_v5_gn_1_126941.1, Lsat_1_v5_gn_1_126981.2, Lsat_1_v5_gn_3_118680.1, Lsat_1_v5_gn_1_127001.2, Lsat_1_v5_gn_1_127161.1			
N5.HOG0019518	OG0017283	n0									Lsat_1_v5_gn_3_117300.3, Lsat_1_v5_gn_4_18420.2, Lsat_1_v5_gn_4_18420.1, Lsat_1_v5_gn_3_17620.1, Lsat_1_v5_gn_3_117300.2, Lsat_1_v5_gn_3_117300.1			
N5.HOG0019519	OG0017284	n0									Lsat_1_v5_gn_8_22561.1, Lsat_1_v5_gn_8_22581.1, Lsat_1_v5_gn_3_28760.1, Lsat_1_v5_gn_0_18060.1, Lsat_1_v5_gn_4_108420.1, Lsat_1_v5_gn_8_22541.1			
N5.HOG0019520	OG0017285	n0									Lsat_1_v5_gn_2_33081.5, Lsat_1_v5_gn_3_41201.3, Lsat_1_v5_gn_2_33081.4, Lsat_1_v5_gn_5_127720.3, Lsat_1_v5_gn_5_127720.1, Lsat_1_v5_gn_2_33081.2			
N5.HOG0019521	OG0017286	n0									Lsat_1_v5_gn_3_66781.3, Lsat_1_v5_gn_3_65500.1, Lsat_1_v5_gn_3_65500.2, Lsat_1_v5_gn_3_66781.1, Lsat_1_v5_gn_3_66781.4, Lsat_1_v5_gn_9_52080.1			
N5.HOG0019522	OG0017287	n0									Lsat_1_v5_gn_4_172021.1, Lsat_1_v5_gn_4_172021.2, Lsat_1_v5_gn_3_96320.1, Lsat_1_v5_gn_2_89521.1, Lsat_1_v5_gn_2_89521.3			
N5.HOG0019523	OG0017288	n0									Lsat_1_v5_gn_9_103061.1, Lsat_1_v5_gn_5_106820.2, Lsat_1_v5_gn_5_106820.1, Lsat_1_v5_gn_3_104441.1, Lsat_1_v5_gn_1_128180.3, Lsat_1_v5_gn_9_103061.2			
N5.HOG0019524	OG0017289	n0									Lsat_1_v5_gn_3_119600.1, Lsat_1_v5_gn_3_119600.2, Lsat_1_v5_gn_6_73601.1, Lsat_1_v5_gn_6_6761.1, Lsat_1_v5_gn_6_6761.3, Lsat_1_v5_gn_3_119600.3			
N5.HOG0019525	OG0017290	n0									Lsat_1_v5_gn_2_60660.2, Lsat_1_v5_gn_2_60660.1, Lsat_1_v5_gn_6_45621.1, Lsat_1_v5_gn_4_121881.1, Lsat_1_v5_gn_3_81761.1, Lsat_1_v5_gn_4_40221.1			
N5.HOG0019526	OG0017291	n0									Lsat_1_v5_gn_1_61961.1, Lsat_1_v5_gn_0_31201.1, Lsat_1_v5_gn_0_31201.2, Lsat_1_v5_gn_5_51881.1, Lsat_1_v5_gn_3_97841.1, Lsat_1_v5_gn_4_147200.1			
N5.HOG0019527	OG0017292	n0									Lsat_1_v5_gn_0_38001.1, Lsat_1_v5_gn_1_71241.1, Lsat_1_v5_gn_1_71241.2, Lsat_1_v5_gn_0_38001.2, Lsat_1_v5_gn_3_89001.2, Lsat_1_v5_gn_3_89001.1			
N5.HOG0019528	OG0017293	n0									Lsat_1_v5_gn_8_17600.1, Lsat_1_v5_gn_5_27061.1, Lsat_1_v5_gn_5_27061.3, Lsat_1_v5_gn_4_127421.3, Lsat_1_v5_gn_4_120420.1, Lsat_1_v5_gn_3_110320.1			
N5.HOG0019529	OG0017294	n0									Lsat_1_v5_gn_0_42421.3, Lsat_1_v5_gn_0_42421.1, Lsat_1_v5_gn_0_42421.2, Lsat_1_v5_gn_3_72261.1, Lsat_1_v5_gn_3_72261.3, Lsat_1_v5_gn_3_72261.2			
N5.HOG0019530	OG0017295	n0									Lsat_1_v5_gn_9_95981.1, Lsat_1_v5_gn_1_115820.1, Lsat_1_v5_gn_1_115820.2, Lsat_1_v5_gn_9_95981.2, Lsat_1_v5_gn_3_137840.1, Lsat_1_v5_gn_3_137840.2			
N5.HOG0019531	OG0017296	n0									Lsat_1_v5_gn_5_2020.1, Lsat_1_v5_gn_6_33360.3, Lsat_1_v5_gn_5_2020.3, Lsat_1_v5_gn_3_56760.2, Lsat_1_v5_gn_1_87780.1, Lsat_1_v5_gn_6_33360.1			
N5.HOG0019532	OG0017297	n0									Lsat_1_v5_gn_5_144680.1, Lsat_1_v5_gn_6_900.3, Lsat_1_v5_gn_5_47881.1, Lsat_1_v5_gn_2_76380.1, Lsat_1_v5_gn_6_39800.1, Lsat_1_v5_gn_3_89720.1			
N5.HOG0019533	OG0017298	n0									Lsat_1_v5_gn_3_80381.1			
N5.HOG0019534	OG0017299	n0									Lsat_1_v5_gn_9_47040.1, Lsat_1_v5_gn_9_47040.3, Lsat_1_v5_gn_9_47040.2, Lsat_1_v5_gn_4_79901.3, Lsat_1_v5_gn_4_79901.1, Lsat_1_v5_gn_4_79901.2			
N5.HOG0019535	OG0017300	n0									Lsat_1_v5_gn_9_110760.2, Lsat_1_v5_gn_9_110760.1, Lsat_1_v5_gn_5_115721.1, Lsat_1_v5_gn_5_115721.3, Lsat_1_v5_gn_5_115681.2, Lsat_1_v5_gn_5_115681.1			
N5.HOG0019536	OG0017301	n0									Lsat_1_v5_gn_2_135980.3, Lsat_1_v5_gn_5_184380.2, Lsat_1_v5_gn_5_184380.1, Lsat_1_v5_gn_5_184380.3, Lsat_1_v5_gn_9_64561.3, Lsat_1_v5_gn_5_98801.1			
N5.HOG0019537	OG0017302	n0									Lsat_1_v5_gn_9_55460.3, Lsat_1_v5_gn_4_47640.3, Lsat_1_v5_gn_4_47640.2, Lsat_1_v5_gn_9_55460.1, Lsat_1_v5_gn_5_166380.1, Lsat_1_v5_gn_5_166380.4			
N5.HOG0019538	OG0017303	n0									Lsat_1_v5_gn_9_29500.1, Lsat_1_v5_gn_9_29520.1, Lsat_1_v5_gn_1_60060.1, Lsat_1_v5_gn_1_60080.1, Lsat_1_v5_gn_1_60080.2, Lsat_1_v5_gn_9_29520.3			
N5.HOG0019539	OG0017304	n0									Lsat_1_v5_gn_0_17081.1, Lsat_1_v5_gn_0_17081.2, Lsat_1_v5_gn_8_76680.2, Lsat_1_v5_gn_8_76680.3, Lsat_1_v5_gn_8_76680.1		Solyc01g079235.1.1	
N5.HOG0019540	OG0017305	n0									Lsat_1_v5_gn_0_9721.1, Lsat_1_v5_gn_0_9721.2, Lsat_1_v5_gn_8_148361.1, Lsat_1_v5_gn_8_148361.3, Lsat_1_v5_gn_8_148361.2, Lsat_1_v5_gn_0_9721.3			
N5.HOG0019541	OG0017306	n0									Lsat_1_v5_gn_2_82780.1, Lsat_1_v5_gn_9_66001.3, Lsat_1_v5_gn_2_118901.3, Lsat_1_v5_gn_9_66001.4, Lsat_1_v5_gn_9_66001.1, Lsat_1_v5_gn_9_66001.2			
N5.HOG0019542	OG0017307	n0									Lsat_1_v5_gn_6_78380.1, Lsat_1_v5_gn_6_78380.2, Lsat_1_v5_gn_9_1500.1, Lsat_1_v5_gn_9_1500.2, Lsat_1_v5_gn_8_9901.3, Lsat_1_v5_gn_8_9901.1			
N5.HOG0019543	OG0017308	n0									Lsat_1_v5_gn_6_114821.2, Lsat_1_v5_gn_6_114821.1, Lsat_1_v5_gn_8_19980.1, Lsat_1_v5_gn_8_39781.1, Lsat_1_v5_gn_9_100881.1, Lsat_1_v5_gn_9_47020.1			
N5.HOG0019544	OG0017309	n0									Lsat_1_v5_gn_9_85160.1, Lsat_1_v5_gn_4_171681.1, Lsat_1_v5_gn_4_171681.3, Lsat_1_v5_gn_0_20160.2, Lsat_1_v5_gn_0_20160.3, Lsat_1_v5_gn_0_20160.1			
N5.HOG0019545	OG0017310	n0									Lsat_1_v5_gn_5_1461.1, Lsat_1_v5_gn_5_1461.3, Lsat_1_v5_gn_9_90320.1, Lsat_1_v5_gn_9_90320.3, Lsat_1_v5_gn_9_90040.1, Lsat_1_v5_gn_9_90040.3			
N5.HOG0019546	OG0017311	n0									Lsat_1_v5_gn_9_97661.1, Lsat_1_v5_gn_9_97661.3, Lsat_1_v5_gn_9_97681.1, Lsat_1_v5_gn_9_97681.2, Lsat_1_v5_gn_9_97701.1, Lsat_1_v5_gn_9_97701.3			
N5.HOG0019547	OG0017312	n0									Lsat_1_v5_gn_8_72501.1, Lsat_1_v5_gn_9_16140.1, Lsat_1_v5_gn_5_168381.2, Lsat_1_v5_gn_5_168381.1, Lsat_1_v5_gn_5_168381.3		Solyc06g076490.3.1	
N5.HOG0019548	OG0017313	n0									Lsat_1_v5_gn_9_92560.3, Lsat_1_v5_gn_9_92560.2, Lsat_1_v5_gn_9_92560.1, Lsat_1_v5_gn_6_51860.1, Lsat_1_v5_gn_4_95640.2, Lsat_1_v5_gn_4_95640.1			
N5.HOG0019549	OG0017314	n0									Lsat_1_v5_gn_9_36761.2, Lsat_1_v5_gn_9_36761.1, Lsat_1_v5_gn_8_103821.2, Lsat_1_v5_gn_8_103541.1, Lsat_1_v5_gn_9_36701.1			
N5.HOG0019550	OG0017315	n0									Lsat_1_v5_gn_1_49360.1, Lsat_1_v5_gn_5_103140.1, Lsat_1_v5_gn_5_103140.2, Lsat_1_v5_gn_9_38321.1, Lsat_1_v5_gn_9_38321.2, Lsat_1_v5_gn_1_49360.3			
N5.HOG0019551	OG0017316	n0									Lsat_1_v5_gn_2_94181.1, Lsat_1_v5_gn_9_18861.1, Lsat_1_v5_gn_2_30681.3, Lsat_1_v5_gn_2_83960.1, Lsat_1_v5_gn_2_30681.1, Lsat_1_v5_gn_2_30681.2			
N5.HOG0019552	OG0017317	n0									Lsat_1_v5_gn_4_23981.5, Lsat_1_v5_gn_8_34741.2, Lsat_1_v5_gn_4_23981.4, Lsat_1_v5_gn_8_34741.3, Lsat_1_v5_gn_4_23981.3, Lsat_1_v5_gn_4_23981.1			
N5.HOG0019553	OG0017318	n0									Lsat_1_v5_gn_8_147881.1, Lsat_1_v5_gn_4_95621.1, Lsat_1_v5_gn_2_72641.1, Lsat_1_v5_gn_6_100460.1, Lsat_1_v5_gn_8_134881.1, Lsat_1_v5_gn_4_56700.1			
N5.HOG0019554	OG0017319	n0									Lsat_1_v5_gn_4_9541.1, Lsat_1_v5_gn_4_26840.3, Lsat_1_v5_gn_4_26840.1, Lsat_1_v5_gn_4_26920.1, Lsat_1_v5_gn_4_9460.1, Lsat_1_v5_gn_4_8141.1			
N5.HOG0019555	OG0017320	n0									Lsat_1_v5_gn_4_100901.1, Lsat_1_v5_gn_2_36800.1, Lsat_1_v5_gn_8_75300.1, Lsat_1_v5_gn_8_75300.2, Lsat_1_v5_gn_8_146460.1, Lsat_1_v5_gn_8_146460.3			
N5.HOG0019556	OG0017321	n0									Lsat_1_v5_gn_4_166840.1, Lsat_1_v5_gn_4_166840.3, Lsat_1_v5_gn_4_166580.1, Lsat_1_v5_gn_4_166600.1, Lsat_1_v5_gn_4_166540.1, Lsat_1_v5_gn_4_166540.3			
N5.HOG0019557	OG0017322	n0									Lsat_1_v5_gn_4_37841.1, Lsat_1_v5_gn_4_37901.1, Lsat_1_v5_gn_4_37921.1, Lsat_1_v5_gn_4_37821.1, Lsat_1_v5_gn_8_40680.2, Lsat_1_v5_gn_8_40680.1			
N5.HOG0019558	OG0017323	n0									Lsat_1_v5_gn_4_141061.1, Lsat_1_v5_gn_6_19920.1, Lsat_1_v5_gn_4_154100.1, Lsat_1_v5_gn_2_56220.1, Lsat_1_v5_gn_5_12941.1, Lsat_1_v5_gn_4_154100.3			
N5.HOG0019559	OG0017324	n0									Lsat_1_v5_gn_4_80721.5, Lsat_1_v5_gn_6_98681.1, Lsat_1_v5_gn_2_115761.3, Lsat_1_v5_gn_5_149541.3, Lsat_1_v5_gn_5_100361.1, Lsat_1_v5_gn_5_100361.2			
N5.HOG0019560	OG0017325	n0									Lsat_1_v5_gn_4_16260.1, Lsat_1_v5_gn_4_16260.3, Lsat_1_v5_gn_4_16260.2, Lsat_1_v5_gn_8_40400.1, Lsat_1_v5_gn_8_40400.2, Lsat_1_v5_gn_8_40400.3			
N5.HOG0019561	OG0017326	n0									Lsat_1_v5_gn_4_104060.1, Lsat_1_v5_gn_4_96080.1, Lsat_1_v5_gn_4_97241.1, Lsat_1_v5_gn_4_97261.1, Lsat_1_v5_gn_4_101200.3, Lsat_1_v5_gn_4_101200.1			
N5.HOG0019562	OG0017327	n0									Lsat_1_v5_gn_1_39941.1, Lsat_1_v5_gn_1_39941.2, Lsat_1_v5_gn_4_116740.2, Lsat_1_v5_gn_4_116740.1, Lsat_1_v5_gn_6_47520.1, Lsat_1_v5_gn_4_20660.1			
N5.HOG0019563	OG0017328	n0									Lsat_1_v5_gn_6_27181.6, Lsat_1_v5_gn_5_163660.1, Lsat_1_v5_gn_4_95801.3, Lsat_1_v5_gn_6_27181.2, Lsat_1_v5_gn_8_57560.1, Lsat_1_v5_gn_4_89981.1			
N5.HOG0019564	OG0017329	n0									Lsat_1_v5_gn_4_47161.1, Lsat_1_v5_gn_4_47201.2, Lsat_1_v5_gn_4_47201.1, Lsat_1_v5_gn_4_47101.1, Lsat_1_v5_gn_4_47161.2, Lsat_1_v5_gn_4_47161.3			
N5.HOG0019565	OG0017330	n0									Lsat_1_v5_gn_1_21940.2, Lsat_1_v5_gn_1_21940.1, Lsat_1_v5_gn_5_82320.1, Lsat_1_v5_gn_4_111360.2, Lsat_1_v5_gn_8_141701.1, Lsat_1_v5_gn_4_111360.1			
N5.HOG0019566	OG0017331	n0									Lsat_1_v5_gn_8_142500.1, Lsat_1_v5_gn_8_142500.2, Lsat_1_v5_gn_6_71020.1, Lsat_1_v5_gn_5_25781.5, Lsat_1_v5_gn_8_165900.1, Lsat_1_v5_gn_4_75120.1			
N5.HOG0019567	OG0017332	n0									Lsat_1_v5_gn_1_17381.3, Lsat_1_v5_gn_1_17381.1, Lsat_1_v5_gn_1_18701.3, Lsat_1_v5_gn_1_18701.1, Lsat_1_v5_gn_1_18701.2, Lsat_1_v5_gn_4_111480.1			
N5.HOG0019568	OG0017333	n0									Lsat_1_v5_gn_4_27361.1, Lsat_1_v5_gn_4_27361.3, Lsat_1_v5_gn_8_82981.1, Lsat_1_v5_gn_6_101161.1, Lsat_1_v5_gn_4_27361.2, Lsat_1_v5_gn_1_27481.1			
N5.HOG0019569	OG0017334	n0									Lsat_1_v5_gn_5_71080.1, Lsat_1_v5_gn_8_15781.1, Lsat_1_v5_gn_2_25761.1, Lsat_1_v5_gn_5_138000.1, Lsat_1_v5_gn_4_21901.1, Lsat_1_v5_gn_2_22921.1			
N5.HOG0019570	OG0017335	n0									Lsat_1_v5_gn_5_98460.2, Lsat_1_v5_gn_5_86041.2, Lsat_1_v5_gn_4_21621.4, Lsat_1_v5_gn_4_21621.3, Lsat_1_v5_gn_5_86041.1, Lsat_1_v5_gn_5_98460.1			
N5.HOG0019571	OG0017336	n0									Lsat_1_v5_gn_6_57640.2, Lsat_1_v5_gn_4_110941.1, Lsat_1_v5_gn_6_57640.1, Lsat_1_v5_gn_4_110941.2, Lsat_1_v5_gn_6_57660.1		Solyc04g047820.1.1	
N5.HOG0019572	OG0017337	n0									Lsat_1_v5_gn_5_160981.1, Lsat_1_v5_gn_0_33261.1, Lsat_1_v5_gn_5_160981.3, Lsat_1_v5_gn_6_94120.1, Lsat_1_v5_gn_8_138720.1, Lsat_1_v5_gn_8_138720.2			
N5.HOG0019573	OG0017338	n0									Lsat_1_v5_gn_0_36841.3, Lsat_1_v5_gn_0_36841.1, Lsat_1_v5_gn_0_36841.2, Lsat_1_v5_gn_0_43060.1, Lsat_1_v5_gn_0_43060.3, Lsat_1_v5_gn_0_22060.1			
N5.HOG0019574	OG0017339	n0									Lsat_1_v5_gn_8_104201.1, Lsat_1_v5_gn_8_104201.3, Lsat_1_v5_gn_8_104461.2, Lsat_1_v5_gn_8_104461.1, Lsat_1_v5_gn_0_34401.1, Lsat_1_v5_gn_8_104461.3			
N5.HOG0019575	OG0017340	n0									Lsat_1_v5_gn_6_31981.2, Lsat_1_v5_gn_6_31981.1, Lsat_1_v5_gn_6_79980.1, Lsat_1_v5_gn_6_79980.2, Lsat_1_v5_gn_6_34421.3, Lsat_1_v5_gn_6_34421.1			
N5.HOG0019576	OG0017341	n0									Lsat_1_v5_gn_0_37161.1, Lsat_1_v5_gn_0_37161.2, Lsat_1_v5_gn_8_93841.5, Lsat_1_v5_gn_6_34561.2, Lsat_1_v5_gn_6_110200.2, Lsat_1_v5_gn_0_37161.3			
N5.HOG0019577	OG0017342	n0									Lsat_1_v5_gn_6_18200.5, Lsat_1_v5_gn_6_18200.6, Lsat_1_v5_gn_6_18200.4, Lsat_1_v5_gn_6_18200.1, Lsat_1_v5_gn_6_18160.1, Lsat_1_v5_gn_6_18160.3			
N5.HOG0019578	OG0017343	n0									Lsat_1_v5_gn_6_54780.1, Lsat_1_v5_gn_6_56941.1, Lsat_1_v5_gn_6_56761.4, Lsat_1_v5_gn_6_56941.3, Lsat_1_v5_gn_6_54640.4, Lsat_1_v5_gn_6_56761.1			
N5.HOG0019579	OG0017344	n0									Lsat_1_v5_gn_6_67540.1, Lsat_1_v5_gn_6_68281.1, Lsat_1_v5_gn_6_68281.3, Lsat_1_v5_gn_6_68281.2, Lsat_1_v5_gn_6_67540.2, Lsat_1_v5_gn_6_67540.3			
N5.HOG0019580	OG0017345	n0									Lsat_1_v5_gn_8_68541.1, Lsat_1_v5_gn_6_83921.2, Lsat_1_v5_gn_5_53240.1, Lsat_1_v5_gn_5_53240.4, Lsat_1_v5_gn_5_53240.3, Lsat_1_v5_gn_1_118201.2			
N5.HOG0019581	OG0017346	n0									Lsat_1_v5_gn_5_124841.1, Lsat_1_v5_gn_8_92461.1, Lsat_1_v5_gn_5_183361.3, Lsat_1_v5_gn_8_75080.1, Lsat_1_v5_gn_6_72060.1, Lsat_1_v5_gn_5_140000.1			
N5.HOG0019582	OG0017347	n0									Lsat_1_v5_gn_1_32821.4, Lsat_1_v5_gn_1_32821.5, Lsat_1_v5_gn_1_32801.1, Lsat_1_v5_gn_1_32841.1, Lsat_1_v5_gn_1_32821.3			
N5.HOG0019583	OG0017348	n0									Lsat_1_v5_gn_1_86621.1, Lsat_1_v5_gn_1_90661.1, Lsat_1_v5_gn_1_90661.3, Lsat_1_v5_gn_1_87340.3, Lsat_1_v5_gn_1_87340.1, Lsat_1_v5_gn_1_86621.3			
N5.HOG0019584	OG0017349	n0									Lsat_1_v5_gn_1_65761.1, Lsat_1_v5_gn_1_65800.1, Lsat_1_v5_gn_1_65880.1, Lsat_1_v5_gn_2_98180.1, Lsat_1_v5_gn_1_65780.2, Lsat_1_v5_gn_1_65780.1			
N5.HOG0019585	OG0017350	n0									Lsat_1_v5_gn_5_79701.1, Lsat_1_v5_gn_5_78841.1, Lsat_1_v5_gn_5_79701.3, Lsat_1_v5_gn_5_79701.5, Lsat_1_v5_gn_5_79681.1, Lsat_1_v5_gn_1_105581.1			
N5.HOG0019586	OG0017351	n0									Lsat_1_v5_gn_1_94741.2, Lsat_1_v5_gn_1_94741.1, Lsat_1_v5_gn_1_2340.3, Lsat_1_v5_gn_1_2340.4, Lsat_1_v5_gn_1_2340.1, Lsat_1_v5_gn_1_2340.2			
N5.HOG0019587	OG0017352	n0									Lsat_1_v5_gn_1_64100.3, Lsat_1_v5_gn_1_64100.1, Lsat_1_v5_gn_1_64100.2, Lsat_1_v5_gn_2_100261.2, Lsat_1_v5_gn_2_100261.1		Solyc11g069510.2.1	
N5.HOG0019588	OG0017353	n0									Lsat_1_v5_gn_8_162181.1, Lsat_1_v5_gn_1_56600.2, Lsat_1_v5_gn_2_72761.2, Lsat_1_v5_gn_2_72721.1, Lsat_1_v5_gn_2_72761.1, Lsat_1_v5_gn_2_72721.2			
N5.HOG0019589	OG0017354	n0									Lsat_1_v5_gn_1_33180.1			
N5.HOG0019590	OG0017355	n0									Lsat_1_v5_gn_8_128321.1, Lsat_1_v5_gn_8_128321.3, Lsat_1_v5_gn_8_128321.2, Lsat_1_v5_gn_5_147581.2, Lsat_1_v5_gn_1_91780.2		Solyc02g070230.2.1	
N5.HOG0019591	OG0017356	n0									Lsat_1_v5_gn_8_45460.3, Lsat_1_v5_gn_8_45460.1, Lsat_1_v5_gn_8_45460.2, Lsat_1_v5_gn_8_45480.2, Lsat_1_v5_gn_8_45480.1, Lsat_1_v5_gn_8_45480.3			
N5.HOG0019592	OG0017357	n0									Lsat_1_v5_gn_8_34920.1, Lsat_1_v5_gn_8_35781.1, Lsat_1_v5_gn_8_34901.1, Lsat_1_v5_gn_8_35060.1		Solyc11g005630.1.1	
N5.HOG0019593	OG0017358	n0									Lsat_1_v5_gn_8_134460.2, Lsat_1_v5_gn_8_134460.1, Lsat_1_v5_gn_8_134340.1, Lsat_1_v5_gn_8_134340.2, Lsat_1_v5_gn_8_134300.1, Lsat_1_v5_gn_8_136120.1			
N5.HOG0019594	OG0017359	n0									Lsat_1_v5_gn_5_90280.1, Lsat_1_v5_gn_5_90280.3, Lsat_1_v5_gn_8_6781.4, Lsat_1_v5_gn_8_6781.3, Lsat_1_v5_gn_8_6781.1, Lsat_1_v5_gn_5_90280.4			
N5.HOG0019595	OG0017360	n0									Lsat_1_v5_gn_8_150280.4, Lsat_1_v5_gn_8_150280.1, Lsat_1_v5_gn_8_150280.2, Lsat_1_v5_gn_8_45161.2, Lsat_1_v5_gn_8_45161.1		Solyc10g018810.1.1	
N5.HOG0019596	OG0017361	n0									Lsat_1_v5_gn_8_63941.1, Lsat_1_v5_gn_8_62021.5, Lsat_1_v5_gn_8_62021.1, Lsat_1_v5_gn_8_63941.3, Lsat_1_v5_gn_8_62021.4, Lsat_1_v5_gn_8_62021.3			
N5.HOG0019597	OG0017362	n0									Lsat_1_v5_gn_8_61861.3, Lsat_1_v5_gn_8_61861.2, Lsat_1_v5_gn_8_61861.1, Lsat_1_v5_gn_8_61981.8, Lsat_1_v5_gn_8_62021.2, Lsat_1_v5_gn_8_61761.1			
N5.HOG0019598	OG0017363	n0									Lsat_1_v5_gn_8_152980.1, Lsat_1_v5_gn_8_153060.1		Solyc05g013630.1.1, Solyc05g013640.1.1, Solyc05g013620.2.1	
N5.HOG0019599	OG0017364	n0									Lsat_1_v5_gn_2_111881.1, Lsat_1_v5_gn_2_111781.1, Lsat_1_v5_gn_2_111800.1, Lsat_1_v5_gn_8_49300.1, Lsat_1_v5_gn_8_49320.1, Lsat_1_v5_gn_8_120680.1			
N5.HOG0019600	OG0017365	n0									Lsat_1_v5_gn_8_149641.3, Lsat_1_v5_gn_8_149641.1			
N5.HOG0019601	OG0017366	n0									Lsat_1_v5_gn_8_47061.4, Lsat_1_v5_gn_8_47061.1, Lsat_1_v5_gn_8_47041.1, Lsat_1_v5_gn_8_47041.2, Lsat_1_v5_gn_8_48940.1, Lsat_1_v5_gn_8_48940.2			
N5.HOG0019602	OG0017367	n0									Lsat_1_v5_gn_2_12341.1, Lsat_1_v5_gn_2_12280.2, Lsat_1_v5_gn_2_12280.1, Lsat_1_v5_gn_8_145000.1, Lsat_1_v5_gn_8_145000.3		Solyc03g119130.3.1	
N5.HOG0019603	OG0017368	n0									Lsat_1_v5_gn_0_31661.2, Lsat_1_v5_gn_8_60400.2, Lsat_1_v5_gn_0_31661.1, Lsat_1_v5_gn_8_60400.1		Solyc06g009080.2.1	
N5.HOG0019604	OG0017369	n0									Lsat_1_v5_gn_2_65020.3, Lsat_1_v5_gn_2_65120.1, Lsat_1_v5_gn_2_65240.2, Lsat_1_v5_gn_2_65240.1, Lsat_1_v5_gn_2_65200.1, Lsat_1_v5_gn_2_65200.2			
N5.HOG0019605	OG0017370	n0									Lsat_1_v5_gn_2_114601.2, Lsat_1_v5_gn_2_114601.3, Lsat_1_v5_gn_2_114601.1, Lsat_1_v5_gn_2_113261.2, Lsat_1_v5_gn_2_113261.1, Lsat_1_v5_gn_2_114601.4			
N5.HOG0019606	OG0017371	n0									Lsat_1_v5_gn_2_61700.4, Lsat_1_v5_gn_2_61700.3, Lsat_1_v5_gn_2_61341.1, Lsat_1_v5_gn_2_61861.2, Lsat_1_v5_gn_2_61700.1, Lsat_1_v5_gn_2_61861.1			
N5.HOG0019607	OG0017372	n0									Lsat_1_v5_gn_2_93700.1, Lsat_1_v5_gn_2_93700.2		Solyc05g055100.2.1, Solyc05g055105.1.1	
N5.HOG0019608	OG0017373	n0									Lsat_1_v5_gn_2_46120.1, Lsat_1_v5_gn_2_46080.1		Solyc12g098580.1.1, Solyc05g053820.3.1	
