Orthogroup	D_muscipula.proteins	A_vesiculosa.proteins
OG0011657	Dm_00001097-RA	Av_00012488-RA
OG0011658	Dm_00006971-RA	Av_00008510-RA
OG0011661	Dm_00017308-RA	Av_00015799-RA
OG0011662	Dm_00020027-RA	Av_00002152-RA
OG0011664	Dm_00010936-RA	Av_00010751-RA
OG0011665	Dm_00001298-RA	Av_00023025-RA
OG0011666	Dm_00012948-RA	Av_00013742-RA
OG0011667	Dm_00012804-RA	Av_00004337-RA, Av_00008160-RA
OG0011668	Dm_00010150-RA	Av_00016888-RA
OG0011669	Dm_00007446-RA	Av_00009083-RA
OG0011671	Dm_00004402-RA	Av_00023388-RA
OG0011672	Dm_00000201-RA	Av_00009496-RA, Av_00018883-RA
OG0011674	Dm_00000347-RA	Av_00020071-RA
OG0011675	Dm_00003125-RA	Av_00014503-RA
OG0011676	Dm_00015778-RA	Av_00007320-RA
OG0011677	Dm_00015479-RA	Av_00016210-RA
OG0011679	Dm_00006962-RA	Av_00002869-RA, Av_00012554-RA
OG0011680	Dm_00002543-RA	Av_00015649-RA
OG0011682	Dm_00007533-RA	Av_00010591-RA, Av_00003691-RA
OG0011683	Dm_00003379-RA	Av_00015702-RA
OG0011684	Dm_00012891-RA	Av_00020082-RA
OG0011685	Dm_00015021-RA	Av_00019310-RA
OG0011686	Dm_00000668-RA	Av_00005877-RA
OG0011687	Dm_00020500-RA	Av_00008965-RA
OG0011688	Dm_00019768-RA	Av_00021770-RA, Av_00014046-RA, Av_00019256-RA
OG0011691	Dm_00000687-RA	Av_00005886-RA, Av_00021407-RA
OG0011693	Dm_00006096-RA	Av_00015870-RA
OG0011694	Dm_00002281-RA	Av_00008713-RA
OG0011696	Dm_00010907-RA	Av_00001217-RA
OG0011697	Dm_00005554-RA	Av_00020483-RA
OG0011699	Dm_00010081-RA	Av_00019337-RA
OG0011700	Dm_00018353-RA	Av_00005027-RA, Av_00003846-RA
OG0011701	Dm_00010135-RA	Av_00001988-RA, Av_00017931-RA
OG0011704	Dm_00007304-RA, Dm_00002842-RA	Av_00016221-RA
OG0011705	Dm_00012240-RA	Av_00012873-RA
OG0011706	Dm_00018806-RA	Av_00003374-RA, Av_00010843-RA
OG0011707	Dm_00017972-RA	Av_00014116-RA
OG0011708	Dm_00000824-RA	Av_00002535-RA, Av_00002464-RA
OG0011709	Dm_00009170-RA	Av_00007322-RA
OG0011711	Dm_00006564-RA	Av_00022763-RA
OG0011712	Dm_00013849-RA	Av_00000258-RA
OG0011714	Dm_00016405-RA	Av_00012227-RA, Av_00005205-RA
OG0011716	Dm_00001697-RA	Av_00001695-RA
OG0011717	Dm_00000313-RA	Av_00009267-RA
OG0011718	Dm_00004591-RA	Av_00007936-RA, Av_00006844-RA
OG0011719	Dm_00009888-RA, Dm_00009889-RA	Av_00008670-RA
OG0011720	Dm_00013531-RA	Av_00023152-RA
OG0011722	Dm_00012911-RA	Av_00011646-RA
OG0011723	Dm_00000292-RA	Av_00015022-RA
OG0011724	Dm_00015424-RA	Av_00002054-RA
OG0011725	Dm_00001472-RA	Av_00005641-RA
OG0011726	Dm_00008034-RA	Av_00006640-RA
OG0011727	Dm_00004538-RA	Av_00013748-RA
OG0011729	Dm_00004098-RA	Av_00017792-RA
OG0011730	Dm_00005817-RA	Av_00019394-RA
OG0011731	Dm_00012384-RA	Av_00014673-RA
OG0011733	Dm_00009206-RA	Av_00016329-RA
OG0011736	Dm_00001820-RA	Av_00016623-RA
OG0011738	Dm_00007658-RA	Av_00017798-RA
OG0011739	Dm_00013526-RA	Av_00023633-RA
OG0011740	Dm_00017582-RA	Av_00024838-RA
OG0011741	Dm_00006195-RA	Av_00006166-RA
OG0011742	Dm_00012780-RA	Av_00015208-RA, Av_00014813-RA
OG0011744	Dm_00013826-RA	Av_00016726-RA
OG0011745	Dm_00007190-RA	Av_00013633-RA
OG0011746	Dm_00000734-RA, Dm_00004746-RA	Av_00004481-RA, Av_00023592-RA
OG0011747	Dm_00011703-RA	Av_00016330-RA
OG0011749	Dm_00003151-RA	Av_00001311-RA
OG0011752	Dm_00014358-RA	Av_00016724-RA
OG0011753	Dm_00019443-RA	Av_00019023-RA
OG0011754	Dm_00014909-RA	Av_00008987-RA
OG0011755	Dm_00002235-RA	Av_00022390-RA
OG0011756	Dm_00019906-RA	Av_00012089-RA
OG0011759	Dm_00006622-RA	Av_00014807-RA
OG0011760	Dm_00006624-RA	Av_00019378-RA, Av_00022298-RA
OG0011761	Dm_00009613-RA	Av_00000073-RA, Av_00003177-RA
OG0011762	Dm_00013412-RA	Av_00018982-RA, Av_00001920-RA
OG0011763	Dm_00003484-RA	Av_00007180-RA
OG0011764	Dm_00006395-RA	Av_00023810-RA, Av_00022107-RA
OG0011765	Dm_00012591-RA	Av_00004534-RA
OG0011766	Dm_00014059-RA	Av_00002031-RA, Av_00012872-RA
OG0011767	Dm_00003919-RA	Av_00004759-RA
OG0011768	Dm_00013822-RA	Av_00016678-RA
OG0011770	Dm_00008871-RA	Av_00011068-RA
OG0011771	Dm_00017139-RA	Av_00021003-RA, Av_00019388-RA
OG0011772	Dm_00017600-RA	Av_00012236-RA, Av_00021826-RA
OG0011773	Dm_00011708-RA, Dm_00014443-RA, Dm_00012839-RA	Av_00013219-RA, Av_00018782-RA
OG0011774	Dm_00008960-RA	Av_00020393-RA
OG0011775	Dm_00005137-RA	Av_00020036-RA
OG0011776	Dm_00009939-RA	Av_00019278-RA, Av_00008918-RA
OG0011778	Dm_00010294-RA	Av_00017984-RA
OG0011780	Dm_00000296-RA	Av_00009255-RA
OG0011781	Dm_00017484-RA	Av_00002336-RA, Av_00012642-RA
OG0011781	Dm_00014980-RA	Av_00024793-RA
OG0011782	Dm_00008048-RA	Av_00003432-RA
OG0011785	Dm_00007774-RA	Av_00023326-RA
OG0011786	Dm_00011657-RA	Av_00002083-RA
OG0011787	Dm_00008120-RA	Av_00009648-RA
OG0011788	Dm_00002371-RA	Av_00009989-RA
OG0011789	Dm_00014064-RA	Av_00003561-RA
OG0011790	Dm_00003691-RA	Av_00022905-RA, Av_00000755-RA
OG0011791	Dm_00015247-RA	Av_00001389-RA
OG0011792	Dm_00011165-RA	Av_00015382-RA
OG0011794	Dm_00001160-RA	Av_00016452-RA
OG0011795	Dm_00007374-RA	Av_00021566-RA
OG0011796	Dm_00000388-RA	Av_00007764-RA
OG0011799	Dm_00015742-RA	Av_00008345-RA, Av_00019384-RA
OG0011800	Dm_00010534-RA	Av_00007095-RA
OG0011801	Dm_00011041-RA	Av_00006391-RA
OG0011802	Dm_00009098-RA	Av_00015476-RA, Av_00025044-RA
OG0011803	Dm_00012114-RA	Av_00017563-RA
OG0011808	Dm_00018797-RA	Av_00003576-RA
OG0011810	Dm_00005475-RA	Av_00004986-RA
OG0011814	Dm_00019268-RA	Av_00022847-RA
OG0011815	Dm_00005962-RA	Av_00024408-RA, Av_00005290-RA
OG0011816	Dm_00004179-RA	Av_00006047-RA
OG0011817	Dm_00000976-RA	Av_00013824-RA
OG0011818	Dm_00018436-RA	Av_00009319-RA, Av_00012432-RA
OG0011820	Dm_00018477-RA	Av_00022258-RA, Av_00019793-RA
OG0011821	Dm_00012007-RA	Av_00003932-RA
OG0011823	Dm_00006071-RA	Av_00016714-RA
OG0011827	Dm_00014808-RA	Av_00013788-RA
OG0011828	Dm_00004790-RA	Av_00020315-RA
OG0011830	Dm_00009164-RA	Av_00020516-RA
OG0011831	Dm_00001888-RA	Av_00021308-RA
OG0011833	Dm_00008857-RA	Av_00003307-RA
OG0011834	Dm_00003185-RA	Av_00005232-RA
OG0011835	Dm_00007250-RA	Av_00006362-RA, Av_00007613-RA
OG0011838	Dm_00010093-RA	Av_00000581-RA
OG0011839	Dm_00010917-RA	Av_00010194-RA
OG0011842	Dm_00005419-RA, Dm_00015798-RA	Av_00010859-RA, Av_00019896-RA
OG0011843	Dm_00007384-RA	Av_00023214-RA
OG0011844	Dm_00018435-RA	Av_00009317-RA, Av_00015914-RA
OG0011845	Dm_00007261-RA	Av_00001193-RA
OG0011847	Dm_00016256-RA	Av_00022017-RA
OG0011850	Dm_00015612-RA	Av_00001456-RA
OG0011851	Dm_00003989-RA	Av_00013613-RA
OG0011853	Dm_00013799-RA	Av_00015530-RA, Av_00016987-RA
OG0011854	Dm_00009984-RA	Av_00015531-RA
OG0011855	Dm_00019285-RA	Av_00013867-RA, Av_00011269-RA
OG0011857	Dm_00014520-RA	Av_00000856-RA
OG0011859	Dm_00006799-RA	Av_00019609-RA, Av_00023052-RA
OG0011860	Dm_00014096-RA	Av_00023157-RA
OG0011862	Dm_00003332-RA	Av_00010471-RA, Av_00017642-RA
OG0011863	Dm_00007945-RA	Av_00007067-RA, Av_00003543-RA, Av_00023407-RA
OG0011865	Dm_00007308-RA	Av_00016224-RA
OG0011868	Dm_00009456-RA	Av_00021833-RA
OG0011870	Dm_00002864-RA	Av_00005292-RA
OG0011871	Dm_00001609-RA	Av_00018431-RA, Av_00002595-RA
OG0011872	Dm_00016070-RA	Av_00014957-RA
OG0011875	Dm_00003329-RA	Av_00013375-RA
OG0011876	Dm_00004919-RA	Av_00011293-RA
OG0011877	Dm_00007627-RA	Av_00014951-RA
OG0011879	Dm_00011438-RA, Dm_00010629-RA	Av_00022375-RA
OG0011882	Dm_00017969-RA	Av_00010437-RA, Av_00014592-RA
OG0011887	Dm_00018238-RA	Av_00020944-RA, Av_00020541-RA, Av_00006128-RA
OG0011888	Dm_00001779-RA	Av_00005058-RA, Av_00003816-RA, Av_00002921-RA, Av_00012602-RA
OG0011890	Dm_00001099-RA	Av_00016378-RA
OG0011891	Dm_00015616-RA	Av_00024148-RA
OG0011892	Dm_00008652-RA	Av_00003436-RA
OG0011893	Dm_00005485-RA, Dm_00004464-RA	Av_00001267-RA
OG0011897	Dm_00004208-RA	Av_00014635-RA
OG0011899	Dm_00009614-RA	Av_00003178-RA, Av_00013981-RA
OG0011901	Dm_00009390-RA	Av_00018170-RA
OG0011910	Dm_00005379-RA, Dm_00016864-RA	Av_00001384-RA, Av_00017203-RA
OG0011912	Dm_00002578-RA	Av_00002145-RA
OG0011913	Dm_00012801-RA	Av_00013507-RA, Av_00001531-RA
OG0011914	Dm_00011974-RA	Av_00013206-RA, Av_00006717-RA, Av_00012078-RA
OG0011916	Dm_00012387-RA	Av_00014184-RA
OG0011922	Dm_00007483-RA, Dm_00004956-RA	Av_00007755-RA
OG0011925	Dm_00004850-RA	Av_00007276-RA, Av_00018296-RA
OG0012005	Dm_00000570-RA	Av_00016065-RA
OG0012008	Dm_00019139-RA	Av_00021782-RA
OG0012009	Dm_00000556-RA	Av_00002023-RA
OG0012012	Dm_00004554-RA	Av_00021175-RA
OG0012013	Dm_00018366-RA	Av_00012093-RA
OG0012016	Dm_00019617-RA	Av_00001408-RA
OG0012017	Dm_00006769-RA	Av_00003735-RA
OG0012019	Dm_00010639-RA	Av_00000570-RA
OG0012022	Dm_00000929-RA	Av_00020973-RA
OG0012025	Dm_00011303-RA	Av_00019285-RA
OG0012026	Dm_00002456-RA	Av_00006560-RA
OG0012027	Dm_00004979-RA	Av_00006078-RA
OG0012028	Dm_00008479-RA	Av_00022198-RA
OG0012029	Dm_00017875-RA	Av_00016806-RA
OG0012031	Dm_00009357-RA	Av_00022118-RA, Av_00019761-RA
OG0012032	Dm_00002481-RA	Av_00022428-RA
OG0012033	Dm_00018458-RA	Av_00005122-RA
OG0012034	Dm_00007106-RA	Av_00017362-RA
OG0012035	Dm_00009153-RA	Av_00021155-RA
OG0012036	Dm_00019962-RA	Av_00004291-RA, Av_00004588-RA
OG0012038	Dm_00001841-RA	Av_00024775-RA, Av_00024774-RA, Av_00016260-RA
OG0012041	Dm_00003730-RA	Av_00018145-RA
OG0012042	Dm_00001969-RA	Av_00011812-RA, Av_00006963-RA
OG0012046	Dm_00000796-RA	Av_00018024-RA
OG0012048	Dm_00001191-RA	Av_00013161-RA
OG0012050	Dm_00013670-RA	Av_00006025-RA
OG0012051	Dm_00019745-RA	Av_00009545-RA
OG0012053	Dm_00000307-RA	Av_00015016-RA, Av_00009264-RA
OG0012054	Dm_00011174-RA	Av_00000691-RA
OG0012055	Dm_00014491-RA	Av_00019403-RA
OG0012056	Dm_00000004-RA	Av_00002983-RA, Av_00014506-RA
OG0012057	Dm_00020669-RA	Av_00009676-RA
OG0012058	Dm_00017905-RA	Av_00001283-RA, Av_00016760-RA
OG0012059	Dm_00017496-RA	Av_00021775-RA
OG0012062	Dm_00009765-RA	Av_00000680-RA
OG0012063	Dm_00015714-RA	Av_00024071-RA, Av_00004139-RA
OG0012065	Dm_00010502-RA	Av_00013160-RA
OG0012069	Dm_00002218-RA	Av_00013163-RA
OG0012072	Dm_00011446-RA	Av_00014737-RA
OG0012073	Dm_00007491-RA	Av_00015163-RA
OG0012077	Dm_00013205-RA	Av_00012091-RA
OG0012078	Dm_00004625-RA	Av_00005224-RA
OG0012080	Dm_00009934-RA	Av_00005933-RA, Av_00020698-RA
OG0012081	Dm_00009700-RA	Av_00018505-RA
OG0012082	Dm_00006226-RA	Av_00014266-RA
OG0012084	Dm_00008802-RA	Av_00005119-RA
OG0012086	Dm_00013098-RA	Av_00001300-RA, Av_00015102-RA
OG0012087	Dm_00002449-RA	Av_00003445-RA, Av_00023724-RA
OG0012089	Dm_00003382-RA	Av_00015700-RA, Av_00005101-RA
OG0012090	Dm_00019306-RA	Av_00015625-RA
OG0012091	Dm_00007727-RA	Av_00013651-RA
OG0012092	Dm_00016299-RA	Av_00013078-RA
OG0012094	Dm_00000800-RA	Av_00022070-RA
OG0012099	Dm_00005859-RA	Av_00023869-RA
OG0012101	Dm_00014220-RA	Av_00014474-RA
OG0012102	Dm_00002373-RA	Av_00009991-RA
OG0012103	Dm_00009272-RA	Av_00015277-RA, Av_00010957-RA, Av_00013994-RA
OG0012106	Dm_00002731-RA	Av_00012268-RA
OG0012107	Dm_00013710-RA	Av_00015936-RA
OG0012110	Dm_00001736-RA	Av_00012292-RA
OG0012113	Dm_00016803-RA	Av_00017295-RA, Av_00004992-RA
OG0012114	Dm_00012586-RA	Av_00015367-RA
OG0012115	Dm_00004033-RA, Dm_00005788-RA	Av_00010025-RA
OG0012117	Dm_00009493-RA	Av_00012850-RA
OG0012119	Dm_00009681-RA	Av_00022297-RA
OG0012120	Dm_00001363-RA	Av_00006889-RA, Av_00024535-RA
OG0012123	Dm_00017687-RA	Av_00022696-RA
OG0012124	Dm_00014454-RA	Av_00015342-RA
OG0012125	Dm_00002667-RA	Av_00024135-RA
OG0012128	Dm_00014970-RA	Av_00011334-RA
OG0012129	Dm_00006489-RA	Av_00010728-RA
OG0012130	Dm_00003901-RA	Av_00022699-RA
OG0012132	Dm_00001269-RA	Av_00004867-RA
OG0012133	Dm_00003437-RA	Av_00012993-RA
OG0012138	Dm_00011352-RA	Av_00010772-RA
OG0012139	Dm_00017482-RA	Av_00001843-RA
OG0012140	Dm_00001640-RA	Av_00010221-RA
OG0012141	Dm_00009690-RA	Av_00007724-RA
OG0012142	Dm_00020157-RA	Av_00004268-RA
OG0012143	Dm_00009633-RA	Av_00006855-RA
OG0012144	Dm_00009716-RA	Av_00017509-RA
OG0012145	Dm_00001352-RA	Av_00010208-RA
OG0012148	Dm_00015591-RA	Av_00004289-RA, Av_00011378-RA
OG0012149	Dm_00015793-RA	Av_00020107-RA
OG0012150	Dm_00000005-RA	Av_00002982-RA
OG0012151	Dm_00006519-RA	Av_00013116-RA
OG0012152	Dm_00017334-RA	Av_00008538-RA
OG0012154	Dm_00000696-RA	Av_00021405-RA
OG0012157	Dm_00017036-RA	Av_00005580-RA
OG0012159	Dm_00020530-RA	Av_00017210-RA
OG0012160	Dm_00008232-RA	Av_00015748-RA
OG0012163	Dm_00000681-RA	Av_00005885-RA
OG0012165	Dm_00001533-RA	Av_00008403-RA
OG0012166	Dm_00009036-RA	Av_00015931-RA
OG0012167	Dm_00018081-RA	Av_00005803-RA
OG0012169	Dm_00005980-RA	Av_00015012-RA
OG0012171	Dm_00004061-RA	Av_00018475-RA
OG0012173	Dm_00015023-RA	Av_00004634-RA, Av_00004249-RA, Av_00008868-RA
OG0012175	Dm_00016759-RA, Dm_00005698-RA	Av_00010382-RA
OG0012176	Dm_00003961-RA, Dm_00015734-RA	Av_00003035-RA
OG0012178	Dm_00006302-RA	Av_00010368-RA
OG0012181	Dm_00000337-RA	Av_00020077-RA
OG0012182	Dm_00009857-RA	Av_00021718-RA
OG0012183	Dm_00007780-RA	Av_00018855-RA, Av_00007216-RA
OG0012185	Dm_00011854-RA	Av_00015230-RA
OG0012188	Dm_00002996-RA	Av_00006785-RA
OG0012189	Dm_00016672-RA	Av_00019079-RA
OG0012190	Dm_00008460-RA	Av_00018269-RA
OG0012191	Dm_00001041-RA	Av_00003778-RA
OG0012192	Dm_00008114-RA	Av_00020454-RA
OG0012193	Dm_00018186-RA	Av_00023069-RA
OG0012194	Dm_00009461-RA	Av_00002624-RA
OG0012198	Dm_00003614-RA	Av_00004029-RA
OG0012199	Dm_00000271-RA	Av_00009067-RA
OG0012203	Dm_00014655-RA	Av_00020374-RA, Av_00024679-RA
OG0012205	Dm_00020181-RA	Av_00022046-RA
OG0012206	Dm_00019735-RA	Av_00011503-RA
OG0012208	Dm_00017888-RA	Av_00002066-RA
OG0012209	Dm_00008937-RA	Av_00009557-RA
OG0012210	Dm_00016370-RA	Av_00016703-RA
OG0012211	Dm_00020435-RA	Av_00004518-RA
OG0012212	Dm_00005834-RA	Av_00001407-RA
OG0012213	Dm_00008991-RA	Av_00023255-RA
OG0012214	Dm_00003937-RA	Av_00021667-RA
OG0012216	Dm_00013751-RA	Av_00019539-RA
OG0012218	Dm_00006266-RA	Av_00008000-RA
OG0012219	Dm_00019827-RA	Av_00012782-RA
OG0012220	Dm_00017887-RA	Av_00002067-RA
OG0012222	Dm_00001266-RA	Av_00019431-RA
OG0012224	Dm_00011426-RA	Av_00003594-RA
OG0012226	Dm_00015354-RA	Av_00017079-RA
OG0012227	Dm_00016620-RA	Av_00012909-RA
OG0012228	Dm_00009932-RA	Av_00005934-RA, Av_00003667-RA
OG0012229	Dm_00009960-RA	Av_00000059-RA
OG0012230	Dm_00008754-RA	Av_00012345-RA
OG0012231	Dm_00009020-RA	Av_00001853-RA
OG0012232	Dm_00020345-RA	Av_00012834-RA, Av_00010239-RA
OG0012233	Dm_00010474-RA	Av_00010171-RA
OG0012234	Dm_00013348-RA, Dm_00003664-RA	Av_00009816-RA, Av_00023436-RA
OG0012236	Dm_00013546-RA	Av_00019954-RA
OG0012237	Dm_00000881-RA	Av_00010343-RA
OG0012240	Dm_00002248-RA	Av_00004469-RA
OG0012242	Dm_00007086-RA	Av_00020066-RA
OG0012244	Dm_00007044-RA	Av_00018211-RA
OG0012245	Dm_00013851-RA	Av_00012808-RA, Av_00020210-RA
OG0012248	Dm_00008659-RA	Av_00017359-RA, Av_00008484-RA
OG0012249	Dm_00004502-RA	Av_00024344-RA, Av_00011732-RA
OG0012251	Dm_00014885-RA	Av_00005686-RA
OG0012252	Dm_00001286-RA	Av_00014500-RA
OG0012253	Dm_00000113-RA	Av_00009035-RA
OG0012255	Dm_00014397-RA	Av_00012656-RA
OG0012257	Dm_00017516-RA	Av_00023085-RA
OG0012258	Dm_00004202-RA	Av_00014640-RA
OG0012259	Dm_00005764-RA	Av_00019694-RA
OG0012260	Dm_00002296-RA, Dm_00000702-RA	Av_00005894-RA
OG0012261	Dm_00012743-RA	Av_00011990-RA, Av_00015628-RA
OG0012262	Dm_00007875-RA	Av_00003970-RA
OG0012265	Dm_00003509-RA	Av_00020693-RA
OG0012268	Dm_00003095-RA	Av_00016418-RA
OG0012269	Dm_00014825-RA	Av_00019945-RA, Av_00021154-RA
OG0012271	Dm_00000935-RA	Av_00003465-RA
OG0012272	Dm_00001384-RA	Av_00015668-RA
OG0012273	Dm_00012281-RA	Av_00021922-RA
OG0012276	Dm_00011661-RA	Av_00019468-RA
OG0012277	Dm_00014688-RA	Av_00001893-RA
OG0012281	Dm_00017144-RA	Av_00020426-RA
OG0012282	Dm_00009265-RA	Av_00010566-RA
OG0012283	Dm_00007685-RA, Dm_00001108-RA	Av_00012485-RA
OG0012284	Dm_00015560-RA	Av_00003955-RA
OG0012286	Dm_00018179-RA	Av_00020558-RA
OG0012288	Dm_00006989-RA	Av_00022473-RA
OG0012289	Dm_00006642-RA	Av_00019086-RA
OG0012290	Dm_00007220-RA, Dm_00020231-RA	Av_00005616-RA
OG0012291	Dm_00007894-RA	Av_00015688-RA
OG0012292	Dm_00010394-RA	Av_00014151-RA
OG0012293	Dm_00005450-RA	Av_00023304-RA
OG0012295	Dm_00002895-RA	Av_00022090-RA
OG0012296	Dm_00004854-RA	Av_00018298-RA
OG0012298	Dm_00010892-RA	Av_00003071-RA
OG0012300	Dm_00010532-RA	Av_00024459-RA
OG0012301	Dm_00009786-RA	Av_00000843-RA
OG0012302	Dm_00003739-RA	Av_00019678-RA
OG0012304	Dm_00000717-RA	Av_00024910-RA
OG0012305	Dm_00013355-RA	Av_00010187-RA, Av_00019126-RA
OG0012306	Dm_00011725-RA	Av_00018797-RA
OG0012309	Dm_00010216-RA	Av_00024834-RA
OG0012311	Dm_00016189-RA	Av_00002351-RA
OG0012312	Dm_00001807-RA	Av_00015124-RA
OG0012313	Dm_00004327-RA	Av_00021072-RA
OG0012314	Dm_00011631-RA	Av_00013580-RA, Av_00008306-RA
OG0012315	Dm_00009239-RA	Av_00022803-RA
OG0012317	Dm_00005621-RA	Av_00003967-RA
OG0012319	Dm_00018438-RA, Dm_00008001-RA	Av_00011536-RA
OG0012320	Dm_00000517-RA	Av_00016763-RA
OG0012321	Dm_00002797-RA	Av_00001284-RA, Av_00015086-RA
OG0012323	Dm_00007008-RA	Av_00009391-RA
OG0012324	Dm_00005124-RA	Av_00000643-RA
OG0012327	Dm_00005483-RA	Av_00000037-RA
OG0012328	Dm_00019985-RA	Av_00021258-RA
OG0012329	Dm_00002217-RA	Av_00022757-RA
OG0012330	Dm_00016570-RA	Av_00001182-RA
OG0012331	Dm_00003048-RA	Av_00024058-RA
OG0012332	Dm_00018291-RA	Av_00023155-RA
OG0012334	Dm_00005478-RA	Av_00019170-RA
OG0012336	Dm_00006698-RA	Av_00003018-RA
OG0012339	Dm_00016163-RA	Av_00005504-RA
OG0012343	Dm_00001135-RA	Av_00009922-RA
OG0012344	Dm_00000303-RA	Av_00009260-RA, Av_00015018-RA
OG0012348	Dm_00000135-RA	Av_00021616-RA, Av_00009019-RA
OG0012350	Dm_00008400-RA	Av_00002211-RA
OG0012351	Dm_00000733-RA	Av_00009837-RA, Av_00011042-RA, Av_00016870-RA
OG0012352	Dm_00019386-RA	Av_00017455-RA, Av_00019633-RA
OG0012353	Dm_00005985-RA	Av_00004510-RA
OG0012354	Dm_00011025-RA	Av_00005356-RA, Av_00002648-RA, Av_00007749-RA, Av_00002647-RA
OG0012356	Dm_00002705-RA	Av_00003280-RA, Av_00013972-RA
OG0012358	Dm_00014921-RA	Av_00010966-RA
OG0012359	Dm_00015463-RA	Av_00014219-RA
OG0012362	Dm_00016952-RA	Av_00004532-RA
OG0012368	Dm_00014646-RA	Av_00013709-RA
OG0012370	Dm_00012337-RA	Av_00022831-RA, Av_00022829-RA, Av_00014929-RA
OG0012372	Dm_00018739-RA	Av_00000345-RA, Av_00021677-RA
OG0012375	Dm_00008047-RA	Av_00003431-RA
OG0012378	Dm_00001716-RA	Av_00006360-RA
OG0012378	Dm_00002781-RA	Av_00000242-RA
OG0012379	Dm_00008617-RA	Av_00018579-RA
OG0012380	Dm_00012251-RA	Av_00010547-RA
OG0012381	Dm_00012250-RA	Av_00010546-RA
OG0012382	Dm_00000390-RA	Av_00003342-RA
OG0012383	Dm_00013306-RA	Av_00006522-RA
OG0012384	Dm_00012164-RA	Av_00021418-RA
OG0012385	Dm_00010371-RA	Av_00017976-RA
OG0012387	Dm_00006630-RA	Av_00009351-RA
OG0012389	Dm_00006022-RA	Av_00000267-RA
OG0012390	Dm_00007838-RA	Av_00003943-RA
OG0012393	Dm_00015629-RA	Av_00024377-RA
OG0012394	Dm_00011568-RA	Av_00016970-RA
OG0012395	Dm_00014753-RA	Av_00019925-RA
OG0012396	Dm_00015777-RA	Av_00017168-RA
OG0012397	Dm_00011569-RA	Av_00016969-RA
OG0012398	Dm_00019814-RA	Av_00009555-RA
OG0012400	Dm_00000385-RA	Av_00007760-RA
OG0012401	Dm_00007458-RA	Av_00005284-RA
OG0012402	Dm_00007654-RA	Av_00017802-RA, Av_00024043-RA
OG0012403	Dm_00012623-RA	Av_00003918-RA
OG0012404	Dm_00006325-RA	Av_00011305-RA
OG0012405	Dm_00012191-RA	Av_00016720-RA
OG0012406	Dm_00000226-RA	Av_00009506-RA, Av_00009505-RA
OG0012407	Dm_00013018-RA	Av_00006258-RA
OG0012408	Dm_00020420-RA	Av_00013776-RA
OG0012409	Dm_00006323-RA	Av_00001704-RA, Av_00017705-RA
OG0012410	Dm_00011652-RA	Av_00019936-RA
OG0012413	Dm_00010582-RA	Av_00011577-RA
OG0012417	Dm_00006409-RA	Av_00008279-RA, Av_00008278-RA
OG0012418	Dm_00016655-RA	Av_00016582-RA
OG0012420	Dm_00013340-RA	Av_00004293-RA
OG0012421	Dm_00000251-RA	Av_00017601-RA
OG0012423	Dm_00011820-RA	Av_00010501-RA
OG0012424	Dm_00000247-RA	Av_00009517-RA
OG0012425	Dm_00006762-RA	Av_00017252-RA
OG0012426	Dm_00011875-RA	Av_00015539-RA
OG0012427	Dm_00020364-RA	Av_00022006-RA, Av_00021487-RA
OG0012428	Dm_00013939-RA	Av_00014935-RA
OG0012431	Dm_00018243-RA	Av_00003937-RA
OG0012432	Dm_00003281-RA	Av_00011298-RA
OG0012433	Dm_00007711-RA	Av_00023179-RA, Av_00018705-RA
OG0012438	Dm_00019918-RA	Av_00005017-RA
OG0012441	Dm_00001022-RA	Av_00008741-RA, Av_00009804-RA
OG0012443	Dm_00017895-RA	Av_00003940-RA
OG0012446	Dm_00011091-RA	Av_00008237-RA
OG0012449	Dm_00001554-RA	Av_00005039-RA
OG0012450	Dm_00006125-RA	Av_00020030-RA
OG0012450	Dm_00005439-RA	Av_00016544-RA
OG0012451	Dm_00012687-RA, Dm_00011071-RA, Dm_00012688-RA	Av_00010746-RA
OG0012452	Dm_00002361-RA	Av_00024537-RA
OG0012454	Dm_00007574-RA	Av_00013963-RA, Av_00003269-RA
OG0012460	Dm_00006412-RA	Av_00018444-RA
OG0012461	Dm_00003299-RA	Av_00020603-RA
OG0012476	Dm_00020321-RA	Av_00003624-RA, Av_00008689-RA, Av_00021909-RA, Av_00012122-RA
OG0012481	Dm_00016707-RA	Av_00005346-RA, Av_00002656-RA
OG0012481	Dm_00016417-RA	Av_00010816-RA
OG0012488	Dm_00012710-RA, Dm_00012711-RA	Av_00009128-RA
OG0012489	Dm_00001379-RA	Av_00022170-RA
OG0012569	Dm_00007045-RA	Av_00001018-RA
OG0012581	Dm_00004378-RA	Av_00004297-RA
OG0012583	Dm_00008205-RA	Av_00001392-RA
OG0012585	Dm_00018152-RA	Av_00021798-RA
OG0012586	Dm_00001214-RA	Av_00014877-RA
OG0012587	Dm_00003556-RA	Av_00006702-RA
OG0012595	Dm_00006035-RA	Av_00024742-RA
OG0012596	Dm_00010010-RA	Av_00000571-RA
OG0012597	Dm_00003141-RA	Av_00022856-RA
OG0012599	Dm_00015163-RA	Av_00000972-RA
OG0012601	Dm_00018162-RA	Av_00018949-RA
OG0012602	Dm_00002499-RA	Av_00007928-RA
OG0012605	Dm_00007127-RA	Av_00011899-RA
OG0012607	Dm_00006686-RA	Av_00002888-RA
OG0012610	Dm_00012965-RA	Av_00013439-RA
