Orthogroup	D_muscipula.proteins	A_coerulea.proteins
OG0011028	Dm_00007729-RA	Aqcoe1G438400.1.p
OG0011029	Dm_00000683-RA, Dm_00000684-RA	Aqcoe1G285700.1.p
OG0011030	Dm_00018596-RA	Aqcoe5G306600.2.p, Aqcoe5G306600.1.p
OG0011031	Dm_00005584-RA	Aqcoe5G420200.1.p
OG0011032	Dm_00008909-RA	Aqcoe5G251700.1.p, Aqcoe5G188100.1.p
OG0011033	Dm_00010844-RA	Aqcoe5G110100.1.p, Aqcoe5G425700.1.p
OG0011034	Dm_00004467-RA	Aqcoe5G346600.1.p, Aqcoe5G346600.2.p
OG0011035	Dm_00018095-RA, Dm_00011244-RA, Dm_00019628-RA	Aqcoe5G094900.1.p
OG0011036	Dm_00006028-RA	Aqcoe5G428600.1.p, Aqcoe5G428600.2.p
OG0011037	Dm_00000838-RA	Aqcoe5G083500.2.p, Aqcoe5G083500.1.p
OG0011038	Dm_00018939-RA	Aqcoe5G320600.1.p
OG0011039	Dm_00012139-RA	Aqcoe5G284900.1.p, Aqcoe5G284900.2.p
OG0011040	Dm_00000417-RA	Aqcoe5G476300.1.p
OG0011041	Dm_00008497-RA	Aqcoe5G380900.1.p
OG0011042	Dm_00013449-RA	Aqcoe5G461400.1.p, Aqcoe5G461400.2.p, Aqcoe5G461400.3.p
OG0011043	Dm_00012065-RA	Aqcoe5G347000.2.p, Aqcoe5G347000.1.p, Aqcoe5G347000.3.p
OG0011044	Dm_00018980-RA	Aqcoe5G416100.1.p
OG0011046	Dm_00009945-RA	Aqcoe5G466400.1.p, Aqcoe5G466200.2.p, Aqcoe5G466200.1.p
OG0011047	Dm_00019092-RA	Aqcoe5G167700.2.p, Aqcoe5G167700.1.p
OG0011048	Dm_00003689-RA, Dm_00000945-RA	Aqcoe5G011700.2.p, Aqcoe5G011700.1.p
OG0011049	Dm_00017093-RA	Aqcoe5G101400.1.p
OG0011050	Dm_00005717-RA	Aqcoe5G014000.1.p
OG0011051	Dm_00015988-RA	Aqcoe5G129400.1.p, Aqcoe5G129400.2.p
OG0011052	Dm_00007783-RA	Aqcoe5G182200.1.p
OG0011053	Dm_00018671-RA	Aqcoe5G380500.1.p, Aqcoe5G397800.1.p
OG0011054	Dm_00000986-RA	Aqcoe5G356400.1.p
OG0011055	Dm_00015332-RA	Aqcoe5G114100.2.p, Aqcoe5G114100.1.p
OG0011056	Dm_00009740-RA	Aqcoe5G165200.2.p
OG0011057	Dm_00009373-RA, Dm_00014444-RA	Aqcoe5G216000.1.p
OG0011058	Dm_00020022-RA	Aqcoe5G093800.1.p
OG0011061	Dm_00005044-RA	Aqcoe5G050100.1.p
OG0011062	Dm_00010301-RA	Aqcoe5G450700.1.p
OG0011063	Dm_00008894-RA	Aqcoe5G023500.1.p
OG0011064	Dm_00000931-RA	Aqcoe5G006200.1.p
OG0011065	Dm_00013613-RA	Aqcoe5G289900.1.p, Aqcoe5G289900.2.p
OG0011066	Dm_00010925-RA	Aqcoe5G053300.1.p
OG0011067	Dm_00014456-RA	Aqcoe5G002700.1.p
OG0011069	Dm_00018582-RA	Aqcoe5G363100.1.p
OG0011070	Dm_00014179-RA, Dm_00012173-RA, Dm_00020695-RA	Aqcoe5G167000.1.p
OG0011071	Dm_00016261-RA	Aqcoe5G471800.1.p
OG0011072	Dm_00008108-RA	Aqcoe5G276800.1.p
OG0011074	Dm_00011639-RA	Aqcoe5G265600.1.p
OG0011075	Dm_00015079-RA	Aqcoe5G397700.1.p
OG0011076	Dm_00014673-RA	Aqcoe5G214100.1.p
OG0011077	Dm_00000298-RA	Aqcoe5G357500.1.p, Aqcoe5G357500.2.p
OG0011079	Dm_00015634-RA	Aqcoe5G021100.1.p
OG0011080	Dm_00006889-RA	Aqcoe5G088500.1.p
OG0011082	Dm_00003495-RA	Aqcoe5G030000.1.p
OG0011083	Dm_00011869-RA	Aqcoe5G330000.1.p
OG0011085	Dm_00005331-RA, Dm_00002409-RA, Dm_00002411-RA	Aqcoe5G143800.1.p
OG0011086	Dm_00006259-RA	Aqcoe5G436400.1.p
OG0011087	Dm_00019440-RA	Aqcoe5G375700.1.p
OG0011088	Dm_00018140-RA	Aqcoe5G093000.2.p, Aqcoe5G092800.1.p, Aqcoe5G093000.1.p
OG0011089	Dm_00003927-RA	Aqcoe5G150300.1.p
OG0011090	Dm_00018747-RA	Aqcoe5G117800.1.p
OG0011091	Dm_00015282-RA	Aqcoe5G477900.1.p, Aqcoe5G477900.2.p
OG0011092	Dm_00010752-RA	Aqcoe5G412700.1.p
OG0011093	Dm_00012015-RA	Aqcoe5G322200.1.p, Aqcoe3G158200.1.p
OG0011094	Dm_00009028-RA	Aqcoe5G002500.1.p
OG0011095	Dm_00020946-RA, Dm_00006904-RA	Aqcoe5G345000.1.p
OG0011097	Dm_00001739-RA	Aqcoe5G203400.1.p
OG0011098	Dm_00001737-RA	Aqcoe5G205100.1.p, Aqcoe5G205100.2.p
OG0011099	Dm_00001692-RA	Aqcoe5G387700.1.p
OG0011100	Dm_00016627-RA	Aqcoe5G224500.3.p, Aqcoe5G224500.1.p, Aqcoe5G224500.2.p
OG0011101	Dm_00004893-RA	Aqcoe5G010100.1.p
OG0011102	Dm_00010410-RA	Aqcoe5G410900.1.p
OG0011103	Dm_00011808-RA	Aqcoe5G289500.1.p
OG0011104	Dm_00000204-RA	Aqcoe5G476800.2.p, Aqcoe5G476800.1.p
OG0011105	Dm_00008546-RA	Aqcoe5G232000.1.p
OG0011107	Dm_00020343-RA	Aqcoe5G405000.1.p
OG0011108	Dm_00008827-RA	Aqcoe5G091100.1.p
OG0011113	Dm_00014998-RA	Aqcoe5G473200.1.p
OG0011114	Dm_00001616-RA	Aqcoe5G312000.1.p
OG0011115	Dm_00001312-RA	Aqcoe5G256900.2.p, Aqcoe5G256900.1.p
OG0011116	Dm_00003241-RA	Aqcoe5G465100.2.p, Aqcoe5G465100.1.p
OG0011118	Dm_00002645-RA	Aqcoe5G152100.1.p
OG0011119	Dm_00013329-RA	Aqcoe5G281700.1.p
OG0011120	Dm_00000442-RA	Aqcoe5G461600.1.p
OG0011121	Dm_00002077-RA	Aqcoe5G465500.1.p
OG0011122	Dm_00001827-RA	Aqcoe5G080800.1.p
OG0011124	Dm_00004975-RA, Dm_00002062-RA	Aqcoe5G122800.1.p
OG0011125	Dm_00005314-RA	Aqcoe5G152400.1.p
OG0011128	Dm_00017031-RA	Aqcoe5G056500.1.p, Aqcoe5G056500.2.p, Aqcoe5G056500.4.p, Aqcoe5G056500.3.p
OG0011129	Dm_00005082-RA	Aqcoe5G225700.1.p
OG0011130	Dm_00009957-RA	Aqcoe5G255800.1.p
OG0011131	Dm_00020960-RA	Aqcoe5G327800.1.p
OG0011133	Dm_00005841-RA	Aqcoe5G224700.1.p
OG0011134	Dm_00010184-RA	Aqcoe5G054800.1.p
OG0011138	Dm_00020441-RA	Aqcoe3G041400.1.p
OG0011140	Dm_00009680-RA	Aqcoe3G011200.1.p
OG0011142	Dm_00009078-RA	Aqcoe3G141600.2.p, Aqcoe3G141600.1.p
OG0011144	Dm_00002175-RA	Aqcoe3G348900.1.p
OG0011145	Dm_00008817-RA	Aqcoe3G134500.1.p
OG0011146	Dm_00010188-RA	Aqcoe3G236800.1.p
OG0011147	Dm_00014807-RA	Aqcoe3G336800.1.p
OG0011149	Dm_00002234-RA	Aqcoe3G026200.1.p
OG0011150	Dm_00009507-RA, Dm_00014821-RA	Aqcoe3G022200.1.p, Aqcoe3G022100.1.p
OG0011152	Dm_00002142-RA	Aqcoe3G255800.1.p
OG0011154	Dm_00021114-RA	Aqcoe3G257100.3.p, Aqcoe3G257100.2.p, Aqcoe3G257100.1.p
OG0011155	Dm_00008856-RA	Aqcoe3G396500.1.p
OG0011156	Dm_00015410-RA	Aqcoe3G018600.1.p
OG0011157	Dm_00003808-RA	Aqcoe3G405900.1.p, Aqcoe3G405900.2.p
OG0011158	Dm_00003273-RA	Aqcoe3G000500.1.p
OG0011159	Dm_00017864-RA	Aqcoe3G363400.1.p
OG0011161	Dm_00014750-RA	Aqcoe3G145200.2.p, Aqcoe3G145200.1.p
OG0011162	Dm_00008424-RA	Aqcoe3G371100.1.p
OG0011163	Dm_00008642-RA	Aqcoe3G440900.1.p
OG0011165	Dm_00003627-RA	Aqcoe3G370400.1.p
OG0011166	Dm_00011204-RA	Aqcoe3G214000.1.p
OG0011167	Dm_00017824-RA	Aqcoe3G436700.1.p
OG0011168	Dm_00016110-RA	Aqcoe3G103400.1.p
OG0011169	Dm_00016050-RA, Dm_00019467-RA	Aqcoe3G281400.1.p
OG0011170	Dm_00012313-RA	Aqcoe3G088000.1.p
OG0011171	Dm_00005822-RA	Aqcoe3G110100.1.p
OG0011172	Dm_00005578-RA	Aqcoe3G167700.1.p
OG0011173	Dm_00016537-RA	Aqcoe3G140500.1.p
OG0011175	Dm_00001710-RA	Aqcoe3G038500.1.p
OG0011176	Dm_00009982-RA	Aqcoe3G372500.1.p
OG0011177	Dm_00017014-RA	Aqcoe3G411300.1.p
OG0011178	Dm_00006752-RA	Aqcoe3G088700.1.p
OG0011179	Dm_00000949-RA	Aqcoe3G197100.1.p
OG0011180	Dm_00004867-RA	Aqcoe3G332600.1.p
OG0011183	Dm_00002772-RA	Aqcoe3G412700.1.p
OG0011185	Dm_00008897-RA, Dm_00009545-RA	Aqcoe3G237800.1.p
OG0011186	Dm_00013858-RA	Aqcoe3G269600.1.p
OG0011188	Dm_00005282-RA	Aqcoe3G349600.1.p
OG0011189	Dm_00010564-RA	Aqcoe3G224200.1.p, Aqcoe3G224200.3.p, Aqcoe3G224200.2.p
OG0011192	Dm_00005865-RA	Aqcoe3G242200.1.p
OG0011194	Dm_00010637-RA	Aqcoe3G136200.1.p
OG0011195	Dm_00010729-RA	Aqcoe3G298200.2.p, Aqcoe3G298200.1.p
OG0011196	Dm_00012912-RA	Aqcoe3G376600.1.p
OG0011197	Dm_00011738-RA	Aqcoe3G283000.2.p, Aqcoe3G283000.1.p
OG0011198	Dm_00002168-RA	Aqcoe3G344800.1.p, Aqcoe3G344800.2.p
OG0011200	Dm_00018802-RA	Aqcoe3G319700.1.p, Aqcoe3G320200.1.p
OG0011201	Dm_00004910-RA	Aqcoe3G292800.1.p, Aqcoe3G292800.2.p
OG0011203	Dm_00006246-RA	Aqcoe3G050800.1.p
OG0011204	Dm_00008938-RA	Aqcoe3G356600.1.p
OG0011205	Dm_00017166-RA	Aqcoe3G030000.1.p, Aqcoe3G030000.2.p
OG0011209	Dm_00008044-RA	Aqcoe3G238700.1.p, Aqcoe3G238700.2.p
OG0011210	Dm_00000290-RA	Aqcoe3G198400.1.p
OG0011212	Dm_00010194-RA	Aqcoe3G442200.1.p
OG0011213	Dm_00020016-RA	Aqcoe3G304600.1.p
OG0011214	Dm_00009821-RA	Aqcoe3G083800.1.p
OG0011215	Dm_00005338-RA, Dm_00000878-RA	Aqcoe3G275200.1.p
OG0011218	Dm_00008427-RA	Aqcoe3G419800.1.p
OG0011220	Dm_00000358-RA	Aqcoe3G228200.1.p
OG0011221	Dm_00006590-RA	Aqcoe3G384000.1.p, Aqcoe3G384000.2.p
OG0011222	Dm_00002887-RA, Dm_00004681-RA	Aqcoe3G339000.1.p
OG0011223	Dm_00001944-RA	Aqcoe3G414100.1.p
OG0011224	Dm_00013084-RA	Aqcoe3G233300.1.p, Aqcoe3G233300.2.p
OG0011225	Dm_00000545-RA	Aqcoe3G048300.1.p
OG0011226	Dm_00018864-RA	Aqcoe3G404700.1.p
OG0011227	Dm_00000238-RA	Aqcoe3G222300.1.p
OG0011228	Dm_00012393-RA, Dm_00015619-RA	Aqcoe3G298900.1.p
OG0011229	Dm_00002858-RA	Aqcoe3G104100.1.p
OG0011230	Dm_00002831-RA	Aqcoe3G023100.1.p
OG0011231	Dm_00006093-RA	Aqcoe3G190200.1.p
OG0011232	Dm_00009387-RA	Aqcoe3G251200.1.p
OG0011345	Dm_00009034-RA	Aqcoe0757s0002.1.p, Aqcoe2G311800.1.p
OG0011347	Dm_00001139-RA	Aqcoe2G415400.1.p, Aqcoe2G415400.2.p
OG0011348	Dm_00011235-RA	Aqcoe2G074500.1.p
OG0011349	Dm_00003262-RA	Aqcoe2G345800.1.p
OG0011350	Dm_00021076-RA	Aqcoe2G066000.1.p
OG0011352	Dm_00001538-RA	Aqcoe2G405600.2.p, Aqcoe2G405600.1.p
OG0011353	Dm_00005132-RA	Aqcoe2G389600.1.p
OG0011355	Dm_00002015-RA, Dm_00007440-RA	Aqcoe2G072900.1.p
OG0011356	Dm_00002205-RA	Aqcoe2G055600.1.p
OG0011357	Dm_00000505-RA	Aqcoe2G095700.1.p
OG0011359	Dm_00000813-RA	Aqcoe2G114100.1.p
OG0011360	Dm_00007581-RA	Aqcoe2G276100.1.p
OG0011362	Dm_00013228-RA	Aqcoe2G252600.1.p
OG0011363	Dm_00018669-RA	Aqcoe2G327400.1.p
OG0011364	Dm_00011432-RA	Aqcoe2G351100.1.p
OG0011366	Dm_00011915-RA	Aqcoe2G078500.1.p
OG0011370	Dm_00004238-RA	Aqcoe2G001200.1.p
OG0011372	Dm_00008283-RA	Aqcoe2G386600.1.p
OG0011374	Dm_00006888-RA	Aqcoe2G318400.1.p
OG0011376	Dm_00002791-RA	Aqcoe2G352100.1.p
OG0011377	Dm_00019881-RA	Aqcoe2G336400.1.p
OG0011380	Dm_00013491-RA	Aqcoe2G177900.1.p
OG0011381	Dm_00001127-RA	Aqcoe2G408900.1.p
OG0011382	Dm_00011921-RA	Aqcoe2G035800.1.p
OG0011383	Dm_00010608-RA	Aqcoe2G101100.1.p
OG0011385	Dm_00001297-RA	Aqcoe2G388800.1.p, Aqcoe2G035100.1.p
OG0011387	Dm_00006864-RA	Aqcoe2G051100.1.p
OG0011388	Dm_00017570-RA	Aqcoe1G144300.1.p, Aqcoe2G215100.1.p
OG0011389	Dm_00007878-RA	Aqcoe2G013600.1.p
OG0011391	Dm_00006290-RA	Aqcoe2G392800.1.p
OG0011393	Dm_00000740-RA	Aqcoe2G221700.1.p
OG0011394	Dm_00001197-RA	Aqcoe2G419700.1.p
OG0011395	Dm_00002012-RA	Aqcoe2G426800.1.p
OG0011397	Dm_00012053-RA	Aqcoe2G345600.1.p
OG0011400	Dm_00019482-RA	Aqcoe2G384200.1.p
OG0011401	Dm_00007781-RA	Aqcoe2G259000.1.p
OG0011402	Dm_00018203-RA	Aqcoe2G226600.1.p
OG0011406	Dm_00005373-RA	Aqcoe2G127300.1.p
OG0011407	Dm_00006435-RA	Aqcoe2G274100.1.p, Aqcoe2G274600.1.p
OG0011408	Dm_00013389-RA	Aqcoe2G369400.1.p
OG0011409	Dm_00006858-RA	Aqcoe2G212900.1.p
OG0011411	Dm_00009525-RA	Aqcoe2G022900.1.p
OG0011412	Dm_00006525-RA	Aqcoe2G202100.1.p
OG0011413	Dm_00002191-RA, Dm_00010906-RA	Aqcoe2G041500.1.p
OG0011414	Dm_00001875-RA	Aqcoe2G006300.1.p
OG0011415	Dm_00006188-RA	Aqcoe2G280800.1.p
OG0011416	Dm_00011583-RA	Aqcoe2G056900.1.p
OG0011417	Dm_00005695-RA	Aqcoe2G096500.1.p
OG0011418	Dm_00015494-RA	Aqcoe2G430600.1.p
OG0011419	Dm_00003122-RA	Aqcoe2G042800.1.p, Aqcoe2G042800.2.p
OG0011420	Dm_00007802-RA	Aqcoe2G215000.1.p
OG0011421	Dm_00016583-RA	Aqcoe2G170400.1.p
OG0011424	Dm_00014214-RA, Dm_00008822-RA, Dm_00020361-RA	Aqcoe2G285100.1.p
OG0011425	Dm_00003458-RA	Aqcoe2G024100.1.p
OG0011426	Dm_00010780-RA	Aqcoe2G356600.1.p
OG0011427	Dm_00012568-RA	Aqcoe2G429400.1.p
OG0011429	Dm_00011584-RA	Aqcoe2G057000.1.p, Aqcoe2G057000.2.p
OG0011430	Dm_00009792-RA	Aqcoe2G431500.2.p, Aqcoe2G431500.1.p
OG0011431	Dm_00005077-RA	Aqcoe2G015300.1.p
OG0011433	Dm_00017013-RA	Aqcoe2G365900.1.p
OG0011434	Dm_00010604-RA	Aqcoe6G004600.1.p, Aqcoe2G244700.1.p
OG0011435	Dm_00021120-RA	Aqcoe2G000500.1.p
OG0011436	Dm_00003501-RA	Aqcoe2G374000.1.p
OG0011437	Dm_00006868-RA	Aqcoe2G059900.1.p
OG0011438	Dm_00010645-RA	Aqcoe2G139100.1.p
OG0011439	Dm_00016516-RA	Aqcoe2G087900.1.p
OG0011441	Dm_00011627-RA, Dm_00011628-RA	Aqcoe2G223600.1.p
OG0011442	Dm_00014217-RA	Aqcoe2G011500.1.p, Aqcoe7G291600.1.p
OG0011443	Dm_00013402-RA, Dm_00017811-RA	Aqcoe2G398800.1.p
OG0011444	Dm_00001975-RA	Aqcoe2G423300.1.p
OG0011445	Dm_00018520-RA	Aqcoe2G398500.1.p
OG0011449	Dm_00003041-RA	Aqcoe6G242700.1.p
OG0011450	Dm_00020263-RA	Aqcoe6G150800.1.p, Aqcoe5G070500.1.p
OG0011452	Dm_00019730-RA	Aqcoe6G017800.1.p
OG0011454	Dm_00016441-RA	Aqcoe6G012300.1.p
OG0011457	Dm_00011591-RA	Aqcoe6G130500.1.p
OG0011458	Dm_00012686-RA	Aqcoe6G004200.2.p, Aqcoe6G004200.1.p
OG0011461	Dm_00003254-RA	Aqcoe6G179200.1.p
OG0011462	Dm_00004675-RA, Dm_00017576-RA	Aqcoe6G163500.1.p
OG0011463	Dm_00019760-RA	Aqcoe6G047900.1.p
OG0011464	Dm_00014608-RA	Aqcoe6G118200.1.p
OG0011465	Dm_00002353-RA	Aqcoe6G292000.1.p
OG0011466	Dm_00004899-RA	Aqcoe6G014900.1.p
OG0011469	Dm_00005196-RA	Aqcoe6G049000.1.p
OG0011470	Dm_00019704-RA	Aqcoe6G082300.1.p
OG0011472	Dm_00011563-RA	Aqcoe6G285500.1.p
OG0011473	Dm_00010011-RA	Aqcoe6G053400.1.p
OG0011475	Dm_00016754-RA	Aqcoe6G319000.1.p
OG0011476	Dm_00019365-RA, Dm_00019364-RA	Aqcoe6G009500.1.p, Aqcoe6G009500.2.p
OG0011477	Dm_00002468-RA	Aqcoe6G021100.1.p
OG0011478	Dm_00009469-RA	Aqcoe6G317800.1.p
OG0011479	Dm_00016210-RA, Dm_00016033-RA	Aqcoe6G018400.1.p
OG0011481	Dm_00007921-RA	Aqcoe6G090200.1.p
OG0011482	Dm_00010261-RA	Aqcoe6G025200.1.p
OG0011483	Dm_00000386-RA	Aqcoe6G189800.1.p
OG0011484	Dm_00000158-RA	Aqcoe6G174600.1.p
OG0011485	Dm_00004257-RA, Dm_00000370-RA	Aqcoe6G008300.1.p
OG0011486	Dm_00006816-RA	Aqcoe6G080000.1.p
OG0011487	Dm_00015673-RA	Aqcoe6G258900.1.p
OG0011488	Dm_00014361-RA	Aqcoe6G078800.2.p, Aqcoe6G078800.1.p
OG0011489	Dm_00008448-RA, Dm_00001806-RA	Aqcoe6G011800.1.p
OG0011491	Dm_00016988-RA	Aqcoe6G243400.1.p
OG0011493	Dm_00005847-RA	Aqcoe6G197200.1.p
OG0011494	Dm_00002212-RA	Aqcoe6G109500.2.p, Aqcoe6G109500.1.p
OG0011496	Dm_00003898-RA, Dm_00003897-RA, Dm_00018912-RA	Aqcoe6G287900.1.p
OG0011497	Dm_00015156-RA	Aqcoe6G134100.1.p
OG0011499	Dm_00015704-RA	Aqcoe6G147300.1.p
OG0011500	Dm_00010243-RA	Aqcoe6G072200.1.p
OG0011501	Dm_00010263-RA	Aqcoe6G022500.3.p, Aqcoe6G022500.2.p, Aqcoe6G022500.1.p
OG0011502	Dm_00012426-RA	Aqcoe6G115700.2.p, Aqcoe6G115700.1.p
OG0011503	Dm_00012502-RA	Aqcoe6G298000.1.p, Aqcoe1G168400.1.p
OG0011504	Dm_00001069-RA	Aqcoe6G095500.1.p
OG0011505	Dm_00000911-RA	Aqcoe6G158600.1.p
OG0011506	Dm_00007553-RA	Aqcoe6G024000.1.p
OG0011507	Dm_00002718-RA	Aqcoe6G000100.1.p
OG0011509	Dm_00005651-RA	Aqcoe6G097400.1.p
OG0011511	Dm_00020375-RA	Aqcoe4G287900.1.p
OG0011513	Dm_00001507-RA	Aqcoe4G132500.1.p
OG0011515	Dm_00001532-RA	Aqcoe4G311300.1.p
OG0011516	Dm_00005198-RA	Aqcoe4G203200.1.p
OG0011517	Dm_00014916-RA	Aqcoe4G096200.1.p
OG0011518	Dm_00005092-RA	Aqcoe4G239800.1.p
OG0011519	Dm_00002988-RA, Dm_00018570-RA, Dm_00013393-RA, Dm_00015104-RA, Dm_00010632-RA, Dm_00021126-RA, Dm_00010479-RA	Aqcoe4G313100.1.p, Aqcoe7G136500.1.p
OG0011523	Dm_00007962-RA	Aqcoe4G132400.2.p, Aqcoe4G132400.1.p
OG0011524	Dm_00017588-RA	Aqcoe4G090800.1.p
OG0011525	Dm_00005190-RA	Aqcoe4G223100.2.p, Aqcoe4G223100.1.p
OG0011527	Dm_00012349-RA	Aqcoe4G293900.1.p
OG0011528	Dm_00016974-RA	Aqcoe1058s0001.1.p
OG0011529	Dm_00011459-RA	Aqcoe4G149400.1.p
OG0011530	Dm_00004195-RA	Aqcoe4G051400.1.p
OG0011533	Dm_00004757-RA, Dm_00004761-RA	Aqcoe4G155600.1.p, Aqcoe1G271000.1.p, Aqcoe0118s0003.1.p, Aqcoe1814s0001.1.p
OG0011534	Dm_00000349-RA	Aqcoe4G013000.1.p
OG0011535	Dm_00019224-RA	Aqcoe4G236400.1.p
OG0011537	Dm_00004917-RA	Aqcoe4G310500.1.p
OG0011538	Dm_00002049-RA	Aqcoe7G020800.1.p, Aqcoe7G020800.2.p
OG0011539	Dm_00003694-RA	Aqcoe7G123000.1.p
OG0011540	Dm_00010169-RA	Aqcoe7G299800.1.p
OG0011542	Dm_00007953-RA	Aqcoe7G304500.1.p
OG0011543	Dm_00005867-RA	Aqcoe7G094500.2.p, Aqcoe7G094500.3.p, Aqcoe7G094500.1.p
OG0011544	Dm_00007175-RA	Aqcoe7G057300.1.p
OG0011546	Dm_00003981-RA	Aqcoe7G081300.2.p, Aqcoe7G081300.1.p
OG0011547	Dm_00003737-RA	Aqcoe1G460200.1.p, Aqcoe7G401400.1.p
OG0011548	Dm_00008948-RA	Aqcoe7G430800.1.p
OG0011549	Dm_00003609-RA	Aqcoe7G269800.1.p
OG0011550	Dm_00008291-RA	Aqcoe7G245800.1.p
OG0011551	Dm_00010593-RA	Aqcoe7G069300.1.p
OG0011552	Dm_00009637-RA	Aqcoe7G395500.1.p
OG0011553	Dm_00017372-RA	Aqcoe7G246400.1.p
OG0011554	Dm_00001935-RA	Aqcoe7G193700.1.p
OG0011556	Dm_00013618-RA, Dm_00016575-RA	Aqcoe7G000800.1.p
OG0011557	Dm_00014994-RA	Aqcoe7G064500.1.p
OG0011558	Dm_00019880-RA	Aqcoe7G440700.1.p
OG0011559	Dm_00002344-RA	Aqcoe7G158700.1.p
OG0011560	Dm_00018127-RA	Aqcoe7G394800.1.p, Aqcoe5G207200.1.p, Aqcoe7G394800.2.p
OG0011561	Dm_00017011-RA	Aqcoe7G409700.1.p
OG0011562	Dm_00017808-RA	Aqcoe7G116800.1.p
OG0011564	Dm_00010021-RA	Aqcoe7G356400.1.p
OG0011566	Dm_00009504-RA	Aqcoe7G089900.1.p
OG0011567	Dm_00000905-RA	Aqcoe7G082400.1.p
OG0011569	Dm_00019822-RA	Aqcoe7G206100.1.p
OG0011572	Dm_00012266-RA	Aqcoe7G424200.1.p
OG0011573	Dm_00005404-RA	Aqcoe7G177500.1.p
OG0011575	Dm_00002962-RA, Dm_00004582-RA	Aqcoe7G032400.1.p
OG0011576	Dm_00004159-RA	Aqcoe7G422000.1.p
OG0011579	Dm_00003081-RA	Aqcoe7G040900.1.p
OG0011581	Dm_00004075-RA	Aqcoe7G023900.1.p
OG0011582	Dm_00019992-RA	Aqcoe7G018000.1.p
OG0011583	Dm_00016334-RA	Aqcoe7G331500.1.p
OG0011584	Dm_00016926-RA	Aqcoe7G408400.1.p
OG0011585	Dm_00013838-RA, Dm_00019969-RA	Aqcoe7G060600.1.p
OG0011587	Dm_00013077-RA	Aqcoe7G220100.1.p
OG0011588	Dm_00015321-RA	Aqcoe7G021500.1.p
OG0011590	Dm_00004596-RA	Aqcoe7G357300.1.p
OG0011591	Dm_00016653-RA	Aqcoe7G439400.1.p
OG0011593	Dm_00004110-RA	Aqcoe7G078400.1.p
OG0011595	Dm_00020865-RA	Aqcoe7G338400.1.p, Aqcoe1G460400.1.p
OG0011596	Dm_00014678-RA	Aqcoe7G065600.1.p
OG0011597	Dm_00003861-RA	Aqcoe7G423100.1.p
OG0011598	Dm_00019982-RA	Aqcoe7G437500.1.p
OG0011599	Dm_00002042-RA	Aqcoe7G021900.1.p
OG0011600	Dm_00003717-RA	Aqcoe7G297800.1.p
OG0011604	Dm_00001824-RA	Aqcoe7G349600.1.p
OG0011605	Dm_00002961-RA	Aqcoe7G031300.1.p
OG0011606	Dm_00012354-RA	Aqcoe7G100300.1.p
OG0011607	Dm_00002041-RA	Aqcoe7G022200.2.p, Aqcoe7G022200.1.p
OG0011611	Dm_00014041-RA	Aqcoe1G255600.1.p
OG0011612	Dm_00011245-RA	Aqcoe1G254900.1.p
OG0011613	Dm_00015708-RA	Aqcoe1G214900.1.p
OG0011615	Dm_00017762-RA	Aqcoe1G044300.1.p, Aqcoe1G107900.1.p
OG0011616	Dm_00017453-RA	Aqcoe1G153900.1.p
OG0011617	Dm_00009138-RA	Aqcoe1G163100.1.p
OG0011618	Dm_00006516-RA	Aqcoe1G322800.1.p
OG0011619	Dm_00012944-RA	Aqcoe1G196500.1.p
OG0011620	Dm_00009944-RA	Aqcoe1G179200.1.p
OG0011622	Dm_00014708-RA	Aqcoe1G023900.1.p
OG0011625	Dm_00018146-RA, Dm_00013372-RA, Dm_00008610-RA, Dm_00013358-RA, Dm_00020458-RA, Dm_00004871-RA, Dm_00007161-RA	Aqcoe1G337300.1.p
OG0011627	Dm_00007047-RA	Aqcoe1G204200.1.p
OG0011629	Dm_00006145-RA	Aqcoe1G309200.1.p
OG0011630	Dm_00011662-RA	Aqcoe1G211200.1.p
OG0011632	Dm_00012199-RA	Aqcoe1G041600.1.p
OG0011633	Dm_00013506-RA	Aqcoe1G397400.2.p, Aqcoe1G397400.1.p
OG0011636	Dm_00000502-RA	Aqcoe1G338700.1.p
OG0011638	Dm_00018154-RA	Aqcoe1G137800.1.p
OG0011639	Dm_00014641-RA	Aqcoe1G484400.1.p, Aqcoe1G044200.1.p
OG0011640	Dm_00007806-RA	Aqcoe1G056700.1.p
OG0011642	Dm_00017120-RA	Aqcoe1G095100.1.p
OG0011643	Dm_00011838-RA	Aqcoe1G386700.1.p
OG0011644	Dm_00004536-RA	Aqcoe1G302700.1.p
OG0011646	Dm_00016282-RA	Aqcoe1G352000.1.p, Aqcoe1G352000.2.p, Aqcoe1G352000.3.p
OG0011649	Dm_00004782-RA	Aqcoe1G466000.1.p
OG0011650	Dm_00018735-RA	Aqcoe1G157300.1.p
OG0011652	Dm_00013013-RA	Aqcoe1G400600.1.p
OG0011653	Dm_00005772-RA	Aqcoe1G482000.1.p
OG0011654	Dm_00020512-RA	Aqcoe1G227800.1.p
OG0011655	Dm_00004269-RA	Aqcoe1G120300.1.p
OG0011656	Dm_00012604-RA	Aqcoe1G485400.1.p
OG0011657	Dm_00001097-RA	Aqcoe1G156600.1.p
OG0011658	Dm_00006971-RA	Aqcoe1G071100.2.p, Aqcoe1G071100.1.p
OG0011660	Dm_00008578-RA, Dm_00017016-RA, Dm_00007328-RA	Aqcoe1G265000.3.p
