Orthogroup	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins
OG0067227												VIT_218s0001g01240.1
OG0067228												VIT_218s0041g01730.1
OG0067229												VIT_218s0041g01230.2
OG0067230												VIT_218s0122g01310.1
OG0067231												VIT_218s0001g09560.1
OG0067232												VIT_218s0001g13450.1
OG0067233												VIT_218s0075g00040.1
OG0067234												VIT_218s0001g07350.1
OG0067235												VIT_218s0001g11880.1
OG0067236												VIT_218s0041g02200.1
OG0067237												VIT_218s0001g03840.1
OG0067238												VIT_218s0001g09120.1
OG0067239												VIT_218s0075g00360.1
OG0067240												VIT_218s0001g11645.1
OG0067241												VIT_218s0089g00830.1
OG0067242												VIT_218s0076g00190.1
OG0067243												VIT_218s0166g00020.1
OG0067244												VIT_218s0001g11550.1
OG0067245												VIT_218s0001g13990.1
OG0067246												VIT_218s0001g15450.1
OG0067247												VIT_218s0089g00980.1
OG0067248												VIT_218s0089g00890.1
OG0067249												VIT_218s0001g08850.4
OG0067250												VIT_218s0001g08850.7
OG0067251												VIT_218s0001g08850.5
OG0067252												VIT_218s0001g13690.1
OG0067253												VIT_218s0089g00250.1
OG0067254												VIT_218s0041g02370.1
OG0067255												VIT_218s0001g06420.1
OG0067256												VIT_218s0041g00750.1
OG0067257												VIT_218s0001g06440.1
OG0067258												VIT_218s0089g00510.1
OG0067259												VIT_218s0075g00990.1
OG0067260												VIT_218s0001g08500.1
OG0067261												VIT_218s0166g00030.1
OG0067262												VIT_218s0164g00080.1
OG0067263												VIT_218s0001g14710.1
OG0067264												VIT_218s0001g15170.1
OG0067265												VIT_218s0001g15300.1
OG0067266												VIT_218s0089g01290.1
OG0067267												VIT_218s0001g00470.1
OG0067268												VIT_218s0001g00470.2
OG0067269												VIT_218s0001g08160.1
OG0067270												VIT_218s0041g00130.1
OG0067271												VIT_218s0001g14370.1
OG0067272												VIT_218s0001g10100.1
OG0067273												VIT_218s0001g12590.1
OG0067274												VIT_218s0001g00180.3
OG0067275												VIT_218s0001g00180.6
OG0067276												VIT_218s0041g01600.1
OG0067277												VIT_218s0001g06130.1
OG0067278												VIT_218s0001g06560.1
OG0067279												VIT_218s0166g00140.1
OG0067280												VIT_218s0075g00560.1
OG0067281												VIT_218s0117g00430.1
OG0067282												VIT_218s0001g12440.1
OG0067283												VIT_218s0001g11000.1
OG0067284												VIT_218s0001g01150.1
OG0067285												VIT_218s0122g01250.1
OG0067286												VIT_218s0001g03200.1
OG0067287												VIT_218s0001g10570.1
OG0067288												VIT_218s0041g00240.1
OG0067289												VIT_218s0001g04340.4
OG0067290												VIT_218s0089g00670.1
OG0067291												VIT_218s0001g13750.2
OG0067292												VIT_218s0001g13750.3
OG0067293												VIT_218s0001g02130.1
OG0067294												VIT_218s0001g12650.1
OG0067295												VIT_218s0001g04850.1
OG0067296												VIT_218s0001g12110.1
OG0067297												VIT_218s0041g01320.1
OG0067298												VIT_218s0122g00120.3
OG0067299												VIT_218s0122g00120.4
OG0067300												VIT_218s0075g00170.1
OG0067301												VIT_218s0086g00430.1
OG0067302												VIT_218s0072g00350.1
OG0067303												VIT_218s0075g00740.1
OG0067304												VIT_218s0001g15050.3
OG0067305												VIT_218s0089g00710.1
OG0067306												VIT_218s0001g06000.1
OG0067307												VIT_218s0001g07540.1
OG0067308												VIT_218s0086g00260.1
OG0067309												VIT_218s0072g00700.1
OG0067310												VIT_218s0166g00060.1
OG0067311												VIT_218s0041g00530.1
OG0067312												VIT_218s0122g00371.1
OG0067313												VIT_218s0001g07580.1
OG0067314												VIT_218s0089g00820.1
OG0067315												VIT_218s0001g13600.1
OG0067316												VIT_218s0086g00310.1
OG0067317												VIT_218s0041g00380.1
OG0067318												VIT_218s0001g10290.1
OG0067319												VIT_218s0075g00410.1
OG0067320												VIT_218s0072g01070.1
OG0067321												VIT_218s0041g01020.1
OG0067322												VIT_218s0041g00060.1
OG0067323												VIT_218s0076g00355.1
OG0067324												VIT_218s0072g00130.1
OG0067325												VIT_218s0089g01440.1
OG0067326												VIT_218s0122g00320.4
OG0067327												VIT_218s0001g07110.1
OG0067328												VIT_218s0122g00490.1
OG0067329												VIT_218s0001g14720.1
OG0067330												VIT_218s0157g00020.7
OG0067331												VIT_218s0001g11660.1
OG0067332												VIT_218s0072g00020.1
OG0067333												VIT_218s0001g09860.1
OG0067334												VIT_218s0075g00850.1
OG0067335												VIT_218s0001g10890.1
OG0067336												VIT_218s0001g00330.1
OG0067337												VIT_218s0086g00490.1
OG0067338												VIT_218s0072g00750.1
OG0067339												VIT_218s0041g01910.1
OG0067340												VIT_218s0072g01240.1
OG0067341												VIT_218s0001g15540.1
OG0067342												VIT_218s0122g00650.1
OG0067343												VIT_218s0001g10825.1
OG0067344												VIT_218s0086g00350.1
OG0067345												VIT_218s0001g13020.1
OG0067346												VIT_218s0001g04500.1
OG0067347												VIT_218s0041g01560.1
OG0067348												VIT_218s0001g09190.1
OG0067349												VIT_218s0001g00190.2
OG0067350												VIT_218s0001g00190.3
OG0067351												VIT_218s0001g14030.2
OG0067352												VIT_218s0001g14030.5
OG0067353												VIT_218s0041g02130.1
OG0067354												VIT_218s0041g01420.1
OG0067355												VIT_218s0041g01390.1
OG0067356												VIT_218s0075g00050.1
OG0067357												VIT_218s0041g01500.1
OG0067358												VIT_218s0001g09330.1
OG0067359												VIT_218s0072g00650.1
OG0067360												VIT_218s0001g01530.1
OG0067361												VIT_218s0001g03930.1
OG0067362												VIT_218s0072g00620.1
OG0067363												VIT_218s0089g00120.1
OG0067364												VIT_218s0001g12950.1
OG0067365												VIT_215s0046g00040.5
OG0067366												VIT_215s0046g00040.6
OG0067367												VIT_215s0021g01990.1
OG0067368												VIT_215s0021g00030.1
OG0067369												VIT_215s0045g00360.1
OG0067370												VIT_215s0024g01530.1
OG0067371												VIT_215s0107g00070.1
OG0067372												VIT_215s0048g02350.2
OG0067373												VIT_215s0048g00180.1
OG0067374												VIT_215s0048g02010.2
OG0067375												VIT_215s0048g02010.4
OG0067376												VIT_215s0048g02010.5
OG0067377												VIT_215s0045g01220.1
OG0067378												VIT_215s0107g00440.1
OG0067379												VIT_215s0048g01170.1
OG0067380												VIT_215s0048g02340.1
OG0067381												VIT_215s0045g00650.1
OG0067382												VIT_215s0045g01210.1
OG0067383												VIT_215s0045g01380.1
OG0067384												VIT_215s0024g01590.1
OG0067385												VIT_215s0024g00715.1
OG0067386												VIT_215s0046g00470.3
OG0067387												VIT_215s0046g00470.15
OG0067388												VIT_215s0046g00470.4
OG0067389												VIT_215s0046g00470.11
OG0067390												VIT_215s0046g00470.13
OG0067391												VIT_215s0046g00470.12
OG0067392												VIT_215s0024g01480.1
OG0067393												VIT_215s0046g03040.1
OG0067394												VIT_215s0107g00160.1
OG0067395												VIT_215s0024g01340.1
OG0067396												VIT_215s0024g01360.1
OG0067397												VIT_215s0046g02630.1
OG0067398												VIT_215s0048g01090.5
OG0067399												VIT_215s0048g01090.7
OG0067400												VIT_215s0048g01090.6
OG0067401												VIT_215s0048g01770.1
OG0067402												VIT_215s0024g01180.1
OG0067403												VIT_215s0021g00565.1
OG0067404												VIT_215s0048g00920.1
OG0067405												VIT_215s0021g01410.1
OG0067406												VIT_215s0048g00090.1
OG0067407												VIT_215s0024g01580.1
OG0067408												VIT_215s0046g03300.1
OG0067409												VIT_215s0046g00210.1
OG0067410												VIT_215s0048g01860.1
OG0067411												VIT_215s0107g00230.1
OG0067412												VIT_215s0046g03220.1
OG0067413												VIT_215s0107g00173.1
OG0067414												VIT_215s0021g00770.1
OG0067415												VIT_215s0048g00070.1
OG0067416												VIT_215s0046g03670.3
OG0067417												VIT_215s0046g03670.2
OG0067418												VIT_215s0048g00110.1
OG0067419												VIT_215s0021g01620.1
OG0067420												VIT_215s0048g02336.1
OG0067421												VIT_215s0045g00220.1
OG0067422												VIT_215s0045g00690.1
OG0067423												VIT_215s0024g00600.1
OG0067424												VIT_215s0046g01670.1
OG0067425												VIT_215s0024g00720.1
OG0067426												VIT_215s0046g00830.1
OG0067427												VIT_215s0024g00190.1
OG0067428												VIT_215s0046g01890.5
OG0067429												VIT_215s0046g01890.4
OG0067430												VIT_215s0046g01890.7
OG0067431												VIT_215s0045g00480.1
OG0067432												VIT_215s0021g02320.1
OG0067433												VIT_215s0024g01250.1
OG0067434												VIT_215s0045g00800.1
OG0067435												VIT_215s0046g01220.1
OG0067436												VIT_215s0046g01350.5
OG0067437												VIT_215s0046g01350.6
OG0067438												VIT_215s0045g01450.1
OG0067439												VIT_215s0024g01050.1
OG0067440												VIT_215s0024g00420.1
OG0067441												VIT_215s0045g00520.1
OG0067442												VIT_215s0046g00980.1
OG0067443												VIT_215s0045g01290.1
OG0067444												VIT_215s0021g00900.1
OG0067445												VIT_215s0021g02360.1
OG0067446												VIT_215s0024g01640.1
OG0067447												VIT_215s0024g01940.1
OG0067448												VIT_215s0045g01270.1
OG0067449												VIT_215s0045g00140.1
OG0067450												VIT_215s0107g00330.1
OG0067451												VIT_215s0024g01800.1
OG0067452												VIT_215s0045g00450.1
OG0067453												VIT_215s0021g01250.1
OG0067454												VIT_215s0048g00400.1
OG0067455												VIT_215s0021g02880.1
OG0067456												VIT_215s0021g02870.1
OG0067457												VIT_215s0046g02740.1
OG0067458												VIT_215s0046g01600.1
OG0067459												VIT_215s0048g02420.1
OG0067460												VIT_215s0046g00200.1
OG0067461												VIT_215s0045g00042.1
OG0067462												VIT_215s0024g00850.3
OG0067463												VIT_215s0021g00410.1
OG0067464												VIT_215s0046g03090.1
OG0067465												VIT_215s0021g01625.1
OG0067466												VIT_215s0045g00120.1
OG0067467												VIT_215s0021g00840.1
OG0067468												VIT_215s0046g02670.1
OG0067469												VIT_215s0021g02800.1
OG0067470												VIT_215s0021g01820.1
OG0067471												VIT_215s0048g00060.1
OG0067472												VIT_215s0045g00730.1
OG0067473												VIT_215s0046g02340.1
OG0067474												VIT_215s0048g01310.1
OG0067475												VIT_215s0046g03140.1
OG0067476												VIT_215s0048g01380.1
OG0067477												VIT_215s0021g02410.2
OG0067478												VIT_215s0045g00470.1
OG0067479												VIT_215s0045g00760.1
OG0067480												VIT_215s0024g00550.1
OG0067481												VIT_215s0021g00490.1
OG0067482												VIT_215s0024g01080.1
OG0067483												VIT_215s0024g01070.1
OG0067484												VIT_215s0024g01620.1
OG0067485												VIT_215s0046g00580.1
OG0067486												VIT_215s0046g02780.1
OG0067487												VIT_215s0048g00570.1
OG0067488												VIT_215s0045g01280.1
OG0067489												VIT_215s0048g00050.1
OG0067490												VIT_215s0048g01605.1
OG0067491												VIT_215s0046g00620.1
OG0067492												VIT_215s0048g00860.1
OG0067493												VIT_215s0021g00870.1
OG0067494												VIT_215s0024g01300.1
OG0067495												VIT_215s0021g01080.1
OG0067496												VIT_215s0024g00770.1
OG0067497												VIT_215s0024g01520.1
OG0067498												VIT_215s0021g01950.1
OG0067499												VIT_215s0048g00130.1
OG0067500												VIT_215s0045g00320.1
OG0067501												VIT_215s0024g00060.1
OG0067502												VIT_215s0024g00250.1
OG0067503												VIT_215s0021g01190.1
OG0067504												VIT_215s0024g00580.1
OG0067505												VIT_215s0046g01290.2
OG0067506												VIT_215s0021g02500.1
OG0067507												VIT_215s0046g01050.2
OG0067508												VIT_215s0048g01025.1
OG0067509												VIT_215s0021g02842.1
OG0067510												VIT_215s0045g00490.1
OG0067511												VIT_215s0021g00180.1
OG0067512												VIT_215s0046g00960.1
OG0067513												VIT_215s0024g01600.1
OG0067514												VIT_215s0021g01780.1
OG0067515												VIT_215s0045g01590.1
OG0067516												VIT_215s0045g01060.1
OG0067517												VIT_215s0046g02040.4
OG0067518												VIT_215s0045g01480.1
OG0067519												VIT_215s0107g00340.1
OG0067520												VIT_215s0107g00520.1
OG0067521												VIT_215s0021g00640.2
OG0067522												VIT_215s0024g01040.1
OG0067523												VIT_215s0024g01626.1
OG0067524												VIT_215s0046g01180.1
OG0067525												VIT_215s0024g01215.1
OG0067526												VIT_215s0046g01610.1
OG0067527												VIT_215s0021g00420.1
OG0067528												VIT_215s0046g03250.1
OG0067529												VIT_215s0024g01710.1
OG0067530												VIT_215s0046g03060.1
OG0067531												VIT_215s0046g03320.1
OG0067532												VIT_215s0021g00550.1
OG0067533												VIT_215s0048g00010.1
OG0067534												VIT_215s0024g00500.1
OG0067535												VIT_215s0021g00730.1
OG0067536												VIT_215s0048g02790.1
OG0067537												VIT_215s0048g01895.1
OG0067538												VIT_215s0021g00760.1
OG0067539												VIT_215s0024g00480.1
OG0067540												VIT_215s0046g02470.1
OG0067541												VIT_215s0048g01610.1
OG0067542												VIT_215s0046g03640.1
OG0067543												VIT_215s0046g03540.1
OG0067544												VIT_215s0021g01800.1
OG0067545												VIT_215s0024g00630.1
OG0067546												VIT_215s0021g01340.5
OG0067547												VIT_215s0021g00820.1
OG0067548												VIT_215s0024g01160.1
OG0067549												VIT_215s0045g01500.1
OG0067550												VIT_215s0045g00830.1
OG0067551												VIT_215s0046g03100.1
OG0067552												VIT_215s0107g00390.1
OG0067553												VIT_215s0046g03530.1
OG0067554												VIT_215s0046g01850.1
OG0067555												VIT_215s0024g01470.2
OG0067556												VIT_215s0048g00900.3
OG0067557												VIT_215s0046g00840.1
OG0067558												VIT_215s0024g00760.1
OG0067559												VIT_215s0045g00060.1
OG0067560												VIT_215s0021g00580.1
OG0067561												VIT_215s0021g00010.1
OG0067562												VIT_215s0046g01490.1
OG0067563												VIT_215s0024g00780.1
OG0067564												VIT_215s0021g01050.1
OG0067565												VIT_215s0048g00880.1
OG0067566												VIT_215s0046g01520.1
OG0067567												VIT_215s0021g01710.1
OG0067568												VIT_215s0024g01550.1
OG0067569												VIT_215s0048g00150.1
OG0067570												VIT_215s0045g00750.1
OG0067571												VIT_215s0046g02590.1
OG0067572												VIT_215s0107g00190.1
OG0067573												VIT_215s0024g01366.1
OG0067574												VIT_215s0048g02800.1
OG0067575												VIT_215s0045g01440.1
OG0067576												VIT_215s0024g01190.1
OG0067577												VIT_215s0024g01810.1
OG0067578												VIT_215s0021g00110.1
OG0067579												VIT_215s0024g01210.1
OG0067580												VIT_215s0048g00480.1
OG0067581												VIT_215s0048g00170.1
