Orthogroup	A_coerulea.proteins	A_hypochondriacus.proteins	A_thaliana.proteins	A_vesiculosa.proteins	B_vulgaris.proteins	D_muscipula.proteins	D_spatulata.proteins	G_max.proteins	L_sativa.proteins	P_amilis.proteins	S_lycopersicum.proteins	V_vinifera.proteins	Total
OG0030376	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030377	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030378	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030379	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030380	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030381	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030382	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030383	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030384	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030385	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030386	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030387	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030388	0	0	0	0	0	0	0	0	1	0	0	1	2
OG0030389	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030390	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030391	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030392	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030393	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030394	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030395	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030396	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030397	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030398	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030399	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030400	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030401	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030402	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030403	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030404	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030405	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030406	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030407	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030408	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030409	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030410	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030411	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030412	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030413	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030414	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030415	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030416	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030417	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030418	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030419	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030420	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030421	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030422	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030423	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030424	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030425	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030426	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030427	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030428	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030429	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030430	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030431	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030432	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030433	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030434	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030435	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030436	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030437	0	0	0	0	0	0	0	0	1	1	0	0	2
OG0030438	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030439	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030440	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030441	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030442	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030443	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030444	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030445	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030446	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030447	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030448	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030449	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030450	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030451	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030452	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030453	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030454	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030455	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030456	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030457	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030458	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030459	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030460	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030461	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030462	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030463	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030464	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030465	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030466	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030467	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030468	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030469	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030470	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030471	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030472	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030473	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030474	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030475	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030476	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030477	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030478	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030479	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030480	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030481	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030482	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030483	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030484	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030485	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030486	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030487	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030488	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030489	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030490	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030491	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030492	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030493	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030494	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030495	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030496	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030497	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030498	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030499	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030500	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030501	0	0	0	0	0	0	0	0	1	0	0	1	2
OG0030502	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030503	0	0	0	0	0	0	0	0	1	0	0	1	2
OG0030504	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030505	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030506	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030507	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030508	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030509	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030510	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030511	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030512	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030513	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030514	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030515	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030516	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030517	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030518	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030519	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030520	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030521	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030522	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030523	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030524	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030525	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030526	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030527	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030528	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030529	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030530	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030531	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030532	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030533	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030534	0	0	0	0	0	0	0	0	1	1	0	0	2
OG0030535	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030536	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030537	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030538	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030539	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030540	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030541	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030542	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030543	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030544	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030545	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030546	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030547	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030548	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030549	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030550	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030551	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030552	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030553	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030554	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030555	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030556	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030557	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030558	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030559	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030560	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030561	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030562	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030563	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030564	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030565	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030566	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030567	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030568	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030569	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030570	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030571	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030572	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030573	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030574	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030575	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030576	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030577	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030578	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030579	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030580	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030581	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030582	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030583	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030584	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030585	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030586	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030587	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030588	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030589	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030590	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030591	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030592	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030593	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030594	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030595	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030596	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030597	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030598	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030599	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030600	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030601	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030602	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030603	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030604	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030605	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030606	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030607	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030608	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030609	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030610	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030611	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030612	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030613	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030614	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030615	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030616	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030617	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030618	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030619	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030620	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030621	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030622	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030623	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030624	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030625	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030626	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030627	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030628	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030629	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030630	0	0	0	0	0	0	0	0	1	0	0	1	2
OG0030631	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030632	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030633	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030634	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030635	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030636	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030637	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030638	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030639	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030640	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030641	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030642	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030643	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030644	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030645	0	0	0	0	0	0	0	0	1	1	0	0	2
OG0030646	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030647	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030648	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030649	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030650	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030651	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030652	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030653	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030654	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030655	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030656	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030657	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030658	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030659	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030660	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030661	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030662	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030663	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030664	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030665	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030666	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030667	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030668	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030669	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030670	0	0	0	0	0	0	0	0	1	1	0	0	2
OG0030671	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030672	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030673	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030674	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030675	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030676	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030677	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030678	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030679	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030680	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030681	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030682	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030683	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030684	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030685	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030686	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030687	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030688	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030689	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030690	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030691	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030692	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030693	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030694	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030695	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030696	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030697	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030698	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030699	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030700	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030701	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030702	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030703	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030704	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030705	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030706	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030707	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030708	0	0	0	0	0	0	0	0	1	0	0	1	2
OG0030709	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030710	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030711	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030712	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030713	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030714	0	0	0	0	0	0	0	0	1	0	0	1	2
OG0030715	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030716	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030717	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030718	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030719	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030720	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030721	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030722	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030723	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030724	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030725	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030726	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030727	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030728	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030729	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030730	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030731	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030732	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030733	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030734	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030735	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030736	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030737	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030738	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030739	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030740	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030741	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030742	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030743	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030744	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030745	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030746	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030747	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030748	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030749	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030750	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030751	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030752	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030753	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030754	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030755	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030756	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030757	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030758	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030759	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030760	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030761	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030762	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030763	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030764	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030765	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030766	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030767	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030768	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030769	0	0	0	0	0	0	0	0	1	0	1	0	2
OG0030770	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030771	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030772	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030773	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030774	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030775	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030776	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030777	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030778	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030779	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030780	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030781	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030782	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030783	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030784	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030785	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030786	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030787	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030788	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030789	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030790	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030791	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030792	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030793	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030794	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030795	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030796	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030797	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030798	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030799	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030800	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030801	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030802	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030803	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030804	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030805	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030806	0	0	0	0	0	0	0	0	2	0	0	0	2
OG0030807	0	0	0	0	0	0	0	0	2	0	0	0	2
