,target_id,AT_gene_id,Symbol,Description,Position
1412,Dm_00018011-RA,AT4G13420.1," Symbols: ATHAK5, HAK5 "," ARABIDOPSIS THALIANA HIGH AFFINITY K+ TRANSPORTER 5, high affinity K+ transporter 5 ", chr4:7797038-7802174 REVERSE LENGTH=785
1413,Dm_00016821-RA,AT1G70600.1, Symbols: no symbol available , no full name available , chr1:26621168-26621608 REVERSE LENGTH=146
1414,Dm_00010875-RA,AT1G12770.2," Symbols: ISE1, EMB1586 "," INCREASED SIZE EXCLUSION LIMIT 1, embryo defective 1586 ", chr1:4351888-4353543 FORWARD LENGTH=551
1415,Dm_00011625-RA,AT5G44000.1, Symbols: no symbol available , no full name available , chr5:17702231-17703934 REVERSE LENGTH=399
1416,Dm_00017254-RA,AT5G47520.1," Symbols: RABA5a, AtRABA5a ", RAB GTPase homolog A5A , chr5:19277596-19278366 REVERSE LENGTH=221
1417,Dm_00004097-RA,AT1G77840.1, Symbols: no symbol available , no full name available , chr1:29269087-29270400 FORWARD LENGTH=437
1418,Dm_00007644-RA,AT5G05200.1, Symbols: no symbol available , no full name available , chr5:1544206-1547082 REVERSE LENGTH=540
1419,Dm_00000541-RA,AT3G62980.1," Symbols: TIR1, AtTIR1 ", TRANSPORT INHIBITOR RESPONSE 1 , chr3:23273479-23276181 REVERSE LENGTH=594
1420,Dm_00004667-RA,AT5G54290.1, Symbols: CcdA ,  , chr5:22051097-22053923 FORWARD LENGTH=354
1421,Dm_00004926-RA,AT2G25110.1," Symbols: AtSDF2, ATSDL, SDF2 "," ATSDF2-LIKE, Arabidopsis thaliana STROMAL CELL-DERIVED FACTOR 2-like protein precursor, stromal cell-derived factor 2-like protein precursor ", chr2:10684428-10685838 FORWARD LENGTH=218
1422,Dm_00010711-RA,AT1G01630.1, Symbols: no symbol available , no full name available , chr1:229206-230675 FORWARD LENGTH=255
1423,Dm_00001381-RA,AT3G52730.1, Symbols: no symbol available , no full name available , chr3:19543146-19544167 REVERSE LENGTH=72
1424,Dm_00003268-RA,AT1G70940.1," Symbols: PIN3, ATPIN3 "," PIN-FORMED 3, ARABIDOPSIS PIN-FORMED 3 ", chr1:26743170-26745871 FORWARD LENGTH=640
1425,Dm_00006351-RA,AT3G44190.1, Symbols: no symbol available , no full name available , chr3:15902004-15903402 REVERSE LENGTH=367
1426,Dm_00002179-RA,AT1G69440.1," Symbols: AGO7, ZIP "," ZIPPY, ARGONAUTE7 ", chr1:26101565-26105016 REVERSE LENGTH=990
1427,Dm_00013194-RA,AT1G52870.2, Symbols: no symbol available , no full name available , chr1:19685856-19687678 FORWARD LENGTH=366
1428,Dm_00008708-RA,AT5G65470.1, Symbols: no symbol available , no full name available , chr5:26172432-26174904 FORWARD LENGTH=504
1429,Dm_00004006-RA,AT4G11220.1," Symbols: BTI2, RTNLB2, RTN2 "," reticulon 2, VIRB2-interacting protein 2, Reticulan like protein B2 ", chr4:6838176-6839578 REVERSE LENGTH=271
1430,Dm_00008008-RA,AT4G14870.1, Symbols: SECE1 ,  , chr4:8517248-8517781 FORWARD LENGTH=177
1431,Dm_00008881-RA,AT3G24590.1, Symbols: PLSP1 , plastidic type i signal peptidase 1 , chr3:8970694-8972020 FORWARD LENGTH=291
1432,Dm_00007486-RA,AT4G27950.1, Symbols: CRF4 , cytokinin response factor 4 , chr4:13909732-13910739 REVERSE LENGTH=335
1433,Dm_00011427-RA,AT1G68740.1, Symbols: PHO1;H1 ,  , chr1:25812735-25816574 REVERSE LENGTH=784
1434,Dm_00006685-RA,AT3G45020.4, Symbols: uL18-L7 ,  , chr3:16469167-16469568 REVERSE LENGTH=133
1435,Dm_00014031-RA,AT5G13640.1," Symbols: ATPDAT, PDAT1, PDAT "," PHOSPHOLIPID:DIACYLGLYCEROL ACYLTRANSFERASE 1, phospholipid:diacylglycerol acyltransferase, ARABIDOPSIS THALIANA PHOSPHOLIPID:DIACYLGLYCEROL ACYLTRANSFERASE ", chr5:4393529-4397213 FORWARD LENGTH=671
1436,Dm_00000667-RA,AT4G18780.1," Symbols: CESA8, LEW2, IRX1, ATCESA8 "," LEAF WILTING 2, IRREGULAR XYLEM 1, CELLULOSE SYNTHASE 8 ", chr4:10312846-10316719 REVERSE LENGTH=985
1437,Dm_00017995-RA,AT1G15390.1," Symbols: PDF1A, ATDEF1 ", peptide deformylase 1A , chr1:5294653-5295625 FORWARD LENGTH=269
1438,Dm_00008892-RA,AT1G03905.1," Symbols: ABCI19, ATNAP4 "," ATP-binding cassette I19, non-intrinsic ABC protein 4 ", chr1:993478-995594 FORWARD LENGTH=290
1439,Dm_00003936-RA,AT1G73990.1," Symbols: SPPA1, SPPA ", signal peptide peptidase , chr1:27824465-27828807 FORWARD LENGTH=677
1440,Dm_00008232-RA,AT1G50900.1," Symbols: GDC1, LTD "," Grana Deficient Chloroplast 1, LHCP translocation defect ", chr1:18866272-18867014 FORWARD LENGTH=175
1441,Dm_00000120-RA,AT1G76010.2," Symbols: ALBA1, Atalba1, ALBA4 ",  , chr1:28528505-28530488 REVERSE LENGTH=350
1442,Dm_00011567-RA,AT2G03220.1," Symbols: FT1, MUR2, ATFT1, FUT1, ATFUT1 "," ARABIDOPSIS THALIANA FUCOSYLTRANSFERASE 1, MURUS 2, fucosyltransferase 1 ", chr2:970401-972353 REVERSE LENGTH=558
1443,Dm_00013857-RA,AT1G79080.1, Symbols: no symbol available , no full name available , chr1:29747102-29748832 REVERSE LENGTH=576
1444,Dm_00000129-RA,AT1G76110.1, Symbols: no symbol available , no full name available , chr1:28555287-28557465 REVERSE LENGTH=338
1445,Dm_00003113-RA,AT5G08610.1, Symbols: PDE340 , PIGMENT DEFECTIVE 340 , chr5:2790341-2794059 FORWARD LENGTH=850
1446,Dm_00005381-RA,AT1G67410.1, Symbols: no symbol available , no full name available , chr1:25251606-25253568 REVERSE LENGTH=430
1447,Dm_00004358-RA,AT1G48030.5, Symbols: mtLPD1 , mitochondrial lipoamide dehydrogenase 1 , chr1:17717432-17719141 REVERSE LENGTH=507
1448,Dm_00008535-RA,AT5G24690.1, Symbols: no symbol available , no full name available , chr5:8455783-8458513 REVERSE LENGTH=521
1449,Dm_00017740-RA,AT5G42630.2," Symbols: KAN4, ATS "," KANADI 4, ABERRANT TESTA SHAPE ", chr5:17074580-17075747 REVERSE LENGTH=223
1450,Dm_00004610-RA,AT3G23330.2, Symbols: no symbol available , no full name available , chr3:8347415-8349347 FORWARD LENGTH=606
1451,Dm_00018590-RA,AT3G11340.1, Symbols: UGT76B1 , UDP-dependent glycosyltransferase 76B1 , chr3:3556728-3558149 FORWARD LENGTH=447
1452,Dm_00011808-RA,NA,,,
1453,Dm_00010260-RA,AT4G34240.4," Symbols: ALDH3I1, ALDH3 "," aldehyde dehydrogenase 3I1, aldehyde dehydrogenase 3 ", chr4:16390099-16392633 FORWARD LENGTH=535
1454,Dm_00012652-RA,AT1G78420.2, Symbols: DA2 , DA (large in Chinese) 2 , chr1:29505278-29507272 FORWARD LENGTH=401
1455,Dm_00015195-RA,AT1G10370.1," Symbols: ATGSTU17, ERD9, GST30B, GST30, GSTU17 "," GLUTATHIONE S-TRANSFERASE 30B, GLUTATHIONE S-TRANSFERASE 30, GLUTATHIONE S-TRANSFERASE TAU 17, GLUTATHIONE S-TRANSFERASE U17, EARLY-RESPONSIVE TO DEHYDRATION 9 ", chr1:3397274-3398273 REVERSE LENGTH=227
1456,Dm_00010757-RA,AT3G53990.1," Symbols: AtUSP, USP17 ", Universal stress protein , chr3:19989658-19991019 REVERSE LENGTH=160
1457,Dm_00015479-RA,AT5G04900.1, Symbols: NOL , NYC1-like , chr5:1434826-1437194 FORWARD LENGTH=348
1458,Dm_00004847-RA,AT1G78140.1, Symbols: no symbol available , no full name available , chr1:29401937-29403878 REVERSE LENGTH=355
1459,Dm_00002147-RA,AT5G08400.2, Symbols: no symbol available , no full name available , chr5:2707225-2708911 REVERSE LENGTH=300
1460,Dm_00012862-RA,AT1G74910.2, Symbols: KJC1 , KONJAC 1 , chr1:28135770-28138456 REVERSE LENGTH=415
1461,Dm_00000259-RA,AT5G23740.1, Symbols: RPS11-BETA , ribosomal protein S11-beta , chr5:8008251-8009330 REVERSE LENGTH=159
1462,Dm_00003604-RA,AT2G26830.1," Symbols: CEK4, emb1187 "," choline/ethanolamine kinase 4, embryo defective 1187 ", chr2:11443599-11446958 FORWARD LENGTH=374
1463,Dm_00008181-RA,AT1G05170.2, Symbols: no symbol available , no full name available , chr1:1491460-1493931 REVERSE LENGTH=407
1464,Dm_00010004-RA,AT3G43810.2," Symbols: ZBF3, CAM7, AtCAM7 "," calmodulin 7, Z-box Binding Factor 3 ", chr3:15663188-15666355 REVERSE LENGTH=214
1465,Dm_00003100-RA,AT5G02880.1, Symbols: UPL4 , ubiquitin-protein ligase 4 , chr5:662643-668847 FORWARD LENGTH=1502
1466,Dm_00013493-RA,AT4G23940.1," Symbols: ARC1, FtsHi1 "," FTSH inactive protease 1, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 1 ", chr4:12437108-12441841 FORWARD LENGTH=946
1467,Dm_00020679-RA,AT3G12090.1, Symbols: TET6 , tetraspanin6 , chr3:3852326-3853714 REVERSE LENGTH=282
1468,Dm_00005925-RA,AT3G47450.2," Symbols: NOS1, RIF1, SVR10, ATNOA1, ATNOS1, NOA1 "," NITRIC OXIDE SYNTHASE 1, SUPPRESSOR OF VARIEGATION 10, RESISTANT TO INHIBITION WITH FOSMIDOMYCIN  1, NO ASSOCIATED 1 ", chr3:17483195-17486249 REVERSE LENGTH=561
1469,Dm_00003696-RA,NA,,,
1470,Dm_00005202-RA,AT1G16430.1, Symbols: no symbol available , no full name available , chr1:5614632-5615397 FORWARD LENGTH=150
1471,Dm_00012005-RA,AT4G39280.1, Symbols: no symbol available , no full name available , chr4:18281641-18284831 REVERSE LENGTH=485
1472,Dm_00006976-RA,AT3G12660.1, Symbols: FLA14 , FASCICLIN-like arabinogalactan protein 14 precursor , chr3:4019060-4019827 FORWARD LENGTH=255
1473,Dm_00000770-RA,AT3G52880.1," Symbols: ATMDAR1, MDAR1 ", monodehydroascorbate reductase 1 , chr3:19601477-19604366 REVERSE LENGTH=434
1474,Dm_00018693-RA,AT5G43960.1, Symbols: no symbol available , no full name available , chr5:17689154-17691653 REVERSE LENGTH=450
1475,Dm_00006162-RA,AT4G12790.6, Symbols: GPN3 ,  , chr4:7517280-7518892 REVERSE LENGTH=271
1476,Dm_00003933-RA,AT4G37040.1, Symbols: MAP1D , methionine aminopeptidase 1D , chr4:17455175-17457085 FORWARD LENGTH=350
1477,Dm_00004365-RA,AT4G00360.1," Symbols: CYP86A2, ATT1 "," ""cytochrome P450, family 86, subfamily A, polypeptide 2"", ABERRANT INDUCTION OF TYPE THREE 1 ", chr4:160951-162778 FORWARD LENGTH=553
1478,Dm_00004997-RA,AT1G05500.1," Symbols: SYTE, NTMC2T2.1, ATSYTE, NTMC2TYPE2.1, SYT5 "," SYNAPTOTAGMIN HOMOLOG E, synaptotagmin 5, ARABIDOPSIS THALIANA SYNAPTOTAGMIN HOMOLOG E ", chr1:1625098-1628940 FORWARD LENGTH=560
1479,Dm_00005171-RA,AT1G62250.3, Symbols: no symbol available , no full name available , chr1:22995615-22997003 REVERSE LENGTH=267
1480,Dm_00008208-RA,AT3G16360.2, Symbols: AHP4 , HPT phosphotransmitter 4 , chr3:5554351-5555518 FORWARD LENGTH=145
1481,Dm_00006731-RA,AT4G34190.1, Symbols: SEP1 , stress enhanced protein 1 , chr4:16372606-16373511 REVERSE LENGTH=146
1482,Dm_00001964-RA,AT1G65295.1, Symbols: no symbol available , no full name available , chr1:24251567-24252054 FORWARD LENGTH=115
1483,Dm_00005273-RA,AT5G02810.1," Symbols: APRR7, PRR7 ", pseudo-response regulator 7 , chr5:638283-641461 REVERSE LENGTH=727
1484,Dm_00000363-RA,AT1G70780.1, Symbols: no symbol available , no full name available , chr1:26695462-26695975 REVERSE LENGTH=140
1485,Dm_00017605-RA,AT5G38640.1, Symbols: no symbol available , no full name available , chr5:15468020-15470674 REVERSE LENGTH=642
1486,Dm_00000494-RA,AT2G28000.1," Symbols: ARC2, CH-CPN60A, SLP, CPN60A, Cpn60alpha1, CPNA1 "," SCHLEPPERLESS, chaperonin-60alpha1, CHLOROPLAST CHAPERONIN 60ALPHA, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 2, chaperonin-60alpha ", chr2:11926603-11929184 FORWARD LENGTH=586
1487,Dm_00001803-RA,AT1G22660.4, Symbols: no symbol available , no full name available , chr1:8017395-8021538 FORWARD LENGTH=610
1488,Dm_00008316-RA,AT4G28390.2," Symbols: AAC3, ATAAC3 ", ADP/ATP carrier 3 , chr4:14041486-14042781 REVERSE LENGTH=379
1489,Dm_00005783-RA,AT1G64980.2, Symbols: CDI , cadmium 2+ induced , chr1:24137840-24138679 REVERSE LENGTH=279
1490,Dm_00012968-RA,AT4G17720.1," Symbols: IRP3, BPL1 "," INVOLVED IN rRNA PROCESSING 3, BPA1-Like 1 ", chr4:9862660-9864498 REVERSE LENGTH=313
1491,Dm_00000665-RA,AT2G25940.1," Symbols: ALPHA-VPE, AEP1, ALPHAVPE "," asparaginyl endopeptidase 1, alpha-vacuolar processing enzyme ", chr2:11063496-11066020 REVERSE LENGTH=478
1492,Dm_00002649-RA,AT5G67020.1, Symbols: no symbol available , no full name available , chr5:26749962-26751146 FORWARD LENGTH=394
1493,Dm_00006429-RA,AT2G47300.2, Symbols: POP1 , similar to yeast POP1 , chr2:19418733-19422076 FORWARD LENGTH=826
1494,Dm_00020630-RA,AT3G48980.2, Symbols: no symbol available , no full name available , chr3:18155398-18158222 FORWARD LENGTH=545
1495,Dm_00019496-RA,AT3G52380.1," Symbols: PDE322, CP33 "," PIGMENT DEFECTIVE 322, chloroplast RNA-binding protein 33 ", chr3:19421619-19422855 FORWARD LENGTH=329
1496,Dm_00014178-RA,AT3G23530.1, Symbols: no symbol available , no full name available , chr3:8437472-8442597 FORWARD LENGTH=867
1497,Dm_00000003-RA,AT3G54200.1, Symbols: NHL39 ,  , chr3:20065731-20066438 FORWARD LENGTH=235
1498,Dm_00000187-RA,AT5G24490.1, Symbols: no symbol available , no full name available , chr5:8365690-8367178 FORWARD LENGTH=308
1499,Dm_00003447-RA,AT5G66460.1," Symbols: AtMAN7, MAN7 ", endo-beta-mannase 7 , chr5:26538911-26540837 REVERSE LENGTH=431
1500,Dm_00006195-RA,AT5G58920.1, Symbols: no symbol available , no full name available , chr5:23793239-23794014 FORWARD LENGTH=162
1501,Dm_00007822-RA,AT5G15740.1, Symbols: RRT1 , RG-I rhamnosyltransferase 1 , chr5:5134788-5136956 REVERSE LENGTH=508
1502,Dm_00012139-RA,AT2G06210.1," Symbols: ELF8, NRF2, VIP6 "," NON-RESPONSE TO Fe-DEFICIENCY2, VERNALIZATION INDEPENDENCE 6, EARLY FLOWERING 8 ", chr2:2429108-2436588 REVERSE LENGTH=1090
1503,Dm_00012784-RA,AT1G36320.1, Symbols: no symbol available , no full name available , chr1:13671876-13673939 FORWARD LENGTH=414
1504,Dm_00021040-RA,AT5G65710.1, Symbols: HSL2 , HAESA-like 2 , chr5:26292372-26295440 FORWARD LENGTH=993
1505,Dm_00005756-RA,NA,,,
1506,Dm_00008142-RA,AT1G75500.2," Symbols: WAT1, UMAMIT5 "," Usually multiple acids move in and out Transporters 5, Walls Are Thin 1 ", chr1:28338282-28340091 REVERSE LENGTH=389
1507,Dm_00006407-RA,AT5G52520.1," Symbols: ProRS-Org, OVA6, PRORS1, AtProRS-Org "," PROLYL-TRNA SYNTHETASE 1, OVULE ABORTION 6, prolyl-tRNA synthetase organellar ", chr5:21311112-21313875 FORWARD LENGTH=543
1508,Dm_00007863-RA,AT3G12220.3, Symbols: scpl16 , serine carboxypeptidase-like 16 , chr3:3896531-3898915 REVERSE LENGTH=383
1509,Dm_00013894-RA,AT3G18000.1," Symbols: PEAMT1, AtPMT1, PEAMT, NMT1, XPL1, DPR2 "," N-METHYLTRANSFERASE 1, Phosphoethanolamine methyltransferase1, XIPOTL 1 ", chr3:6154578-6157331 FORWARD LENGTH=491
1510,Dm_00000150-RA,AT1G20560.1, Symbols: AAE1 , acyl activating enzyme 1 , chr1:7119927-7121730 REVERSE LENGTH=556
1511,Dm_00004322-RA,AT2G36530.1," Symbols: LOS2, ENO2 "," LOW EXPRESSION OF OSMOTICALLY RESPONSIVE GENES 2, enolase 2 ", chr2:15321081-15323786 REVERSE LENGTH=444
1512,Dm_00018292-RA,AT2G23460.1," Symbols: XLG1, ATXLG1 ", extra-large G-protein 1 , chr2:9995699-9998945 FORWARD LENGTH=888
1513,Dm_00010815-RA,AT1G75240.1," Symbols: HB33, AtHB33, ZHD5 "," zinc-finger homeodomain 5, homeobox protein 33 ", chr1:28241576-28242505 FORWARD LENGTH=309
1514,Dm_00001981-RA,AT2G02240.1, Symbols: MEE66 , maternal effect embryo arrest 66 , chr2:592359-593602 REVERSE LENGTH=320
1515,Dm_00007598-RA,AT2G20450.1, Symbols: no symbol available , no full name available , chr2:8813923-8815071 FORWARD LENGTH=134
1516,Dm_00014059-RA,AT1G48350.1," Symbols: uL18c, EMB3105 ", EMBRYO DEFECTIVE 3105 , chr1:17867269-17868215 FORWARD LENGTH=170
1517,Dm_00018655-RA,NA,,,
1518,Dm_00009085-RA,AT4G03020.3, Symbols: no symbol available , no full name available , chr4:1331704-1334472 REVERSE LENGTH=493
1519,Dm_00018199-RA,AT1G20780.3," Symbols: PUB44, ATPUB44, SAUL1 "," PLANT U-BOX 44, ARABIDOPSIS THALIANA PLANT U-BOX 44, senescence-associated E3 ubiquitin ligase 1 ", chr1:7217812-7220609 FORWARD LENGTH=801
1520,Dm_00002166-RA,AT2G25220.2, Symbols: no symbol available , no full name available , chr2:10742918-10745540 REVERSE LENGTH=437
1521,Dm_00009560-RA,AT2G29890.5," Symbols: VLN1, ATVLN1 ", villin 1 , chr2:12744597-12749474 FORWARD LENGTH=909
1522,Dm_00011695-RA,AT3G18760.1, Symbols: no symbol available , no full name available , chr3:6457930-6459558 REVERSE LENGTH=139
1523,Dm_00019784-RA,AT1G33260.2, Symbols: no symbol available , no full name available , chr1:12064796-12066114 FORWARD LENGTH=348
1524,Dm_00003244-RA,AT5G35370.1, Symbols: no symbol available , no full name available , chr5:13588564-13591182 REVERSE LENGTH=872
1525,Dm_00015645-RA,AT3G57990.1, Symbols: OEP40 ,  , chr3:21470244-21471347 REVERSE LENGTH=367
1526,Dm_00002178-RA,AT3G01100.1," Symbols: ATHYP1, OSCA2.3, HYP1 "," hypothetical protein 1, ARABIDOPSIS THALIANA HYPOTHETICAL PROTEIN 1 ", chr3:35013-38176 REVERSE LENGTH=703
1527,Dm_00013696-RA,AT4G34960.1, Symbols: CYP21-1 , cyclophylin 21-1 , chr4:16648865-16650646 FORWARD LENGTH=224
1528,Dm_00011348-RA,AT1G05230.9, Symbols: HDG2 , homeodomain GLABROUS 2 , chr1:1513388-1517024 REVERSE LENGTH=721
1529,Dm_00003981-RA,NA,,,
1530,Dm_00007337-RA,AT2G37190.1, Symbols: no symbol available , no full name available , chr2:15619559-15620059 REVERSE LENGTH=166
1531,Dm_00010724-RA,AT1G11940.1, Symbols: no symbol available , no full name available , chr1:4031768-4033946 REVERSE LENGTH=383
1532,Dm_00002690-RA,AT4G16450.2, Symbols: no symbol available , no full name available , chr4:9280132-9280541 FORWARD LENGTH=106
1533,Dm_00004117-RA,AT4G16450.2, Symbols: no symbol available , no full name available , chr4:9280132-9280541 FORWARD LENGTH=106
1534,Dm_00006925-RA,AT1G52760.1," Symbols: CSE, LysoPL2, AtMAGL3 "," Caffeoyl Shikimate Esterase, lysophospholipase 2 ", chr1:19651378-19652576 FORWARD LENGTH=332
1535,Dm_00009851-RA,AT3G18390.1, Symbols: EMB1865 , embryo defective 1865 , chr3:6313572-6317584 FORWARD LENGTH=848
1536,Dm_00017294-RA,AT1G27350.1, Symbols: no symbol available , no full name available , chr1:9498319-9499303 REVERSE LENGTH=68
1537,Dm_00001019-RA,AT1G19130.1, Symbols: no symbol available , no full name available , chr1:6609545-6610555 REVERSE LENGTH=192
1538,Dm_00001818-RA,NA,,,
1539,Dm_00011842-RA,AT1G74110.1, Symbols: CYP78A10 ," ""cytochrome P450, family 78, subfamily A, polypeptide 10"" ", chr1:27866667-27868368 REVERSE LENGTH=537
1540,Dm_00001766-RA,NA,,,
1541,Dm_00004416-RA,AT2G34050.1, Symbols: P11 ,  , chr2:14382843-14384198 REVERSE LENGTH=248
1542,Dm_00011640-RA,AT2G13650.5, Symbols: GONST1 , golgi nucleotide sugar transporter 1 , chr2:5687584-5689709 REVERSE LENGTH=244
1543,Dm_00001459-RA,AT1G51700.1," Symbols: DOF1, ADOF1 ", DOF zinc finger protein 1 , chr1:19174266-19174850 FORWARD LENGTH=194
1544,Dm_00011621-RA,AT4G31940.1, Symbols: CYP82C4 ," ""cytochrome P450, family 82, subfamily C, polypeptide 4"" ", chr4:15452040-15453966 FORWARD LENGTH=524
1545,Dm_00003948-RA,AT2G27690.1, Symbols: CYP94C1 ," ""cytochrome P450, family 94, subfamily C, polypeptide 1"" ", chr2:11809373-11810860 FORWARD LENGTH=495
1546,Dm_00002795-RA,AT3G04800.1," Symbols: ATTIM23-3, TIM23-3 ", translocase inner membrane subunit 23-3 , chr3:1314479-1315045 REVERSE LENGTH=188
1547,Dm_00011546-RA,AT5G41460.1, Symbols: no symbol available , no full name available , chr5:16589724-16592197 REVERSE LENGTH=524
1548,Dm_00020983-RA,NA,,,
1549,Dm_00005221-RA,NA,,,
1550,Dm_00012739-RA,AT1G20050.1," Symbols: HYD1, MAD4 "," miRNA action deficient 4, HYDRA1 ", chr1:6949160-6950135 FORWARD LENGTH=223
1551,Dm_00002149-RA,AT5G08410.1, Symbols: FTRA2 , ferredoxin/thioredoxin reductase subunit A (variable subunit) 2 , chr5:2709974-2710528 REVERSE LENGTH=184
1552,Dm_00002443-RA,AT1G71270.1," Symbols: TTD8, VPS52, ATVPS52, POK "," ARABIDOPSIS THALIANA VPS52 HOMOLOG, POKY POLLEN TUBE, T-DNA TRANSMISSION DEFECT 8 ", chr1:26863736-26869817 FORWARD LENGTH=707
1553,Dm_00009954-RA,AT4G12570.1, Symbols: UPL5 , ubiquitin protein ligase 5 , chr4:7445585-7448819 FORWARD LENGTH=873
1554,Dm_00001916-RA,AT2G22360.1, Symbols: DJA6 , DNA J protein A6 , chr2:9498162-9500459 FORWARD LENGTH=442
1555,Dm_00006954-RA,AT5G03490.1, Symbols: UGT89A2 , UDP glycosyltransferase 89A2 , chr5:871550-872947 FORWARD LENGTH=465
1556,Dm_00003395-RA,AT1G45688.1, Symbols: CC1 , companion of cellulose synthase 1 , chr1:17191502-17192870 FORWARD LENGTH=342
1557,Dm_00006997-RA,AT2G37210.1, Symbols: LOG3 , LONELY GUY 3 , chr2:15624253-15626834 REVERSE LENGTH=215
1558,Dm_00009051-RA,NA,,,
1559,Dm_00013566-RA,AT1G27390.1, Symbols: TOM20-2 , translocase outer membrane 20-2 , chr1:9513469-9514912 REVERSE LENGTH=210
1560,Dm_00010840-RA,AT4G14830.1, Symbols: HSP1 , heat shock protein 20-like protein 1 , chr4:8510983-8511441 FORWARD LENGTH=152
1561,Dm_00004840-RA,NA,,,
1562,Dm_00015197-RA,AT4G25230.3, Symbols: RIN2 , RPM1 interacting protein 2 , chr4:12924446-12928671 FORWARD LENGTH=578
1563,Dm_00018181-RA,AT4G19670.7, Symbols: no symbol available , no full name available , chr4:10699383-10701342 REVERSE LENGTH=532
1564,Dm_00015945-RA,AT1G12820.1, Symbols: AFB3 , auxin signaling F-box 3 , chr1:4368879-4370780 REVERSE LENGTH=577
1565,Dm_00018436-RA,AT1G74470.1, Symbols: no symbol available , no full name available , chr1:27991248-27992845 FORWARD LENGTH=467
1566,Dm_00005652-RA,AT1G53670.1," Symbols: MSRB1, ATMSRB1 ", methionine sulfoxide reductase B 1 , chr1:20036687-20038074 FORWARD LENGTH=202
1567,Dm_00014921-RA,AT1G78110.1, Symbols: no symbol available , no full name available , chr1:29391879-29392907 FORWARD LENGTH=342
1568,Dm_00012561-RA,NA,,,
1569,Dm_00012102-RA,AT5G19890.1, Symbols: no symbol available , no full name available , chr5:6724372-6725877 REVERSE LENGTH=328
1570,Dm_00003132-RA,AT1G03220.1, Symbols: SAP2 , secreted aspartic protease 2 , chr1:787143-788444 FORWARD LENGTH=433
1571,Dm_00009896-RA,AT5G59250.1," Symbols: HP59, pSUT ", plastidic sugar transporter , chr5:23903958-23906853 FORWARD LENGTH=558
1572,Dm_00007210-RA,AT1G17100.1," Symbols: AtHBP1, SOUL1, cHBP1, HBP1 "," cytosolic heme (tetrapyrrole) binding protein 1, haem-binding protein 1 ", chr1:5844766-5845539 FORWARD LENGTH=232
1573,Dm_00011545-RA,AT4G23490.1, Symbols: no symbol available , no full name available , chr4:12251580-12253973 REVERSE LENGTH=526
1574,Dm_00005773-RA,AT3G45780.2," Symbols: RPT1, PHOT1, JK224, NPH1 "," NONPHOTOTROPIC HYPOCOTYL 1, phototropin 1, ROOT PHOTOTROPISM 1 ", chr3:16818557-16823960 FORWARD LENGTH=996
1575,Dm_00013612-RA,AT4G39050.1, Symbols: Kin7.4 , kinesin 7.4 , chr4:18193462-18200148 FORWARD LENGTH=1055
1576,Dm_00002680-RA,AT3G09580.1, Symbols: no symbol available , no full name available , chr3:2942614-2944047 REVERSE LENGTH=477
1577,Dm_00016510-RA,AT3G24830.1, Symbols: no symbol available , no full name available , chr3:9064613-9065871 FORWARD LENGTH=206
