Orthogroup	G_max.proteins	V_vinifera.proteins
OG0015162	GmISU01.18G048600.2.p, GmISU01.18G048600.3.p, GmISU01.02G199300.1.p, GmISU01.14G169200.1.p	VIT_206s0004g08090.1
OG0015164	GmISU01.02G198600.1.p, GmISU01.14G168300.1.p, GmISU01.14G168300.2.p	VIT_206s0004g07890.1
OG0015166	GmISU01.03G140800.1.p, GmISU01.19G144100.1.p	VIT_208s0040g02190.1
OG0015171	GmISU01.10G160700.1.p	VIT_213s0073g00240.1
OG0015173	GmISU01.04G029900.1.p, GmISU01.06G028800.1.p	VIT_214s0036g00860.1, VIT_214s0036g00870.1
OG0015175	GmISU01.05G147000.1.p, GmISU01.05G152700.1.p	VIT_218s0001g12040.1
OG0015177	GmISU01.04G201400.1.p, GmISU01.06G108800.1.p	VIT_218s0001g01410.1
OG0015178	GmISU01.07G177000.1.p	VIT_216s0050g02550.1
OG0015179	GmISU01.16G149500.1.p	VIT_216s0050g01260.1
OG0015181	GmISU01.11G055400.1.p	VIT_218s0075g00280.1, VIT_218s0001g08420.1
OG0015182	GmISU01.16G001900.1.p, GmISU01.12G136800.1.p	VIT_212s0035g01045.1
OG0015183	GmISU01.14G133800.1.p	VIT_216s0050g02380.1, VIT_216s0050g02370.1
OG0015184	GmISU01.03G183800.1.p, GmISU01.19G185000.1.p, GmISU01.02G006100.1.p	VIT_207s0005g02450.1
OG0015186	GmISU01.04G082900.1.p, GmISU01.06G084300.1.p, GmISU01.02G182500.1.p, GmISU01.14G151500.1.p	VIT_218s0001g07925.1
OG0015190	GmISU01.03G080300.2.p	VIT_214s0081g00690.1
OG0015192	GmISU01.11G193800.1.p	VIT_202s0087g00080.1, VIT_208s0007g04970.1
OG0015198	GmISU01.02G090800.1.p, GmISU01.01G071800.1.p	VIT_201s0011g02830.1
OG0015202	GmISU01.01G036800.1.p, GmISU01.08G263400.1.p	VIT_201s0026g01200.1
OG0015203	GmISU01.09G142700.1.p, GmISU01.07G087700.1.p	VIT_201s0011g04040.1
OG0015205	GmISU01.04G108000.1.p, GmISU01.06G264500.1.p	VIT_215s0045g01150.1
OG0015210	GmISU01.17G072900.1.p, GmISU01.05G018000.1.p	VIT_217s0000g05260.1
OG0015213	GmISU01.10G231700.1.p	VIT_201s0011g03770.1
OG0015214	GmISU01.05G212700.1.p, GmISU01.08G050700.1.p	VIT_217s0000g02200.1, VIT_217s0000g02200.2
OG0015215	GmISU01.13G173600.1.p	VIT_201s0010g01460.1
OG0015219	GmISU01.11G023000.1.p	VIT_202s0025g04030.1
OG0015220	GmISU01.01G114200.1.p	VIT_202s0087g00140.1, VIT_202s0087g00140.2
OG0015242	GmISU01.06G268300.1.p	VIT_213s0047g00230.1
OG0015253	GmISU01.07G035300.1.p, GmISU01.16G005800.1.p	VIT_209s0002g01370.1
OG0015269	GmISU01.16G121800.1.p	VIT_214s0068g00820.1
OG0015270	GmISU01.16G083700.1.p	VIT_218s0122g00450.3, VIT_200s0371g00040.1
OG0015276	GmISU01.07G019900.1.p	VIT_209s0018g00520.1
OG0015287	GmISU01.10G155000.1.p, GmISU01.10G155000.2.p, GmISU01.20G161400.2.p, GmISU01.20G161400.1.p, GmISU01.20G161400.3.p	VIT_205s0049g01720.2, VIT_205s0049g01720.1
OG0015309	GmISU01.08G156200.1.p	VIT_219s0027g01810.1
OG0015313	GmISU01.08G140100.1.p, GmISU01.15G223900.1.p, GmISU01.15G224000.1.p	VIT_213s0064g01460.1, VIT_213s0064g01455.1
OG0015320	GmISU01.11G011600.2.p, GmISU01.11G011600.1.p, GmISU01.01G188100.2.p	VIT_202s0025g03230.1, VIT_202s0025g03230.3, VIT_202s0025g03230.2, VIT_202s0025g03230.4
OG0015332	GmISU01.13G225100.2.p, GmISU01.13G225100.1.p	VIT_206s0009g01120.1
OG0015334	GmISU01.02G016201.1.p, GmISU01.02G016201.2.p, GmISU01.10G017000.1.p	VIT_207s0005g00570.1
OG0015341	GmISU01.08G290800.1.p	VIT_219s0090g01800.1, VIT_219s0090g01790.1, VIT_219s0090g01790.2
OG0015343	GmISU01.02G009600.4.p, GmISU01.02G009600.2.p	VIT_207s0005g01770.5, VIT_207s0005g01770.3, VIT_207s0005g01770.2
OG0015345	GmISU01.05G003200.1.p, GmISU01.05G003200.2.p, GmISU01.16G063000.1.p	VIT_214s0066g00440.1
OG0015349	GmISU01.13G045500.1.p	VIT_216s0022g00580.1, VIT_216s0022g00560.1
OG0015350	GmISU01.05G005500.1.p, GmISU01.19G005900.1.p	VIT_214s0066g01060.2, VIT_214s0066g01060.1
OG0015359	GmISU01.14G171200.1.p	VIT_215s0024g01490.1
OG0015374	GmISU01.08G311050.1.p	VIT_200s2707g00010.1, VIT_200s1602g00010.1, VIT_218s0041g01010.1, VIT_218s0041g00970.1, VIT_218s0041g00890.1
OG0015389	GmISU01.07G222800.1.p, GmISU01.17G011500.1.p	VIT_210s0116g01790.2, VIT_210s0116g01790.1
OG0015403	GmISU01.03G153300.1.p	VIT_209s0002g05510.1
OG0015410	GmISU01.10G147500.12.p, GmISU01.10G005000.2.p, GmISU01.02G003200.3.p, GmISU01.03G127400.2.p	VIT_210s0003g05720.4
OG0015412	GmISU01.19G198400.2.p, GmISU01.19G198400.1.p, GmISU01.03G197300.4.p, GmISU01.03G197300.1.p, GmISU01.03G197300.3.p, GmISU01.03G197300.2.p	VIT_214s0128g00190.1, VIT_214s0128g00190.2
OG0015414	GmISU01.17G015300.1.p, GmISU01.07G218700.1.p	VIT_205s0020g02620.4, VIT_205s0020g02620.2, VIT_205s0020g02620.1, VIT_205s0020g02620.3, VIT_205s0020g02620.5
OG0015424	GmISU01.12G103700.1.p, GmISU01.12G103700.2.p, GmISU01.06G243600.1.p, GmISU01.06G243600.2.p, GmISU01.06G243600.3.p	VIT_212s0028g02970.1, VIT_212s0028g02970.2, VIT_212s0028g02970.3
OG0015427	GmISU01.12G163400.1.p, GmISU01.13G267100.1.p	VIT_212s0059g02640.1
OG0015432	GmISU01.14G111100.1.p	VIT_217s0000g06700.1, VIT_216s0115g00430.1, VIT_217s0000g06693.1, VIT_214s0030g01510.1, VIT_219s0085g00695.1, VIT_200s0287g00100.1, VIT_217s0000g06700.2
OG0015435	GmISU01.08G060400.1.p	VIT_203s0132g00325.1
OG0015444	GmISU01.20G113500.1.p, GmISU01.10G207700.2.p, GmISU01.10G207700.1.p, GmISU01.13G027000.1.p, GmISU01.19G037500.1.p, GmISU01.18G222800.1.p, GmISU01.08G235700.1.p	VIT_214s0083g00150.1
OG0015446	GmISU01.20G101800.2.p, GmISU01.20G101800.3.p, GmISU01.20G101800.1.p, GmISU01.10G216700.1.p, GmISU01.10G216700.2.p	VIT_203s0091g01060.2, VIT_203s0091g01060.3, VIT_203s0091g01060.1
OG0015449	GmISU01.10G069100.1.p	VIT_208s0007g02410.5, VIT_208s0007g02410.4, VIT_208s0007g02410.3, VIT_208s0007g02410.6, VIT_208s0007g02410.1, VIT_208s0007g02410.2
OG0015453	GmISU01.10G109100.1.p	VIT_200s0646g00020.1, VIT_200s0634g00030.1, VIT_200s0408g00010.1, VIT_200s0539g00010.1, VIT_200s0539g00020.1, VIT_200s0472g00020.1, VIT_200s0408g00040.1
OG0015457	GmISU01.02G002300.8.p, GmISU01.02G002300.1.p, GmISU01.02G002300.4.p, GmISU01.02G002300.6.p, GmISU01.02G002300.7.p, GmISU01.02G002300.5.p	VIT_205s0020g04410.1
OG0015458	GmISU01.05G026900.1.p, GmISU01.17G088900.3.p, GmISU01.04G141000.1.p, GmISU01.04G141000.2.p, GmISU01.06G173500.1.p	VIT_217s0000g05690.1, VIT_217s0000g05690.2
OG0015462	GmISU01.04G027900.1.p	VIT_218s0001g13100.5, VIT_218s0001g13100.2, VIT_218s0001g13100.6, VIT_218s0001g13100.3
OG0015470	GmISU01.17G006500.1.p, GmISU01.15G107600.1.p, GmISU01.09G010800.3.p, GmISU01.09G010800.4.p, GmISU01.09G010800.1.p, GmISU01.09G010800.2.p, GmISU01.09G010800.5.p	VIT_200s1045g00030.1
OG0015477	GmISU01.15G165700.1.p, GmISU01.09G070100.1.p	VIT_205s0020g00960.3, VIT_205s0020g00960.6, VIT_205s0020g00960.5, VIT_205s0020g00960.1, VIT_205s0020g00960.2, VIT_205s0020g00960.4
OG0015489	GmISU01.15G061000.1.p	VIT_218s0041g00150.1, VIT_218s0001g06510.1, VIT_213s0064g00220.1, VIT_214s0036g01010.1, VIT_204s0023g00070.1, VIT_209s0096g00060.1, VIT_209s0096g00610.1
OG0015666	GmISU01.15G164900.1.p, GmISU01.15G130300.1.p	VIT_205s0077g00980.1
OG0015669	GmISU01.10G063050.1.p	VIT_203s0038g00200.1, VIT_200s2496g00010.1, VIT_200s2436g00010.1, VIT_201s0011g00330.1
OG0015673	GmISU01.18G042200.4.p, GmISU01.18G042200.1.p, GmISU01.18G042200.2.p, GmISU01.11G192000.1.p, GmISU01.11G192000.2.p	VIT_214s0068g00650.1
OG0015682	GmISU01.07G011700.1.p, GmISU01.08G182900.1.p	VIT_209s0002g02570.1
OG0015683	GmISU01.09G033900.1.p, GmISU01.07G203600.1.p, GmISU01.17G029700.1.p	VIT_205s0077g01020.1
OG0015692	GmISU01.18G057400.1.p, GmISU01.11G179650.1.p	VIT_206s0004g06750.1
OG0015693	GmISU01.15G164000.2.p	VIT_200s0505g00060.1
OG0015695	GmISU01.12G005200.1.p	VIT_200s0324g00090.1
OG0015696	GmISU01.15G221800.1.p, GmISU01.08G147300.1.p	VIT_213s0320g00010.1
OG0015700	GmISU01.10G215700.1.p, GmISU01.20G102600.1.p	VIT_203s0088g00410.1
OG0015701	GmISU01.13G051800.2.p	VIT_218s0001g00370.2, VIT_218s0001g00370.1
OG0015709	GmISU01.06G141500.1.p	VIT_200s2379g00010.1
OG0015710	GmISU01.16G029900.1.p	VIT_215s0046g01990.1
OG0015710	GmISU01.03G076200.1.p	VIT_200s0218g00190.1, VIT_200s1564g00005.1
OG0015712	GmISU01.11G095900.3.p, GmISU01.11G095900.1.p, GmISU01.11G095900.2.p	VIT_210s0092g00130.1
OG0015718	GmISU01.15G049600.1.p	VIT_212s0055g00950.1, VIT_212s0055g00950.2
OG0015720	GmISU01.02G040200.1.p, GmISU01.02G040200.2.p	VIT_200s1683g00005.1, VIT_200s1818g00010.1
OG0015723	GmISU01.05G088000.1.p, GmISU01.17G145100.1.p	VIT_218s0001g08660.1, VIT_200s0541g00010.1
OG0015724	GmISU01.20G106350.2.p, GmISU01.20G106350.1.p, GmISU01.20G106100.1.p	VIT_210s0071g01200.1, VIT_200s0366g00020.1, VIT_200s0366g00020.2
OG0015725	GmISU01.11G061700.1.p, GmISU01.01G137900.1.p	VIT_204s0023g01715.1
OG0015735	GmISU01.08G284500.1.p, GmISU01.18G081300.1.p	VIT_219s0090g00730.1, VIT_210s0116g01580.1
OG0015736	GmISU01.13G266400.1.p, GmISU01.12G164200.1.p	VIT_212s0059g02770.1
OG0015737	GmISU01.14G015900.1.p, GmISU01.02G255900.1.p	VIT_219s0090g01670.1
OG0015742	GmISU01.13G266300.1.p	VIT_213s0067g00320.1
OG0015744	GmISU01.14G026400.1.p, GmISU01.02G246500.1.p	VIT_212s0142g00160.1
OG0015751	GmISU01.02G140800.1.p, GmISU01.05G140400.1.p	VIT_213s0019g04510.1
OG0015754	GmISU01.15G189000.1.p, GmISU01.08G211100.1.p	VIT_213s0047g00260.1
OG0015759	GmISU01.19G040700.1.p	VIT_218s0001g12410.1, VIT_213s0139g00240.1
OG0015761	GmISU01.17G061500.2.p, GmISU01.13G066300.1.p	VIT_211s0052g01820.1
OG0015766	GmISU01.08G193600.1.p, GmISU01.07G031200.1.p	VIT_209s0002g05265.1
OG0015767	GmISU01.08G194100.1.p	VIT_209s0002g05660.1
OG0015771	GmISU01.13G070000.1.p	VIT_211s0052g00820.1
OG0015772	GmISU01.15G079900.1.p, GmISU01.13G194300.1.p	VIT_202s0025g03170.1
OG0015774	GmISU01.17G051800.1.p, GmISU01.13G075400.1.p	VIT_211s0052g00490.1
OG0015777	GmISU01.01G009100.1.p, GmISU01.16G088200.1.p	VIT_204s0043g00780.1, VIT_204s0043g00780.2
OG0015780	GmISU01.09G067700.1.p	VIT_211s0016g00330.1, VIT_211s0016g00330.2
OG0015783	GmISU01.04G115000.1.p, GmISU01.11G163300.1.p	VIT_208s0007g00820.1
OG0015786	GmISU01.11G002600.1.p, GmISU01.01G198400.1.p	VIT_210s0116g00150.3, VIT_210s0116g00150.2, VIT_210s0116g00150.1
OG0015788	GmISU01.02G225400.1.p	VIT_213s0067g01460.1
OG0015795	GmISU01.09G233150.1.p	VIT_208s0058g00900.1
OG0015795	GmISU01.03G053600.1.p	VIT_208s0058g00910.1
OG0015796	GmISU01.09G130500.1.p, GmISU01.16G183800.2.p	VIT_217s0053g00560.1
OG0015797	GmISU01.19G144600.1.p, GmISU01.03G141200.1.p	VIT_208s0040g02110.1
OG0015805	GmISU01.09G015700.5.p, GmISU01.09G015700.4.p, GmISU01.09G015700.1.p, GmISU01.09G015700.2.p, GmISU01.09G015700.3.p	VIT_200s0878g00020.1
OG0015810	GmISU01.17G071150.2.p, GmISU01.17G071150.1.p	VIT_217s0000g06965.1
OG0015813	GmISU01.05G212300.1.p, GmISU01.08G050400.1.p	VIT_217s0000g02110.1
OG0015816	GmISU01.11G188300.1.p, GmISU01.18G044500.1.p	VIT_218s0001g15380.1
OG0015817	GmISU01.20G100700.1.p	VIT_203s0091g00750.1, VIT_203s0091g00750.2
OG0015818	GmISU01.13G182300.1.p	VIT_207s0104g01300.1, VIT_214s0030g01230.1
OG0015821	GmISU01.01G142200.1.p, GmISU01.13G329800.1.p	VIT_209s0054g00960.1
OG0015823	GmISU01.01G153800.1.p, GmISU01.11G043900.2.p	VIT_207s0129g00280.1
OG0015824	GmISU01.05G162400.2.p, GmISU01.05G162400.1.p	VIT_204s0044g01450.1, VIT_204s0044g01450.2
OG0015826	GmISU01.04G211900.2.p, GmISU01.04G211900.1.p, GmISU01.04G211900.3.p	VIT_218s0001g06900.1
OG0015827	GmISU01.05G096800.1.p, GmISU01.08G068800.2.p, GmISU01.08G068800.1.p	VIT_207s0031g01870.1
OG0015829	GmISU01.11G057300.1.p, GmISU01.01G140900.1.p	VIT_204s0023g01070.1
OG0015831	GmISU01.03G048500.1.p	VIT_208s0007g02020.3, VIT_208s0007g02020.1, VIT_208s0007g02020.2
OG0015832	GmISU01.17G141700.1.p	VIT_202s0012g01010.2, VIT_202s0012g01010.1
OG0015834	GmISU01.12G002500.1.p	VIT_210s0092g00300.1, VIT_210s0092g00300.2
OG0015835	GmISU01.18G204900.1.p, GmISU01.09G193101.1.p	VIT_214s0108g01060.1
OG0015837	GmISU01.17G137800.1.p, GmISU01.05G061800.1.p	VIT_202s0012g00160.1
OG0015839	GmISU01.05G149000.1.p, GmISU01.08G124800.1.p, GmISU01.18G109500.1.p	VIT_214s0066g01570.1, VIT_200s1217g00020.1, VIT_200s0809g00010.1
OG0015842	GmISU01.06G051700.4.p, GmISU01.04G053100.1.p	VIT_204s0008g02120.1
OG0015853	GmISU01.07G134800.1.p, GmISU01.18G154200.1.p	VIT_208s0058g00380.1
OG0015855	GmISU01.16G043400.2.p	VIT_200s0287g00010.1
OG0015857	GmISU01.06G265000.1.p	VIT_213s0084g00070.2, VIT_213s0084g00070.1
OG0015858	GmISU01.11G234200.1.p, GmISU01.06G278800.1.p, GmISU01.01G000150.1.p, GmISU01.15G230200.1.p	VIT_201s0010g00900.1
OG0015860	GmISU01.13G012000.1.p	VIT_206s0009g01720.1
OG0015869	GmISU01.14G065000.1.p, GmISU01.02G208900.1.p	VIT_214s0006g01600.1
OG0015871	GmISU01.08G073150.1.p	VIT_210s0003g05530.1
OG0015889	GmISU01.08G285900.3.p, GmISU01.08G285900.2.p, GmISU01.08G285900.1.p	VIT_213s0101g00330.1, VIT_203s0110g00330.1, VIT_213s0047g00700.1
OG0015915	GmISU01.15G067100.1.p, GmISU01.13G208600.1.p	VIT_200s0480g00070.1, VIT_200s0480g00030.1
OG0015916	GmISU01.03G090200.1.p, GmISU01.19G095566.1.p	VIT_208s0040g00790.2, VIT_208s0040g00790.1
OG0015920	GmISU01.03G007300.1.p, GmISU01.19G088800.1.p, GmISU01.19G088800.2.p	VIT_208s0056g01230.1
OG0015944	GmISU01.05G112600.1.p, GmISU01.08G084800.1.p	VIT_201s0011g06350.1, VIT_201s0011g06350.2
OG0015962	GmISU01.18G018600.1.p, GmISU01.11G215100.1.p, GmISU01.11G215100.2.p	VIT_207s0031g01260.1
OG0015967	GmISU01.09G095900.1.p, GmISU01.07G142600.1.p	VIT_201s0011g04805.1
OG0015980	GmISU01.12G093000.1.p	VIT_212s0134g00220.1
OG0015981	GmISU01.08G080100.2.p, GmISU01.08G080100.1.p	VIT_201s0011g01330.1, VIT_201s0011g01340.1
OG0016009	GmISU01.01G004200.1.p, GmISU01.07G112000.1.p	VIT_214s0128g00800.1
OG0016015	GmISU01.15G079600.1.p	VIT_201s0146g00030.1
OG0016038	GmISU01.01G192000.1.p, GmISU01.01G192000.2.p, GmISU01.11G008000.1.p, GmISU01.11G008000.2.p	VIT_201s0244g00120.1
OG0016073	GmISU01.08G041400.1.p, GmISU01.05G204100.1.p, GmISU01.09G144500.1.p, GmISU01.07G084500.1.p	VIT_217s0000g03460.1
OG0016097	GmISU01.02G126400.1.p, GmISU01.10G030300.1.p, GmISU01.10G030300.2.p	VIT_207s0141g00640.1
OG0016106	GmISU01.02G083600.5.p	VIT_200s0787g00020.1, VIT_200s0254g00030.1, VIT_204s0043g00285.1, VIT_200s1008g00020.1
OG0016112	GmISU01.15G071100.1.p, GmISU01.13G204400.1.p	VIT_210s0003g00020.1, VIT_200s0908g00010.1
OG0016114	GmISU01.13G001800.1.p, GmISU01.05G093000.1.p, GmISU01.11G206000.1.p, GmISU01.18G027500.1.p, GmISU01.03G155200.1.p	VIT_214s0108g00425.1
OG0016118	GmISU01.03G097900.1.p, GmISU01.03G097900.5.p, GmISU01.03G097900.2.p, GmISU01.03G097900.3.p, GmISU01.19G101500.1.p	VIT_208s0007g05810.1
OG0016119	GmISU01.03G108100.1.p, GmISU01.19G113000.1.p	VIT_209s0002g02045.1, VIT_208s0007g06300.1
OG0016123	GmISU01.18G197400.1.p, GmISU01.18G197400.3.p, GmISU01.18G197400.4.p, GmISU01.07G101000.2.p, GmISU01.07G101000.1.p, GmISU01.03G083800.1.p	VIT_215s0021g01730.1
OG0016127	GmISU01.08G038000.1.p, GmISU01.08G038000.2.p, GmISU01.08G038000.3.p, GmISU01.05G200300.1.p, GmISU01.09G145800.1.p, GmISU01.07G083200.1.p	VIT_217s0000g03680.1
OG0016134	GmISU01.13G240200.2.p, GmISU01.13G240200.1.p, GmISU01.12G188400.1.p, GmISU01.12G188400.2.p	VIT_219s0014g02760.2, VIT_219s0014g02760.1, VIT_219s0014g02760.3
OG0016140	GmISU01.04G056500.1.p, GmISU01.04G056500.2.p, GmISU01.06G056500.1.p, GmISU01.14G097300.1.p, GmISU01.17G191400.1.p, GmISU01.17G191400.2.p	VIT_204s0008g05750.1
OG0016141	GmISU01.14G020100.1.p	VIT_219s0090g00900.2, VIT_219s0090g00900.3, VIT_219s0090g00900.1
OG0016152	GmISU01.08G057300.1.p, GmISU01.08G057500.1.p, GmISU01.08G057300.2.p	VIT_216s0039g01990.1, VIT_205s0094g01270.1
OG0016161	GmISU01.08G274700.1.p, GmISU01.08G274800.1.p	VIT_205s0020g03210.1, VIT_205s0020g03240.1, VIT_205s0020g03270.1
OG0016165	GmISU01.08G129900.1.p, GmISU01.05G153500.1.p, GmISU01.11G215000.1.p, GmISU01.18G018700.1.p	VIT_207s0031g01270.1
OG0016182	GmISU01.02G196400.1.p, GmISU01.02G196400.2.p	VIT_212s0028g02690.1, VIT_212s0028g02780.1
OG0016184	GmISU01.02G002800.2.p	VIT_214s0068g01640.1
OG0016186	GmISU01.01G173900.1.p	VIT_202s0025g04620.3
OG0016189	GmISU01.01G151400.1.p, GmISU01.11G046750.1.p	VIT_207s0129g00825.1, VIT_207s0129g00765.1, VIT_207s0129g00765.2, VIT_207s0129g00780.1, VIT_207s0129g00795.1
OG0016195	GmISU01.05G144600.2.p, GmISU01.05G144600.6.p, GmISU01.05G144600.1.p, GmISU01.05G144600.4.p, GmISU01.05G144600.5.p, GmISU01.05G144600.3.p	VIT_201s0010g02170.3
OG0016198	GmISU01.06G184200.1.p, GmISU01.06G184200.2.p, GmISU01.04G133000.2.p, GmISU01.04G133000.4.p, GmISU01.04G133000.3.p, GmISU01.04G133000.1.p	VIT_217s0000g05280.1
OG0016204	GmISU01.04G044900.3.p	VIT_200s0525g00020.2, VIT_200s0441g00020.2, VIT_200s0441g00020.4, VIT_200s0441g00020.5, VIT_200s0441g00020.3, VIT_200s0441g00020.1
OG0016211	GmISU01.16G165200.1.p, GmISU01.16G165200.2.p	VIT_205s0172g00007.1
OG0016216	GmISU01.17G102700.1.p, GmISU01.13G132100.1.p	VIT_211s0016g05740.1
OG0016217	GmISU01.20G066032.1.p	VIT_212s0035g00590.1, VIT_205s0049g01690.1, VIT_217s0000g09435.1, VIT_217s0000g06160.1, VIT_219s0027g00275.1, VIT_201s0026g00460.1
OG0016218	GmISU01.20G003300.1.p	VIT_201s0011g02240.1
OG0016221	GmISU01.09G108700.1.p	VIT_216s0050g00520.1
OG0016221	GmISU01.20G123750.1.p	VIT_205s0029g00990.1, VIT_205s0029g00950.1
OG0016231	GmISU01.09G133600.1.p	VIT_201s0011g06500.3, VIT_201s0011g06500.4, VIT_201s0011g06500.1, VIT_201s0011g06500.2, VIT_201s0011g06520.1
OG0016239	GmISU01.19G074000.1.p, GmISU01.19G074000.2.p	VIT_206s0009g02760.1
OG0016243	GmISU01.13G202400.2.p, GmISU01.13G202400.3.p	VIT_210s0003g00250.3, VIT_210s0003g00250.1
OG0016246	GmISU01.15G179700.3.p, GmISU01.15G179700.2.p, GmISU01.15G179700.1.p	VIT_200s0183g00140.1, VIT_200s0279g00080.1, VIT_216s0115g00440.1
OG0016247	GmISU01.15G178700.2.p, GmISU01.15G178700.1.p	VIT_211s0149g00300.1, VIT_211s0149g00300.2, VIT_200s0540g00020.2, VIT_200s0540g00020.1
OG0016527	GmISU01.16G078100.1.p	VIT_200s0360g00040.1
OG0016528	GmISU01.09G126100.1.p, GmISU01.16G178800.1.p	VIT_216s0039g00230.1
OG0016534	GmISU01.09G121000.1.p, GmISU01.09G120900.1.p, GmISU01.16G173900.1.p, GmISU01.16G173900.2.p	VIT_206s0004g01520.1
OG0016536	GmISU01.19G183500.1.p, GmISU01.03G182500.1.p	VIT_207s0005g02730.1, VIT_207s0005g02730.3, VIT_207s0005g02730.2
OG0016551	GmISU01.03G171300.1.p, GmISU01.19G172900.1.p	VIT_207s0005g00020.1
OG0016553	GmISU01.11G103400.1.p, GmISU01.10G156500.1.p	VIT_205s0049g02300.1
OG0016555	GmISU01.10G035200.1.p, GmISU01.13G097600.1.p	VIT_207s0005g03700.1
OG0016556	GmISU01.07G215333.1.p	VIT_205s0020g02180.1
OG0016575	GmISU01.05G094800.1.p, GmISU01.08G066500.1.p, GmISU01.07G114500.1.p	VIT_218s0122g00720.1
OG0016576	GmISU01.10G239700.1.p, GmISU01.20G076700.1.p	VIT_203s0038g02550.1
OG0016579	GmISU01.10G186500.1.p, GmISU01.16G137900.1.p	VIT_218s0072g00450.1
OG0016581	GmISU01.02G181900.1.p, GmISU01.14G150800.1.p, GmISU01.14G150800.2.p	VIT_218s0001g07780.1
OG0016582	GmISU01.06G112800.1.p	VIT_218s0001g15680.1, VIT_218s0001g15680.2
OG0016595	GmISU01.11G150000.1.p	VIT_206s0061g01370.1
OG0016599	GmISU01.11G135400.1.p	VIT_206s0004g03210.1
OG0016602	GmISU01.01G198500.2.p, GmISU01.01G198500.1.p	VIT_210s0116g00170.1, VIT_210s0116g00170.2
OG0016612	GmISU01.17G204200.1.p, GmISU01.14G084100.1.p	VIT_218s0001g09020.1
OG0016623	GmISU01.12G178401.1.p, GmISU01.13G220000.1.p	VIT_219s0014g01960.1
OG0016625	GmISU01.15G173100.2.p, GmISU01.15G173100.3.p, GmISU01.15G173100.4.p	VIT_200s0285g00020.1, VIT_211s0065g00950.1
OG0016629	GmISU01.09G136700.1.p	VIT_217s0000g02040.1
OG0016634	GmISU01.13G328800.1.p, GmISU01.13G328800.2.p, GmISU01.13G328800.3.p	VIT_209s0018g01210.1
OG0016640	GmISU01.08G023300.1.p, GmISU01.05G187200.1.p	VIT_202s0025g02120.1
OG0016644	GmISU01.12G182300.1.p, GmISU01.13G246800.1.p	VIT_202s0025g03770.1
OG0016646	GmISU01.07G040100.1.p, GmISU01.16G010200.1.p	VIT_209s0002g00670.1
OG0016654	GmISU01.17G039500.1.p, GmISU01.13G088000.1.p	VIT_211s0016g00070.1
OG0016660	GmISU01.04G063700.1.p	VIT_204s0008g05110.1
OG0016675	GmISU01.11G184700.1.p	VIT_206s0004g08160.1, VIT_206s0004g08160.2
OG0016676	GmISU01.03G149100.1.p, GmISU01.19G152500.1.p	VIT_208s0007g04350.1
OG0016680	GmISU01.06G251100.1.p	VIT_212s0059g01720.1
OG0016685	GmISU01.19G204900.2.p, GmISU01.19G073700.1.p	VIT_205s0020g04130.3, VIT_214s0030g01960.5
OG0016690	GmISU01.16G051000.1.p, GmISU01.19G068500.3.p, GmISU01.19G068500.2.p, GmISU01.19G068500.1.p	VIT_214s0068g02010.1
OG0016692	GmISU01.09G164800.1.p	VIT_205s0062g01125.2, VIT_205s0062g01125.1
OG0016694	GmISU01.02G231200.1.p	VIT_201s0150g00530.1
OG0016699	GmISU01.04G159350.1.p	VIT_217s0000g01275.1
OG0016700	GmISU01.05G099500.1.p	VIT_212s0055g00340.1
OG0016701	GmISU01.02G074800.1.p, GmISU01.16G140300.1.p	VIT_218s0076g00340.1
OG0016704	GmISU01.06G127800.1.p	VIT_216s0098g00570.1
OG0016708	GmISU01.17G206600.1.p, GmISU01.14G081500.1.p	VIT_218s0001g09630.1
OG0016715	GmISU01.01G049400.1.p, GmISU01.02G102600.1.p	VIT_201s0011g00630.1
OG0016722	GmISU01.14G174700.1.p, GmISU01.02G203300.1.p	VIT_204s0079g00360.1
OG0016726	GmISU01.05G042601.1.p	VIT_217s0000g01660.1
OG0016730	GmISU01.10G227700.1.p, GmISU01.20G090500.1.p	VIT_201s0011g04380.1
OG0016734	GmISU01.18G203600.1.p	VIT_214s0108g00600.1
OG0016752	GmISU01.06G131400.1.p, GmISU01.04G180300.1.p	VIT_213s0067g02590.1
OG0016800	GmISU01.03G113700.1.p	VIT_207s0104g00800.2, VIT_207s0104g00800.3, VIT_207s0104g00800.1
OG0016824	GmISU01.03G166500.1.p	VIT_208s0007g07140.1
OG0016832	GmISU01.08G248700.1.p	VIT_200s0371g00010.1
OG0016832	GmISU01.14G119300.1.p	VIT_200s0371g00030.1, VIT_204s0044g00200.1
OG0016854	GmISU01.13G186900.1.p, GmISU01.15G086200.1.p, GmISU01.08G089300.1.p	VIT_210s0003g03845.1
OG0016873	GmISU01.19G111100.1.p, GmISU01.03G106700.1.p	VIT_212s0059g02070.1, VIT_212s0059g02085.1
OG0016918	GmISU01.04G146100.1.p	VIT_201s0137g00090.1
OG0016925	GmISU01.02G230900.1.p, GmISU01.14G043000.1.p	VIT_212s0059g01135.1
OG0016936	GmISU01.19G080800.1.p, GmISU01.16G038900.1.p	VIT_208s0007g07670.2, VIT_208s0007g07670.1
OG0016961	GmISU01.12G138500.1.p	VIT_212s0035g00680.1
OG0016971	GmISU01.07G009500.1.p, GmISU01.08G270800.1.p, GmISU01.18G097300.1.p	VIT_202s0025g01320.1
